year,smb_gt_p05,smb_gt_p50,smb_gt_p95,discharge_gt_p05,discharge_gt_p50,discharge_gt_p95,net_gt_p05,net_gt_p50,net_gt_p95,ais_cm_p05,ais_cm_p50,ais_cm_p95,t_ocean_C_p05,t_ocean_C_p50,t_ocean_C_p95,provenance
1850,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.1152731230864563,-0.2188666556687382,0.6909083460587472,0.19783105804112786,0.9397272095044127,1.7246665596208657,"diag_ais_flux_split_vs_imbie.jl | tag L33 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-23T15:13:54.215"
1851,1617.3504021520214,1799.9543202854857,2002.894624547401,-2022.74502574168,-1820.9429754490957,-1630.4334930312446,-56.30145014667656,-19.3253480586269,16.226974191582798,-2.0766793550183613,-1.1910943793604052,-0.29076700874583045,0.20955717520619666,0.9490967812439128,1.7322388012582572,"diag_ais_flux_split_vs_imbie.jl | tag L33 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-23T15:13:54.215"
1852,1618.7930974234434,1801.9109105348762,2004.019032831395,-2026.26704714824,-1825.1094574134204,-1634.9074478749217,-56.81304290709502,-21.854680883693845,11.890089520521261,-2.0701420318398545,-1.1918686170724007,-0.3008423814864149,0.21627710855291743,0.9534378407473516,1.7357012441171042,"diag_ais_flux_split_vs_imbie.jl | tag L33 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-23T15:13:54.215"
1853,1619.7468109139759,1802.7095302290404,2003.6867926199195,-2027.4168645657837,-1826.9876929979478,-1636.8733369954766,-57.419744306881505,-22.855830243292644,9.80228637599053,-2.0564712386808353,-1.1853054947150334,-0.30203409909520995,0.222821689818844,0.9570018778165137,1.739689378037617,"diag_ais_flux_split_vs_imbie.jl | tag L33 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-23T15:13:54.215"
1854,1621.2619067681,1803.9163890423388,2003.2997115999206,-2029.1360443171784,-1829.10462495716,-1639.9682939924621,-57.73851671358755,-24.12380688444091,7.794794461975906,-2.042799488274475,-1.178734959771322,-0.3028608865598816,0.20648970434721914,0.9472938852857489,1.7306435911515574,"diag_ais_flux_split_vs_imbie.jl | tag L33 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-23T15:13:54.215"
1855,1618.515225409447,1801.5186860419403,2004.090228845375,-2025.4642028567282,-1824.1995841304854,-1634.4613396313844,-56.76711906279021,-21.42997474098786,13.151774448569505,-2.0298636094687006,-1.1733472775206701,-0.3047108598473788,0.18630863171122267,0.9274834848996589,1.7143644376830527,"diag_ais_flux_split_vs_imbie.jl | tag L33 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-23T15:13:54.215"
1856,1613.7649332967685,1797.3376544739813,2000.629261427903,-2017.8592372067649,-1814.7901176282662,-1623.139385067095,-54.47065263030348,-15.730026850360446,21.33257661486828,-2.017746671508923,-1.1697067491188278,-0.3078776992274597,0.1927034797918758,0.93516365305473,1.7211300239175158,"diag_ais_flux_split_vs_imbie.jl | tag L33 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-23T15:13:54.215"
1857,1616.4217932221084,1798.9770684809496,2002.136044834037,-2020.8030906539661,-1819.1493278993746,-1627.691691583937,-55.54222701791524,-17.93986610602269,17.762642377964358,-2.0071174122712248,-1.164246318983174,-0.31010303445108645,0.20142663436055078,0.9426597614785877,1.726630541508096,"diag_ais_flux_split_vs_imbie.jl | tag L33 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-23T15:13:54.215"
1858,1617.7406309987282,1800.5501667697658,2003.3107528367295,-2023.4559884513383,-1822.152630565096,-1631.8760279822222,-56.42929678309953,-19.947859398557625,15.354511706411467,-1.9956722273252403,-1.1581695457638541,-0.31124759948595265,0.1499800235241785,0.8943439777698532,1.68860229681187,"diag_ais_flux_split_vs_imbie.jl | tag L33 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-23T15:13:54.215"
1859,1608.1759133372657,1792.387253569405,1995.4113138328867,-2008.190733187489,-1798.9588455002158,-1607.7592060715908,-51.57788910532463,-7.354794676713709,32.36830715540593,-1.9880705282526128,-1.1567266593881862,-0.31697088135155865,0.14755486919337826,0.8925689171405415,1.6870333013325922,"diag_ais_flux_split_vs_imbie.jl | tag L33 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-23T15:13:54.215"
1860,1608.0188647663078,1792.044257526964,1995.1370169791064,-2007.7313622375648,-1798.1207145168896,-1606.9696817960578,-51.352725225173664,-6.934855566579813,32.871829682919035,-1.9801177447781513,-1.1560626593721488,-0.323723122692461,0.18292881120642357,0.9233526330562405,1.7105409595150662,"diag_ais_flux_split_vs_imbie.jl | tag L33 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-23T15:13:54.215"
1861,1612.5048512862056,1796.7790515573881,2000.0139897008821,-2016.3733413607713,-1812.391319450825,-1620.9825641690538,-54.34941616060986,-14.554047339598924,22.77545730951298,-1.9701555836624598,-1.152895445825782,-0.32793297312405906,0.19848596449309583,0.9401887668573727,1.7250242533026838,"diag_ais_flux_split_vs_imbie.jl | tag L33 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-23T15:13:54.215"
1862,1617.4221221247553,1800.0486584377397,2002.988981906034,-2022.658095946032,-1821.2508584226816,-1630.6807474044344,-56.177143321567314,-19.41993517625781,15.988143018125232,-1.9577639004822878,-1.1480440450480764,-0.3292754720643032,0.2090219045094696,0.9487851352687213,1.731963053617918,"diag_ais_flux_split_vs_imbie.jl | tag L33 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-23T15:13:54.215"
