gate,key,value,verdict
CUBE-PREPULSE,first_diff_year,2031.0,PASS
CUBE-PREPULSE,ident_last_year,2030.0,PASS
AIS-MAP-EXACT,max_abs_degC,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_glaciers,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_gis,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_ais,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_te,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_lws,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_total,0.0,PASS
LWS-EXACT-ZERO,max_abs_cm,0.0,PASS
DRAW-PAIRING,config_mismatches,0.0,PASS
DRAW-PAIRING,row_mismatches,0.0,PASS
PAIRING,configs_used,600.0,PASS
PAIRING,median_dgmst_bias_degC,0.0018289630811390012,PASS
SUM,max_abs_cm,2.5579538487363607e-13,PASS
SIGN,median_cm_2100,0.002155058190204784,PASS
SIGN,frac_negative_2100,0.0,PASS
SIGN,median_cm_2150,0.0019033731338069515,PASS
SIGN,frac_negative_2150,0.0,PASS
SIGN,median_cm_2300,0.0016457607875679514,PASS
SIGN,frac_negative_2300,0.0015,PASS
TAP-CROSSING,mechanism_present,0.0,PASS
AIS-CROSSING,n_fired_2100,12.0,PASS
AIS-CROSSING,n_bifurcation_2100,0.0,PASS
AIS-CROSSING,p_fired_2100,0.006,PASS
AIS-CROSSING,int_over_cont_2100,0.7848501977096847,PASS
P-FIRED-CONSISTENT,p_fired_exact_2100,0.007675833333333333,PASS
P-FIRED-CONSISTENT,z_2100,0.8587292779240687,PASS
AIS-CROSSING,n_fired_2150,12.0,PASS
AIS-CROSSING,n_bifurcation_2150,0.0,PASS
AIS-CROSSING,p_fired_2150,0.006,PASS
AIS-CROSSING,int_over_cont_2150,0.7761411653621523,PASS
P-FIRED-CONSISTENT,p_fired_exact_2150,0.007765,PASS
P-FIRED-CONSISTENT,z_2150,0.899252608788205,PASS
AIS-CROSSING,n_fired_2300,12.0,PASS
AIS-CROSSING,n_bifurcation_2300,0.0,PASS
AIS-CROSSING,p_fired_2300,0.006,PASS
AIS-CROSSING,int_over_cont_2300,0.775748562032229,PASS
P-FIRED-CONSISTENT,p_fired_exact_2300,0.007765833333333333,PASS
P-FIRED-CONSISTENT,z_2300,0.8996292904520737,PASS
MAGNITUDE,cm_per_GtCH4_2100,0.21550581902047838,PASS
