year,component,arm,med_cm,p05_cm,p95_cm
1990,glaciers,fixed,-0.6663032249651273,-0.8935106608068273,-0.47346467776828005
1991,glaciers,fixed,-0.6370501069386558,-0.8489612692546618,-0.45471000340967366
1992,glaciers,fixed,-0.602868735317756,-0.8014307116258246,-0.4305631039506545
1993,glaciers,fixed,-0.5857504108715501,-0.7748643218140299,-0.4187794742498588
1994,glaciers,fixed,-0.5485075630263041,-0.7251191186855072,-0.39222173631381224
1995,glaciers,fixed,-0.5161184319248777,-0.6793880478951293,-0.3693433169592634
1996,glaciers,fixed,-0.4722576976513566,-0.6218539572377627,-0.336731880819197
1997,glaciers,fixed,-0.43440363945829485,-0.5709872072528429,-0.3112049011903739
1998,glaciers,fixed,-0.3895835677327757,-0.5116632658560535,-0.27998467176716074
1999,glaciers,fixed,-0.3157287465349665,-0.41468542256579066,-0.22671699187670763
2000,glaciers,fixed,-0.27504943738271637,-0.3619900669230506,-0.19773182608692358
2001,glaciers,fixed,-0.22833118303044975,-0.3001763590261149,-0.164308425438073
2002,glaciers,fixed,-0.1708002877792516,-0.22476919630227576,-0.12408883147229904
2003,glaciers,fixed,-0.10978395427046772,-0.14412650543412786,-0.07979588309134794
2004,glaciers,fixed,-0.04937321266096584,-0.06609841694440469,-0.035411335257465246
2005,glaciers,fixed,0.00028835833475993056,-0.010465469875598021,0.00995228114450324
2006,glaciers,fixed,0.07049868188633024,0.04730262151045674,0.09662303327872225
2007,glaciers,fixed,0.15024733200883955,0.10602210046047117,0.19813498489726897
2008,glaciers,fixed,0.21121740304421044,0.1504878041838873,0.27760379401005275
2009,glaciers,fixed,0.2544047884290368,0.18169024105228954,0.33455048856778147
2010,glaciers,fixed,0.3125217737860715,0.22330299454275912,0.4107741736809663
2011,glaciers,fixed,0.40642729616264406,0.2921593014472437,0.5333574328193293
2012,glaciers,fixed,0.4672273114588217,0.33703380613724065,0.6135147134045351
2013,glaciers,fixed,0.5171195379542153,0.3752563177365244,0.6783925926943968
2014,glaciers,fixed,0.5712665732271844,0.4134450078316112,0.7512496114055064
2015,glaciers,fixed,0.6400300592718979,0.4635455064768339,0.8418138242631682
2016,glaciers,fixed,0.7124937617223428,0.5178917432598251,0.9338709892590102
2017,glaciers,fixed,0.8365301435948993,0.6091950500995631,1.0958186177355174
2018,glaciers,fixed,0.9140843511370571,0.6651639233683766,1.1965066827882407
2019,glaciers,fixed,0.9781604732522016,0.710549028825108,1.281863120615112
2020,glaciers,fixed,1.0702991056101179,0.7776480421548378,1.4026699210602835
2021,glaciers,fixed,1.1382099813342053,0.8277626943655043,1.4904695261438257
2022,glaciers,fixed,1.2045975583518496,0.8774373454495303,1.5762381633483538
2023,glaciers,fixed,1.2772601034514048,0.9296009010293038,1.6683411785370916
2024,glaciers,fixed,1.3669966042368566,0.9954885921504647,1.7876915547239296
2025,glaciers,fixed,1.458809151002336,1.0616505673374244,1.9055012342002442
2026,glaciers,fixed,1.5485599983739848,1.1290042103432,2.023144326539992
2027,glaciers,fixed,1.6420187470192351,1.1984849388331305,2.143343318505242
2028,glaciers,fixed,1.7369905703724404,1.2664930894178246,2.262565183892415
2029,glaciers,fixed,1.830172785760761,1.3357631891155561,2.3843164887919204
2030,glaciers,fixed,1.9237771395647179,1.404243882367599,2.5038977551279644
2031,glaciers,fixed,2.018278530510313,1.4737736946353353,2.6248857560406234
2032,glaciers,fixed,2.109621537906856,1.5423433283360015,2.7429520387229713
2033,glaciers,fixed,2.2056341213551085,1.6105326149017374,2.8654439561110947
2034,glaciers,fixed,2.299307137168876,1.679635282279056,2.9865016678852325
2035,glaciers,fixed,2.395963396602399,1.7535139357788723,3.1089748616976816
2036,glaciers,fixed,2.4941780394732924,1.8262213316987985,3.2331573099871527
2037,glaciers,fixed,2.5940106620405996,1.9034876601226485,3.359811159790018
2038,glaciers,fixed,2.6972547365614843,1.9875072319252696,3.488422809229848
2039,glaciers,fixed,2.7974119605821377,2.0638388794962186,3.615269692779727
2040,glaciers,fixed,2.9021091600197186,2.1408899158750208,3.7465823031962175
2041,glaciers,fixed,3.006380173151108,2.2188111108713735,3.878324478419764
2042,glaciers,fixed,3.108130664799137,2.301979687963341,4.010909774360777
2043,glaciers,fixed,3.2133645974854583,2.386508317924124,4.14225051194758
2044,glaciers,fixed,3.3194126899160095,2.4698328703169627,4.273176387539243
2045,glaciers,fixed,3.4267833573291573,2.5529303705992277,4.404198780834948
2046,glaciers,fixed,3.534846490546922,2.636206344679959,4.53700092608819
2047,glaciers,fixed,3.643566231026393,2.720824108077121,4.674855725463517
2048,glaciers,fixed,3.7556380031814447,2.8072065668830253,4.816688160580181
2049,glaciers,fixed,3.8674449263857493,2.8930038815737245,4.9608450498538055
2050,glaciers,fixed,3.9824636753644054,2.980356843807298,5.106993310957941
2051,glaciers,fixed,4.094776277386652,3.0705303600184397,5.243686629696088
2052,glaciers,fixed,4.21079138935116,3.159286136688779,5.391111384362286
2053,glaciers,fixed,4.325433482680472,3.2511692682707323,5.537088787212059
2054,glaciers,fixed,4.440808527230361,3.344088648123867,5.682263818525218
2055,glaciers,fixed,4.558073565087744,3.434823013585382,5.823962368419534
2056,glaciers,fixed,4.676521505189411,3.5260233376157015,5.969583857921505
2057,glaciers,fixed,4.794556884778723,3.6132152819844423,6.111352423080399
2058,glaciers,fixed,4.913591287407645,3.7043550053892407,6.2555522558153625
2059,glaciers,fixed,5.034555989595312,3.797494595199017,6.397360468772971
2060,glaciers,fixed,5.154697236385321,3.8907752390138226,6.549999833494154
2061,glaciers,fixed,5.277657526924914,3.9843184017383213,6.695729202832605
2062,glaciers,fixed,5.400325523895326,4.078169514399023,6.8482598697834804
2063,glaciers,fixed,5.522829526439727,4.173390343880293,7.003374715293558
2064,glaciers,fixed,5.644266997348403,4.270044220482746,7.151796957746222
2065,glaciers,fixed,5.764599556159377,4.365620854803248,7.296060653255868
2066,glaciers,fixed,5.884749841483198,4.46490013032639,7.435545015557859
2067,glaciers,fixed,6.0024868646312814,4.560375773022102,7.575834742674113
2068,glaciers,fixed,6.126678190069027,4.655454796139479,7.712048055193558
2069,glaciers,fixed,6.244894511136195,4.7472600617709215,7.855244834131298
2070,glaciers,fixed,6.366500285236942,4.8370965720443655,8.000919094375114
2071,glaciers,fixed,6.487499929439206,4.931801121001617,8.14242339390035
2072,glaciers,fixed,6.608429829997998,5.0270404696106015,8.282810749489576
2073,glaciers,fixed,6.728890689542442,5.123187459392154,8.424503480431305
2074,glaciers,fixed,6.846075120979245,5.220488497389565,8.56371796730086
2075,glaciers,fixed,6.965905699510792,5.315106675615397,8.722739914326482
2076,glaciers,fixed,7.086332791890767,5.4130104900452976,8.86012917071747
2077,glaciers,fixed,7.208626818066566,5.508742495621145,9.00560012623223
2078,glaciers,fixed,7.328792955228386,5.601517421396491,9.145272222465593
2079,glaciers,fixed,7.442706302797305,5.6912830513110855,9.280357553624793
2080,glaciers,fixed,7.5618322631852575,5.788381833721526,9.419740599343088
2081,glaciers,fixed,7.680577117915043,5.877898885500298,9.553676385788933
2082,glaciers,fixed,7.7921989144400445,5.973810889477263,9.697315730428189
2083,glaciers,fixed,7.9070843995672515,6.074798508040231,9.841672518944325
2084,glaciers,fixed,8.02489793158614,6.172504812708294,9.980396985932776
2085,glaciers,fixed,8.144401164965188,6.266330504679422,10.115508484575733
2086,glaciers,fixed,8.261984349081883,6.361319845315741,10.25654065770797
2087,glaciers,fixed,8.379455749213328,6.458340642080087,10.399312718822914
2088,glaciers,fixed,8.495139365419284,6.558492868141078,10.53901812514922
2089,glaciers,fixed,8.611058294140488,6.648800926796272,10.676327823611592
2090,glaciers,fixed,8.72264216183184,6.739995244483669,10.800138712738393
2091,glaciers,fixed,8.831297773611242,6.834704583464988,10.937675130029378
2092,glaciers,fixed,8.938501629533881,6.922842979886669,11.077370279965761
2093,glaciers,fixed,9.047022500247625,7.014557302568433,11.213887362589666
2094,glaciers,fixed,9.157687268395652,7.105231664897024,11.346286251058228
2095,glaciers,fixed,9.267352342128444,7.192023075047741,11.477923401633507
2096,glaciers,fixed,9.374940065604896,7.283541097555921,11.607490916741137
2097,glaciers,fixed,9.483310593511982,7.375278696015871,11.739705263510595
2098,glaciers,fixed,9.591787134443987,7.465840051257267,11.868150749640852
2099,glaciers,fixed,9.69034775043459,7.55055949262062,11.99386417014306
2100,glaciers,fixed,9.795267793792618,7.633988167250631,12.116921643373566
2101,glaciers,fixed,9.897785776403271,7.714370966460957,12.230539465632106
2102,glaciers,fixed,9.993743949811698,7.8069055756832535,12.339717330512961
2103,glaciers,fixed,10.097492939701361,7.88832877124774,12.450041825818191
2104,glaciers,fixed,10.195520288830163,7.965989900109002,12.568089555273874
2105,glaciers,fixed,10.293336705237017,8.048532137964466,12.680750434593575
2106,glaciers,fixed,10.388315818331687,8.130811441490444,12.787863866074604
2107,glaciers,fixed,10.482525543589762,8.207029133538251,12.8981036932626
2108,glaciers,fixed,10.581611227630507,8.29036366406291,13.006046047189736
2109,glaciers,fixed,10.680408247842102,8.373157376500913,13.114731687870204
2110,glaciers,fixed,10.778234771027524,8.452487155036943,13.229170067408296
2111,glaciers,fixed,10.872786071820212,8.525877515996324,13.32978365555783
2112,glaciers,fixed,10.966978357569884,8.60006076955002,13.438644365147638
2113,glaciers,fixed,11.057284012442077,8.67493329332657,13.552544128608869
2114,glaciers,fixed,11.139667434081936,8.747722283158561,13.668539347335235
2115,glaciers,fixed,11.228628619745207,8.825127907831781,13.764693110427457
2116,glaciers,fixed,11.319287226719835,8.893655312750935,13.872972995007778
2117,glaciers,fixed,11.406041340204489,8.960953975659455,13.972614664076895
2118,glaciers,fixed,11.494779277512404,9.028666437762109,14.071531538489717
2119,glaciers,fixed,11.5819023098365,9.094374394654338,14.173368719877846
2120,glaciers,fixed,11.664925189993523,9.160001003470368,14.261784747803139
2121,glaciers,fixed,11.746787492107524,9.227175660868278,14.367257667367788
2122,glaciers,fixed,11.8304600904995,9.293203242578551,14.464066746942766
2123,glaciers,fixed,11.912972007704461,9.349553585580312,14.5537204133874
2124,glaciers,fixed,11.990022079605811,9.408546347594974,14.643321011856695
2125,glaciers,fixed,12.06869490280216,9.469397260644222,14.735170981442257
2126,glaciers,fixed,12.152250619587797,9.530558596784092,14.830757091903582
2127,glaciers,fixed,12.230851870807768,9.596312478825098,14.924113154604193
2128,glaciers,fixed,12.30540823032771,9.656727836904944,15.016137439396479
2129,glaciers,fixed,12.383110024735199,9.71684708210318,15.09710071711437
2130,glaciers,fixed,12.456391273724847,9.780694853597952,15.180928146398516
2131,glaciers,fixed,12.524552435488015,9.843839080653876,15.26736416402097
2132,glaciers,fixed,12.5992756199273,9.899674859867288,15.354022102500544
2133,glaciers,fixed,12.676119800783017,9.95232850799948,15.436408417250075
2134,glaciers,fixed,12.743864102953301,10.011818290050828,15.52044309820691
2135,glaciers,fixed,12.813543637251088,10.066828338549032,15.605611765850393
2136,glaciers,fixed,12.881403390785042,10.122518305614653,15.690571130579693
2137,glaciers,fixed,12.949864061129087,10.18268579754898,15.76868885073797
2138,glaciers,fixed,13.024010308967373,10.242478622355355,15.850221434868805
2139,glaciers,fixed,13.094801781083165,10.297161539081804,15.931172197233685
2140,glaciers,fixed,13.166784919880312,10.35451212736712,16.020866629925248
2141,glaciers,fixed,13.240596160260935,10.417471593117403,16.098236705181446
2142,glaciers,fixed,13.30626574124686,10.482000300121324,16.174447259245223
2143,glaciers,fixed,13.371308937919663,10.545476728858473,16.252872172146397
2144,glaciers,fixed,13.438060659717886,10.606411387702284,16.329683870107328
2145,glaciers,fixed,13.50763341410249,10.660130020287927,16.40436003877647
2146,glaciers,fixed,13.570847389550071,10.713631772069704,16.478615677831044
2147,glaciers,fixed,13.632470244710575,10.76685508425497,16.552290854263585
2148,glaciers,fixed,13.697631747409488,10.819429877361474,16.624735409084487
2149,glaciers,fixed,13.75480352761779,10.86713698300535,16.69665428816465
2150,glaciers,fixed,13.819016720507921,10.917643581424384,16.767455143032272
2151,glaciers,fixed,13.879834196803847,10.957257904433732,16.836367015324505
2152,glaciers,fixed,13.939418863774407,11.008944059879962,16.909926079695854
2153,glaciers,fixed,13.99601145488791,11.062142083529757,16.97906205954795
2154,glaciers,fixed,14.057229524234877,11.115918214195608,17.046124067906064
2155,glaciers,fixed,14.1192369688105,11.169563884626848,17.114243180242916
2156,glaciers,fixed,14.1768960685078,11.213274499192801,17.187827620325198
2157,glaciers,fixed,14.236795253967113,11.25861562130996,17.25698028025844
2158,glaciers,fixed,14.295392591514016,11.301417482191773,17.336911881849552
2159,glaciers,fixed,14.351437711028712,11.344648747013784,17.409601148188536
2160,glaciers,fixed,14.404537585171887,11.387479938537286,17.48721973516517
2161,glaciers,fixed,14.463504104468958,11.43005544369884,17.563906439048264
2162,glaciers,fixed,14.522085956602378,11.472487408422674,17.63571953422593
2163,glaciers,fixed,14.581358108545356,11.514730549930386,17.70241649542578
2164,glaciers,fixed,14.638406318727942,11.564365849515568,17.774877058269094
2165,glaciers,fixed,14.695401107026024,11.61705491663114,17.83978636413946
2166,glaciers,fixed,14.745833565893422,11.669316791898266,17.90850755405379
2167,glaciers,fixed,14.795541816357398,11.71455336251033,17.97573462834944
2168,glaciers,fixed,14.847712975253836,11.755621316197209,18.040288080806068
2169,glaciers,fixed,14.896805844259028,11.795521683723448,18.104090965389886
2170,glaciers,fixed,14.945902853194022,11.835529086741882,18.168769907142533
2171,glaciers,fixed,14.996692651442483,11.876212195400374,18.23927734389886
