ssp,component,horizon,arm,n_draws,med_cm,mean_cm,p05_cm,p95_cm,spread_cm,spread_ratio,med_ratio
ssp585_nomarker,glaciers,2100,fixed,2000,13.158108574466532,13.182393666238553,10.414613505962762,15.972958775349898,5.558345269387136,1.0,1.0
ssp585_nomarker,glaciers,2100,joint,2000,12.800448988850839,13.111802769644552,9.396421533817794,17.7386783683273,8.342256834509506,1.5008525793557486,0.972818313240724
ssp585_nomarker,glaciers,2150,fixed,2000,20.85187352915026,20.89518248775784,16.77369228067082,25.02693003260345,8.25323775193263,1.0,1.0
ssp585_nomarker,glaciers,2150,joint,2000,20.312664443245154,20.543914418217742,15.162397623672346,26.540967970321326,11.37857034664898,1.3786795786883155,0.9741409765817297
ssp585_nomarker,glaciers,2300,fixed,2000,27.18034785836584,27.28600893170459,21.893732321420188,32.70149665847159,10.807764337051402,1.0,1.0
ssp585_nomarker,glaciers,2300,joint,2000,26.548661527784162,26.687953781838452,20.6111873456779,32.615168318843956,12.003980973166055,1.1106812286805474,0.9767594464252872
ssp585_nomarker,gis,2100,fixed,2000,12.56568198500322,12.599550131283344,10.610916302968281,14.65795782104448,4.047041518076199,1.0,1.0
ssp585_nomarker,gis,2100,joint,2000,12.113051544300692,12.797671494831842,8.801671066781163,18.867987523900425,10.066316457119262,2.4873272023916337,0.9639788400468252
ssp585_nomarker,gis,2150,fixed,2000,27.274576113481206,27.410303289939073,22.544074831528082,32.6646694262638,10.120594594735717,1.0,1.0
ssp585_nomarker,gis,2150,joint,2000,25.814850527641646,28.098271224258326,16.33731868833388,47.11289530851517,30.77557662018129,3.0408862179095064,0.9464803566601333
ssp585_nomarker,gis,2300,fixed,2000,89.31303929748867,90.11113547301635,78.61979912432022,103.97753482124601,25.357735696925786,1.0,1.0
ssp585_nomarker,gis,2300,joint,2000,83.54503576255524,83.79950067885257,29.477696290521664,137.71147669021587,108.23378039969421,4.268274647756337,0.9354181250542706
ssp585_nomarker,ais,2100,fixed,2000,37.85033695788382,40.0619066133366,13.885524048644402,71.3154810490665,57.42995700042211,1.0,1.0
ssp585_nomarker,ais,2100,joint,2000,36.5282606215197,38.715752491996305,6.240099367575484,77.37614877218037,71.13604940460489,1.2386575425101232,0.9650709493594417
ssp585_nomarker,ais,2150,fixed,2000,97.03898639587229,99.59902662257738,55.199208703710454,151.5755768564282,96.37636815271775,1.0,1.0
ssp585_nomarker,ais,2150,joint,2000,94.92393817595635,98.33571384249117,45.556933576260995,162.7397496573465,117.18281608108549,1.2158874455135922,0.9782041394034398
ssp585_nomarker,ais,2300,fixed,2000,295.2783749581189,298.86723873249036,181.02285234077664,431.425807206036,250.40295486525935,1.0,1.0
ssp585_nomarker,ais,2300,joint,2000,291.5226912434084,306.02855913199625,160.15305454582816,489.0832636214393,328.9302090756112,1.313603544545259,0.9872808710924288
ssp585_nomarker,te,2100,fixed,2000,28.607646137720806,28.48416017119692,25.845308868538122,30.772222664521593,4.92691379598347,1.0,1.0
ssp585_nomarker,te,2100,joint,2000,28.1479287773132,28.487628428616254,20.054204969882043,38.11337520277681,18.059170232894765,3.6654122602301267,0.9839302626229901
ssp585_nomarker,te,2150,fixed,2000,53.51164827443327,53.28066325820218,48.34459539450559,57.56056782578809,9.215972431282502,1.0,1.0
ssp585_nomarker,te,2150,joint,2000,52.32721660730738,53.294582324663864,35.19893401441752,73.09037196073446,37.89143794631694,4.111496451280502,0.9778659094735493
ssp585_nomarker,te,2300,fixed,2000,108.71537271782921,108.24609877577063,98.21788109108638,116.94124152068483,18.723360429598443,1.0,1.0
ssp585_nomarker,te,2300,joint,2000,105.03018865195935,108.29518920262471,62.32657690071776,160.9158214526967,98.58924455197894,5.265574250022241,0.9661024565915369
ssp585_nomarker,lws,2100,fixed,2000,2.596380650083528,2.5963806500835225,2.596380650083528,2.596380650083528,0.0,NaN,1.0
ssp585_nomarker,lws,2100,joint,2000,2.596380650083528,2.5963806500835225,2.596380650083528,2.596380650083528,0.0,NaN,1.0
ssp585_nomarker,lws,2150,fixed,2000,4.2307986469202445,4.230798646920235,4.2307986469202445,4.2307986469202445,0.0,NaN,1.0
ssp585_nomarker,lws,2150,joint,2000,4.2307986469202445,4.230798646920235,4.2307986469202445,4.2307986469202445,0.0,NaN,1.0
ssp585_nomarker,lws,2300,fixed,2000,8.483616077316128,8.483616077316125,8.483616077316128,8.483616077316128,0.0,NaN,1.0
ssp585_nomarker,lws,2300,joint,2000,8.483616077316128,8.483616077316125,8.483616077316128,8.483616077316128,0.0,NaN,1.0
ssp585_nomarker,total,2100,fixed,2000,94.96610726164224,96.92439123213894,70.72240523216408,129.07594415288727,58.353538920723196,1.0,1.0
ssp585_nomarker,total,2100,joint,2000,93.13315320174182,95.70923583517246,56.51288840375433,143.21692117301907,86.70403276926474,1.4858401799256322,0.9806988607540749
ssp585_nomarker,total,2150,fixed,2000,203.3102161247523,205.41597430539667,160.24425933216338,258.99812640170626,98.75386706954288,1.0,1.0
ssp585_nomarker,total,2150,joint,2000,199.36721141239047,204.5032804565513,134.15304128829547,290.3447410131513,156.19169972485582,1.5816261616860532,0.9806059686152595
ssp585_nomarker,total,2300,fixed,2000,528.7429855762082,532.9940979902981,414.47815029102037,665.9455452699686,251.46739497894828,1.0,1.0
ssp585_nomarker,total,2300,joint,2000,516.0148933094881,533.2948188726283,336.1595852976439,778.7522747087968,442.5926894111529,1.7600400618466054,0.9759276385428558
