pc,post_var,prior_var,ratio,rhat,loadings,v_ais_mu,v_ais_bedheight0,v_ais_slope,v_ais_iceflow0,v_ais_precip0_LOG,v_ais_runoff_Ton,v_ais_c,v_ais_gmst_amp,v_antarctic_alpha,v_antarctic_nu,v_anto_alpha,v_anto_beta,v_antarctic_kappa,v_ais_ocean_temperature₀,provenance
1,1.052205924957978,1.564299766288192,0.6726370147421792,1.1655922889773682,"ais_c+0.61, ais_runoff_Ton+0.56, ais_gmst_amp+0.32",-0.1385531842885732,0.0010859787800106984,-0.12540523659062167,0.2752256106400013,-0.13020084947654945,0.5641243587419179,0.6075308016756082,0.3175996575862476,0.16838301396335204,0.01018493610882012,0.12919984401828663,-0.0366887497136497,-0.1934813391723598,0.01562657577388331,"diag_ais_block_pca.py | tag L27 | chains 2nd half thinned 1:200 | prior: paleo joint (geometry), this tag's own priors for the rest (outputs/ladrillo_priors_L27.csv) | split R-hat over 4 chains | 2026-09-20"
2,0.9588000775003132,1.0655190802656174,0.8998431799656738,1.019791702118294,ais_gmst_amp-0.94,-0.08905257126976433,0.014934511314675271,-0.023124534780796846,0.09832334861055075,-0.020787970287453827,0.18958430887921554,0.22590163468926877,-0.9402160591781329,0.003763785445436688,0.07917826248619997,0.006515789917544224,-0.035675044476713366,-0.02646560301929933,0.04396911150496819,"diag_ais_block_pca.py | tag L27 | chains 2nd half thinned 1:200 | prior: paleo joint (geometry), this tag's own priors for the rest (outputs/ladrillo_priors_L27.csv) | split R-hat over 4 chains | 2026-09-20"
3,0.7798032721827389,0.9900040254393684,0.7876768701386427,1.0099064373409434,"antarctic_kappa+0.67, antarctic_alpha+0.47, anto_beta+0.33",-0.0477116779270287,-0.12533925477913732,-0.11860864291628724,-0.030162224521654474,0.26336184897138104,0.0831586285984036,0.11341541777587329,-0.01612563430468519,0.465439712174451,-0.24986541579669644,-0.16990543065784716,0.33388919144462165,0.6692633613620091,-0.10152751789946522,"diag_ais_block_pca.py | tag L27 | chains 2nd half thinned 1:200 | prior: paleo joint (geometry), this tag's own priors for the rest (outputs/ladrillo_priors_L27.csv) | split R-hat over 4 chains | 2026-09-20"
4,0.7394500041913941,1.042652127356253,0.7092010698394126,1.0025062602460053,"antarctic_kappa-0.54, anto_beta+0.51, anto_alpha-0.41, ais_mu-0.30",-0.30182747346349514,0.00924004008944368,-0.1274426504747159,0.013962683961496912,-0.207634341176206,-0.08435555742043016,-0.16157185952765557,-0.043741397946961025,0.24655409175426898,-0.1945536086832229,-0.40506641973444263,0.5096134909911078,-0.5353017894544233,-0.07182485382667765,"diag_ais_block_pca.py | tag L27 | chains 2nd half thinned 1:200 | prior: paleo joint (geometry), this tag's own priors for the rest (outputs/ladrillo_priors_L27.csv) | split R-hat over 4 chains | 2026-09-20"
5,0.7088504934706061,1.0556052882208384,0.671510934418804,1.0029520350846581,ais_bedheight0-0.86,-0.10659893266289143,-0.8607015473807423,-0.2711914088361354,0.18352494038129272,-0.015828698513149338,-0.05712192925302225,-0.08848640743834499,-0.02233321464083415,-0.2366207947735194,-0.12438854903280608,0.2304651493139884,0.0457422394509209,-0.031957569116087686,-0.032734007628819894,"diag_ais_block_pca.py | tag L27 | chains 2nd half thinned 1:200 | prior: paleo joint (geometry), this tag's own priors for the rest (outputs/ladrillo_priors_L27.csv) | split R-hat over 4 chains | 2026-09-20"
6,0.656950771778147,0.9916249907131516,0.6624992088044137,1.0035751464840714,"ais_mu-0.49, antarctic_nu-0.44, antarctic_alpha-0.42, anto_alpha+0.41, ais_bedheight0+0.35",-0.4929654414477152,0.35496896995761285,0.014150107204376641,0.023808121519694785,0.050685001099503656,-0.06072737658604875,0.038015520027259206,0.004541229043975994,-0.4216123703480587,-0.4395910279970905,0.4094666379156069,0.244293108615563,0.13815010546558162,0.0711877850791866,"diag_ais_block_pca.py | tag L27 | chains 2nd half thinned 1:200 | prior: paleo joint (geometry), this tag's own priors for the rest (outputs/ladrillo_priors_L27.csv) | split R-hat over 4 chains | 2026-09-20"
7,0.6324835086719276,1.0131143263826874,0.6242962834512492,1.0021674224226358,"antarctic_nu-0.77, anto_beta-0.43",0.1738630917603536,-0.10368247417263632,0.18518652739179778,-0.26664691651492284,-0.0672379436972874,0.018667877127397203,0.1088496698551956,-0.0642656234641112,0.1367825417036522,-0.7723282606117754,-0.05989106770411208,-0.4289497777909172,-0.17095555603041454,-0.02771516395256562,"diag_ais_block_pca.py | tag L27 | chains 2nd half thinned 1:200 | prior: paleo joint (geometry), this tag's own priors for the rest (outputs/ladrillo_priors_L27.csv) | split R-hat over 4 chains | 2026-09-20"
8,0.5829083647780878,0.954501573648307,0.6106939798434158,1.0009388153594039,"ais_mu-0.76, anto_beta-0.46",-0.7588757463929119,-0.13211157573487523,0.14095854835100022,-0.2078843402001566,0.04261732487329792,0.0340448220772577,-0.06550158559864253,0.060408416094800715,0.0703633913981099,0.19990957824944225,-0.24815495456797296,-0.45555564371501284,0.10508885721189642,-0.08708421709401379,"diag_ais_block_pca.py | tag L27 | chains 2nd half thinned 1:200 | prior: paleo joint (geometry), this tag's own priors for the rest (outputs/ladrillo_priors_L27.csv) | split R-hat over 4 chains | 2026-09-20"
9,0.5545038834099301,1.0770071065548987,0.514856290209321,1.0042831634790572,"ais_iceflow0+0.75, anto_beta-0.36, ais_c-0.32",-0.03286780493698283,0.22795449955998137,-0.23321873230952356,0.7468263758050718,0.019529971519939994,-0.09607053566359984,-0.3223179521210359,-0.01655877919142189,0.16098786171253632,-0.17246842966408676,-0.05239809379932729,-0.36274523257398555,0.05718252595812464,-0.16667291825378738,"diag_ais_block_pca.py | tag L27 | chains 2nd half thinned 1:200 | prior: paleo joint (geometry), this tag's own priors for the rest (outputs/ladrillo_priors_L27.csv) | split R-hat over 4 chains | 2026-09-20"
10,0.4478120838679529,0.9801349435464863,0.45688819362730315,1.0001932378420213,ais_ocean_temperature₀+0.92,-0.07693020266507511,-0.06973180683232079,0.10758110328413528,0.10776791175600363,-0.0008434614842166825,0.03423197651175617,-0.1961841014743758,0.01731020417344967,0.26584314115623214,-0.029541833161678105,0.07247397923374689,-0.020301206734861563,0.007499925341222197,0.9213061688794677,"diag_ais_block_pca.py | tag L27 | chains 2nd half thinned 1:200 | prior: paleo joint (geometry), this tag's own priors for the rest (outputs/ladrillo_priors_L27.csv) | split R-hat over 4 chains | 2026-09-20"
