year,component,imbie_level_cm,imbie_level_sd,imbie_rate_cm_yr,imbie_smb_rate,imbie_dyn_rate,target_level_cm,ladrillo_p50,brick20_p50,provenance
1979,AIS,-0.3407749722636363,0.026898916699999997,0.015670694399999997,-0.0207569716,0.036427666,-0.34077497226363634,-0.34084664507545726,-0.6508898002725697,"diag_imbie2026_vs_targets.py | tag L28 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L28 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit 0f10a94"
1980,AIS,-0.3345863610636363,0.029915555599999998,0.0061886111,-0.02075930905833333,0.026947920158333333,-0.3345863610636364,-0.32740492940632776,-0.6180005516960567,"diag_imbie2026_vs_targets.py | tag L28 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L28 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit 0f10a94"
1981,AIS,-0.3345805555636363,0.0320906111,5.81e-06,-0.05234794233333334,0.05235374784166667,-0.33458055556363636,-0.31333958335174117,-0.5857091930338544,"diag_imbie2026_vs_targets.py | tag L28 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L28 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit 0f10a94"
1982,AIS,-0.3285667777636363,0.0340678056,0.0060137778,-0.028348404299999998,0.0343621821,-0.32856677776363635,-0.29951930430974694,-0.5535150020790632,"diag_imbie2026_vs_targets.py | tag L28 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L28 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit 0f10a94"
1983,AIS,-0.3240799999636363,0.0358941389,0.004486805600000001,0.013596971500000003,-0.009110165991666667,-0.32407999996363634,-0.28548904145568704,-0.5220575174831741,"diag_imbie2026_vs_targets.py | tag L28 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L28 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit 0f10a94"
1984,AIS,-0.3281323055636363,0.0376180556,-0.0040523056,-0.03176801158333333,0.02771570608333333,-0.3281323055636364,-0.27214494895319663,-0.490083214910577,"diag_imbie2026_vs_targets.py | tag L28 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L28 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit 0f10a94"
1985,AIS,-0.3299324166636363,0.0392914444,-0.0018001111,-0.027541283583333333,0.025741172483333335,-0.3299324166636364,-0.2598789074795764,-0.4558640785930611,"diag_imbie2026_vs_targets.py | tag L28 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L28 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit 0f10a94"
1986,AIS,-0.3128356388636363,0.040893472199999996,0.017096777799999997,0.014849929866666667,0.002246847933333333,-0.31283563886363636,-0.24705430788467778,-0.42148012031095367,"diag_imbie2026_vs_targets.py | tag L28 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L28 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit 0f10a94"
1987,AIS,-0.2772240555636363,0.04245725,0.0356115833,0.05574786655833334,-0.020136283258333335,-0.27722405556363633,-0.23306828290852408,-0.3887039495731156,"diag_imbie2026_vs_targets.py | tag L28 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L28 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit 0f10a94"
1988,AIS,-0.2394074999636363,0.043946416700000004,0.03781655560000001,0.017016019116666666,0.02080053639166667,-0.23940749996363633,-0.21927006072542968,-0.3566866173437145,"diag_imbie2026_vs_targets.py | tag L28 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L28 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit 0f10a94"
1989,AIS,-0.2079183888636363,0.045409361100000004,0.0314891111,0.010521002925,0.020968108175,-0.20791838886363634,-0.20507344929291968,-0.32573661279264277,"diag_imbie2026_vs_targets.py | tag L28 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L28 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit 0f10a94"
1990,AIS,-0.1864722777636363,0.04682,0.0214461111,0.029307946516666666,-0.007861835416666667,-0.18647227776363634,-0.1907146481640017,-0.2961530154521424,"diag_imbie2026_vs_targets.py | tag L28 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L28 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit 0f10a94"
1991,AIS,-0.1858772499636363,0.048183416699999995,0.0005950278,-0.011703095916666666,0.012298123708333334,-0.18587724996363633,-0.17581880346813658,-0.2678345179636613,"diag_imbie2026_vs_targets.py | tag L28 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L28 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit 0f10a94"
1992,AIS,-0.2029914999636363,0.0565471389,-0.017114245358333332,-0.037521385075000004,0.020407139708333334,-0.20299149996363633,-0.16015134627962657,-0.2403071400364828,"diag_imbie2026_vs_targets.py | tag L28 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L28 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit 0f10a94"
1993,AIS,-0.20021944446363632,0.0599543889,0.0027720555999999996,-0.011245464133333334,0.014017519633333333,-0.20021944446363632,-0.1462431842405165,-0.21084304837278928,"diag_imbie2026_vs_targets.py | tag L28 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L28 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit 0f10a94"
1994,AIS,-0.1684939166636363,0.0617189722,0.0317255278,0.04363808682499999,-0.011912559025000002,-0.16849391666363633,-0.13503024652011858,-0.1759792937069866,"diag_imbie2026_vs_targets.py | tag L28 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L28 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit 0f10a94"
1995,AIS,-0.1380746944636363,0.06357952780000001,0.030419222200000002,0.010434539858333335,0.019984682341666667,-0.13807469446363632,-0.12223878096821067,-0.14134258366362318,"diag_imbie2026_vs_targets.py | tag L28 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L28 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit 0f10a94"
1996,AIS,-0.1131857222636363,0.06551244440000001,0.0248889722,0.002693624858333333,0.022195347341666668,-0.11318572226363634,-0.10716386482540777,-0.1103275010498634,"diag_imbie2026_vs_targets.py | tag L28 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L28 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit 0f10a94"
1997,AIS,-0.09209661106363631,0.0694959444,0.021089138900000002,0.03395728204166666,-0.012868143141666668,-0.09209661106363634,-0.09078593975981086,-0.0818488853194573,"diag_imbie2026_vs_targets.py | tag L28 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L28 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit 0f10a94"
1998,AIS,-0.0659291666636363,0.07211755560000001,0.0261674444,-0.016451141741666668,0.04261858623333334,-0.06592916666363634,-0.07147203877436646,-0.0553090387331648,"diag_imbie2026_vs_targets.py | tag L28 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L28 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit 0f10a94"
1999,AIS,-0.03260436106363629,0.0744050833,0.0333248056,0.020249599658333332,0.013075205849999999,-0.032604361063636234,-0.04297259488956857,-0.0290787672757805,"diag_imbie2026_vs_targets.py | tag L28 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L28 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit 0f10a94"
2000,AIS,0.003957722236363703,0.0763986111,0.0365620833,0.006955882908333333,0.029606200391666664,0.003957722236363664,-0.01006170109827567,0.0005220873764574,"diag_imbie2026_vs_targets.py | tag L28 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L28 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit 0f10a94"
2001,AIS,0.028716666636363686,0.0781325556,0.024758944400000003,-0.009847835758333333,0.034606780158333336,0.028716666636363564,0.02092395471970983,0.0262641472442339,"diag_imbie2026_vs_targets.py | tag L28 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L28 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit 0f10a94"
2002,AIS,0.05659416663636363,0.0813553333,0.027877497683333335,-0.021986024225,0.04986352190833333,0.05659416663636357,0.05408496678246183,0.0494062558119557,"diag_imbie2026_vs_targets.py | tag L28 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L28 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit 0f10a94"
2003,AIS,0.0953233611363637,0.0831208889,0.03872920366666667,0.018229677308333334,0.020499526458333337,0.09532336113636365,0.08830068870142313,0.07755874601523399,"diag_imbie2026_vs_targets.py | tag L28 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L28 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit 0f10a94"
2004,AIS,0.12239602773636366,0.0846530833,0.027072666699999998,-0.0184064871,0.04547915379166667,0.12239602773636356,0.12305805521035364,0.1130824539259087,"diag_imbie2026_vs_targets.py | tag L28 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L28 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit 0f10a94"
2005,AIS,0.13490261113636365,0.0872475278,0.012506583299999999,-0.04012123259166667,0.0526278159,0.13490261113636356,0.15832725490169153,0.15107308566809952,"diag_imbie2026_vs_targets.py | tag L28 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L28 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit 0f10a94"
2006,AIS,0.17063997223636374,0.0898438611,0.035737361100000004,0.007864227983333333,0.027873133208333335,0.17063997223636368,0.19350437124183342,0.1891029445848027,"diag_imbie2026_vs_targets.py | tag L28 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L28 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit 0f10a94"
2007,AIS,0.2408398611363637,0.0929738333,0.0701999167,0.039719356750000004,0.030480559950000003,0.24083986113636366,0.2289157763422751,0.22678537133781582,"diag_imbie2026_vs_targets.py | tag L28 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L28 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit 0f10a94"
