ssp,component,horizon,arm,n_draws,med_cm,mean_cm,p05_cm,p95_cm,spread_cm,spread_ratio,med_ratio
vvL,glaciers,2100,fixed,8000,8.018145760790233,8.048651794943222,6.185514006548942,10.026841986064506,3.8413279795155635,1.0,1.0
vvL,glaciers,2100,joint,8000,7.838615927231558,8.064679939049089,5.537079879851273,11.347984287467927,5.810904407616654,1.512733210651145,0.9776095572574149
vvL,glaciers,2150,fixed,8000,9.878115847974435,9.92496970433337,7.692961081106519,12.302383596291724,4.609422515185205,1.0,1.0
vvL,glaciers,2150,joint,8000,9.598918253455542,9.923462434395908,6.6514931984246575,14.22895735834102,7.577464159916363,1.643907481892426,0.971735744061339
vvL,glaciers,2300,fixed,8000,11.448356712721367,11.50296723707802,8.887393890312952,14.289407936069248,5.402014045756296,1.0,1.0
vvL,glaciers,2300,joint,8000,11.101327079089256,11.479986799018024,7.488318411819356,16.80630192596814,9.317983514148782,1.7249091607728761,0.9696873846316744
vvL,gis,2100,fixed,8000,6.661453135767603,6.670313022974598,5.9290572454269235,7.43847083772205,1.5094135922951262,1.0,1.0
vvL,gis,2100,joint,8000,6.476179041141316,6.719680613634204,5.021849293360623,9.244832821295862,4.222983527935239,2.797764343379217,0.9721871353216481
vvL,gis,2150,fixed,8000,8.122454441892899,8.156004450234159,7.0104899255381135,9.407588462102764,2.39709853656465,1.0,1.0
vvL,gis,2150,joint,8000,7.85568220178519,8.214339158448771,5.603992469114734,12.091755549048845,6.487763079934111,2.706506629148382,0.9671562035815446
vvL,gis,2300,fixed,8000,8.471008299445412,8.654371406265222,6.8195381334678284,11.113846817689112,4.294308684221283,1.0,1.0
vvL,gis,2300,joint,8000,8.114192071731718,8.566339817058077,4.721904783789742,14.107173166003742,9.385268382214,2.1855132158288004,0.9578779508766325
vvL,ais,2100,fixed,8000,4.436576629476424,4.469274091319658,3.460111858807133,5.279367607935783,1.8192557491286503,1.0,1.0
vvL,ais,2100,joint,8000,4.285097989894339,6.006105437145082,3.338949390527625,7.084770273697317,3.745820883169692,2.0589853213127336,0.9658568639216851
vvL,ais,2150,fixed,8000,6.846373363048857,6.876829630518752,5.259918059532757,8.201883517469591,2.941965457936834,1.0,1.0
vvL,ais,2150,joint,8000,6.552023606278075,10.176541241124422,5.013178815940131,12.212500619676609,7.199321803736478,2.4471129612736098,0.9570064702635936
vvL,ais,2300,fixed,8000,12.608898948683533,12.613448620622059,10.058030327457711,14.770048721007463,4.7120183935497515,1.0,1.0
vvL,ais,2300,joint,8000,11.957625635961914,17.69421933698714,8.892007962307169,23.436518839956904,14.544510877649735,3.0866838078475274,0.9483481218009431
vvL,te,2100,fixed,8000,15.885850142461027,15.827358422957062,14.354861184688998,17.090727364485197,2.735866179796199,1.0,1.0
vvL,te,2100,joint,8000,15.672025724254238,15.821282339984649,10.165018541025301,21.98328353233774,11.81826499131244,4.31975258095146,0.9865399449013269
vvL,te,2150,fixed,8000,19.568216236037685,19.496166040108175,17.682341529175584,21.052385972438888,3.3700444432633034,1.0,1.0
vvL,te,2150,joint,8000,19.24023319058906,19.486263039957763,11.7867688003209,28.171095059827277,16.384326259506377,4.861753764778544,0.9832389911531845
vvL,te,2300,fixed,8000,20.389490120126503,20.31441599275906,18.424465651899997,21.935950145502364,3.5114844936023673,1.0,1.0
vvL,te,2300,joint,8000,19.88956555944152,20.29829566170307,9.449487667340367,32.672696167198225,23.223208499857858,6.613501652127074,0.9754812622709234
vvL,lws,2100,fixed,8000,2.596380650083528,2.5963806500835225,2.596380650083528,2.596380650083528,0.0,NaN,1.0
vvL,lws,2100,joint,8000,2.596380650083528,2.5963806500835225,2.596380650083528,2.596380650083528,0.0,NaN,1.0
vvL,lws,2150,fixed,8000,4.2307986469202445,4.230798646920235,4.2307986469202445,4.2307986469202445,0.0,NaN,1.0
vvL,lws,2150,joint,8000,4.2307986469202445,4.230798646920235,4.2307986469202445,4.2307986469202445,0.0,NaN,1.0
vvL,lws,2300,fixed,8000,8.483616077316128,8.483616077316125,8.483616077316128,8.483616077316128,0.0,NaN,1.0
vvL,lws,2300,joint,8000,8.483616077316128,8.483616077316125,8.483616077316128,8.483616077316128,0.0,NaN,1.0
vvL,total,2100,fixed,8000,37.55578877304817,37.61197798227808,34.92934997533392,40.25708334489013,5.327733369556206,1.0,1.0
vvL,total,2100,joint,8000,36.855418807377106,39.20812897989656,29.12630859118037,52.51666359044631,23.390354999265945,4.390301348960774,0.9813512113963724
vvL,total,2150,fixed,8000,48.628327887430046,48.6847684721147,45.20023475627459,52.115364691879336,6.915129935604746,1.0,1.0
vvL,total,2150,joint,8000,47.61829184355854,52.031404520847104,36.31801865205075,72.0286315805929,35.71061292854215,5.164127537889736,0.9792294720433398
vvL,total,2300,fixed,8000,61.485577067428494,61.568819334040484,57.09647609392996,66.13060252444426,9.034126430514299,1.0,1.0
vvL,total,2300,joint,8000,59.81922735102606,66.52245769208241,43.81468706673888,95.43245616049458,51.617769093755705,5.7136425409553615,0.9728985268435388
