year,ssp,gmst,gsic_med,gsic_lo,gsic_hi
2026,Very Low,1.332892236638303,1.713360773679698,1.5440874707862713,1.9436841116895776
2027,Very Low,1.3517967337369479,1.7981563500020101,1.6185629482451487,2.0408314555558755
2028,Very Low,1.3670792238949048,1.8820515702580547,1.6927665976700648,2.1383230741021775
2029,Very Low,1.3854290475069493,1.965804834823913,1.767186825997783,2.237124868146152
2030,Very Low,1.4026233621093536,2.0500524163258076,1.8416489349102847,2.3342172689458414
2031,Very Low,1.420876457591022,2.13332705505557,1.9160448200793196,2.4305158422662574
2032,Very Low,1.4406675204417747,2.2152007189270364,1.9901815551638167,2.5275740905781396
2033,Very Low,1.4641059878818774,2.2978597731242907,2.064129392044646,2.6202068799339537
2034,Very Low,1.4907864019955301,2.379314922357893,2.1364858298024365,2.712574567979161
2035,Very Low,1.520300128911393,2.4618307510020285,2.2080634707923332,2.8092656779018608
2036,Very Low,1.5497274650506527,2.543848193122698,2.281597077401747,2.906337224735243
2037,Very Low,1.5744606201008016,2.6257352123761026,2.3536976432575036,3.00207241503514
2038,Very Low,1.597136212647726,2.7077028436059565,2.4264076001551946,3.0984915003608857
2039,Very Low,1.6184472696670336,2.7897712344991206,2.498321081349636,3.192013266621804
2040,Very Low,1.6309880069130225,2.871349512368128,2.569694640196977,3.2864424616252537
2041,Very Low,1.6423727365527587,2.9522925059721024,2.64052825994385,3.3803802149704163
2042,Very Low,1.6536285891450044,3.0333227844187545,2.7108371174848553,3.4760070070666234
2043,Very Low,1.6647456911340108,3.112909876753424,2.7817494867906114,3.5699614613893123
2044,Very Low,1.676777695127834,3.1909522696199413,2.850698402683467,3.664864103102176
2045,Very Low,1.689881536575063,3.2684621099216633,2.9197841984799173,3.758355903991732
2046,Very Low,1.7067775242814673,3.3451894653889966,2.9901767456468993,3.851150895438385
2047,Very Low,1.7206395136005643,3.4223121303362953,3.0593062708932046,3.9393804311431775
2048,Very Low,1.7302037268200539,3.499341258658745,3.1258270425662835,4.02418258074188
2049,Very Low,1.738641027597569,3.5744838196737865,3.1923637289649327,4.114355390269067
2050,Very Low,1.7441862212359711,3.648164464960381,3.2581078422942804,4.203499282278754
2051,Very Low,1.7456848855063667,3.722572284472238,3.3250035058241276,4.289039733331945
2052,Very Low,1.7463214707718768,3.7959680105204647,3.3906240716305835,4.380613980593525
2053,Very Low,1.743764825534953,3.8696118760990483,3.456393232204636,4.471992706322969
2054,Very Low,1.7412066646244926,3.940010050260946,3.522078565693413,4.550066140983849
2055,Very Low,1.738519892585475,4.007494887267926,3.5871516106893395,4.634562960757718
2056,Very Low,1.7368284499876396,4.073830569376158,3.64958475720314,4.718347691371191
2057,Very Low,1.741438774794981,4.140429285102605,3.708787915599236,4.801052810984833
2058,Very Low,1.7495247476664102,4.205408834897927,3.7682339171459667,4.88295397159656
2059,Very Low,1.7548697248364282,4.273893038623562,3.8282363031620057,4.964204498133247
2060,Very Low,1.7573682200471281,4.339271558743003,3.8881684810580417,5.044607819630331
2061,Very Low,1.7571323711289941,4.406504420108373,3.9474559273332095,5.123769422908097
2062,Very Low,1.7539882174190053,4.472707500284005,4.003608369619393,5.201112468630439
2063,Very Low,1.7506131239039242,4.5366259433815115,4.06320318035634,5.279432759286694
2064,Very Low,1.7489391800306042,4.599953804294223,4.122222105757827,5.356030307017034
2065,Very Low,1.7465077100825142,4.659065473138618,4.176681568627829,5.43149365307368
2066,Very Low,1.7445936345230293,4.720549542185717,4.227835139954655,5.505557398148819
2067,Very Low,1.742432391212975,4.782140634835533,4.282305446543826,5.577180702294358
2068,Very Low,1.7431054879195849,4.842568913952645,4.3324599027872335,5.652747819245496
2069,Very Low,1.7458869075953931,4.898776885198275,4.386373992101619,5.727219265704745
2070,Very Low,1.751687962014793,4.955384357607937,4.437357938775389,5.795267780808938
2071,Very Low,1.755972838950688,5.012741620884609,4.488041126513494,5.863787914236602
2072,Very Low,1.75811440362603,5.06976416881056,4.538582218620007,5.933256370394174
2073,Very Low,1.758089806311825,5.1259372443895135,4.591452299532602,6.001980447061907
2074,Very Low,1.7532748980229897,5.179972089733312,4.639831375955607,6.065747657603007
2075,Very Low,1.74984308577592,5.238325200927278,4.685442944010903,6.134643607890671
2076,Very Low,1.7433205292976888,5.293727820697782,4.73355995527649,6.203060985266797
2077,Very Low,1.7364519136588403,5.348107893726768,4.784662090686804,6.268133768054779
2078,Very Low,1.730500558674984,5.4001234033099745,4.8312555130126125,6.331847849202342
2079,Very Low,1.724764428085776,5.4487134750307735,4.876649877135791,6.393686745436928
2080,Very Low,1.724161459263587,5.499784077095688,4.921810831220196,6.449214513593237
2081,Very Low,1.7282801422845138,5.5512767810230965,4.968319816091086,6.509276769865568
2082,Very Low,1.7324668166989767,5.598692703864066,5.0101038389557075,6.567236186525139
2083,Very Low,1.7357813667546693,5.651261481623937,5.0563816397870065,6.625048680869222
2084,Very Low,1.7316563647076593,5.700877452576446,5.102124160539935,6.6842218960826525
2085,Very Low,1.7219301230116024,5.744401103037195,5.1468601987503355,6.741827751587636
2086,Very Low,1.7131825401999163,5.793512355840298,5.192349749545499,6.7993124855288425
2087,Very Low,1.7042096561173716,5.839264269180074,5.236286546184517,6.861383552442316
2088,Very Low,1.6957210415912949,5.886478934858346,5.277734295066606,6.918606969873292
2089,Very Low,1.6892820885448776,5.932256296678789,5.314425988948358,6.974539196172617
2090,Very Low,1.684579928133618,5.974259629910786,5.348734330581717,7.0295488944945035
2091,Very Low,1.6817020350619512,6.021719007449941,5.387642393075813,7.083690379423599
2092,Very Low,1.6839725387939288,6.063986381608941,5.425125164750877,7.138397520298745
2093,Very Low,1.6839279236068199,6.1061185627386605,5.461339005985385,7.190152363273538
2094,Very Low,1.6827339022765109,6.147004216551823,5.499613988041028,7.244040428626291
2095,Very Low,1.6823602274034577,6.191701962389226,5.538326182454153,7.297656762599673
2096,Very Low,1.6777761867157819,6.23298984715485,5.57701171428834,7.350709568806195
2097,Very Low,1.6656787773220567,6.27182825881539,5.610889120558692,7.4029316712868685
2098,Very Low,1.655104301342284,6.312442764838398,5.643968037319977,7.4530742995837524
2099,Very Low,1.6471008566732679,6.352935381476363,5.677121291467725,7.50346895937841
2100,Very Low,1.6400162425784677,6.391489557608719,5.711100554781916,7.556865561568481
2101,Very Low,1.6361769013354779,6.428625677918809,5.740983491106971,7.613065105411905
2102,Very Low,1.636224979007113,6.468793823193609,5.7741235958394945,7.660254100760222
2103,Very Low,1.6392986118794146,6.507901070249753,5.809781869876371,7.7040091114902545
2104,Very Low,1.6367610819367815,6.546415152913915,5.840360794658404,7.747368481050406
2105,Very Low,1.6345908876219704,6.584311051723377,5.86700129691075,7.791645823249757
2106,Very Low,1.6310939064474579,6.6234044353633434,5.899930701454726,7.837672068089898
2107,Very Low,1.6259126076263013,6.658015790554952,5.929099757256786,7.886867454909179
2108,Very Low,1.6175958119420863,6.692304530927007,5.958491171092181,7.930565221386603
2109,Very Low,1.6099249856844466,6.7267452477943035,5.988045557476431,7.971899291694317
2110,Very Low,1.6028446928790399,6.760927883068224,6.0144790253034195,8.015082620420074
2111,Very Low,1.5972291835379737,6.793950583210677,6.043293543374804,8.057517873194001
2112,Very Low,1.5933375745354557,6.825285049569118,6.068181984224497,8.098914717454694
2113,Very Low,1.5916301656746492,6.860107543977866,6.096467404104873,8.139600902178778
2114,Very Low,1.5929112260709628,6.8916140954832645,6.129010788999318,8.181397757212354
2115,Very Low,1.5927412535138934,6.926179420499191,6.15470089782694,8.225673665777872
2116,Very Low,1.5922055504287702,6.954145877994113,6.179842018742189,8.269586145378721
2117,Very Low,1.5921142884989996,6.982956385826904,6.2068246147901185,8.313125031556217
2118,Very Low,1.586242904989426,7.01431825238007,6.231124841480733,8.356131252024992
2119,Very Low,1.5773058472803245,7.04295934146784,6.2534391476609885,8.398472190887723
2120,Very Low,1.5694817146011641,7.070731212488191,6.276662608358677,8.43986642166133
2121,Very Low,1.5635118930471776,7.098072557482579,6.301191867731862,8.481474880888344
2122,Very Low,1.5586235120387242,7.1251877266200845,6.32363447798987,8.521533414612161
2123,Very Low,1.5569668241105543,7.153494735934142,6.345703496970362,8.56067919439229
2124,Very Low,1.5592687080373342,7.182686681401311,6.367512307556898,8.600091741967452
2125,Very Low,1.5623906971623986,7.209186677328248,6.38921870003888,8.634647531851847
2126,Very Low,1.5611154415945592,7.238803092634605,6.411722441907251,8.670660326257003
2127,Very Low,1.5601866679803953,7.264863002335467,6.4321366166048,8.699890952845548
2128,Very Low,1.5576643666318595,7.290682266505657,6.453262520017464,8.746224095127282
2129,Very Low,1.5530230327906174,7.318120815279916,6.474161892443231,8.787725270200252
2130,Very Low,1.5453330295653949,7.3450355091847594,6.494480293238309,8.818277316079524
2131,Very Low,1.538983169873999,7.369374050979982,6.514564279427773,8.84806174687013
2132,Very Low,1.5334239404969574,7.397480333676256,6.534260387061818,8.877245605667248
2133,Very Low,1.5302184350060113,7.422571007126322,6.553600797385743,8.905875721187096
2134,Very Low,1.5299669045815931,7.444886231663526,6.573796971608284,8.934078172566473
2135,Very Low,1.5326025343956926,7.472918020358144,6.594458589168887,8.962008587389942
2136,Very Low,1.5337372420979778,7.497401049238437,6.613448531958309,8.999819712360786
2137,Very Low,1.5341592301192106,7.523432557026902,6.633403674309714,9.039904946513083
2138,Very Low,1.533557504689387,7.552296450606061,6.654379178505668,9.081690300171356
2139,Very Low,1.5277661940834564,7.581730078738287,6.675260383634334,9.126307348081161
2140,Very Low,1.5241966697843783,7.606976833526323,6.6932072078306515,9.170596337191807
2141,Very Low,1.5175087672900434,7.632636281032354,6.706519113956236,9.214626900507861
2142,Very Low,1.511102453482548,7.652834328999411,6.724091966593402,9.25087718733436
2143,Very Low,1.5054946605193764,7.672636916048942,6.73965289580574,9.277900904547575
2144,Very Low,1.5005024334626933,7.689889940173257,6.756185195184294,9.313264861543047
2145,Very Low,1.4976327571101886,7.710501771813858,6.772932005632776,9.346899818161098
2146,Very Low,1.496417152558966,7.731150436781057,6.789473998684074,9.37840181873502
2147,Very Low,1.4943894289939306,7.752100672111599,6.805853369055141,9.409632830873427
2148,Very Low,1.4914637988858912,7.776230390843961,6.822043338835129,9.446412507278446
2149,Very Low,1.4888215056597647,7.798899798837097,6.838014311085418,9.485543439821555
2150,Very Low,1.4861875955597297,7.8241049447157,6.852548557166347,9.524416896163283
2151,Very Low,1.4819828262990042,7.849118599250636,6.866002399973554,9.56297716050974
2152,Very Low,1.4778197196445098,7.868178575383358,6.879469095199321,9.600984987069522
2153,Very Low,1.4740702171932023,7.889528737165756,6.894210367430438,9.629916684659026
2154,Very Low,1.4707127598959004,7.909933254025127,6.906525271338434,9.65495425562615
2155,Very Low,1.468107304044367,7.929985608670917,6.921960718676217,9.679395586550473
2156,Very Low,1.4668368105671188,7.951042640579551,6.931535495336995,9.703510251100088
2157,Very Low,1.4681782496791713,7.971391808580867,6.945240994019279,9.727368734857317
2158,Very Low,1.4719570092630239,7.991721866703703,6.959825595165666,9.753592567990207
2159,Very Low,1.4746780211376436,8.01358173505772,6.972599302786482,9.78788490026059
2160,Very Low,1.4767608199221454,8.033888896148216,6.986327985074995,9.822645736990074
2161,Very Low,1.4773728186084563,8.051854611669306,6.997588425985922,9.857303723477768
2162,Very Low,1.4714965299223939,8.069232076488158,7.009378524034271,9.888932545130263
2163,Very Low,1.4690123037862983,8.089861958233536,7.023263497241068,9.90884519274358
2164,Very Low,1.4628856079083006,8.112037074151258,7.037334052592923,9.941245568915887
2165,Very Low,1.457131205816767,8.133908469573612,7.053052919878919,9.966206200867218
2166,Very Low,1.451935415438057,8.154585352761874,7.067016985973049,9.988105395869345
2167,Very Low,1.4481862279336086,8.171936809061087,7.082074426464289,10.009576586297495
2168,Very Low,1.4477094428045414,8.19155991666548,7.098251218009823,10.030704604764452
2169,Very Low,1.453237015782057,8.21298970101936,7.1118203337866595,10.05154739959626
2170,Very Low,1.4630232586276788,8.233305285541883,7.12342020719158,10.072016297250439
2171,Very Low,1.4661561070047615,8.25368975460554,7.135460271727305,10.094672133422687
2172,Very Low,1.4676406105673723,8.270785525240747,7.147624747897098,10.129439382819724
2173,Very Low,1.4617378760872568,8.284535996928337,7.159850095436756,10.16414438190044
2174,Very Low,1.458126392991711,8.298586318101442,7.171783774718719,10.190769057776969
2175,Very Low,1.4524123348677807,8.320181601969448,7.183534660712928,10.209423175421492
2176,Very Low,1.4441568044689355,8.341103994782065,7.195009247899773,10.227633584770997
2177,Very Low,1.4370550067015435,8.353426184151616,7.2069142512481035,10.258319894748233
2178,Very Low,1.4326636270218234,8.372904910461468,7.218795578534874,10.294905814578314
2179,Very Low,1.4310391122147406,8.387308790201466,7.230504114646849,10.331284811374083
2180,Very Low,1.4336088456484266,8.39789754141222,7.242116377303283,10.367528488767174
2181,Very Low,1.4371070509652504,8.414007422112311,7.253065218124078,10.392789389754292
2182,Very Low,1.4390313989884094,8.427374744193555,7.262439372622679,10.415082308172622
2183,Very Low,1.4395019989053561,8.445672658174718,7.2740295631425065,10.437407754724335
2184,Very Low,1.4354467042267207,8.464044033034472,7.285264946438321,10.457674981750039
2185,Very Low,1.4313258964941797,8.479550243431174,7.297045873715039,10.47734024050505
2186,Very Low,1.4258552046866237,8.495362356545469,7.308403730197074,10.496699732634173
2187,Very Low,1.4187417453686588,8.511701268202351,7.320431935625508,10.515668585125676
2188,Very Low,1.4125292780567973,8.525596160110563,7.329997531999594,10.534143163730556
2189,Very Low,1.4084589413423323,8.53917869635589,7.338543028426791,10.552188698046091
2190,Very Low,1.405876246913296,8.553894673407811,7.346593156919134,10.580631269068938
2191,Very Low,1.4069433425693054,8.568575562143668,7.354663118076113,10.606784544461336
2192,Very Low,1.4104334117048214,8.584291075410064,7.362783470577043,10.627259519943687
2193,Very Low,1.41082213648672,8.59926551333373,7.37106111227774,10.647878589893462
2194,Very Low,1.4109237698097727,8.614435115814475,7.379354346387503,10.67215842461044
2195,Very Low,1.4099318839266257,8.629585074324591,7.388683210120609,10.702195442107001
2196,Very Low,1.403952854432486,8.64633154300102,7.399595705156525,10.73214888290018
2197,Very Low,1.4010442254797688,8.661749456030698,7.407769528721895,10.758290865800387
2198,Very Low,1.3948809000427893,8.674175960586982,7.418249175774516,10.779412958864675
2199,Very Low,1.3894342083940565,8.6899821092682,7.426811424680591,10.806459068620176
2200,Very Low,1.3845998309145098,8.704084643196094,7.434853015852055,10.836501688639125
2201,Very Low,1.380539191797975,8.720340885378679,7.443360358343363,10.849333651742306
2202,Very Low,1.3806002089360812,8.737038305689232,7.451707937359354,10.876909861690333
2203,Very Low,1.3854991934818113,8.75153807421896,7.460106572417644,10.903991090382078
2204,Very Low,1.3941063872143111,8.763774443108987,7.4643463161498085,10.926914237960569
2205,Very Low,1.3980337129948728,8.777232934583683,7.47105315355121,10.955191529004646
2206,Very Low,1.4000112885543072,8.79171485218194,7.479244696063873,10.984501608667367
2207,Very Low,1.3927144162127183,8.804076608518521,7.487759009471819,11.0165960373717
2208,Very Low,1.3873492132163343,8.818498435014604,7.49584773390777,11.044840464710461
2209,Very Low,1.3776255752306117,8.832661747794578,7.503646593522785,11.072641838216702
2210,Very Low,1.369255581032573,8.843010116671769,7.510868985465457,11.095140085400725
2211,Very Low,1.363458511700052,8.852963379746315,7.517671196713437,11.122202141832707
2212,Very Low,1.3590716925629438,8.866170291445695,7.524296555336249,11.14901280610327
2213,Very Low,1.3573206647383855,8.880070392025647,7.530307553407706,11.175813114616192
2214,Very Low,1.356631767492518,8.894761393115518,7.533382925246088,11.202069486672132
2215,Very Low,1.3544871648587187,8.911186552018325,7.536520950234688,11.227976549837896
2216,Very Low,1.3510693193003538,8.924708975743982,7.54429337815062,11.243735471015233
2217,Very Low,1.3469094142966862,8.938911577167302,7.553191491241694,11.26109849924727
2218,Very Low,1.3429971518407773,8.953525383700551,7.561056591449161,11.281493072083386
2219,Very Low,1.3393246494895623,8.966810512398801,7.565606094596386,11.30168328763457
2220,Very Low,1.3363234395699597,8.97829574569144,7.570030617965941,11.324764028663251
2221,Very Low,1.3332050553299972,8.989009568377579,7.579554359962439,11.348261949413022
2222,Very Low,1.3303877635200412,9.000701830708518,7.585824686580479,11.37273839675435
2223,Very Low,1.3274620236668881,9.010649616997679,7.591423558748065,11.400365617778778
2224,Very Low,1.3247937438412416,9.023251835863388,7.596954810304899,11.427875963298394
2225,Very Low,1.3224595222183926,9.032924508391588,7.602943828498876,11.454687471865592
2226,Very Low,1.3214602088019944,9.042495825086036,7.610575035184595,11.481328080305827
2227,Very Low,1.3213562897615823,9.052024172340705,7.618205488743753,11.495812454658378
2228,Very Low,1.3206456172335663,9.061548381753497,7.6258936617961375,11.510280148607404
2229,Very Low,1.3207122864803789,9.071042189628937,7.63358403183228,11.535012621154719
2230,Very Low,1.3187800536469236,9.08053921183641,7.641307938489375,11.559874632046071
2231,Very Low,1.3174027064623348,9.088787961875354,7.648982777465721,11.584628900814606
2232,Very Low,1.3149966152089159,9.094820042009694,7.6567118634236255,11.60929460043127
2233,Very Low,1.3107036625045747,9.106724816582648,7.6643890163586645,11.63376343649682
2234,Very Low,1.3063224580438892,9.117858865412325,7.670124561997772,11.65747271777357
2235,Very Low,1.3030018681803806,9.127055199156885,7.673176599853241,11.680991887544673
2236,Very Low,1.2999529978847284,9.140640094436456,7.677601056403272,11.704359037109793
2237,Very Low,1.298460561966217,9.150280035695001,7.685258093948454,11.72709115162601
2238,Very Low,1.3009360737445552,9.16306054361988,7.693453091528946,11.74101265489394
2239,Very Low,1.306305449210379,9.173924629653795,7.700395188948387,11.753665302398497
2240,Very Low,1.3075244682236709,9.18455071875858,7.707892565334914,11.76915084414429
2241,Very Low,1.3073036891408207,9.195090061369005,7.713014962389275,11.791787836508515
2242,Very Low,1.307237392792654,9.20788157215345,7.718247883349413,11.811978728301417
2243,Very Low,1.3048302090487307,9.219441730469331,7.723509040554741,11.833582871486396
2244,Very Low,1.2984767345590411,9.228754546195608,7.728694407803728,11.854764523012928
2245,Very Low,1.292481255432782,9.237088344948083,7.735648708106489,11.872539039397251
2246,Very Low,1.2870484035806677,9.246485765208941,7.74311517954333,11.886535235183839
2247,Very Low,1.2831356793631288,9.254975327485868,7.7504001732628405,11.90022830459921
2248,Very Low,1.2807989836310065,9.262455320143964,7.757156447607266,11.913709765699187
2249,Very Low,1.2847768982641306,9.271375580514501,7.7617595627450475,11.92804899137366
2250,Very Low,1.2907785901174103,9.282138470924519,7.766797144087308,11.948473663326684
2251,Very Low,1.2937422070035647,9.293720018977616,7.7722801198251315,11.96901959763476
2252,Very Low,1.293784696830515,9.305132832691392,7.7780135607651735,11.989592873466686
2253,Very Low,1.2908066713867519,9.315756957412653,7.783815304522622,12.010104775838293
2254,Very Low,1.2843659448065279,9.328304364948234,7.789501174004903,12.030464512788338
2255,Very Low,1.2783462721888,9.340588646949648,7.796767353512184,12.050568092572638
2256,Very Low,1.2734450090592824,9.347021884113179,7.803832163624554,12.07042934118418
2257,Very Low,1.268401197049199,9.354971984776007,7.807295314555575,12.090083494363945
2258,Very Low,1.2638189234975925,9.363193611633086,7.808938865488005,12.109527120361903
2259,Very Low,1.2595633522486538,9.373143548027425,7.81308484153437,12.128775414296584
2260,Very Low,1.2569346732981572,9.384950258894605,7.817056405503796,12.148010202979737
2261,Very Low,1.2554882789947661,9.396225403231114,7.820994000963509,12.168883169594542
2262,Very Low,1.2545030645707165,9.404102746588089,7.825099438308108,12.189720106898802
2263,Very Low,1.252842576600445,9.415397309900458,7.8292384355543785,12.210544256297494
2264,Very Low,1.2506364138558004,9.418495835571292,7.833367461098144,12.231320588933135
2265,Very Low,1.2487750941367783,9.42495370406957,7.837451878515164,12.25202115781462
2266,Very Low,1.2453622938410618,9.431767071255038,7.8415136190803505,12.27266392657824
2267,Very Low,1.2416280155629968,9.43843521015512,7.845454742465583,12.29272630807087
2268,Very Low,1.2383430019496535,9.444941640737119,7.849256420748476,12.308656105809172
2269,Very Low,1.235432068562932,9.450129011755692,7.852948964601698,12.315285575001031
2270,Very Low,1.2327995533813465,9.455039004795033,7.856557490131728,12.33150698522699
2271,Very Low,1.2304552623802656,9.459861866463717,7.860100649910122,12.349308012424023
2272,Very Low,1.2288308153897263,9.465516914726381,7.86359744238375,12.366992800576865
2273,Very Low,1.228170751794316,9.476594561106642,7.8671350954194885,12.384585333308953
2274,Very Low,1.2274778652296665,9.488367624825713,7.871351918089668,12.402117411504289
2275,Very Low,1.2262612156364459,9.495783975092522,7.875603594978152,12.419053127308556
2276,Very Low,1.225254379165271,9.503840578751838,7.879894483665703,12.435841445143152
2277,Very Low,1.223799081409359,9.513615165286637,7.884201098070593,12.452364434799195
2278,Very Low,1.2202197824792584,9.523379189206475,7.888500211749933,12.457503225718554
2279,Very Low,1.216561825276099,9.529969168635603,7.89125305392463,12.474258235074364
2280,Very Low,1.213458346763994,9.530869052582862,7.895157553222673,12.482339601843675
2281,Very Low,1.2107755221323757,9.536924037899004,7.899089031553345,12.490256317072243
2282,Very Low,1.208484335396078,9.5463784747005,7.902953814429777,12.497907304642462
2283,Very Low,1.2069223174311874,9.555767095252248,7.906774123283529,12.51318532401553
2284,Very Low,1.2055363584081367,9.56297104774768,7.910590571787014,12.532493839756048
2285,Very Low,1.2041765621656997,9.567119749142329,7.9118153040193135,12.551745697560255
2286,Very Low,1.2021983743429079,9.574149665776364,7.912003527754497,12.570941789386817
2287,Very Low,1.200598959494635,9.583194922340162,7.914205006196261,12.590057496007084
2288,Very Low,1.1984358351950022,9.593076585573023,7.9174092094728366,12.609107996825541
2289,Very Low,1.1966469037874528,9.60020167394454,7.92056880481197,12.628070879978349
2290,Very Low,1.194252310248352,9.60682227472633,7.924176632597027,12.646961288782652
2291,Very Low,1.1916315493875707,9.611432361436332,7.927909143654013,12.665353839374157
2292,Very Low,1.1893423318375511,9.618739165417965,7.931569110326035,12.67651695005552
2293,Very Low,1.1871467374687281,9.626153726695048,7.935183675848126,12.680758421363322
2294,Very Low,1.1852759743612613,9.633505444020509,7.938760545522854,12.6849029565647
2295,Very Low,1.1851256823269354,9.638060616404344,7.942325678634526,12.688972885716646
2296,Very Low,1.1863664676530454,9.645028344547953,7.946015688748482,12.693023126019947
2297,Very Low,1.1903073216170623,9.653312730065688,7.9499375338984954,12.7028346192734
2298,Very Low,1.1933912850329862,9.662910445505286,7.952719901130933,12.722004144769203
2299,Very Low,1.195066456016205,9.671179966368873,7.955665579280439,12.74124520264646
2300,Very Low,1.196765215994935,9.678394861212595,7.958812449228328,12.7605112843458
1990,Low-to-Neg,0.49837398867748495,-0.9266117115093259,-1.0054281313884483,-0.8641067222958825
1991,Low-to-Neg,0.5272213312401928,-0.8613077114573584,-0.9352088950846814,-0.8025020920632436
1992,Low-to-Neg,0.43867526698570775,-0.7940622387246397,-0.8625278942062988,-0.7399290132407801
1993,Low-to-Neg,0.23587262788188731,-0.7364422946604193,-0.8005404455374879,-0.6852138205047916
1994,Low-to-Neg,0.2658458155290926,-0.7010122747043726,-0.7646445698176627,-0.6503273892882886
1995,Low-to-Neg,0.38107868579910403,-0.6621100670676574,-0.7250265986106925,-0.6113025975583816
1996,Low-to-Neg,0.4773214410238403,-0.6120067653981737,-0.6735087132653604,-0.5618490416055186
1997,Low-to-Neg,0.5462330428936236,-0.5528688327682725,-0.6118287340442318,-0.5067038464228522
1998,Low-to-Neg,0.5828024585959908,-0.48791282594987384,-0.5423374653009049,-0.4459901316145612
1999,Low-to-Neg,0.6191543283418823,-0.4206529932564748,-0.4699420697754923,-0.38211164447413687
2000,Low-to-Neg,0.671524918904751,-0.3509101910793358,-0.39374780534129666,-0.3173721917157298
2001,Low-to-Neg,0.7206367895172311,-0.27807107262655256,-0.31295533392069186,-0.25097973669848794
2002,Low-to-Neg,0.7538199323654989,-0.20227852681704295,-0.22881748833010876,-0.18222097052974384
2003,Low-to-Neg,0.7750308336830676,-0.12503326086452798,-0.14252517174956597,-0.11180560687552174
2004,Low-to-Neg,0.7822237354285186,-0.04742569613012254,-0.05574763275634782,-0.0413834190923304
2005,Low-to-Neg,0.7944488566545763,0.029628524122798927,0.027755808334871818,0.031940318082510216
2006,Low-to-Neg,0.7996095490456511,0.10644418710862441,0.09836677009685116,0.11696276703956454
2007,Low-to-Neg,0.805680650069951,0.18289164198196373,0.1679547280542877,0.20190457180140675
2008,Low-to-Neg,0.8185399554061805,0.25861028556952853,0.23708755581853175,0.28606198395990934
