gate,key,value,verdict
CUBE-PREPULSE,first_diff_year,2031.0,PASS
CUBE-PREPULSE,ident_last_year,2030.0,PASS
AIS-MAP-EXACT,max_abs_degC,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_glaciers,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_gis,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_ais,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_te,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_lws,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_total,0.0,PASS
LWS-EXACT-ZERO,max_abs_cm,0.0,PASS
DRAW-PAIRING,config_mismatches,0.0,PASS
DRAW-PAIRING,row_mismatches,0.0,PASS
PAIRING,configs_used,600.0,PASS
PAIRING,median_dgmst_bias_degC,0.00038791183463615653,PASS
SUM,max_abs_cm,5.1514348342607263e-14,PASS
SIGN,median_cm_2100,0.005456719361344398,PASS
SIGN,frac_negative_2100,0.0,PASS
SIGN,median_cm_2150,0.007718599722480235,PASS
SIGN,frac_negative_2150,0.0,PASS
SIGN,median_cm_2300,0.01810780762732378,PASS
SIGN,frac_negative_2300,0.0,PASS
TAP-CROSSING,mechanism_present,0.0,PASS
AIS-CROSSING,n_fired_2100,19.0,PASS
AIS-CROSSING,n_bifurcation_2100,1.0,PASS
AIS-CROSSING,p_fired_2100,0.0095,PASS
AIS-CROSSING,int_over_cont_2100,1.11581538985372,PASS
P-FIRED-CONSISTENT,p_fired_exact_2100,0.009434166666666667,PASS
P-FIRED-CONSISTENT,z_2100,0.030455616755489023,PASS
AIS-CROSSING,n_fired_2150,22.0,PASS
AIS-CROSSING,n_bifurcation_2150,1.0,PASS
AIS-CROSSING,p_fired_2150,0.011,PASS
AIS-CROSSING,int_over_cont_2150,1.1067184776493721,PASS
P-FIRED-CONSISTENT,p_fired_exact_2150,0.010585833333333333,PASS
P-FIRED-CONSISTENT,z_2150,0.18098332064433972,PASS
AIS-CROSSING,n_fired_2300,22.0,PASS
AIS-CROSSING,n_bifurcation_2300,1.0,PASS
AIS-CROSSING,p_fired_2300,0.011,PASS
AIS-CROSSING,int_over_cont_2300,1.1038216030787285,PASS
P-FIRED-CONSISTENT,p_fired_exact_2300,0.010623333333333334,PASS
P-FIRED-CONSISTENT,z_2300,0.16430884784021876,PASS
MAGNITUDE,cm_per_GtCO2_2100,0.005456719361344398,PASS
