arm,gcm,ism_2100,ism_2300,shipped_2100,shipped_2300,likeforlike_2100,likeforlike_2300,r_shipped_2100,r_lfl_2100,r_shipped_2300,r_lfl_2300
SSP5-8.5 r2300,CESM2-Leo,16.391140437007223,77.73042609873318,18.906910483085504,34.679647473474276,12.146671968576776,24.720649307409314,1.1534835270155017,0.741051058360316,0.4461528028860178,0.3180305389810825
SSP5-8.5 r2300,CNRM-ESM2-1,12.783127305731856,56.31152294884991,16.83866920790183,32.30178815469739,10.206683922022695,22.125971604255675,1.3172574132428063,0.7984496812017272,0.5736266125147857,0.392920852528773
SSP5-8.5 r2300,IPSL-CM6A-LR,14.03565796288726,71.48386028426587,19.53608268442779,36.29110068085011,17.243415883358757,31.37124081102921,1.3918893390024618,1.2285434661455397,0.5076824409948387,0.438857676212182
SSP5-8.5 r2300,MPI-ESM1-2-HR,7.249286431099566,29.957820963540097,11.753991365160097,23.455788739848202,8.572425480783819,17.44127665543642,1.621399771808611,1.1825199020979449,0.7829604418957862,0.5821944351915038
SSP5-8.5 r2300,UKESM1-0-LL-Robin,20.531144576834713,106.74830965304002,23.96557720070666,41.75346324537149,18.23432108048476,33.4699181832302,1.1672791602542714,0.8881297880030782,0.39113933870317186,0.3135404981307545
SSP1-2.6 r2300,CESM2,6.693434628555295,15.003227275275588,6.919379098844595,12.429159144586778,2.8498341128235865,4.842221352981888,1.0337561331107028,0.42576558537910036,0.8284323710185529,0.3227453176665247
SSP1-2.6 r2300,MPI-ESM1-2-HR,2.7908799123610883,6.7341407529466935,4.681891938551815,8.365453316505898,3.5989710709883225,6.726020053606541,1.6775683961947785,1.2895470905244317,1.2422450945720702,0.9987941001475802
SSP2-4.5 r2300,CESM2,6.9471723512134265,18.00587061920611,10.05173257813795,18.898676808481888,2.932890767391969,5.8648895387942295,1.4468811294687782,0.4221704341162194,1.0495841721934545,0.32572096416923024
SSP2-4.5 r2300,MPI-ESM1-2-HR,4.233456631182442,11.130721344369745,7.038348357190413,13.509995429675064,4.556658811360532,9.328640175702448,1.6625535514756273,1.07634474811847,1.213757402749897,0.8380984382850584
