year,ssp,component,gmst,med,p05,p17,p83,p95,n_finite
1990,SSP1-2.6,glaciers,0.5557397132233756,-0.7203744421015474,-0.8851421239641412,-0.8111429614433755,-0.6689476425835325,-0.6377735475024527,2000
1991,SSP1-2.6,glaciers,0.5885637306361448,-0.6865355952321464,-0.8388869266623319,-0.7699586564607621,-0.638137330290157,-0.610060658882089,2000
1992,SSP1-2.6,glaciers,0.5090689778394178,-0.6488410231145987,-0.7867189832032765,-0.7238288502844369,-0.6050943770512806,-0.5782281317343417,2000
1993,SSP1-2.6,glaciers,0.3084522979487564,-0.6289637580961767,-0.7546266838425767,-0.6990806326244721,-0.5877515150490636,-0.562863452958721,2000
1994,SSP1-2.6,glaciers,0.332676813580452,-0.5874402241953702,-0.7036010281218977,-0.6527320621012771,-0.5500182607577321,-0.5268943313543076,2000
1995,SSP1-2.6,glaciers,0.4547856293863089,-0.55019932760317,-0.6566429394319785,-0.6102854496813847,-0.5162062194160226,-0.4947485201184581,2000
1996,SSP1-2.6,glaciers,0.5463394857269461,-0.5019462859769255,-0.599190771927101,-0.5562147717754995,-0.4710544870376731,-0.4517709529703662,2000
1997,SSP1-2.6,glaciers,0.600043540445978,-0.46083356547353915,-0.5449104958623889,-0.5068420551465431,-0.43345774620150695,-0.4160583266079447,2000
1998,SSP1-2.6,glaciers,0.6466075693928761,-0.41298700024284596,-0.4856855882419941,-0.45279617336057626,-0.38888530863885684,-0.3739235932940171,2000
1999,SSP1-2.6,glaciers,0.686007840655961,-0.3350435187728542,-0.3952593806834377,-0.3685870563306054,-0.3157219293886186,-0.3028817076811011,2000
2000,SSP1-2.6,glaciers,0.7295563669080296,-0.29097621202839896,-0.34252546212005547,-0.319622913067376,-0.27384372217078046,-0.26346406981144466,2000
2001,SSP1-2.6,glaciers,0.7655239205849365,-0.24043935693671337,-0.2818259980664641,-0.26400216048798086,-0.2261567844967895,-0.21728726920978889,2000
2002,SSP1-2.6,glaciers,0.7999498588212678,-0.17975813529872653,-0.20878051399233954,-0.19612721729376778,-0.16877624892221962,-0.16258986291301222,2000
2003,SSP1-2.6,glaciers,0.8301407393993533,-0.11532660460224253,-0.1315009307504152,-0.12438343370250714,-0.10878200704938769,-0.10461786676958619,2000
2004,SSP1-2.6,glaciers,0.8359312010698448,-0.05098181461731954,-0.05838835888706035,-0.05500618380429579,-0.047363187684413444,-0.04506827558234172,2000
2005,SSP1-2.6,glaciers,0.843916603443868,0.0024512971437880005,-0.0070598388099066154,-0.002792111409899577,0.0074042948008853846,0.011123699440223421,2000
2006,SSP1-2.6,glaciers,0.8516506513236204,0.07625371254010238,0.0638183205073756,0.06871991577705061,0.08634859846147294,0.09447989613987641,2000
2007,SSP1-2.6,glaciers,0.8597675192449368,0.1590186537559981,0.14264264400310767,0.14859610086891922,0.1749534966144625,0.1877453098959408,2000
2008,SSP1-2.6,glaciers,0.8671015531069908,0.22363031879945217,0.20156364609334232,0.21009377236285331,0.24614146141014231,0.2639101076960696,2000
2009,SSP1-2.6,glaciers,0.8915919796329949,0.270756169762993,0.2446199419697205,0.25490986417365713,0.298138442735397,0.3199775144329035,2000
2010,SSP1-2.6,glaciers,0.91224213325433,0.3322759040513903,0.30004156278392397,0.3127023261938709,0.36654676302794453,0.39358377065795586,2000
2011,SSP1-2.6,glaciers,0.9463726707864436,0.42930988248796087,0.3891856440316883,0.4046256679969777,0.47001090411445134,0.5033105364910521,2000
2012,SSP1-2.6,glaciers,0.9634454159642772,0.4933364575055208,0.4471571458593303,0.4645061987724922,0.5405575525855959,0.5771999238928299,2000
2013,SSP1-2.6,glaciers,1.0010392042679888,0.5474443607869564,0.4957943515572921,0.5155969685873604,0.5991484363501665,0.640657060289133,2000
2014,SSP1-2.6,glaciers,1.034758969518629,0.6052836007201725,0.547301262459002,0.5695906711385125,0.66473108811505,0.7102239471593266,2000
2015,SSP1-2.6,glaciers,1.0655474016558886,0.6779288577935769,0.6140025777590219,0.638239176975484,0.742616622109014,0.7934387381680104,2000
2016,SSP1-2.6,glaciers,1.0982433117141364,0.7537803720729936,0.6839735596994074,0.7100212905542229,0.8228392007826565,0.8785730917441772,2000
2017,SSP1-2.6,glaciers,1.1215083354395925,0.8803441642155665,0.7995086197621416,0.8291399349538662,0.9557405375785338,1.0161737211678332,2000
2018,SSP1-2.6,glaciers,1.1514531927883527,0.9610025760728123,0.8724708049483757,0.9053428101956699,1.0436343336320093,1.109465951606426,2000
2019,SSP1-2.6,glaciers,1.172690213058829,1.0287899844805999,0.934460672873443,0.9686401088567794,1.1186582647879322,1.1889241694855075,2000
2020,SSP1-2.6,glaciers,1.183004264307409,1.1234852422098065,1.0209240920063811,1.058522482339438,1.2186819795564487,1.2958884208461896,2000
2021,SSP1-2.6,glaciers,1.2100067371777328,1.194780287283433,1.084441815618105,1.1242523878462072,1.297045099905787,1.3778167274554585,2000
2022,SSP1-2.6,glaciers,1.2401553910866456,1.2644376758161477,1.1479890050326458,1.1905445742191203,1.3730435857671246,1.457617484321952,2000
2023,SSP1-2.6,glaciers,1.2795255652495054,1.3384356181204002,1.2144308862393431,1.2605113345573276,1.4541484368551265,1.5430449699455033,2000
2024,SSP1-2.6,glaciers,1.3120856196879593,1.4315422820264776,1.2996769407550677,1.3489010031911972,1.555621688821331,1.649273205689523,2000
2025,SSP1-2.6,glaciers,1.3450532697084467,1.526505666271539,1.383950701493325,1.4373205582752748,1.6577844103292383,1.759478405438386,2000
