tag,ssp,horizon,n,med,p83,p90,p95,gap_cm,share_above_gap_pct,provenance
L28,ssp126,2100,2000,5.23306267562055,6.522537976098231,7.215781301444424,30.277187729897754,15.0,7.6,"diag_ais_tipped_share.jl | tag L28 (parameters_subsample_brick_mengel_L28.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | gap = AIS@2100 > 15.0 cm | cm relative to (1995, 2014) | 2026-09-22T11:33:15.098"
L28,ssp126,2300,2000,16.353626668228586,20.599951132821037,22.735161101632936,50.436665367928235,15.0,7.6,"diag_ais_tipped_share.jl | tag L28 (parameters_subsample_brick_mengel_L28.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | gap = AIS@2100 > 15.0 cm | cm relative to (1995, 2014) | 2026-09-22T11:33:15.098"
L28,ssp245,2100,2000,8.054400962811858,34.048672098543975,41.15921674593802,49.119666754711716,15.0,41.6,"diag_ais_tipped_share.jl | tag L28 (parameters_subsample_brick_mengel_L28.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | gap = AIS@2100 > 15.0 cm | cm relative to (1995, 2014) | 2026-09-22T11:33:15.098"
L28,ssp245,2300,2000,165.66765257826552,244.19249754499262,271.6663803601601,309.3929285780658,15.0,41.6,"diag_ais_tipped_share.jl | tag L28 (parameters_subsample_brick_mengel_L28.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | gap = AIS@2100 > 15.0 cm | cm relative to (1995, 2014) | 2026-09-22T11:33:15.098"
L29,ssp126,2100,2000,5.69616713236057,6.92108883405988,7.459127938458594,17.038495874289122,15.0,5.25,"diag_ais_tipped_share.jl | tag L29 (parameters_subsample_brick_mengel_L29.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | gap = AIS@2100 > 15.0 cm | cm relative to (1995, 2014) | 2026-09-22T11:33:48.049"
L29,ssp126,2300,2000,17.821921215978342,21.917439044855474,23.67531631608575,30.515256771860834,15.0,5.25,"diag_ais_tipped_share.jl | tag L29 (parameters_subsample_brick_mengel_L29.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | gap = AIS@2100 > 15.0 cm | cm relative to (1995, 2014) | 2026-09-22T11:33:48.049"
L29,ssp245,2100,2000,8.49780964497926,33.76431384981619,38.781592042548205,46.056558867396355,15.0,40.4,"diag_ais_tipped_share.jl | tag L29 (parameters_subsample_brick_mengel_L29.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | gap = AIS@2100 > 15.0 cm | cm relative to (1995, 2014) | 2026-09-22T11:33:48.049"
L29,ssp245,2300,2000,167.56163062147522,243.13683100376707,270.7236469506298,301.7803823592174,15.0,40.4,"diag_ais_tipped_share.jl | tag L29 (parameters_subsample_brick_mengel_L29.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | gap = AIS@2100 > 15.0 cm | cm relative to (1995, 2014) | 2026-09-22T11:33:48.049"
L30,ssp126,2100,2000,5.706669550683148,6.880107842168025,7.545431802069004,28.19843291722399,15.0,6.2,"diag_ais_tipped_share.jl | tag L30 (parameters_subsample_brick_mengel_L30.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | gap = AIS@2100 > 15.0 cm | cm relative to (1995, 2014) | 2026-09-22T11:34:12.263"
L30,ssp126,2300,2000,18.019646832101472,21.905059763471144,23.997115070301383,46.33521037718744,15.0,6.2,"diag_ais_tipped_share.jl | tag L30 (parameters_subsample_brick_mengel_L30.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | gap = AIS@2100 > 15.0 cm | cm relative to (1995, 2014) | 2026-09-22T11:34:12.263"
L30,ssp245,2100,2000,8.603867313413499,33.57831942909314,39.76474588468062,47.560489560664465,15.0,40.75,"diag_ais_tipped_share.jl | tag L30 (parameters_subsample_brick_mengel_L30.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | gap = AIS@2100 > 15.0 cm | cm relative to (1995, 2014) | 2026-09-22T11:34:12.263"
L30,ssp245,2300,2000,165.77668080199962,243.68573262676256,276.9120208595842,309.2111149207011,15.0,40.75,"diag_ais_tipped_share.jl | tag L30 (parameters_subsample_brick_mengel_L30.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | gap = AIS@2100 > 15.0 cm | cm relative to (1995, 2014) | 2026-09-22T11:34:12.263"
