year,component,med_diff_cm,mean_diff_cm,se_mean_cm,p05_diff_cm,p95_diff_cm
2025,glaciers,0.0,0.0,0.0,0.0,0.0
2026,glaciers,0.0,0.0,0.0,0.0,0.0
2027,glaciers,0.0,0.0,0.0,0.0,0.0
2028,glaciers,0.0,0.0,0.0,0.0,0.0
2029,glaciers,0.0,0.0,0.0,0.0,0.0
2030,glaciers,0.0,0.0,0.0,0.0,0.0
2031,glaciers,0.0,0.0,0.0,0.0,0.0
2032,glaciers,1.621796239326123e-5,1.6419783509849184e-5,6.153792263901748e-8,1.21708518047825e-5,2.110960192833744e-5
2033,glaciers,4.5729940185257334e-5,4.637801640760664e-5,1.935848527368062e-7,3.307654456963238e-5,6.152732362560975e-5
2034,glaciers,8.10880142185777e-5,8.24843715809922e-5,3.6781086441395603e-7,5.718653112398719e-5,0.00011187490854700497
2035,glaciers,0.00011900641832407466,0.0001213871801885964,5.623304619689925e-7,8.374635046051181e-5,0.0001664749865326831
2036,glaciers,0.00015762367532312638,0.000161208205326967,7.6514670936581e-7,0.00011093619343589546,0.0002231674099322678
2037,glaciers,0.00019644263432661013,0.00020095073797503216,9.67416507573731e-7,0.00013750525383964262,0.0002790403761665727
2038,glaciers,0.00023469700618994338,0.00024011785590307523,1.16568000482071e-6,0.0001644045070192668,0.00033478521345837726
2039,glaciers,0.00027182784015633565,0.00027838209796491833,1.3562927325297233e-6,0.00019036230725208992,0.00038852456161406754
2040,glaciers,0.0003081719866586674,0.0003155487089154114,1.5386830091328112e-6,0.0002160136571168536,0.00044054380757367894
2041,glaciers,0.0003436375970999883,0.00035145291123268586,1.7114196486277297e-6,0.00024054798271366806,0.0004893210404311565
2042,glaciers,0.0003771722322809534,0.000386019627493315,1.8750259836840881e-6,0.0002656825704477228,0.0005365018330588444
2043,glaciers,0.0004097313611801656,0.00041922122638118875,2.030279979486813e-6,0.0002891597657503908,0.0005831273235607614
2044,glaciers,0.0004403740782534804,0.0004510503583853551,2.177784266645279e-6,0.00031090530252610995,0.0006254579811713511
