year,ssp,component,gmst,med,p05,p17,p83,p95,n_finite
2006,SSP1-2.6,glaciers,0.9059038132337379,0.07056384860609399,0.04831911328507048,0.056982309871300305,0.08527135809337327,0.09653078430059786,1740
2007,SSP1-2.6,glaciers,0.9146854493265001,0.15000809385697034,0.10986057656600412,0.12504613899824416,0.17827618217782237,0.19785858703921858,1740
2008,SSP1-2.6,glaciers,0.9219150757625193,0.211713926907096,0.15595202792391835,0.17703905367104464,0.24946062781245204,0.277864679453921,1740
2009,SSP1-2.6,glaciers,0.944300568261457,0.25507982321810285,0.18863191395512294,0.21325180128454452,0.30000286749460303,0.33352142819192476,1740
2010,SSP1-2.6,glaciers,0.9618227486686342,0.3132920282329672,0.2322453159383499,0.2620032267697944,0.36863973527618976,0.40935919564032097,1740
2011,SSP1-2.6,glaciers,0.9819605692158233,0.40753279395742936,0.3028907588782309,0.34196580898864004,0.47953334756488775,0.5320286369982766,1740
2012,SSP1-2.6,glaciers,1.0103928501951052,0.4683485914151486,0.3489084876135552,0.3933626634150872,0.5487246856371584,0.6102530657542464,1740
2013,SSP1-2.6,glaciers,1.0340522463545012,0.5195978396354768,0.3877185734062772,0.4379449558988976,0.6082361474758357,0.6733367352309471,1740
2014,SSP1-2.6,glaciers,1.0652103142894338,0.5743470776749304,0.428644661670262,0.48426817490438373,0.6720442542864313,0.7446741075176074,1740
2015,SSP1-2.6,glaciers,1.0914259349003625,0.6434766347636174,0.4799634884384467,0.541274371115633,0.7532726344888003,0.8341850841163669,1740
2016,SSP1-2.6,glaciers,1.1177753966933794,0.7160428148150575,0.5324464058275055,0.6017800939627931,0.8384523150111652,0.9266544131077353,1740
2017,SSP1-2.6,glaciers,1.1391312798586102,0.8410807810162666,0.6297764048433034,0.7071572420029784,0.9837236566134042,1.0927736394107206,1740
2018,SSP1-2.6,glaciers,1.1748860403608246,0.9192058018489315,0.6896113614153848,0.772057233613348,1.0750991920701451,1.1934306270853048,1740
2019,SSP1-2.6,glaciers,1.1994301238849794,0.9835726322746567,0.7379995062976588,0.8274625021209937,1.1507986377544057,1.277133695042673,1740
2020,SSP1-2.6,glaciers,1.2194860299493357,1.0765031545401627,0.809051489627347,0.9048942976152707,1.2594527855605258,1.3977919837527224,1740
2021,SSP1-2.6,glaciers,1.2474135047730226,1.1447831010658231,0.8621814608246591,0.9625866855557557,1.3391798525151242,1.4853010608488035,1740
2022,SSP1-2.6,glaciers,1.2835482908104245,1.2124580268011549,0.9122673433527779,1.0195325483339888,1.4177899507037859,1.5709985237056234,1740
2023,SSP1-2.6,glaciers,1.3148383538679833,1.2851113593797017,0.9651316646614013,1.0799888754929543,1.5018546813193971,1.6620889493423747,1740
2024,SSP1-2.6,glaciers,1.3502642838046461,1.37684022394695,1.0351791192445425,1.156461522521437,1.6098610841763277,1.7809714525500906,1740
2025,SSP1-2.6,glaciers,1.3827673269351655,1.4701947905477395,1.1062652326232818,1.2358032032982846,1.7201437681009089,1.9019626903188094,1740
2026,SSP1-2.6,glaciers,1.409937250090669,1.5653650106961972,1.1790058415777258,1.3151842810120455,1.8314400809954257,2.023354088160698,1740
2027,SSP1-2.6,glaciers,1.4307058375628368,1.6602596996193313,1.254279582025408,1.3960464417600664,1.9429494200775357,2.1433192409531006,1740
2028,SSP1-2.6,glaciers,1.4508591252734018,1.7558793917839313,1.3322893809034801,1.4796151538880182,2.0549791508802553,2.2633649386612054,1740
2029,SSP1-2.6,glaciers,1.4729882259349416,1.8537827518205767,1.4081947385476625,1.5645557135166714,2.1697771717787573,2.3839775320624477,1740
2030,SSP1-2.6,glaciers,1.495700582998364,1.953387199618061,1.4837008843209556,1.646695299145494,2.2869124584307547,2.50927679819961,1740
2031,SSP1-2.6,glaciers,1.5133906593757893,2.053247422597999,1.5606591253270332,1.7313573597857115,2.401610798526854,2.6347481274881526,1740
2032,SSP1-2.6,glaciers,1.5311247535823735,2.1522977688567804,1.6388888669407873,1.8183424800614394,2.512613089350241,2.7664851977169844,1740
2033,SSP1-2.6,glaciers,1.5528717565868666,2.2536280272005262,1.7170387372500984,1.9035908215951403,2.629085526018325,2.894462131931167,1740
2034,SSP1-2.6,glaciers,1.5801866574308838,2.354894106196887,1.794958197329591,1.9912477160283948,2.7466224372914425,3.026583805668982,1740
2035,SSP1-2.6,glaciers,1.6045901059242054,2.4581295567628008,1.8761473798066484,2.0770924041470122,2.866620196271601,3.159767708662554,1740
2036,SSP1-2.6,glaciers,1.628899165950283,2.5616397251243814,1.958123653654428,2.1654144329051923,2.9847365108979753,3.29469508268677,1740
2037,SSP1-2.6,glaciers,1.653419266727971,2.6668481647137705,2.0421805998842273,2.253908200075135,3.106261045555648,3.42883153834423,1740
2038,SSP1-2.6,glaciers,1.674703876497833,2.7745497341503826,2.126242333313083,2.34624643631786,3.2304878437645934,3.565851368779879,1740
2039,SSP1-2.6,glaciers,1.6921137227451875,2.8849228780355807,2.2095405008716202,2.4418038911311744,3.3518543189826078,3.698466565104257,1740
2040,SSP1-2.6,glaciers,1.7052199063606648,2.995914151835789,2.2943322839375377,2.535220605407331,3.473767055884352,3.8337536108280617,1740
2041,SSP1-2.6,glaciers,1.7147008182140824,3.104598661408487,2.379092540599274,2.628606364912042,3.598721937600696,3.968137721165311,1740
2042,SSP1-2.6,glaciers,1.7207716060371883,3.211465867068429,2.463362916161456,2.7202130760783243,3.7219969564659268,4.102899817621348,1740
2043,SSP1-2.6,glaciers,1.7335171482933045,3.315400420004023,2.546481268563736,2.8114416048464084,3.8430753690017165,4.23775456637172,1740
2044,SSP1-2.6,glaciers,1.7451213165439368,3.4201594502836468,2.628943718622044,2.9026438132897514,3.9636406610474015,4.369211936347281,1740
2045,SSP1-2.6,glaciers,1.7521746268304008,3.5260056972361165,2.7110107959615144,2.994262874663602,4.0847329967846076,4.499926304123854,1740
2046,SSP1-2.6,glaciers,1.7698411730172312,3.632093240956704,2.794971150124388,3.0831561273847847,4.204058285594536,4.633668201761865,1740
2047,SSP1-2.6,glaciers,1.7873900748541862,3.737764856212003,2.876111532049108,3.172989324299853,4.3224548081193,4.760290856308094,1740
2048,SSP1-2.6,glaciers,1.8084269416686602,3.842206347613131,2.957258722047397,3.2642695985185517,4.439786054951005,4.887205766391613,1740
2049,SSP1-2.6,glaciers,1.818493742840691,3.947195925131687,3.0394470197741836,3.353778312636519,4.559457665892665,5.012109045796925,1740
2050,SSP1-2.6,glaciers,1.8296700856500585,4.052462099764125,3.1224163551332524,3.4460449606680017,4.676731801977624,5.139362826143304,1740
2051,SSP1-2.6,glaciers,1.8347175484310814,4.157517809149196,3.2024203968253846,3.535046914109743,4.792366431863476,5.268396514781217,1740
2052,SSP1-2.6,glaciers,1.840618970945252,4.262046252978292,3.282930774816365,3.6257005343323447,4.905012232980518,5.39592351426373,1740
2053,SSP1-2.6,glaciers,1.84371533901817,4.364624831702543,3.364857533064346,3.7136167272521172,5.015373344144512,5.521811032493673,1740
2054,SSP1-2.6,glaciers,1.84792173930604,4.466440327953902,3.4439028231321767,3.798452781133517,5.122294149896954,5.647086329047972,1740
2055,SSP1-2.6,glaciers,1.850091215507936,4.569952712333546,3.524452724326999,3.8843160389007276,5.228515449322542,5.770499492215323,1740
2056,SSP1-2.6,glaciers,1.8556348842744201,4.668455305703494,3.6008567709336265,3.968537720224139,5.336549070802704,5.889854511754205,1740
2057,SSP1-2.6,glaciers,1.8623519096220496,4.7623967053413585,3.677012616970599,4.054639060283255,5.447712760486299,6.007948636089747,1740
2058,SSP1-2.6,glaciers,1.8710501083467526,4.8601440335334285,3.759545817889689,4.141459506541811,5.55154980002772,6.125925111494993,1740
2059,SSP1-2.6,glaciers,1.8820396802848394,4.953902148899722,3.836863318568258,4.221311310552215,5.653884549800551,6.244739660846044,1740
2060,SSP1-2.6,glaciers,1.8877473458973886,5.051090993184221,3.9138843390578937,4.3032617811899145,5.758421447018826,6.366844612218832,1740
2061,SSP1-2.6,glaciers,1.8945304242952763,5.147812894756042,3.9900132445836647,4.382622620481158,5.864021292466732,6.487405317597429,1740
2062,SSP1-2.6,glaciers,1.890637798055215,5.241513259287258,4.062576899317093,4.4618329506098355,5.967285026419379,6.607182049329361,1740
2063,SSP1-2.6,glaciers,1.8902103374941914,5.332460077512247,4.136886851295013,4.543054783689159,6.072006368878105,6.71732942301471,1740
2064,SSP1-2.6,glaciers,1.8909730425139666,5.423265096308024,4.209729061326509,4.6224547596617365,6.174701018421791,6.822940066088334,1740
2065,SSP1-2.6,glaciers,1.8910940448098206,5.514424941746185,4.281621679243141,4.701115305461863,6.27517113071641,6.92685738031205,1740
2066,SSP1-2.6,glaciers,1.8953368548339997,5.603407996530709,4.351007039338619,4.777760656927233,6.370785132792584,7.035941494892463,1740
2067,SSP1-2.6,glaciers,1.9012351382758756,5.685085456889054,4.419896740783917,4.854610686101662,6.465681792448553,7.138726118582247,1740
2068,SSP1-2.6,glaciers,1.9074360053302015,5.773018337793237,4.488306681573643,4.932256478369153,6.563372761826007,7.241536950869186,1740
2069,SSP1-2.6,glaciers,1.9134286946857588,5.857806503705509,4.556251841535153,5.007327106808152,6.656669169443903,7.353560926101908,1740
2070,SSP1-2.6,glaciers,1.916973073265153,5.939858789956864,4.623843022161501,5.082619463149995,6.748178276540655,7.454698211210118,1740
2071,SSP1-2.6,glaciers,1.9191694921665705,6.020584158854097,4.692980210897643,5.152201602744039,6.838625759885703,7.553086999311192,1740
2072,SSP1-2.6,glaciers,1.9130975753079187,6.1010537243223935,4.759594318022095,5.221165785071897,6.93296948421973,7.652605975584727,1740
2073,SSP1-2.6,glaciers,1.9123257270616802,6.18095158739612,4.823295990627076,5.292248016131805,7.023693329408177,7.746937804578246,1740
2074,SSP1-2.6,glaciers,1.913688881980973,6.2598330981621455,4.884676745791335,5.361020144200003,7.114543366726084,7.840724999913272,1740
2075,SSP1-2.6,glaciers,1.9068400681641702,6.334352099064584,4.947060952216088,5.4257977802112745,7.20353442372004,7.929929248297371,1740
2076,SSP1-2.6,glaciers,1.904884543712259,6.410520407415286,5.00975695495489,5.490982039287747,7.2911674513470155,8.021259334593559,1740
2077,SSP1-2.6,glaciers,1.899705253804313,6.482575880007549,5.069530461192156,5.559837065890717,7.375018088535408,8.113242037480418,1740
2078,SSP1-2.6,glaciers,1.9014879249846566,6.55426979401934,5.131060714984871,5.623656697433502,7.453110913818669,8.203268860386313,1740
2079,SSP1-2.6,glaciers,1.8946962332088406,6.626393650422122,5.19006088457367,5.690314692706334,7.5329163564800865,8.292187390346022,1740
2080,SSP1-2.6,glaciers,1.8974715744614317,6.694550394118465,5.247825658044025,5.750154680894524,7.611603676045972,8.379318438826402,1740
2081,SSP1-2.6,glaciers,1.898620147360036,6.762417714625414,5.307090620174389,5.812979545768343,7.689447819262391,8.46285176015327,1740
2082,SSP1-2.6,glaciers,1.9023784191202644,6.833590516139053,5.368224226466709,5.875200479185992,7.7651682349300835,8.545358149696053,1740
2083,SSP1-2.6,glaciers,1.8967306662239576,6.901063157729203,5.424505381167855,5.935649081687664,7.838767204386734,8.63009204115682,1740
2084,SSP1-2.6,glaciers,1.8924716535271067,6.966286079882426,5.476968652936711,5.994701600061235,7.916034020844338,8.713665574070639,1740
2085,SSP1-2.6,glaciers,1.8880675733856342,7.030505446948645,5.534986903716421,6.051340691588478,7.99342898716746,8.795281973961474,1740
2086,SSP1-2.6,glaciers,1.8809907850411318,7.095558930704833,5.588705420611038,6.107549250723659,8.062465537526815,8.87531630994377,1740
2087,SSP1-2.6,glaciers,1.8725647231850795,7.159870189968977,5.638564320331821,6.163114247277244,8.130452217464102,8.954328474958224,1740
2088,SSP1-2.6,glaciers,1.8715604170578943,7.219919076060985,5.687235517347139,6.219105301874926,8.195532557770335,9.031812346895189,1740
2089,SSP1-2.6,glaciers,1.8655894963220612,7.2790632909800905,5.737649379966479,6.275637988894977,8.264920316827848,9.106569035520668,1740
2090,SSP1-2.6,glaciers,1.866262203325113,7.339090256785567,5.7853000654856706,6.32766497621967,8.329874412698334,9.17832391805863,1740
2091,SSP1-2.6,glaciers,1.8627881691152983,7.3979450760515215,5.8324661925799335,6.379213279043261,8.396819419749686,9.250041204704186,1740
2092,SSP1-2.6,glaciers,1.8605092742619933,7.456286911388726,5.878908097356616,6.42896766480766,8.46253301149601,9.321111028965099,1740
2093,SSP1-2.6,glaciers,1.8649682214464876,7.512253492656738,5.924713134456206,6.48077779958552,8.528359807143461,9.392807558823657,1740
2094,SSP1-2.6,glaciers,1.8678180868021879,7.570420893383492,5.970292511071438,6.530926851637391,8.593289420125398,9.465194815957354,1740
2095,SSP1-2.6,glaciers,1.864376271520033,7.630657533154491,6.015554596343568,6.581026645660582,8.65755090761938,9.532012006039848,1740
2096,SSP1-2.6,glaciers,1.8606367276448168,7.689369878927305,6.060254641016296,6.629419844497005,8.720489345544667,9.604693051346944,1740
2097,SSP1-2.6,glaciers,1.8536133483914825,7.741759201343036,6.104399423477979,6.676853581837971,8.785158855613805,9.667157306133996,1740
2098,SSP1-2.6,glaciers,1.8431122577214407,7.796166282760031,6.147688614515201,6.72099333051369,8.84415016785221,9.731262209893513,1740
2099,SSP1-2.6,glaciers,1.8393967734939616,7.848879437035154,6.192962882169403,6.766668639541181,8.903115740165376,9.79715851296223,1740
2100,SSP1-2.6,glaciers,1.8351255000156548,7.899211653819806,6.237800969012987,6.811627798617308,8.961691747247674,9.856836405867668,1740
2101,SSP1-2.6,glaciers,1.8380487472870481,7.94746002779066,6.280866958350345,6.856937448504105,9.018519050125095,9.91837939720525,1740
2102,SSP1-2.6,glaciers,1.8408924496749879,7.999179227603509,6.3180619654482415,6.900281438382622,9.075261854581377,9.978960753841983,1740
2103,SSP1-2.6,glaciers,1.8417299558732132,8.051748627465898,6.3608142001961925,6.944567255683011,9.130539347170288,10.039078364762977,1740
2104,SSP1-2.6,glaciers,1.8454362231996158,8.101386527914809,6.40510841245678,6.988717802034274,9.184376898278373,10.098592087113312,1740
2105,SSP1-2.6,glaciers,1.835365148261542,8.15261949463818,6.447679757632131,7.032659692895141,9.23531342249203,10.155771958080395,1740
2106,SSP1-2.6,glaciers,1.8280241541843436,8.203699375928359,6.487284059329919,7.075880597249432,9.289913421172432,10.211932517207623,1740
2107,SSP1-2.6,glaciers,1.8185033879702315,8.251914081604355,6.531495948187209,7.115629079568585,9.344219644879649,10.266584142409526,1740
2108,SSP1-2.6,glaciers,1.8164079095692538,8.295035567595304,6.574859823134325,7.1552477579327,9.393197405506095,10.322859064944936,1740
2109,SSP1-2.6,glaciers,1.8102821573716794,8.340331628551734,6.617334009840942,7.19237783804877,9.438870821930362,10.37688230059476,1740
2110,SSP1-2.6,glaciers,1.807983186117213,8.382319677064919,6.651504450492677,7.230359192120927,9.483589295817229,10.429689670103711,1740
2111,SSP1-2.6,glaciers,1.8055641851210984,8.428572888535871,6.688435580075542,7.268521607868303,9.53146955271508,10.481746164556233,1740
2112,SSP1-2.6,glaciers,1.8076618962781963,8.473039270224417,6.726889770166325,7.305565356144419,9.579081036029642,10.53306640219305,1740
2113,SSP1-2.6,glaciers,1.8075953956872703,8.517700917260164,6.765183456571113,7.340340290602645,9.626946848738745,10.59133109659754,1740
2114,SSP1-2.6,glaciers,1.8114513558128764,8.559759089233712,6.803187834923831,7.378393807777787,9.67141250843273,10.642693134886558,1740
2115,SSP1-2.6,glaciers,1.8104588831835797,8.604921923604651,6.841142343271377,7.417332461606721,9.719406359211261,10.69331932456125,1740
2116,SSP1-2.6,glaciers,1.8052107493746183,8.648619442986353,6.8787567101478055,7.453027636131887,9.765893229970978,10.74333571627333,1740
2117,SSP1-2.6,glaciers,1.7991511351973277,8.69037935798153,6.9133644023211245,7.491951698152212,9.80861719027336,10.792008831718533,1740
2118,SSP1-2.6,glaciers,1.7872868393660173,8.729923665229816,6.943255772350888,7.530072524318399,9.85359353865095,10.840885064846882,1740
2119,SSP1-2.6,glaciers,1.782611841819303,8.769476158220726,6.972141600039287,7.566234674313718,9.898696627604817,10.886348047457655,1740
2120,SSP1-2.6,glaciers,1.7813903107925637,8.80844080614038,7.000489348497658,7.600759824248796,9.937397723910625,10.929477394283186,1740
2121,SSP1-2.6,glaciers,1.7740254406988418,8.845875984191219,7.028519219274368,7.63665662225806,9.977302151246064,10.971788656054297,1740
2122,SSP1-2.6,glaciers,1.7791762789015566,8.882550393256697,7.055026762556299,7.670745349676885,10.017320167640941,11.013566304585233,1740
2123,SSP1-2.6,glaciers,1.7820504661612924,8.919100478994698,7.07965518707219,7.705089210555606,10.056405473381922,11.055800575222056,1740
2124,SSP1-2.6,glaciers,1.7820934226471334,8.95913537849247,7.104191561961697,7.738481260004061,10.095827970012829,11.099605691268842,1740
2125,SSP1-2.6,glaciers,1.7772546535568932,8.994697686071834,7.128583576289692,7.772472270818968,10.135587482692639,11.144481473750522,1740
2126,SSP1-2.6,glaciers,1.7706499712428887,9.028756517328834,7.1525192953339545,7.8032816275473476,10.173609618699313,11.19457054438406,1740
2127,SSP1-2.6,glaciers,1.7649321916701854,9.067644862041488,7.177874820801048,7.834358383536553,10.213882062045816,11.238824111140978,1740
2128,SSP1-2.6,glaciers,1.7610100465302303,9.103488862859983,7.206816164168309,7.864419023120929,10.254242757195623,11.27869482087452,1740
2129,SSP1-2.6,glaciers,1.7580051620207746,9.134499774396616,7.235576782098118,7.894836924628496,10.295849650384376,11.318339453086132,1740
2130,SSP1-2.6,glaciers,1.7451699302930812,9.163042191733336,7.2642382688573575,7.926491496711799,10.335817748398275,11.361734289517683,1740
2131,SSP1-2.6,glaciers,1.7455784579132692,9.192305082015835,7.290009596415491,7.952085721826469,10.370852307480845,11.403968012920165,1740
2132,SSP1-2.6,glaciers,1.7535337834231555,9.223345168325904,7.3162353041536115,7.97791840533069,10.407993367618452,11.443473499556136,1740
2133,SSP1-2.6,glaciers,1.7588481389431556,9.256645357692086,7.346141477071309,8.008239713959856,10.445460924849097,11.482652481298445,1740
2134,SSP1-2.6,glaciers,1.7649549456228502,9.29170364407496,7.37506268979343,8.041173476104227,10.484114537093845,11.52461507560377,1740
2135,SSP1-2.6,glaciers,1.7596542477135748,9.324440573919997,7.402970723044336,8.073199896682237,10.521515884197996,11.564092853291626,1740
2136,SSP1-2.6,glaciers,1.754678034720505,9.354367870983596,7.430452463547433,8.102945556881263,10.557016544832882,11.599943442955547,1740
2137,SSP1-2.6,glaciers,1.7462456678547724,9.387019563000884,7.457529063699024,8.13220117577006,10.592090750278382,11.642580616179362,1740
2138,SSP1-2.6,glaciers,1.7382426666916422,9.41907032434913,7.481281208371004,8.161364812199293,10.627368047268348,11.686371739867294,1740
2139,SSP1-2.6,glaciers,1.7379354547822008,9.4476060358684,7.501550847440591,8.189880365568923,10.659041273197644,11.72928429941606,1740
2140,SSP1-2.6,glaciers,1.7326487054932853,9.475076248557572,7.52551666214808,8.214968514017107,10.689906972006735,11.771886230800945,1740
2141,SSP1-2.6,glaciers,1.7278880379354689,9.508247215996679,7.552273410431295,8.240460934500993,10.723142011731746,11.811824560060444,1740
2142,SSP1-2.6,glaciers,1.722343420875055,9.540648150763069,7.5788026924046346,8.267998000962542,10.752919761959653,11.845439006491585,1740
2143,SSP1-2.6,glaciers,1.7278664514041624,9.571359274685086,7.6040813250083925,8.296612104024739,10.78434992761068,11.878056659372511,1740
2144,SSP1-2.6,glaciers,1.7294763821773316,9.601439757687317,7.629597911402332,8.325397612331821,10.814315531683347,11.910655164113452,1740
2145,SSP1-2.6,glaciers,1.7270456496567483,9.627301462788125,7.655005809606213,8.352396093826904,10.844843463355982,11.942980939251541,1740
2146,SSP1-2.6,glaciers,1.724428821078599,9.654865192581749,7.680150670771833,8.379568539812604,10.874974542940755,11.974883067773973,1740
2147,SSP1-2.6,glaciers,1.722265537047951,9.682135100868035,7.701941517588268,8.404780065664598,10.904652468184032,12.006356983185638,1740
2148,SSP1-2.6,glaciers,1.7210439395461161,9.709568107853823,7.722146231819828,8.430091087267696,10.932950424485217,12.04164587000365,1740
2149,SSP1-2.6,glaciers,1.7146544263441295,9.737415891325808,7.742685313062457,8.453985128190523,10.962446458564681,12.07668102417006,1740
2150,SSP1-2.6,glaciers,1.7114458105709445,9.767754048534364,7.76244153968318,8.47838223928683,10.991425628312044,12.11105769466647,1740
2151,SSP1-2.6,glaciers,1.710925462666054,9.794071750004504,7.7811515722770945,8.500146309495076,11.020847071946417,12.144987761031278,1740
2152,SSP1-2.6,glaciers,1.707167077330999,9.81926617660444,7.799528287976583,8.521952569541133,11.050747769689075,12.178524531025811,1740
2153,SSP1-2.6,glaciers,1.7055484518728954,9.843533223487883,7.817945912333487,8.543443231364941,11.078956948960943,12.209118240795279,1740
2154,SSP1-2.6,glaciers,1.7126606455714473,9.869018501380861,7.836166332344623,8.565376708306061,11.107286031497644,12.245129117885037,1740
2155,SSP1-2.6,glaciers,1.7195644556979972,9.895921849026625,7.854521281704625,8.588275374594819,11.13668922701578,12.2755709603708,1740
2156,SSP1-2.6,glaciers,1.7196002572280698,9.91984164051376,7.873002132751474,8.611581595697382,11.167699640388468,12.309999898135484,1740
2157,SSP1-2.6,glaciers,1.7209218678096296,9.941676290526793,7.891347357198202,8.633440072537535,11.197225767720262,12.344202796456146,1740
2158,SSP1-2.6,glaciers,1.7183613548570853,9.966964453294002,7.9084406189428,8.65643715791366,11.226534528977833,12.377151934490497,1740
2159,SSP1-2.6,glaciers,1.712763443527722,9.99058807176965,7.9251129616424745,8.677784102968907,11.256015116971653,12.4047390936884,1740
2160,SSP1-2.6,glaciers,1.7108473555981838,10.013678749089259,7.941534332820568,8.699625590890744,11.286327750881485,12.431810509446564,1740
2161,SSP1-2.6,glaciers,1.707481518715628,10.037556457706756,7.958501270596059,8.720456112764678,11.313286756974001,12.458586857694566,1740
2162,SSP1-2.6,glaciers,1.6987568793610206,10.060322862892656,7.975225877778357,8.742449816535357,11.340975728829767,12.484804839722994,1740
2163,SSP1-2.6,glaciers,1.7035444985890713,10.082726101915375,7.991535364497535,8.761623611873619,11.366622594500207,12.510337742590696,1740
2164,SSP1-2.6,glaciers,1.7078615975166074,10.106415053852556,8.007880179659626,8.783478216182539,11.392421392174683,12.535968585616272,1740
2165,SSP1-2.6,glaciers,1.7113088859411192,10.130079077352313,8.02434088440002,8.80412962244066,11.419576972161119,12.565794937799792,1740
2166,SSP1-2.6,glaciers,1.7178994857158305,10.15202115885904,8.04491318567786,8.82377459816838,11.447798343769993,12.596609477131295,1740
2167,SSP1-2.6,glaciers,1.7215609584417662,10.174608630408464,8.064627903523839,8.84464630292697,11.475846103759759,12.627593565022819,1740
2168,SSP1-2.6,glaciers,1.7154140986284314,10.19680784970239,8.082179933031298,8.863872536292837,11.505199718319698,12.658580805899577,1740
2169,SSP1-2.6,glaciers,1.709403299423609,10.218518884643018,8.104837948760386,8.883586291279494,11.529540188143152,12.689021268264923,1740
2170,SSP1-2.6,glaciers,1.7000736318399834,10.240911753107714,8.127095910975763,8.903936587453336,11.557799816535386,12.71511889531096,1740
2171,SSP1-2.6,glaciers,1.7009753453203351,10.262327507390284,8.143996051710339,8.923184513947563,11.584010107953807,12.740469144946086,1740
2172,SSP1-2.6,glaciers,1.69490392800711,10.28179970177833,8.160390111948615,8.942205991803299,11.610725182920346,12.765563172428516,1740
2173,SSP1-2.6,glaciers,1.6976983632608516,10.303805919144049,8.176584861398315,8.960856200322318,11.635982472577465,12.790164475137539,1740
2174,SSP1-2.6,glaciers,1.6997148461392424,10.328721440313334,8.192764929249424,8.98003930249136,11.663077616626804,12.814745487449423,1740
2175,SSP1-2.6,glaciers,1.7007833358029367,10.350848182985827,8.20897576797438,8.99917988403787,11.68822659687284,12.839265352518305,1740
2176,SSP1-2.6,glaciers,1.7122837539335225,10.369654333277378,8.226883658516025,9.017134527873946,11.712922064815817,12.863674812234716,1740
2177,SSP1-2.6,glaciers,1.711296870399386,10.39030378432092,8.243202991733257,9.037404624645632,11.736967175789573,12.888522574936687,1740
2178,SSP1-2.6,glaciers,1.7109330110540784,10.412547013802218,8.262025016964609,9.056944821900839,11.761325632435145,12.913147990401978,1740
2179,SSP1-2.6,glaciers,1.7101710823209095,10.43485899969452,8.280917464834623,9.075775864676485,11.78584147382384,12.944884928006902,1740
2180,SSP1-2.6,glaciers,1.7028845094879483,10.458505241003582,8.299912412794566,9.094776708103648,11.810016764003656,12.971611632044544,1740
2181,SSP1-2.6,glaciers,1.701968234790987,10.484127678395513,8.318270433727271,9.114283253648154,11.833625970746837,12.994665595198883,1740
2182,SSP1-2.6,glaciers,1.6956392039908308,10.506494343392951,8.336710746417138,9.133635080504726,11.858119279351959,13.017525170676535,1740
2183,SSP1-2.6,glaciers,1.6892908087585126,10.524497984804675,8.350187836705004,9.152639361227052,11.882053359126013,13.039935743729199,1740
2184,SSP1-2.6,glaciers,1.6957775471696317,10.54397595976184,8.363035124538442,9.173732615221644,11.905398812090315,13.06190524539419,1740
2185,SSP1-2.6,glaciers,1.695549278173068,10.56557248953574,8.377531597097612,9.193311941507798,11.92890362998125,13.084038848461365,1740
2186,SSP1-2.6,glaciers,1.696362786451127,10.587038095663267,8.392071842020544,9.210185495257756,11.95224737166047,13.10602110477688,1740
