gate,key,value,verdict
PRE-PULSE-ZERO,max_abs_cm_glaciers,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_gis,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_ais,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_te,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_lws,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_total,0.0,PASS
NO-REACHBACK,max_abs_cm_glaciers,0.0,PASS
NO-REACHBACK,max_abs_cm_te,0.0,PASS
NO-REACHBACK,max_abs_cm_lws,0.0,PASS
REACHBACK,max_abs_cm_glaciers,0.0,PASS
REACHBACK,pct_of_2100_glaciers,0.0,PASS
REACHBACK,max_abs_cm_gis,2.323658550817953e-5,PASS
REACHBACK,pct_of_2100_gis,3.211831697018202,PASS
REACHBACK,max_abs_cm_ais,1.3188686809328942e-7,PASS
REACHBACK,pct_of_2100_ais,0.028297281823385267,PASS
REACHBACK,max_abs_cm_te,0.0,PASS
REACHBACK,pct_of_2100_te,0.0,PASS
REACHBACK,max_abs_cm_lws,0.0,PASS
REACHBACK,pct_of_2100_lws,0.0,PASS
REACHBACK,max_abs_cm_total,2.3341986665315062e-5,PASS
REACHBACK,pct_of_2100_total,0.7939259877456721,PASS
DRAW-PAIRING,config_mismatches,0.0,PASS
DRAW-PAIRING,row_mismatches,0.0,PASS
PAIRING,configs_used,600.0,PASS
PAIRING,median_dgmst_bias_degC,0.00023913274727427325,PASS
SUM,max_abs_cm,1.7763568394002505e-13,PASS
SIGN,median_cm_2100,0.0029400708662521424,PASS
SIGN,frac_negative_2100,0.0,PASS
SIGN,median_cm_2150,0.0025195083503177784,PASS
SIGN,frac_negative_2150,0.0,PASS
SIGN,median_cm_2300,0.0021416551715915944,PASS
SIGN,frac_negative_2300,0.0,PASS
TAP-CROSSING,n_draws_crossing,0.0,PASS
AIS-CROSSING,n_fired_2100,44.0,PASS
AIS-CROSSING,n_bifurcation_2100,1.0,PASS
AIS-CROSSING,p_fired_2100,0.0055,PASS
AIS-CROSSING,int_over_cont_2100,1.0730581760324998,PASS
P-FIRED-CONSISTENT,p_fired_exact_2100,0.005112083333333333,PASS
P-FIRED-CONSISTENT,z_2100,0.4865162966981369,PASS
AIS-CROSSING,n_fired_2150,49.0,PASS
AIS-CROSSING,n_bifurcation_2150,1.0,PASS
AIS-CROSSING,p_fired_2150,0.006125,PASS
AIS-CROSSING,int_over_cont_2150,0.9576334983124625,PASS
P-FIRED-CONSISTENT,p_fired_exact_2150,0.00632,PASS
P-FIRED-CONSISTENT,z_2150,0.22008872339164154,PASS
AIS-CROSSING,n_fired_2300,56.0,PASS
AIS-CROSSING,n_bifurcation_2300,1.0,PASS
AIS-CROSSING,p_fired_2300,0.007,PASS
AIS-CROSSING,int_over_cont_2300,0.9591489252475828,PASS
P-FIRED-CONSISTENT,p_fired_exact_2300,0.0072208333333333334,PASS
P-FIRED-CONSISTENT,z_2300,0.233286513943102,PASS
MAGNITUDE,cm_per_GtCH4_2100,0.29400708662521424,PASS
