dt,R_secant,S
0.0,1.709712652148845,1.0016407209900948
0.01,1.709712652148845,1.0016407209900948
0.02,1.709712652148845,1.0016407209900948
0.03,1.709712652148845,1.0016407209900948
0.04,1.709712652148845,1.0016407209900948
0.05,1.709712652148845,1.0016407209900948
0.06,1.709712652148845,1.0016407209900948
0.07,1.709712652148845,1.0016407209900948
0.08,1.709712652148845,1.0016407209900948
0.09,1.709712652148845,1.0016407209900948
0.1,1.709712652148845,1.0016407209900948
0.11,1.709712652148845,1.0016407209900948
0.12,1.709712652148845,1.0016407209900948
0.13,1.709712652148845,1.0016407209900948
0.14,1.709712652148845,1.0016407209900948
0.15,1.709712652148845,1.0016407209900948
0.16,1.709712652148845,1.0016407209900948
0.17,1.709712652148845,1.0016407209900948
0.18,1.709712652148845,1.0016407209900948
0.19,1.709712652148845,1.0016407209900948
0.2,1.709712652148845,1.0016407209900948
0.21,1.709712652148845,1.0016407209900948
0.22,1.709712652148845,1.0016407209900948
0.23,1.709712652148845,1.0016407209900948
0.24,1.709712652148845,1.0016407209900948
0.25,1.709712652148845,1.0016407209900948
0.26,1.709712652148845,1.0016407209900948
0.27,1.709712652148845,1.0016407209900948
0.28,1.709712652148845,1.0016407209900948
0.29,1.709712652148845,1.0016407209900948
0.3,1.709712652148845,1.0016407209900948
0.31,1.709712652148845,1.0016407209900948
0.32,1.709712652148845,1.0016407209900948
0.33,1.709712652148845,1.0016407209900948
0.34,1.709712652148845,1.0016407209900948
0.35,1.709712652148845,1.0016407209900948
0.36,1.709712652148845,1.0016407209900948
0.37,1.709712652148845,1.0016407209900948
0.38,1.709712652148845,1.0016407209900948
0.39,1.709712652148845,1.0016407209900948
0.4,1.709712652148845,1.0016407209900948
0.41,1.709712652148845,1.0016407209900948
0.42,1.709712652148845,1.0016407209900948
0.43,1.709712652148845,1.0016407209900948
0.44,1.709712652148845,1.0016407209900948
0.45,1.709712652148845,1.0016407209900948
0.46,1.709712652148845,1.0016407209900948
0.47,1.709712652148845,1.0016407209900948
0.48,1.709712652148845,1.0016407209900948
0.49,1.709712652148845,1.0016407209900948
0.5,1.709712652148845,1.0016407209900948
0.51,1.709712652148845,1.0016407209900948
0.52,1.709712652148845,1.0016407209900948
0.53,1.709712652148845,1.0016407209900948
0.54,1.709712652148845,1.0016407209900948
0.55,1.709712652148845,1.0016407209900948
0.56,1.709712652148845,1.0016407209900948
0.57,1.709712652148845,1.0016407209900948
0.58,1.709712652148845,1.0016407209900948
0.59,1.709712652148845,1.0016407209900948
0.6,1.709712652148845,1.0016407209900948
0.61,1.709712652148845,1.0016407209900948
0.62,1.709712652148845,1.0016407209900948
0.63,1.709712652148845,1.0016407209900948
0.64,1.709712652148845,1.0016407209900948
0.65,1.709712652148845,1.0016407209900948
0.66,1.709712652148845,1.0016407209900948
0.67,1.709712652148845,1.0016407209900948
0.68,1.709712652148845,1.0016407209900948
0.69,1.709712652148845,1.0016407209900948
0.7,1.709712652148845,1.0016407209900948
0.71,1.709712652148845,1.0016407209900948
0.72,1.709712652148845,1.0016407209900948
0.73,1.709712652148845,1.0016407209900948
0.74,1.709712652148845,1.0016407209900948
0.75,1.709712652148845,1.0016407209900948
0.76,1.7097041905296888,1.0016357637229765
0.77,1.7096789590751535,1.001620981793229
0.78,1.70963718788964,1.0015965100082644
0.79,1.709579107077548,1.0015624831754943
0.8,1.7095049467432788,1.0015190361023312
0.81,1.7094149369912321,1.0014663035961857
0.82,1.709309307925809,1.0014044204644708
0.83,1.7091882896514097,1.0013335215145973
0.84,1.7090521122724347,1.001253741553978
0.85,1.7089010058932843,1.001165215390024
0.86,1.708735200618359,1.001068077830147
0.87,1.7085549265520594,1.0009624636817596
0.88,1.7083604137987858,1.0008485077522729
0.89,1.7081518924629389,1.000726344849099
0.9,1.7079295926489189,1.0005961097796499
0.91,1.7076937444611262,1.0004579373513367
0.92,1.7074445780039615,1.0003119623715722
0.93,1.7071823233818253,1.0001583196477672
0.939826733054467,1.7069120856616535,1.0
0.94,1.7069072106991177,0.9999971439873343
0.95,1.7066194700602395,0.999828570197685
0.96,1.7063193315695908,0.999652733086231
0.97,1.7060070253315727,0.9994697674603844
0.98,1.7056827814505848,0.9992798081275568
0.99,1.7053468300310284,0.9990829898951601
1.0,1.7049994011773033,0.998879447570606
1.01,1.7046407249938103,0.9986693159613064
1.02,1.7042710315849496,0.998452729874673
1.03,1.703890551055122,0.9982298241181179
1.04,1.7034995135087279,0.9980007334990526
1.05,1.7030981490501673,0.997765592824889
1.06,1.7026866877838414,0.997524536903039
1.07,1.70226535981415,0.9972777005409142
1.08,1.7018343952454937,0.9970252185459267
1.09,1.7013940241822731,0.9967672257254881
1.1,1.7009444767288888,0.9965038568870104
1.11,1.7004859829897407,0.9962352468379051
1.12,1.7000187730692302,0.9959615303855844
1.13,1.6995430770717568,0.9956828423374597
1.14,1.6990591251017213,0.9953993175009431
1.15,1.6985671472635244,0.9951110906834465
1.16,1.6980673736615663,0.9948182966923814
1.17,1.6975600344002475,0.9945210703351597
1.18,1.6970453595839685,0.9942195464191934
1.19,1.6965235793171298,0.9939138597518942
1.2,1.6959949237041316,0.9936041451406736
1.21,1.6954596228493748,0.993290537392944
1.22,1.6949179068572593,0.9929731713161167
1.23,1.694370005832186,0.9926521817176039
1.24,1.693816149878555,0.9923277034048171
1.25,1.6932565691007673,0.9919998711851683
1.26,1.6926091361524669,0.9916205704855371
1.27,1.6917962808528848,0.9911443565630919
1.28,1.6908250690548,0.9905753689706768
1.29,1.6897025666109922,0.9899177472611366
1.3,1.6884358393742405,0.9891756309873153
1.31,1.6870319531973241,0.9883531597020574
1.32,1.6854979739330227,0.9874544729582074
1.33,1.6838409674341157,0.9864837103086099
1.34,1.6820679995533823,0.985445011306109
1.35,1.6801861361436017,0.9843425155035492
1.36,1.678202443057554,0.9831803624537753
1.37,1.6761239861480173,0.9819626917096308
1.38,1.6739578312677719,0.980693642823961
1.39,1.671711044269597,0.9793773553496099
1.4,1.669390691006272,0.978017968839422
1.41,1.6670038373305758,0.9766196228462416
1.42,1.6645575490952884,0.9751864569229134
1.43,1.662058892153189,0.9737226106222816
1.44,1.6595149323570566,0.9722322234971906
1.45,1.6569327355596708,0.9707194351004849
1.46,1.654319367613811,0.9691883849850088
1.47,1.6516818943722567,0.9676432127036069
1.48,1.6490273816877867,0.9660880578091233
1.49,1.6463628954131808,0.9645270598544026
1.5,1.643695501401219,0.9629643583922896
1.51,1.6410322655046794,0.961404092975628
1.52,1.6383802535763419,0.9598504031572624
1.53,1.6357465314689859,0.9583074284900376
1.54,1.6331381650353909,0.9567793085267977
1.55,1.6305622201283358,0.955270182820387
1.56,1.6280257626006007,0.9537841909236503
1.57,1.6255358583049646,0.9523254723894319
1.58,1.6230995730942066,0.9508981667705759
1.59,1.6207239728211063,0.9495064136199269
1.6,1.6184161233384429,0.9481543524903294
1.61,1.616183090498996,0.9468461229346279
1.62,1.6140319401555447,0.9455858645056664
1.63,1.6119697381608689,0.9443777167562898
1.64,1.6100035503677472,0.9432258192393421
1.65,1.6081404426289596,0.942134311507668
1.66,1.6063874807972849,0.9411073331141117
1.67,1.6047517307255028,0.9401490236115176
1.68,1.6032402582663927,0.9392635225527305
1.69,1.6018601292727341,0.9384549694905945
1.7,1.6006184095973062,0.9377275039779541
1.71,1.599522165092888,0.9370852655676535
1.72,1.598578461612259,0.9365323938125372
1.73,1.5977943650081992,0.9360730282654499
1.74,1.5971769411334873,0.9357113084792358
1.75,1.5967332558409026,0.9354513740067392
1.76,1.5963874040042765,0.9352487555827843
1.77,1.596058327268578,0.9350559649062974
1.78,1.5957453616432942,0.9348726129762754
1.79,1.5954478431379115,0.9346983107917155
1.8,1.5951651077619173,0.9345326693516148
1.81,1.5948964915247983,0.9343752996549706
1.82,1.5946413304360414,0.9342258127007799
1.83,1.5943989605051334,0.9340838194880398
1.84,1.5941687177415613,0.9339489310157475
1.85,1.5939499381548123,0.9338207582829003
1.86,1.5937419577543728,0.9336989122884952
1.87,1.59354411254973,0.9335830040315296
1.88,1.5933557385503705,0.9334726445110001
1.89,1.5931761717657815,0.9333674447259044
1.9,1.5930047482054497,0.9332670156752392
1.91,1.592840803878862,0.933170968358002
1.92,1.5926836747955053,0.9330789137731896
1.93,1.5925326969648668,0.9329904629197996
1.94,1.5923872063964333,0.932905226796829
1.95,1.5922465390996914,0.9328228164032747
1.96,1.592110031084128,0.932742842738134
1.97,1.5919770183592303,0.9326649168004041
1.98,1.591846836934485,0.932588649589082
1.99,1.591718822819379,0.9325136521031651
2.0,1.5915923120233992,0.9324395353416502
2.01,1.5914666405560327,0.9323659103035348
2.02,1.5913411444267662,0.9322923879878158
2.03,1.591215159645087,0.9322185793934907
2.04,1.5910880222204813,0.9321440955195562
2.05,1.5909590681624364,0.9320685473650097
2.06,1.5908276334804388,0.931991545928848
2.07,1.590693054183976,0.9319127022100688
2.08,1.5905546662825345,0.9318316272076689
2.09,1.5904118057856016,0.9317479319206456
2.1,1.5902638087026635,0.9316612273479958
2.11,1.5901100110432076,0.9315711244887168
2.12,1.589949748816721,0.931477234341806
2.13,1.58978235803269,0.9313791679062602
2.14,1.589607174700602,0.9312765361810768
2.15,1.5894235348299435,0.9311689501652525
2.16,1.5892307744302017,0.9310560208577849
2.17,1.5890282295108633,0.9309373592576711
2.18,1.5888152360814154,0.930812576363908
2.19,1.5885911301513447,0.9306812831754929
2.2,1.5883552477301381,0.930543090691423
2.21,1.5881069248272826,0.9303976099106953
2.22,1.587845497452265,0.9302444518323072
2.23,1.5875703016145728,0.9300832274552558
2.24,1.5872806733236922,0.9299135477785381
2.25,1.5869759485891097,0.929735023801151
2.26,1.5866294250874977,0.9295320118800785
2.27,1.5862168514887276,0.9292903042946464
2.28,1.5857412402920863,0.9290116659273653
2.29,1.585205603996861,0.9286978616607455
2.3,1.584612955102339,0.9283506563772981
2.31,1.5839663061078069,0.9279718149595332
2.32,1.5832686695125522,0.9275631022899616
2.33,1.582523057815862,0.9271262832510941
2.34,1.5817324835170232,0.9266631227254409
2.35,1.580899959115323,0.9261753855955128
2.36,1.5800284971100487,0.9256648367438205
2.37,1.5791211100004867,0.9251332410528742
2.38,1.5781808102859247,0.9245823634051847
2.39,1.57721061046565,0.9240139686832629
2.4,1.5762135230389491,0.9234298217696189
2.41,1.5751925605051091,0.9228316875467633
2.42,1.5741507353634177,0.922221330897207
2.43,1.5730910601131614,0.9216005167034605
2.44,1.5720165472536276,0.9209710098480344
2.45,1.5709302092841033,0.9203345752134391
2.46,1.5698350587038756,0.9196929776821854
2.47,1.5687341080122317,0.9190479821367837
2.48,1.5676303697084588,0.918401353459745
2.49,1.5665268562918433,0.9177548565335792
2.5,1.565426580261673,0.9171102562407973
2.51,1.564332554117235,0.9164693174639102
2.52,1.5632477903578157,0.9158338050854277
2.53,1.5621753014827027,0.9152054839878608
2.54,1.5611180999911836,0.9145861190537206
2.55,1.5600791983825446,0.9139774751655169
2.56,1.5590616091560732,0.9133813172057605
2.57,1.5580683448110564,0.9127994100569623
2.58,1.5571024178467814,0.9122335186016325
2.59,1.5561668407625349,0.9116854077222817
2.6,1.5552646260576048,0.911156842301421
2.61,1.5543987862312774,0.9106495872215603
2.62,1.55357233378284,0.9101654073652106
2.63,1.5527882812115803,0.9097060676148825
2.64,1.5520496410167848,0.9092733328530865
2.65,1.5513594256977403,0.908868967962333
2.66,1.5507206477537347,0.9084947378251329
2.67,1.5501363196840545,0.9081524073239966
2.68,1.5496094539879868,0.9078437413414345
2.69,1.549143063164819,0.9075705047599577
2.7,1.5487401597138382,0.9073344624620764
2.71,1.5484037561343311,0.9071373793303013
2.72,1.5481368649255853,0.906981020247143
2.73,1.5479424985868875,0.906867150095112
2.74,1.547823669617525,0.906797533756719
2.75,1.5477833905167848,0.9067739361144747
2.76,1.5478067160177889,0.9067876014351434
2.77,1.547875559152559,0.9068279334096772
2.78,1.5479882198687327,0.9068939360568667
2.79,1.5481429981139467,0.9069846133955031
2.8,1.5483381938358391,0.9070989694443776
2.81,1.5485721069820468,0.9072360082222811
2.82,1.5488430375002071,0.9073947337480045
2.83,1.5491492853379574,0.9075741500403389
2.84,1.5494891504429344,0.9077732611180751
2.85,1.5498609327627764,0.9079910710000045
2.86,1.55026293224512,0.908226583704918
2.87,1.5506934488376025,0.9084788032516065
2.88,1.5511507824878616,0.908746733658861
2.89,1.551633233143534,0.9090293789454725
2.9,1.5521391007522578,0.9093257431302323
2.91,1.5526666852616693,0.9096348302319309
2.92,1.5532142866194067,0.9099556442693599
2.93,1.5537802047731066,0.9102871892613098
2.94,1.5543627396704067,0.9106284692265719
2.95,1.5549601912589444,0.9109784881839372
2.96,1.5555708594863562,0.9113362501521965
2.97,1.5561930443002805,0.9117007591501413
2.98,1.5568250456483537,0.912071019196562
2.99,1.5574651634782135,0.91244603431025
3.0,1.5581116977374971,0.9128248085099963
3.01,1.5587629483738417,0.9132063458145915
3.02,1.5594172153348849,0.9135896502428272
3.03,1.5600727985682636,0.9139737258134942
3.04,1.5607279980216155,0.9143575765453835
3.05,1.5613811136425775,0.9147402064572859
3.06,1.562030445378787,0.9151206195679927
3.07,1.5626742931778814,0.9154978198962949
3.08,1.563310956987498,0.9158708114609831
3.09,1.5639387367552737,0.9162385982808489
3.1,1.5645559324288465,0.916600184374683
3.11,1.565160843955853,0.9169545737612765
3.12,1.5657517712839313,0.9173007704594206
3.13,1.5663270143607175,0.9176377784879057
3.14,1.56688487313385,0.9179646018655234
3.15,1.5674236475509655,0.9182802446110645
3.16,1.5679416375597013,0.9185837107433199
3.17,1.568437143107695,0.918874004281081
3.18,1.568908464142584,0.9191501292431384
3.19,1.569353900612005,0.9194110896482834
3.2,1.5697717524635955,0.9196558895153067
3.21,1.570160319644993,0.9198835328629996
3.22,1.5705179021038347,0.9200930237101531
3.23,1.5708427997877579,0.920283366075558
3.24,1.5711333126443998,0.9204535639780056
3.25,1.5713877406213976,0.9206026214362866
3.26,1.5716192917725882,0.9207382764317229
3.27,1.5718425274856829,0.9208690598006907
3.28,1.572057777709132,0.9209951648445633
3.29,1.5722653723913853,0.9211167848647138
3.3,1.572465641480893,0.9212341131625155
3.31,1.5726589149261048,0.9213473430393412
3.32,1.5728455226754714,0.9214566677965645
3.33,1.5730257946774422,0.9215622807355583
3.34,1.5732000608804675,0.921664375157696
3.35,1.5733686512329972,0.9217631443643504
3.36,1.5735318956834814,0.9218587816568949
3.37,1.5736901241803705,0.9219514803367028
3.38,1.5738436666721138,0.9220414337051471
3.39,1.5739928531071619,0.9221288350636009
3.4,1.5741380134339644,0.9222138777134373
3.41,1.5742794776009719,0.9222967549560298
3.42,1.5744175755566339,0.9223776600927514
3.43,1.5745526372494008,0.9224567864249751
3.44,1.5746849926277222,0.9225343272540742
3.45,1.5748149716400486,0.9226104758814219
3.46,1.5749429042348297,0.9226854256083914
3.47,1.5750691203605156,0.9227593697363555
3.48,1.5751939499655565,0.922832501566688
3.49,1.5753177229984023,0.9229050144007616
3.5,1.5754407694075028,0.9229771015399494
3.51,1.5755634191413088,0.9230489562856251
3.52,1.5756860021482697,0.9231207719391614
3.53,1.5758088483768353,0.9231927418019316
3.54,1.575932287775456,0.9232650591753087
3.55,1.576056650292582,0.9233379173606661
3.56,1.5761822658766633,0.923411509659377
3.57,1.5763094644761495,0.9234860293728143
3.58,1.5764385760394906,0.9235616698023511
3.59,1.5765699305151373,0.923638624249361
3.6,1.5767038578515393,0.9237170860152172
3.61,1.5768406879971466,0.9237972484012924
3.62,1.5769807509004088,0.9238793047089597
3.63,1.5771243765097769,0.923963448239593
3.64,1.5772718947737,0.9240498722945646
3.65,1.5774236356406286,0.9241387701752483
3.66,1.5775799290590125,0.9242303351830169
3.67,1.5777411049773022,0.924324760619244
3.68,1.577907493343947,0.9244222397853019
3.69,1.5780794241073977,0.9245229659825648
3.7,1.5782572272161037,0.9246271325124052
3.71,1.5784412326185155,0.9247349326761967
3.72,1.5786317702630828,0.9248465597753119
3.73,1.5788291700982557,0.9249622071111244
3.74,1.5790337620724844,0.9250820679850073
3.75,1.5792458761342187,0.9252063356983337
3.76,1.579473742679989,0.925339832055694
3.77,1.579724613151052,0.9254868053375463
3.78,1.5799973490629464,0.925646588559064
3.79,1.580290811931212,0.9258185147354211
3.8,1.5806038632713877,0.9260019168817913
3.81,1.5809353645990125,0.9261961280133485
3.82,1.5812841774296262,0.9264004811452665
3.83,1.5816491632787677,0.9266143092927192
3.84,1.5820291836619762,0.9268369454708801
3.85,1.5824231000947908,0.9270677226949232
3.86,1.5828297740927513,0.9273059739800226
3.87,1.5832480671713964,0.9275510323413517
3.88,1.5836768408462651,0.9278022307940842
3.89,1.5841149566328974,0.9280589023533944
3.9,1.584561276046832,0.9283203800344559
3.91,1.5850146606036082,0.9285859968524425
3.92,1.5854739718187654,0.928855085822528
3.93,1.5859380712078426,0.9291269799598861
3.94,1.5864058202863793,0.929401012279691
3.95,1.5868760805699145,0.929676515797116
3.96,1.5873477135739873,0.9299528235273352
3.97,1.5878195808141373,0.9302292684855225
3.98,1.5882905438059034,0.9305051836868513
3.99,1.588759464064825,0.9307799021464959
4.0,1.5892252031064416,0.93105275687963
4.01,1.5896866224462916,0.9313230809014269
4.02,1.590142583599915,0.9315902072270612
4.03,1.590591948082851,0.9318534688717063
4.04,1.5910335774106381,0.9321121988505359
4.05,1.5914663330988166,0.9323657301787242
4.06,1.5918890766629248,0.9326133958714445
4.07,1.5923006696185025,0.9328545289438712
4.08,1.5926999734810885,0.9330884624111776
4.09,1.5930858497662224,0.9333145292885378
4.1,1.5934571599894432,0.9335320625911254
4.11,1.5938127656662902,0.9337403953341145
4.12,1.5941515283123027,0.9339388605326786
4.13,1.5944723094430195,0.9341267912019917
4.14,1.5947739705739807,0.9343035203572277
4.15,1.5950553732207247,0.9344683810135601
4.16,1.595315378898791,0.934620706186163
4.17,1.5955528491237188,0.93475982889021
4.18,1.5957666454110477,0.9348850821408753
4.19,1.5959556292763164,0.9349957989533322
4.2,1.5961186622350643,0.9350913123427548
4.21,1.5962546058028306,0.9351709553243168
4.22,1.5963623214951548,0.9352340609131922
4.23,1.5964406708275758,0.9352799621245546
4.24,1.5964885153156327,0.9353079919735777
4.25,1.5965047164748656,0.935317483475436
4.26,1.5964958079155251,0.9353122643669562
4.27,1.5964692897482387,0.9352967286123564
4.28,1.5964254732391088,0.9352710585678954
4.29,1.5963646696542382,0.9352354365898325
4.3,1.5962871902597289,0.9351900450344266
4.31,1.5961933463216842,0.9351350662579372
4.32,1.596083449106206,0.935070682616623
4.33,1.595957809879397,0.934997076466743
4.34,1.59581673990736,0.9349144301645568
4.35,1.5956605504561967,0.9348229260663228
4.36,1.5954895527920108,0.9347227465283007
4.37,1.5953040581809041,0.9346140739067492
4.38,1.5951043778889793,0.9344970905579276
4.39,1.5948908231823389,0.9343719788380949
4.4,1.5946637053270853,0.93423892110351
4.41,1.5944233355893214,0.9340980997104325
4.42,1.5941700252351492,0.9339496970151208
4.43,1.5939040855306716,0.9337938953738345
4.44,1.5936258277419912,0.9336308771428325
4.45,1.5933355631352106,0.9334608246783741
4.46,1.5930336029764316,0.9332839203367178
4.47,1.5927202585317577,0.9331003464741235
4.48,1.5923958410672907,0.9329102854468496
4.49,1.5920606618491335,0.9327139196111557
4.5,1.5917150321433886,0.9325114313233005
4.51,1.5913592632161582,0.932303002939543
4.52,1.5909936663335456,0.932088816816143
4.53,1.5906185527616523,0.9318690553093587
4.54,1.5902342337665816,0.9316439007754498
4.55,1.5898410206144358,0.9314135355706751
4.56,1.5894392245713174,0.9311781420512938
4.57,1.5890291569033288,0.9309379025735649
4.58,1.5886111288765727,0.9306929994937475
4.59,1.5881854517571516,0.9304436151681007
4.6,1.587752436811168,0.9301899319528835
4.61,1.5873123953047246,0.9299321322043552
4.62,1.586865638503924,0.929670398278775
4.63,1.586412477674868,0.9294049125324014
4.64,1.58595322408366,0.9291358573214941
4.65,1.5854881889964019,0.9288634150023117
4.66,1.5850176836791967,0.9285877679311136
4.67,1.584542019398147,0.928309098464159
4.68,1.5840615074193545,0.9280275889577064
4.69,1.5835764590089225,0.9277434217680155
4.7,1.5830871854329536,0.9274567792513453
4.71,1.5825939979575498,0.9271678437639546
4.72,1.582097207848814,0.9268767976621026
4.73,1.5815971263728483,0.9265838233020484
4.74,1.5810940647957559,0.9262891030400511
4.75,1.5805883343836389,0.9259928192323699
4.76,1.5800277858517113,0.925664420050809
4.77,1.5793632330567995,0.9252750896333293
4.78,1.5785994319774224,0.9248276142854228
4.79,1.5777411385920992,0.924324780312582
4.8,1.5767931088793505,0.9237693740203001
4.81,1.5757600988176954,0.9231641817140691
4.82,1.574646864385653,0.9225119896993814
4.83,1.5734581615617442,0.9218155842817304
4.84,1.572198746324487,0.9210777517666077
4.85,1.570873374652402,0.9203012784595063
4.86,1.5694868025240083,0.9194889506659185
4.87,1.5680437859178258,0.9186435546913373
4.88,1.5665490808123743,0.917767876841255
4.89,1.5650074431861727,0.9168647034211641
4.9,1.5634236290177408,0.9159368207365571
4.91,1.5618023942855985,0.9149870150929268
4.92,1.5601484949682651,0.9140180727957655
4.93,1.5584666870442607,0.9130327801505661
4.94,1.556761726492104,0.9120339234628206
4.95,1.5550383692903151,0.9110242890380219
4.96,1.5533013714174138,0.9100066631816627
4.97,1.5515554888519192,0.9089838321992353
4.98,1.549805477572351,0.9079585823962323
