year,gmst_ours,gmst_raw,gmst_spliced,gmst_ours_11yr,gmst_raw_11yr,gmst_spliced_11yr,n_runs,weights,held_last_year,basis
1850,-0.0131368039892604,-0.16233628299986924,-0.0131368039892604,0.0055228569901572,-0.05841150321392281,0.0055228569901572,18,IPSL-CM6A-LR:12|CESM2-WACCM:6,CESM2-WACCM:2299,C vs 1850-1900; spliced = ours <=2014 then GCM re-referenced on 1995-2014
1851,-0.0019770789135537,-0.10353738699933496,-0.0019770789135537,0.0016242686136347423,-0.03278760179105283,0.0016242686136347423,18,IPSL-CM6A-LR:12|CESM2-WACCM:6,CESM2-WACCM:2299,C vs 1850-1900; spliced = ours <=2014 then GCM re-referenced on 1995-2014
1852,0.0091486069850741,-0.0725941202733603,0.0091486069850741,-0.0028226030898911257,-0.017585510313954465,-0.0028226030898911257,18,IPSL-CM6A-LR:12|CESM2-WACCM:6,CESM2-WACCM:2299,C vs 1850-1900; spliced = ours <=2014 then GCM re-referenced on 1995-2014
1853,0.0120274773892785,-0.03988542278834003,0.0120274773892785,-0.0052979202880198565,-0.01703242390844809,-0.0052979202880198565,18,IPSL-CM6A-LR:12|CESM2-WACCM:6,CESM2-WACCM:2299,C vs 1850-1900; spliced = ours <=2014 then GCM re-referenced on 1995-2014
1854,0.0176731976279545,0.017323302796076672,0.0176731976279545,-0.005548904554362631,-0.00388824622000547,-0.005548904554362631,18,IPSL-CM6A-LR:12|CESM2-WACCM:6,CESM2-WACCM:2299,C vs 1850-1900; spliced = ours <=2014 then GCM re-referenced on 1995-2014
1855,0.0094017428414502,0.010560890981291001,0.0094017428414502,-0.004817828855441291,-0.0039037868279324065,-0.004817828855441291,18,IPSL-CM6A-LR:12|CESM2-WACCM:6,CESM2-WACCM:2299,C vs 1850-1900; spliced = ours <=2014 then GCM re-referenced on 1995-2014
1856,-0.0217672616455,0.12095580674616707,-0.0217672616455,-0.002385455692232228,0.016212729085251235,-0.002385455692232228,18,IPSL-CM6A-LR:12|CESM2-WACCM:6,CESM2-WACCM:2299,C vs 1850-1900; spliced = ours <=2014 then GCM re-referenced on 1995-2014
1857,-0.0339507050145722,0.08882913002573405,-0.0339507050145722,-0.0014663212374123097,0.004612175504489896,-0.0014663212374123097,18,IPSL-CM6A-LR:12|CESM2-WACCM:6,CESM2-WACCM:2299,C vs 1850-1900; spliced = ours <=2014 then GCM re-referenced on 1995-2014
1858,-0.0251004578730497,-0.012607732664397069,-0.0251004578730497,-0.0022238606946525376,0.0015373041558797518,-0.0022238606946525376,18,IPSL-CM6A-LR:12|CESM2-WACCM:6,CESM2-WACCM:2299,C vs 1850-1900; spliced = ours <=2014 then GCM re-referenced on 1995-2014
1859,-0.0078077629514476,0.11440935297597811,-0.0078077629514476,-0.008321360927019218,0.003247440673617603,-0.008321360927019218,18,IPSL-CM6A-LR:12|CESM2-WACCM:6,CESM2-WACCM:2299,C vs 1850-1900; spliced = ours <=2014 then GCM re-referenced on 1995-2014
1860,0.0024929281337721,-0.0040591929072017665,0.0024929281337721,-0.016337455024886437,0.008301623981794527,-0.016337455024886437,18,IPSL-CM6A-LR:12|CESM2-WACCM:6,CESM2-WACCM:2299,C vs 1850-1900; spliced = ours <=2014 then GCM re-referenced on 1995-2014
1861,0.0136193008060393,0.05894539204515085,0.0136193008060393,-0.02119429367114211,0.027195710034964727,-0.02119429367114211,18,IPSL-CM6A-LR:12|CESM2-WACCM:6,CESM2-WACCM:2299,C vs 1850-1900; spliced = ours <=2014 then GCM re-referenced on 1995-2014
1862,0.0081334000894654,-0.2311434763877097,0.0081334000894654,-0.021242392657220173,0.027261513450375977,-0.021242392657220173,18,IPSL-CM6A-LR:12|CESM2-WACCM:6,CESM2-WACCM:2299,C vs 1850-1900; spliced = ours <=2014 then GCM re-referenced on 1995-2014
1863,0.0008156729554316,-0.10641770510807189,0.0008156729554316,-0.019125491703746483,0.020522576376570404,-0.019125491703746483,18,IPSL-CM6A-LR:12|CESM2-WACCM:6,CESM2-WACCM:2299,C vs 1850-1900; spliced = ours <=2014 then GCM re-referenced on 1995-2014
1864,-0.055045025166755,-0.021073921093223664,-0.055045025166755,-0.017191757917004863,0.014510354365565047,-0.017191757917004863,18,IPSL-CM6A-LR:12|CESM2-WACCM:6,CESM2-WACCM:2299,C vs 1850-1900; spliced = ours <=2014 then GCM re-referenced on 1995-2014
1865,-0.0705038374485849,0.07291931918602283,-0.0705038374485849,-0.015398667365704272,0.007908883445082025,-0.015398667365704272,18,IPSL-CM6A-LR:12|CESM2-WACCM:6,CESM2-WACCM:2299,C vs 1850-1900; spliced = ours <=2014 then GCM re-referenced on 1995-2014
1866,-0.0440234822673622,0.2183958375661632,-0.0440234822673622,-0.0138489449423475,0.018787206892525447,-0.0138489449423475,18,IPSL-CM6A-LR:12|CESM2-WACCM:6,CESM2-WACCM:2299,C vs 1850-1900; spliced = ours <=2014 then GCM re-referenced on 1995-2014
1867,-0.0222963504923587,0.12167964431569084,-0.0222963504923587,-0.012564846576283335,0.025137035375576714,-0.012564846576283335,18,IPSL-CM6A-LR:12|CESM2-WACCM:6,CESM2-WACCM:2299,C vs 1850-1900; spliced = ours <=2014 then GCM re-referenced on 1995-2014
1868,-0.0106647945263616,0.014700822213872767,-0.0106647945263616,-0.01001755269490381,0.060837582464271775,-0.01001755269490381,18,IPSL-CM6A-LR:12|CESM2-WACCM:6,CESM2-WACCM:2299,C vs 1850-1900; spliced = ours <=2014 then GCM re-referenced on 1995-2014
1869,-0.0038293862188919,-0.07874217478545606,-0.0038293862188919,-0.007872933270626981,0.08152578046199012,-0.007872933270626981,18,IPSL-CM6A-LR:12|CESM2-WACCM:6,CESM2-WACCM:2299,C vs 1850-1900; spliced = ours <=2014 then GCM re-referenced on 1995-2014
1870,0.0119162331128589,0.04179317285066487,0.0119162331128589,-0.0003395775785682091,0.08625718836608448,-0.0003395775785682091,18,IPSL-CM6A-LR:12|CESM2-WACCM:6,CESM2-WACCM:2299,C vs 1850-1900; spliced = ours <=2014 then GCM re-referenced on 1995-2014
1871,0.0195398747906966,0.1156023650146759,0.0195398747906966,0.0088262414751194,0.08832887034874443,0.0088262414751194,18,IPSL-CM6A-LR:12|CESM2-WACCM:6,CESM2-WACCM:2299,C vs 1850-1900; spliced = ours <=2014 then GCM re-referenced on 1995-2014
1872,0.0277443828327451,0.1287935053587148,0.0277443828327451,0.015951538713767064,0.08026996580766209,0.015951538713767064,18,IPSL-CM6A-LR:12|CESM2-WACCM:6,CESM2-WACCM:2299,C vs 1850-1900; spliced = ours <=2014 then GCM re-referenced on 1995-2014
1873,0.0361536327846402,0.16156254158793593,0.0361536327846402,0.020634814025425056,0.08127477214121927,0.020634814025425056,18,IPSL-CM6A-LR:12|CESM2-WACCM:6,CESM2-WACCM:2299,C vs 1850-1900; spliced = ours <=2014 then GCM re-referenced on 1995-2014
1874,0.0244064866224767,0.12115247286682987,0.0244064866224767,0.024612133594432782,0.09055455273003737,0.024612133594432782,18,IPSL-CM6A-LR:12|CESM2-WACCM:6,CESM2-WACCM:2299,C vs 1850-1900; spliced = ours <=2014 then GCM re-referenced on 1995-2014
1875,0.0278218874458915,0.03097156585181436,0.0278218874458915,0.02748210221047357,0.10577328270664843,0.02748210221047357,18,IPSL-CM6A-LR:12|CESM2-WACCM:6,CESM2-WACCM:2299,C vs 1850-1900; spliced = ours <=2014 then GCM re-referenced on 1995-2014
