year,component,med_diff_cm,p05_diff_cm,p95_diff_cm
2174,glaciers,0.0211054317987589,0.013668845578059141,0.03210385042835781
2175,glaciers,0.02115243492923735,0.013692998274863477,0.032190572151804986
2176,glaciers,0.021189423670049834,0.013716690280642308,0.0322617137178181
2177,glaciers,0.02121958397402146,0.01373988972288851,0.03233209997600284
2178,glaciers,0.021253679242606793,0.013762664108911072,0.03238264163564466
2179,glaciers,0.021303494484358865,0.013785163672351608,0.03241867239713478
2180,glaciers,0.021343370886091506,0.013807488321045636,0.03245428300293973
2181,glaciers,0.021384244061223967,0.013830140637511689,0.032488197046800414
2182,glaciers,0.02142493703355619,0.013852875891123429,0.032521441971945106
2183,glaciers,0.021460212824585767,0.013875496646435793,0.03255409872549428
2184,glaciers,0.021495130140744223,0.013897935912544313,0.03259064224550503
2185,glaciers,0.021527882051267433,0.013919958243206932,0.032664633552622564
2186,glaciers,0.02156608092293233,0.013942937724708405,0.03273806024475832
2187,glaciers,0.021605114741547027,0.013962375629511215,0.032794495641885746
2188,glaciers,0.021645377854385472,0.01397956841852963,0.032833511143665284
2189,glaciers,0.021681158288620495,0.01399407006035407,0.0329108392949438
2190,glaciers,0.021722438491030616,0.01400835135459566,0.03298698583002144
2191,glaciers,0.0217582876629141,0.014022466156789459,0.03304406788189551
2192,glaciers,0.021799061908862605,0.014036437392087108,0.0330666428174351
2193,glaciers,0.0218292599211809,0.014050797505145152,0.033086971438122156
2194,glaciers,0.021859071682974296,0.014065048719768835,0.03311862408587558
2195,glaciers,0.021890782558061872,0.014077453528605233,0.03317371219113578
2196,glaciers,0.021924047883570275,0.014088941959927225,0.033222142095216435
2197,glaciers,0.021961172403319296,0.014100319377813354,0.03326114606813846
2198,glaciers,0.022002932772998918,0.014111471076037496,0.0333082790852643
2199,glaciers,0.022035360832147965,0.014125588875782925,0.033296947729051854
2200,glaciers,0.022065113448086926,0.014140638549120156,0.0333193000725359
2201,glaciers,0.02209165184002959,0.014149848448224223,0.03334131313208797
2202,glaciers,0.02211688526215916,0.01415703397848258,0.033363432842037175
2203,glaciers,0.02214558908335995,0.014164232408499178,0.03341851676537129
2204,glaciers,0.022181482351854243,0.014182306725451977,0.03349192487265773
2205,glaciers,0.022215612542074936,0.014204841341548313,0.033553858477757895
2206,glaciers,0.022239157420361977,0.014221798425608157,0.03361558181660955
2207,glaciers,0.022271069666393473,0.014234294202941734,0.03367695161904489
2208,glaciers,0.02229339662012464,0.014246605929517831,0.03373764715087679
2209,glaciers,0.022311664256227104,0.014258720609260945,0.03379770562235044
2210,glaciers,0.022325350543907163,0.014272583304289998,0.033855796074300844
2211,glaciers,0.0223454739743989,0.014287763826456334,0.03391205854974899
2212,glaciers,0.02238138608903384,0.014302732437369237,0.03396763658959827
2213,glaciers,0.02241293164270708,0.014317537735741227,0.03402266706238812
2214,glaciers,0.02243686745775353,0.014332201616234741,0.03405244092137387
2215,glaciers,0.022463309166612433,0.014346733277629031,0.03408144326451481
2216,glaciers,0.02249111941954851,0.01435659787493373,0.034110238630142044
2217,glaciers,0.022514841016546328,0.01436332710757462,0.034138866839902166
2218,glaciers,0.022527188772346385,0.014371597408017321,0.03416730809594774
2219,glaciers,0.022542129695764856,0.014387307042400278,0.034195590560727844
2220,glaciers,0.02256499442009119,0.014403167393848637,0.03424216214731234
2221,glaciers,0.022594426120220668,0.014418873053064551,0.03429876615258695
2222,glaciers,0.02262543366256775,0.014434403845093601,0.034354893143202676
2223,glaciers,0.022644928236562833,0.014449782505068322,0.034410585564052625
2224,glaciers,0.022665039958005728,0.014457636567098753,0.03446562681859539
2225,glaciers,0.022688885935227,0.014473188784328262,0.034519112773885925
2226,glaciers,0.022715527597956253,0.014487774635618055,0.03457217306842324
2227,glaciers,0.02274648705142468,0.014502247645416766,0.03462486986761472
2228,glaciers,0.02277491378510277,0.014516601643319494,0.03467719247805316
2229,glaciers,0.02280229910496523,0.014524049501515535,0.0347289299284137
2230,glaciers,0.02283568124038826,0.014526334395072204,0.034754208068299874
2231,glaciers,0.022858411275574753,0.014528572962526631,0.034779246320731615
2232,glaciers,0.02287854001713896,0.01453076232231547,0.03480407250535382
2233,glaciers,0.022907120901711764,0.01453292111367528,0.03482866458619877
2234,glaciers,0.022936902004881077,0.014544945209669535,0.03485292087369025
2235,glaciers,0.02296473585507819,0.01456054802153952,0.0348768448595722
2236,glaciers,0.022990941591277902,0.014576167306614618,0.03490048625863284
2237,glaciers,0.023014227259690045,0.01459184294671294,0.03493835601710894
2238,glaciers,0.02302786574213389,0.014607428345695528,0.03497872248991366
2239,glaciers,0.023043157800407776,0.014622961304152594,0.035018849795066115
2240,glaciers,0.02306440859523118,0.014638472664233416,0.035058764717463824
2241,glaciers,0.02308888877900106,0.014653936555720382,0.03509842834563662
2242,glaciers,0.023114176958157095,0.014669308265700209,0.03513783107200669
2243,glaciers,0.023139283318260873,0.014684635766944964,0.035176977436791816
2244,glaciers,0.023161531589879658,0.014699878227449137,0.03521585062610323
2245,glaciers,0.02318584823572145,0.014715000496599552,0.03525441900802465
2246,glaciers,0.023209875242773848,0.014730059173892408,0.03529268776808115
2247,glaciers,0.0232354781517099,0.014743034187592752,0.035330666770971485
2248,glaciers,0.02326073111158422,0.014753745564059617,0.035368350810355394
2249,glaciers,0.02328127540699043,0.014764358620838981,0.03540476539883065
2250,glaciers,0.023302356872505925,0.014774935713372184,0.035440863588798326
2251,glaciers,0.02332342699113532,0.014785476502057105,0.0354767714510892
2252,glaciers,0.023342182813515855,0.014795940321507306,0.03551248413737332
2253,glaciers,0.02335874649089842,0.014806285810481067,0.035547977029392705
2254,glaciers,0.023373287071758675,0.014816533641854245,0.03558320313630094
2255,glaciers,0.023389164391055317,0.014826643421754148,0.035618134996548347
2256,glaciers,0.02340343546557122,0.014830378586854563,0.0356527796207759
2257,glaciers,0.02341704615056628,0.014833478063687178,0.03568717450543754
2258,glaciers,0.023427934490110047,0.014842511036005134,0.03572129679201143
2259,glaciers,0.02343730687405099,0.01485672861828986,0.03575515531555523
2260,glaciers,0.023446576206199055,0.014870868310455075,0.03578875586816056
2261,glaciers,0.023462299724270608,0.014884554710823927,0.035821624139504134
2262,glaciers,0.023479719556549483,0.01489385159018397,0.03585390968877515
2263,glaciers,0.023497000261871293,0.014906132665744476,0.035885984278310086
2264,glaciers,0.023512776709092797,0.014914769138090289,0.03591782089155391
2265,glaciers,0.023523455519814718,0.014921233881833551,0.03594943569190061
2266,glaciers,0.023533987170830883,0.014929392548737309,0.03596928185861401
2267,glaciers,0.023545083940989642,0.014937938281429641,0.0359741827439807
2268,glaciers,0.023557587355059084,0.014946388455588355,0.03597904288922393
2269,glaciers,0.023572453314328,0.014954733887418215,0.035994850030059845
2270,glaciers,0.023582738864456942,0.014962995722423055,0.036051438344222926
2271,glaciers,0.023592356562668115,0.014971176028645682,0.036107742240928255
2272,glaciers,0.023606000630877588,0.014979278542156393,0.03616380330923547
2273,glaciers,0.023617421961949603,0.014987309214142196,0.03619920452361054
2274,glaciers,0.0236298462866511,0.01499527655129187,0.03621861566757936
2275,glaciers,0.023646654583858506,0.015003178306729925,0.03623787754519192
2276,glaciers,0.023660118325716795,0.015011009062173298,0.03625653861982858
2277,glaciers,0.023673062183817706,0.01501875725952635,0.03627436514125062
2278,glaciers,0.02369000036372082,0.015026418066551094,0.03629202594150662
2279,glaciers,0.023704602800221686,0.015034008500662388,0.03630955558202072
2280,glaciers,0.023716301466119027,0.015041515794932092,0.03632802447326213
2281,glaciers,0.02372970603120983,0.015048947568840189,0.0363474225563845
2282,glaciers,0.023740531157404376,0.015056291476854078,0.036366651247018385
2283,glaciers,0.02375307864210363,0.015063551864166237,0.03638836872195163
2284,glaciers,0.02377069832602441,0.015070750263523714,0.036420298384661716
2285,glaciers,0.023788171060382446,0.01507788641031338,0.0364515509961901
2286,glaciers,0.02379655760358368,0.015084866487401172,0.0364826064437727
2287,glaciers,0.023803870360630697,0.01508764740192472,0.036513468439401106
2288,glaciers,0.023818420983237942,0.015090435384001566,0.03654412952818492
2289,glaciers,0.02383360912377608,0.015093192558358481,0.03657457729756803
2290,glaciers,0.023846381567757646,0.015095910689792014,0.036604822660929764
2291,glaciers,0.023856121785209794,0.015098589035916987,0.03663486944448983
2292,glaciers,0.023868343200382114,0.01510122862828851,0.03666469605865749
2293,glaciers,0.023881029371445095,0.015103830001619656,0.03669431260394198
2294,glaciers,0.023892135532631364,0.015106401223218668,0.03672372307067952
2295,glaciers,0.023905983527023444,0.01510894444910118,0.03675293707853963
2296,glaciers,0.023918326020126557,0.015114912411452863,0.03678199978389749
2297,glaciers,0.023930645069588863,0.015122412830938537,0.03681050101996135
2298,glaciers,0.02394535980489465,0.015129902854173061,0.03683877371387396
2299,glaciers,0.023954619543145483,0.015137388727377755,0.03686697900110954
2300,glaciers,0.023965059414896572,0.015144861951613997,0.0368950789615722
2025,gis,0.0,0.0,0.0
2026,gis,-8.023083513553075e-6,-2.785758372838565e-5,-2.7566807665024838e-6
2027,gis,-2.0163887635593625e-5,-6.276996705691929e-5,-6.100587466084662e-6
2028,gis,-3.707505953176593e-5,-0.00010259023102792142,-1.0073877419758408e-5
2029,gis,-5.8484102687828e-5,-0.00014708955655358126,-1.457663759678596e-5
2030,gis,-8.483783276647117e-5,-0.00019535508358972108,-1.9601998765494955e-5
2031,gis,-0.00011477127916004193,-0.00024708244305240437,-2.5221270123854113e-5
2032,gis,0.00010125980960884462,-6.502650436996937e-5,0.00025399388312234976
2033,gis,0.00041724301404588715,0.0002047027058523998,0.0006694602684034212
2034,gis,0.0007795499520661942,0.0004928138734716647,0.001153375799795997
2035,gis,0.0011537830983563424,0.0007854101224300525,0.001657304772279744
2036,gis,0.0015334243376701195,0.0010635946236683847,0.0021849656660152925
2037,gis,0.0019141664413666604,0.0013306800373581674,0.002736318968649476
2038,gis,0.0023018670063383873,0.0016011381669075232,0.003288602020362763
2039,gis,0.0026819771401283,0.0018585755660748937,0.003851364385691891
2040,gis,0.0030558477821198693,0.0021083302623565725,0.004432650606751309
2041,gis,0.0034253047375853996,0.0023846815055179604,0.005021002253536011
2042,gis,0.0037860759535979227,0.002623147278193816,0.005597896081859321
2043,gis,0.004133851987450754,0.002861136178093737,0.0061722330084306165
2044,gis,0.004490086021251116,0.0030915094771083672,0.00670736561324663
2045,gis,0.004836099695477714,0.0033192158869485232,0.007248376416245249
2046,gis,0.005172595128795976,0.003544577524532766,0.007765674460454086
2047,gis,0.005475282885038624,0.0037664151038866223,0.008321016521338365
2048,gis,0.005793424038746053,0.003980756075617009,0.008837985394036529
2049,gis,0.006097399413633298,0.004182135570768519,0.009385362742503033
2050,gis,0.006398543274000801,0.00438674089582447,0.009901333209254215
2051,gis,0.006694338968793012,0.004579196299189991,0.010388340634889026
2052,gis,0.00697551695805565,0.004773663847180565,0.01090718307122094
2053,gis,0.007258355307643072,0.004963283000527774,0.011364680612566768
2054,gis,0.007528476428706021,0.00513943770148062,0.011844829556106086
2055,gis,0.007786667649707368,0.005323218812156672,0.01228417423902579
2056,gis,0.008048028262414242,0.005501202176096065,0.012717299846708573
2057,gis,0.008292572034937606,0.005664087212373125,0.01319107965607822
2058,gis,0.008546719594251684,0.005820827054818967,0.013636065893454407
2059,gis,0.008793404719353859,0.005987926967528079,0.014077027252032526
2060,gis,0.009026835233149733,0.006162681305251461,0.01445416040413834
2061,gis,0.009259208525481455,0.006324068611770973,0.014812658736374117
2062,gis,0.00948426463947083,0.006467931886252476,0.015159658178311107
2063,gis,0.009718729093563638,0.006616709549572519,0.015492472464998117
2064,gis,0.009959155702090605,0.006766636379384217,0.015852613130351932
2065,gis,0.010164627986275043,0.00692859947328639,0.016183392264338268
2066,gis,0.010360854893098015,0.007066347281329222,0.016567803962239135
2067,gis,0.010546443635711,0.007200426580548047,0.01694036943254744
2068,gis,0.010736567493403015,0.007327174691486427,0.017263115187460175
2069,gis,0.010904357261535047,0.00746942228037506,0.017605477775113516
2070,gis,0.011081357847976037,0.007600470172035312,0.0179386727153366
2071,gis,0.011274912645626856,0.007727740414500505,0.018190641134495245
2072,gis,0.011464147422135085,0.007855253533847062,0.018456263334886456
2073,gis,0.011638861320534488,0.007979691675011403,0.018749199051465038
2074,gis,0.011826175182481968,0.008103255824917267,0.019011163307370182
2075,gis,0.012003275349682596,0.008220639656951611,0.019297494761139775
2076,gis,0.012179368539860569,0.008324769150107247,0.019500527619474538
2077,gis,0.012344728995898002,0.008435464371486479,0.019764236821352733
2078,gis,0.012490303147386861,0.008556851749882455,0.020076491217224657
2079,gis,0.01265089605684011,0.008665696565297054,0.020344042451965458
2080,gis,0.012794673738181217,0.008774705835627917,0.02063676114698687
2081,gis,0.012945191799912159,0.008877468890489659,0.020863896696160022
2082,gis,0.013087080662295136,0.008985965203511536,0.021154048244346944
2083,gis,0.013224056950458696,0.009096982870500715,0.02139088672859941
2084,gis,0.013374794731339179,0.009202913201326357,0.021625327432598505
2085,gis,0.013507339051916034,0.009301635355900562,0.021870137033860978
2086,gis,0.013654770162690788,0.009400590737894989,0.02208455205953745
2087,gis,0.013788690244651569,0.009492552230694428,0.022315236667500925
2088,gis,0.013924101340393236,0.009588674194739698,0.02257917754144696
2089,gis,0.014058334785167936,0.009689745575649144,0.022837802584258514
2090,gis,0.014182265147987039,0.009788850512535863,0.023089569742425108
2091,gis,0.014296732265911771,0.009879647203984376,0.023324823299307698
2092,gis,0.014423171386537703,0.009973452861649435,0.023565780038035288
2093,gis,0.014540531506255228,0.010069994836801667,0.023746438082707398
2094,gis,0.014670309354714028,0.01015581110452297,0.023922876618081543
2095,gis,0.014794328983922078,0.01024873206731387,0.024148693285689134
2096,gis,0.014907785213648772,0.010336021285832065,0.02439899040087612
2097,gis,0.015024780051706266,0.010430932285143156,0.024558725628924447
2098,gis,0.015144056663964456,0.010519122288310713,0.02480255127062509
2099,gis,0.015279541800136798,0.01058507606145005,0.024956889156124706
2100,gis,0.01539327958636072,0.010672136050893944,0.025148744417649825
2101,gis,0.015506369724954894,0.010743725501306312,0.02528913052740034
2102,gis,0.015614763062125725,0.010826699916099969,0.025468036864943942
2103,gis,0.01570101702301674,0.010926214770455633,0.02566812283185058
2104,gis,0.015795186034095465,0.01099749270667756,0.02587042133562205
2105,gis,0.015900792456644552,0.011075385281537464,0.026073604517981856
2106,gis,0.01601638925446469,0.011168706242767713,0.02627125915718693
2107,gis,0.016128824832406075,0.011250109854482737,0.026468351777756013
2108,gis,0.01621932040147911,0.011334757693272034,0.026625125463587994
2109,gis,0.016329366726667516,0.011427110388638174,0.02685844664294912
2110,gis,0.016420039807247377,0.011525882733614788,0.02701928790658101
2111,gis,0.016509086700323472,0.011602890859650116,0.027172695355710007
2112,gis,0.016597447716541147,0.011670872290446877,0.027290284622093524
2113,gis,0.01668855479421616,0.011749004040444433,0.027448325758734522
2114,gis,0.016772219897863927,0.01180824750965641,0.027614390131002153
2115,gis,0.01685652148927108,0.011879678527357208,0.027787618550351476
2116,gis,0.016956898099059536,0.01195823944676473,0.027959132844472025
2117,gis,0.01703666918040092,0.01203029317119615,0.028120525297727905
2118,gis,0.01712241250955593,0.012102682847690982,0.028264419769945003
2119,gis,0.017211140813237158,0.012170671232436536,0.02840526477789744
2120,gis,0.017302875246421934,0.012236905051083458,0.028542225201634432
2121,gis,0.017392464830666476,0.012303591551262195,0.028674371521124262
2122,gis,0.01745831436569656,0.012366752767777189,0.028749232648066857
2123,gis,0.01753715871836281,0.01241085867796592,0.028932547271026718
2124,gis,0.01760826205125099,0.012481274909976036,0.029083643027476656
2125,gis,0.017700673644124976,0.012562080150740939,0.029256037411422395
2126,gis,0.017782917539288512,0.01262639387823743,0.02942789972713129
2127,gis,0.017871747784309555,0.012693460471695239,0.029532431374844757
2128,gis,0.017955304515246517,0.012752856299739344,0.029620274034549962
2129,gis,0.018038605251548212,0.012829205123914634,0.029737501990404522
2130,gis,0.018119473556074794,0.012903484564291023,0.029887476343858663
2131,gis,0.018189880469267727,0.012958039880645433,0.030039760767285803
2132,gis,0.01825124139088441,0.013008105768272138,0.030137746761665692
2133,gis,0.01832551029362861,0.013051878870015177,0.03028363666044438
2134,gis,0.018394129874819143,0.013108399018712457,0.03037177017450947
2135,gis,0.018483298051775954,0.01316999714255287,0.030489274401402342
2136,gis,0.018558428495820678,0.013230060308010484,0.03069065811235472
2137,gis,0.018639582365570284,0.013285278827531676,0.030777434182704684
2138,gis,0.018709965072397416,0.013344512358115778,0.030999084503598163
2139,gis,0.01880122547678109,0.013403631144400307,0.03112368408495189
2140,gis,0.018888546735287726,0.01345768787677546,0.031200652409075852
2141,gis,0.018967188275042624,0.013515846210225124,0.0313496346669547
2142,gis,0.019025786598226624,0.01356448901621432,0.031517474029822516
2143,gis,0.019076300759973464,0.013616406063659346,0.03165107122363331
2144,gis,0.019134857963804208,0.013667036173515433,0.031812218902335675
2145,gis,0.01920158164734964,0.013710983818202748,0.031934125220123726
2146,gis,0.019272010447188848,0.013748447872189828,0.032048397073062417
2147,gis,0.019341322914200987,0.013784773635816004,0.032160917088564216
2148,gis,0.01941045276397446,0.013815914578168886,0.03219788064686124
2149,gis,0.01947247062010593,0.013864081953059326,0.032247285086469894
2150,gis,0.019532216648254774,0.013904549650472477,0.03240774446814303
2151,gis,0.019591538629042837,0.013956818019968776,0.032567278246722606
2152,gis,0.01964893070935325,0.014022811187121322,0.03272196755054662
2153,gis,0.019716646031350038,0.014052337628955858,0.03283299247168045
2154,gis,0.01977095588560651,0.014102719620496718,0.03295114036747186
