year,ais_p05,ais_p50,ais_p95,ais_pred_p05,ais_pred_p95,ais_obs,glaciers_p05,glaciers_p50,glaciers_p95,glaciers_pred_p05,glaciers_pred_p95,glaciers_obs,gis_p05,gis_p50,gis_p95,gis_pred_p05,gis_pred_p95,gis_obs,te_p05,te_p50,te_p95,te_pred_p05,te_pred_p95,te_obs,total_p05,total_p50,total_p95,total_pred_p05,total_pred_p95,total_obs,glaciers_obs_delta_corrected,provenance
1900,-1.480106723643868,-0.9220235777030048,-0.36700019516751414,-1.7466892823115445,-0.11159910981990998,-0.7681519642532018,-7.310229944154584,-6.379721021081902,-5.274717326722313,-8.18391582828321,-4.443664122955201,-7.27700420293,-4.526725709646927,-4.081468421598752,-3.7073054956567093,-5.25617878350457,-2.934582711667183,-4.130332357233222,-4.035767247419793,-3.62408355385438,-3.228989718937606,-4.861790622582888,-2.4180191835988825,-3.6098928928375242,-15.342192423683246,-13.699137621945873,-12.328366249906477,NaN,NaN,-13.937918849348069,-7.27700420293,"posterior_predictive_ladrillo.jl | tag L32 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L32.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1911,-1.3410300642265696,-0.8788103523539138,-0.40128547982484103,-1.6341132471164104,-0.13917407000938256,-0.7083755627334263,-6.557959944419452,-5.751423443560366,-4.780385715187208,-7.408649082543924,-4.058189131563537,-6.40783153447,-4.081536115466789,-3.7389297145811597,-3.426373302770672,-4.3603829916317425,-3.1149679424067673,-3.7024556940252134,-3.905947555558909,-3.5075066103895978,-3.125121873089349,-4.6760524990724,-2.266422672618195,-4.502541589736938,-13.530034176844447,-12.103961954195285,-10.877978999946276,NaN,NaN,-12.7859735900405,-6.40783153447,"posterior_predictive_ladrillo.jl | tag L32 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L32.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1912,-1.3288059531402592,-0.875100717611671,-0.40529368791122705,-1.5955613237492845,-0.1264751559561786,-0.702943815296903,-6.485800305171168,-5.689320296887204,-4.733380112522992,-7.34608507179096,-3.9775716870752156,-6.33277965459,-4.042363995495307,-3.708703159398778,-3.39909449896123,-4.374925765581962,-3.0546014981447196,-3.6499250238591983,-3.8864911932333017,-3.490034967849473,-3.109554970920381,-4.5993585870157565,-2.3558374896648773,-4.496937417984009,-13.416082603197598,-12.008261117166818,-10.795392340609007,NaN,NaN,-12.504873544685173,-6.33277965459,"posterior_predictive_ladrillo.jl | tag L32 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L32.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1913,-1.3174596026002163,-0.8712512297423428,-0.4088655478646181,-1.5625241618088517,-0.15722390520192603,-0.6975461140334751,-6.41328539420658,-5.62306223166577,-4.684156132303057,-7.146201782303071,-3.9797714688486696,-6.26434474858,-3.9797960949995987,-3.6562098976183437,-3.352827664317381,-4.306272182943129,-3.035393886544539,-3.6160070245916187,-3.971652739935438,-3.5665092890634456,-3.177692140854011,-4.690850364181877,-2.4414333094209337,-4.43869423866272,-13.458656004511798,-12.070178462346242,-10.864404022625695,NaN,NaN,-12.481187939747363,-6.26434474858,"posterior_predictive_ladrillo.jl | tag L32 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L32.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1914,-1.307557827677441,-0.8681178140619064,-0.4134507820420218,-1.5829317306805188,-0.12060925856099854,-0.692109502857938,-6.348347589790157,-5.5679239608150715,-4.641623628611965,-7.164202600574105,-3.9169117464325223,-6.15112605962,-3.9475991724183093,-3.6285995000740416,-3.3300630724901197,-4.268487956008007,-3.0110273062652126,-3.6001985376531427,-4.071803163762783,-3.65644349033243,-3.257821808661909,-4.900090683818076,-2.456520241004196,-4.3344473361969,-13.308013245104675,-11.932943005790992,-10.736654519635307,NaN,NaN,-12.215842947480144,-6.15112605962,"posterior_predictive_ladrillo.jl | tag L32 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L32.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1915,-1.300432750033217,-0.8658384936570178,-0.42289167687869567,-1.585753529932076,-0.14955504854141694,-0.6866780415237095,-6.272763272229982,-5.504486309862888,-4.59178087835854,-7.038005972981565,-3.917696370377973,-5.99616084966,-3.9375682845363293,-3.621096302841895,-3.3269691851636782,-4.26955092599855,-3.0132791772911762,-3.567949086969549,-4.045208210286664,-3.632561455616492,-3.2365433686317218,-4.79264308665537,-2.5048163317252006,-4.308618783950806,-13.093487334839146,-11.745750354287678,-10.564827678277478,NaN,NaN,-11.887195821280871,-5.99616084966,"posterior_predictive_ladrillo.jl | tag L32 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L32.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1916,-1.2909325267953495,-0.8636555653025861,-0.4289615320892726,-1.5503686753448354,-0.15687794255333498,-0.6812593594253209,-6.167686045443548,-5.4125273647898835,-4.51680095816511,-6.983531717757831,-3.8247614100438034,-5.89606166753,-3.875507893526008,-3.5673959423660104,-3.2789918488557412,-4.175170160368877,-2.977029931736603,-3.5504369562322453,-3.994848006436461,-3.587338434725246,-3.196250514632308,-4.7765072692875625,-2.46178161646267,-4.27322907447815,-13.11302307062869,-11.786183109357104,-10.623984588021512,NaN,NaN,-11.995727195056805,-5.89606166753,"posterior_predictive_ladrillo.jl | tag L32 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L32.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1917,-1.279599626627946,-0.8602196490265586,-0.43280429243032464,-1.5088375308850934,-0.1931666200596468,-0.6758843556106235,-6.09697997493472,-5.353195911361711,-4.470993691416004,-6.862229833200687,-3.7530716525515238,-5.7766593543,-3.8080384183857694,-3.505754528919738,-3.2259477125089813,-4.144830596159986,-2.890683380401189,-3.4816617792302904,-3.9509346361926303,-3.547904613808856,-3.161115728023421,-4.740921333204701,-2.394013870612827,-4.251692819595336,-13.21581747642457,-11.901620073576682,-10.752677024735679,NaN,NaN,-12.29178087162002,-5.7766593543,"posterior_predictive_ladrillo.jl | tag L32 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L32.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1918,-1.2670596367180658,-0.8558560798396094,-0.43599367557457774,-1.4893540521606126,-0.17049794356392134,-0.670394529408231,-6.040207436702078,-5.307161176547701,-4.437125939017795,-6.791888286710288,-3.755232443393155,-5.67177921208,-3.7636732643021147,-3.465883258572443,-3.190967880640416,-4.084974810720346,-2.875566282937257,-3.470746785944159,-3.9064082518318197,-3.5079203115977258,-3.1254904730203124,-4.683600897233856,-2.3494018184144174,-4.2542582035064695,-12.836082145866229,-11.5399623206434,-10.408818920019609,NaN,NaN,-11.69048315752298,-5.67177921208,"posterior_predictive_ladrillo.jl | tag L32 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L32.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1919,-1.255189639893223,-0.851411655769582,-0.4387195322478768,-1.4946908616585624,-0.17808437957769066,-0.664944376057401,-5.9804742715009125,-5.25726300743764,-4.400081090568317,-6.7365382764133415,-3.7124014935506238,-5.58503070745,-3.7459667495777005,-3.4582208280499382,-3.1840730872437155,-4.0486412702649055,-2.8666923762782246,-3.454160482233221,-3.875042651264248,-3.47975427768029,-3.1003950709438564,-4.632009953869676,-2.3074209089197533,-4.2755896091461185,-12.535652904642422,-11.2657115590243,-10.150288447281739,NaN,NaN,-11.250664952584467,-5.58503070745,"posterior_predictive_ladrillo.jl | tag L32 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L32.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1920,-1.2444032469878465,-0.845534447559668,-0.44007883068310205,-1.4888631601961322,-0.20481977205135585,-0.6595906391799595,-5.912440676166664,-5.199067002746218,-4.353940981278009,-6.679175189934506,-3.652296321517807,-5.53279949102,-3.7151611431147686,-3.43115289015713,-3.1609684706997836,-4.013109399504112,-2.8547692714979878,-3.4362096613103685,-3.871184252194844,-3.476289469192988,-3.0973079922887052,-4.636057886446137,-2.3169201258828016,-4.26266884803772,-12.475942176770722,-11.22795433168781,-10.125766874071012,NaN,NaN,-11.224365852032271,-5.53279949102,"posterior_predictive_ladrillo.jl | tag L32 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L32.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1921,-1.2326356505401193,-0.8407065844659112,-0.4422616331176704,-1.5052545462607798,-0.18479165210490234,-0.6541625157058384,-5.842907342125421,-5.141520118298466,-4.307948605361738,-6.519972939188022,-3.558868410097165,-5.47143054875,-3.696154618885042,-3.416448932854192,-3.1520846035123484,-4.010562821265756,-2.844757726058594,-3.420304281061346,-3.8435258125891476,-3.451452433270175,-3.075178664293948,-4.505608056278312,-2.4360657200019924,-4.285170221328736,-12.393700935264063,-11.166453658424848,-10.076231660587949,NaN,NaN,-11.325210959935976,-5.47143054875,"posterior_predictive_ladrillo.jl | tag L32 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L32.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1922,-1.2220648437511783,-0.8370330673327113,-0.44438227005253506,-1.4754114725187917,-0.21766881715218117,-0.6486930027663853,-5.767219676861899,-5.076946800947669,-4.255593461724337,-6.555511417800394,-3.579425819599579,-5.39706416997,-3.6786520009049504,-3.400218841462518,-3.1374278820380024,-3.979094886652497,-2.802803667267897,-3.4399301355535346,-3.802848897367926,-3.4149249205477785,-3.0426333431703396,-4.45728549359417,-2.3794594414775623,-4.291196298599244,-12.296820005393984,-11.0799858429748,-10.01048637134524,NaN,NaN,-11.200481604358236,-5.39706416997,"posterior_predictive_ladrillo.jl | tag L32 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L32.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1923,-1.2108768017241212,-0.832182191628124,-0.4456169954268089,-1.4225910915278948,-0.17382145242423655,-0.6433162823379186,-5.694202807823727,-5.015003853385557,-4.205203507715624,-6.4478557349831345,-3.490360052138243,-5.27797008428,-3.6447103167150683,-3.3702631617607466,-3.1097294217859033,-3.9652699317122404,-2.8351558468436484,-3.4075719659978687,-3.7684228023468718,-3.384010589482478,-3.015089260454166,-4.415886113894371,-2.3861209126789245,-4.334321069717407,-12.347304374933003,-11.15044215582532,-10.097133828088339,NaN,NaN,-11.352617614839804,-5.27797008428,"posterior_predictive_ladrillo.jl | tag L32 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L32.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1924,-1.198626274845931,-0.8271261300479146,-0.44741105432195816,-1.4108915590646633,-0.22591526048831267,-0.6378295078933385,-5.6118577932372435,-4.9428394205725565,-4.145271206669109,-6.33289928961959,-3.4580016684925443,-5.18389659795,-3.585574190675491,-3.316825552608817,-3.064585150144446,-3.86171896805219,-2.7748630265795367,-3.348880941217596,-3.739185659317266,-3.357755891746125,-2.99169682266825,-4.431955417801582,-2.3237747674732097,-4.327344751358032,-12.071798312423427,-10.889451706197542,-9.85278822566551,NaN,NaN,-11.075476495691147,-5.18389659795,"posterior_predictive_ladrillo.jl | tag L32 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L32.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1925,-1.1879180343752902,-0.8219867610328471,-0.4516004322040205,-1.4289168353220458,-0.22776445212114085,-0.6324462071120884,-5.52655747428022,-4.869383016671579,-4.084097641499415,-6.205102799584715,-3.468768791311823,-5.09053493413,-3.534271176137292,-3.2697472353426855,-3.0207654867442244,-3.8385101466705063,-2.7331486625734494,-3.3296964471990402,-3.7359880931635803,-3.3548845054149776,-2.9891384719005063,-4.4283901516647495,-2.3136308304725426,-4.261248254776,-11.911247303683897,-10.749533131367805,-9.724108005538183,NaN,NaN,-11.202160503297451,-5.09053493413,"posterior_predictive_ladrillo.jl | tag L32 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L32.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1926,-1.1766203822617283,-0.8172173769465436,-0.45373403332354134,-1.406991676310535,-0.22978786686507188,-0.6269355908095982,-5.449521388942795,-4.803954435724645,-4.03153224243054,-6.214898701349699,-3.3641061584543097,-4.98425517949,-3.489975246951157,-3.2321236095347627,-2.9855912358504604,-3.778922159426038,-2.6779985078815063,-3.227677327936346,-3.7085850642261766,-3.330276826029767,-2.967213496231209,-4.43065716713687,-2.3112825824775576,-4.176789331436157,-11.836536351883177,-10.695190640810138,-9.681572970598388,NaN,NaN,-11.233488262164094,-4.98425517949,"posterior_predictive_ladrillo.jl | tag L32 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L32.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1927,-1.1652481108999788,-0.8121933619732902,-0.4541628999165371,-1.4069326406374694,-0.18982750321596034,-0.6215731754958775,-5.3433365832401325,-4.712279366300385,-3.9516627024745192,-6.045073029750201,-3.3532654621493245,-4.87102313909,-3.4148103044096927,-3.159813423728803,-2.9218998869023958,-3.6832462640665424,-2.6474674960730145,-3.1523057764226743,-3.7131471510886973,-3.3343735399768573,-2.9708635906675007,-4.3524933469625475,-2.347533072593424,-4.124979639053345,-11.749266775153691,-10.62916137778925,-9.620441461148776,NaN,NaN,-11.300538775892718,-4.87102313909,"posterior_predictive_ladrillo.jl | tag L32 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L32.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1928,-1.1536831109701051,-0.8068426878701155,-0.454300826382041,-1.3704795874916795,-0.21531111608432574,-0.6161877766311314,-5.265381442243936,-4.645929294484993,-3.897268829336642,-5.9659040023138505,-3.193955077791937,-4.76876254949,-3.335359171171168,-3.0864256430031096,-2.854484499895516,-3.603031523603658,-2.550162274569639,-3.0399404352361508,-3.6882354060167613,-3.3120030116291845,-2.9509318741470545,-4.390581731464438,-2.2044133122858414,-4.053016519546508,-11.39856429633693,-10.300087881739234,-9.299159846586887,NaN,NaN,-10.99322183443144,-4.76876254949,"posterior_predictive_ladrillo.jl | tag L32 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L32.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1929,-1.1420597215228467,-0.8013136193880429,-0.45449063187711664,-1.3722997806684023,-0.22087244688465585,-0.6107674256026892,-5.170719574712621,-4.562282988901895,-3.8258979636365864,-5.94651331018373,-3.1947763863061,-4.67126232061,-3.231948966836763,-2.9878884792510645,-2.7605938999793644,-3.5274232742745593,-2.463443047333598,-2.9371179407293146,-3.6448222876372416,-3.2730184124946966,-2.916197335626748,-4.347233443072156,-2.2386804073740176,-4.0196997165679935,-11.077339271399742,-9.990967681408975,-9.00609359411024,NaN,NaN,-10.474411885506226,-4.67126232061,"posterior_predictive_ladrillo.jl | tag L32 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L32.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1930,-1.1298441016779426,-0.7955420102367703,-0.45399292444680966,-1.3646274582095554,-0.2408978224949121,-0.6053012982070591,-5.093739835572243,-4.4953716065119576,-3.7712386595007765,-5.788400256837851,-3.2283086598408324,-4.5751269904,-3.127628044060719,-2.886492219467797,-2.66791067308213,-3.38789625994392,-2.3782352946117307,-2.8757768457586117,-3.6090891302933406,-3.240930350939583,-2.887607481302914,-4.256608959394376,-2.279499553313244,-3.9823153018951416,-10.737121863755725,-9.663153902278927,-8.697142187695478,NaN,NaN,-10.184452568299797,-4.5751269904,"posterior_predictive_ladrillo.jl | tag L32 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L32.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1931,-1.1172999419377658,-0.7895691193721824,-0.4550213598458945,-1.3098067328824938,-0.23064398663769037,-0.5999289169967319,-5.01219372640642,-4.425207299543953,-3.713232741253333,-5.677774848201546,-3.1365893614335203,-4.44350086125,-3.06505971504163,-2.827050402785857,-2.6095651742302994,-3.32869990295119,-2.3273142208771427,-2.6913759058172047,-3.569585322384917,-3.205456278284111,-2.8560007553013738,-4.211348163812768,-2.2299754279522603,-3.9497736454010006,-10.545949374816425,-9.49247667341206,-8.54318798128449,NaN,NaN,-9.757755545159595,-4.44350086125,"posterior_predictive_ladrillo.jl | tag L32 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L32.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1932,-1.1054972795311948,-0.7831641444513391,-0.4543382971625474,-1.3184285108377505,-0.2325427610796684,-0.5944008007705357,-4.922194505100744,-4.346867143163563,-3.648399876913688,-5.61408219032316,-3.020450062189494,-4.35036960515,-3.003639398015246,-2.7713321245280964,-2.55545084883381,-3.2629999427135394,-2.2760839857754913,-2.5936906641179864,-3.5298688619134118,-3.1697912454940975,-2.824223887441346,-4.174902746148378,-2.161737664326804,-3.9116777896881105,-10.368185253942592,-9.326336345529057,-8.39099643298843,NaN,NaN,-9.504605049194335,-4.35036960515,"posterior_predictive_ladrillo.jl | tag L32 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L32.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
