year,ssp,component,gmst,med,p05,p17,p83,p95,n_finite
1990,SSP1-2.6,glaciers,0.6172413401272017,-0.6649137034714163,-0.878810675562226,-0.7811062843866847,-0.5578542154901135,-0.4836730811732165,2000
1991,SSP1-2.6,glaciers,0.6480920599899472,-0.6353167361362868,-0.8368908112011342,-0.7454544847470073,-0.5329691796585785,-0.46374433675752885,2000
1992,SSP1-2.6,glaciers,0.6054709248449786,-0.6009272232891814,-0.7918837969839098,-0.7050441444639631,-0.5043942207026387,-0.44074648432168984,2000
1993,SSP1-2.6,glaciers,0.49579326119498635,-0.5834087565481987,-0.7645184547880618,-0.6858545849146548,-0.4911141125138641,-0.42799808097751096,2000
1994,SSP1-2.6,glaciers,0.5159107825733913,-0.5469220239676844,-0.7151711978026769,-0.6424731985352442,-0.45942399493509656,-0.40113164235010884,2000
1995,SSP1-2.6,glaciers,0.5766612473873399,-0.5135933078964483,-0.6729564535290592,-0.6039459801104206,-0.4313523212807719,-0.37699818685180597,2000
1996,SSP1-2.6,glaciers,0.6411345082576302,-0.46973163608863455,-0.6159510341310044,-0.5529215771049262,-0.3941257645580985,-0.34502221039015823,2000
1997,SSP1-2.6,glaciers,0.6860734222790282,-0.43299090083322334,-0.566897904161371,-0.5088977211037188,-0.3637646897924847,-0.3186929470664511,2000
1998,SSP1-2.6,glaciers,0.7181171626962323,-0.38844249765630545,-0.5090873085216165,-0.4568753145201521,-0.32668962768586485,-0.28671083494077376,2000
1999,SSP1-2.6,glaciers,0.7443055351790053,-0.3144150774217409,-0.41120699797318727,-0.36852721928989185,-0.26437442771189745,-0.2323775923544599,2000
2000,SSP1-2.6,glaciers,0.78080095281422,-0.2742020765482789,-0.3590312357825743,-0.3219399180532457,-0.2305332037104466,-0.20310419001473823,2000
2001,SSP1-2.6,glaciers,0.8277653991917374,-0.22787471457202857,-0.2990880668424376,-0.26723186171958857,-0.19187436900159488,-0.16827376093169,2000
2002,SSP1-2.6,glaciers,0.8625038868905944,-0.17071443022041333,-0.2234729883371091,-0.1997360669187635,-0.14397678669311098,-0.12638821310726292,2000
2003,SSP1-2.6,glaciers,0.8825685123647669,-0.11016669700120518,-0.143099932636858,-0.12868776306656438,-0.09280199541964271,-0.08166662486996562,2000
2004,SSP1-2.6,glaciers,0.8931410769792334,-0.049487715651443276,-0.06416132471212081,-0.057903314147653866,-0.041502339518642815,-0.03614445020096542,2000
2005,SSP1-2.6,glaciers,0.8998718941653809,0.0002401394733027029,-0.010248799444425426,-0.0054341462484180795,0.005401796433220795,0.009353452046734831,2000
