ssp,component,horizon,arm,n_draws,med_cm,mean_cm,p05_cm,p95_cm,spread_cm,spread_ratio,med_ratio
ssp126,glaciers,2100,fixed,1000,12.085521853155234,12.166780451336912,10.537738741380474,14.111874072004523,3.574135330624049,1.0,1.0
ssp126,glaciers,2100,joint,1000,11.949388402600452,12.114176125731355,9.37587735994571,15.36969085469455,5.99381349474884,1.6769967951108085,0.9887358235574046
ssp126,glaciers,2150,fixed,1000,17.443742571942533,17.500280205490412,14.788116146867079,20.438559649040243,5.6504435021731645,1.0,1.0
ssp126,glaciers,2150,joint,1000,17.077300767002534,17.350353455178965,13.172481393049532,22.724156971538076,9.551675578488544,1.6904293574150353,0.9789929366689116
ssp126,glaciers,2300,fixed,1000,27.71524637582079,27.693372715921175,21.29585527111025,33.74681295939162,12.45095768828137,1.0,1.0
ssp126,glaciers,2300,joint,1000,26.666162872546966,27.084973272033388,19.935955631728326,35.88349781970459,15.94754218797626,1.2808285585120747,0.9621477836044402
ssp126,gis,2100,fixed,1000,6.618643468727979,6.833433729071305,4.843598734804251,9.606294563919253,4.7626958291150014,1.0,1.0
ssp126,gis,2100,joint,1000,6.5233929439531835,6.839156246672467,4.769573648468168,9.968602844923367,5.199029196455199,1.0916147877159892,0.9856087542372031
ssp126,gis,2150,fixed,1000,10.005192214562012,10.356926645513958,7.285224429857205,14.607061070598492,7.321836640741287,1.0,1.0
ssp126,gis,2150,joint,1000,9.837102825975089,10.369780180590237,7.163313282538992,15.58415597445697,8.420842691917978,1.150099777569665,0.9831997841738335
ssp126,gis,2300,fixed,1000,19.04070269226445,19.81475866054819,13.961128489116264,27.918671772441407,13.957543283325142,1.0,1.0
ssp126,gis,2300,joint,1000,18.629298093996795,19.851231545727128,13.605656251379491,30.630932831508478,17.02527658012899,1.2197903480957726,0.9783934130521982
ssp126,ais,2100,fixed,1000,4.315385732037264,9.467438380046142,1.1772164836623396,47.40353393068552,46.22631744702318,1.0,1.0
ssp126,ais,2100,joint,1000,5.026188099344413,14.715354029478588,1.4789976617354592,65.41853211191265,63.93953445017719,1.3831846874554505,1.1647135184301554
ssp126,ais,2150,fixed,1000,6.523261973024772,13.988062671792537,1.5119204903566354,68.8611192639247,67.34919877356808,1.0,1.0
ssp126,ais,2150,joint,1000,7.720036053472233,25.76852627162622,2.098857274825266,117.36878244078973,115.26992516596447,1.7115263026885985,1.1834625200392694
ssp126,ais,2300,fixed,1000,13.01417429660223,25.11046481393123,2.6903678511085554,74.82904691984068,72.13867906873212,1.0,1.0
ssp126,ais,2300,joint,1000,15.23517041165079,57.53587901164907,4.5874666075764425,263.89771890727803,259.3102522997016,3.59460771457482,1.1706597794397469
ssp126,te,2100,fixed,1000,15.339330949040157,15.340942015462753,11.208386501617497,19.755821147285484,8.547434645667987,1.0,1.0
ssp126,te,2100,joint,1000,14.933639577218731,15.392230723224317,8.858151824550943,23.453108264132307,14.594956439581365,1.7075247772708486,0.9735522120769673
ssp126,te,2150,fixed,1000,19.182787167514334,19.184801906253604,14.01678426953968,24.705882782428024,10.689098512888343,1.0,1.0
ssp126,te,2150,joint,1000,18.520149333453272,19.243925642569536,10.690328104691098,30.208478806045804,19.518150701354706,1.8259866047469546,0.9654566446327869
ssp126,te,2300,fixed,1000,25.078334432661066,25.080968371694894,18.324636587600107,32.29887218480448,13.974235597204373,1.0,1.0
ssp126,te,2300,joint,1000,24.044042183206493,25.13052586470939,11.570945625821183,42.35835793077041,30.78741230494923,2.2031553776800807,0.958757538215634
ssp126,lws,2100,fixed,1000,2.342515618878139,2.342515618878143,2.342515618878139,2.342515618878139,0.0,NaN,1.0
ssp126,lws,2100,joint,1000,2.342515618878139,2.342515618878143,2.342515618878139,2.342515618878139,0.0,NaN,1.0
ssp126,lws,2150,fixed,1000,4.0429579468315175,4.0429579468315096,4.0429579468315175,4.0429579468315175,0.0,NaN,1.0
ssp126,lws,2150,joint,1000,4.0429579468315175,4.0429579468315096,4.0429579468315175,4.0429579468315175,0.0,NaN,1.0
ssp126,lws,2300,fixed,1000,8.89738572754609,8.897385727546085,8.89738572754609,8.89738572754609,0.0,NaN,1.0
ssp126,lws,2300,joint,1000,8.89738572754609,8.897385727546085,8.89738572754609,8.89738572754609,0.0,NaN,1.0
ssp126,total,2100,fixed,1000,41.1636281405364,46.15111019479525,35.471390953756796,83.79515721696032,48.323766263203524,1.0,1.0
ssp126,total,2100,joint,1000,41.53261252402673,51.403432743984865,31.22041726854077,107.81834099252663,76.59792372398586,1.58509838216629,1.0089638450291742
ssp126,total,2150,fixed,1000,57.88660715621354,65.07302937588203,49.77148019081406,118.40261163130403,68.63113144048997,1.0,1.0
ssp126,total,2150,joint,1000,58.15931549979783,76.77554349679647,43.83553948765659,175.35090820690456,131.515368719248,1.916264032937952,1.0047110783820574
ssp126,total,2300,fixed,1000,94.76142205329663,106.59695028964157,79.95985111299257,162.5177214547904,82.55787034179784,1.0,1.0
ssp126,total,2300,joint,1000,94.80275802030243,138.49999542166503,71.49211594817221,358.2065465250518,286.7144305768796,3.4728903421303525,1.0004362109190654
