gate,key,value,verdict
BASE-IDENTITY,max_abs,0.0,PASS
P0-IDENTITY,max_abs_cm,0.0,PASS
IRF-VALID,max_abs_cm_2100,4.746686585122006e-6,PASS
IRF-VALID,pct_of_median_2100,0.06415368682566516,PASS
IRF-VALID,max_abs_cm_2150,6.346987561300921e-6,PASS
IRF-VALID,pct_of_median_2150,0.06453381146883932,PASS
IRF-VALID,max_abs_cm_2300,1.696340905255056e-5,PASS
IRF-VALID,pct_of_median_2300,0.10969470526375796,PASS
FLAT,total_2100_ratio_P0_over_smalllimit,1.0194830795367376,PASS
FLAT,total_2150_ratio_P0_over_smalllimit,1.0650911205363804,PASS
FLAT,total_2300_ratio_P0_over_smalllimit,1.22034179011586,PASS
FLAT,ais_2100_ratio_P0_over_smalllimit,1.038711818360312,PASS
FLAT,ais_2150_ratio_P0_over_smalllimit,1.0982287493078717,PASS
FLAT,ais_2300_ratio_P0_over_smalllimit,1.2668684149970022,PASS
