marker,specie,pulse_Gt,component,horizon,n_draws,base_med_cm,pulse_med_cm,paired_med_cm,diff_of_med_cm,paired_mean_cm,paired_p05_cm,paired_p95_cm,per_unit_cm,se_mean_cm,p_fired,smooth_term_cm,premium_cm
ML,CH4,0.01,glaciers,2100,8000,8.755782148681321,8.756495186467092,0.0008465057182309721,0.0007130377857702541,0.000872047334418218,0.0005635437139966726,0.0012572516263619883,0.08465057182309721,2.397549849268592e-6,0.0050025,0.0008670366000382853,5.149342600231515e-6
ML,CH4,0.01,glaciers,2150,8000,10.657470307227598,10.658055534436574,0.0006586837101085763,0.0005852272089761357,0.0006786179964570105,0.0004447967924464891,0.0009752242969916838,0.06586837101085763,1.8307871933108386e-6,0.006120833333333333,0.0006739685903673389,4.7933439386957125e-6
ML,CH4,0.01,glaciers,2300,8000,10.399827443990816,10.400423662439566,0.0005386992593221507,0.0005962184487504629,0.0005570836166576812,0.00036178059775728857,0.0008163327673225141,0.05386992593221507,1.601098687106287e-6,0.0065229166666666664,0.0005530421010461848,4.166511279608536e-6
ML,CH4,0.01,gis,2100,8000,7.3379767360741806,7.338734859912401,0.0007772985275957822,0.0007581238382208255,0.0008174608809570285,0.0005026612317189816,0.0012642889601019115,0.07772985275957822,2.705517756602272e-6,0.0050025,0.000813002588358289,4.537171757887617e-6
ML,CH4,0.01,gis,2150,8000,8.775449145650978,8.776056897853593,0.0005836510295376129,0.0006077522026153304,0.0006221262107737591,0.00036324718479114894,0.0010086548389283579,0.058365102953761294,2.33755228646234e-6,0.006120833333333333,0.0006179291579442945,4.310043665924907e-6
ML,CH4,0.01,gis,2300,8000,5.353759540075057,5.354130467345675,0.00036745232768709,0.0003709272706178268,0.0004016607981383664,0.00020873826412577402,0.0007094016050443131,0.036745232768709,1.8244653830778785e-6,0.0065229166666666664,0.0003987136548057799,3.0474399920901104e-6
ML,CH4,0.01,ais,2100,8000,5.388385488344554,5.388855650418277,0.0004680752468617655,0.00047016207372330143,0.004338920947801358,0.00020049236746522148,0.0009895496623973266,0.04680752468617655,0.0007516303047624319,0.0050025,0.0005085934121732985,0.004644598715897616
ML,CH4,0.01,ais,2150,8000,8.351942024929347,8.353297540316557,0.0005404089239600118,0.0013555153872104597,0.00508991626938707,0.0002286933945400804,0.0012119600854241244,0.05404089239600118,0.0008108756358603963,0.006120833333333333,0.0005955357815225012,0.005790384463436964
ML,CH4,0.01,ais,2300,8000,11.4081933228057,11.408824560466392,0.0005904295204093302,0.0006312376606931736,0.005201603486050736,0.00023301398670190208,0.0014127468109371934,0.05904295204093302,0.0007885990669318428,0.0065229166666666664,0.0007055146405972001,0.0058641116732605445
ML,CH4,0.01,te,2100,8000,13.676751585138513,13.677805342436818,0.0010807138613309064,0.0010537572983047028,0.0011371320239425323,0.0005562862826577585,0.0019340908714516661,0.10807138613309064,4.77626629173358e-6,0.0050025,0.0011310890796022814,6.118722772195035e-6
ML,CH4,0.01,te,2150,8000,16.201057832881624,16.202058540173674,0.0009254322616953914,0.0010007072920501514,0.0009979568170889216,0.0004434075886200262,0.0018183731636163716,0.09254322616953914,4.805879044542707e-6,0.006120833333333333,0.0009911844167367497,6.9652297668621165e-6
ML,CH4,0.01,te,2300,8000,8.30078273784293,8.3020723394254,0.0008040355117540088,0.001289601582470823,0.0008895749955734355,0.00040322510737320625,0.0016633305324088357,0.08040355117540088,4.580259770732454e-6,0.0065229166666666664,0.0008828001022359542,7.072974866695787e-6
ML,CH4,0.01,lws,2100,8000,2.596380650083528,2.596380650083528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050025,0.0,0.0
ML,CH4,0.01,lws,2150,8000,4.2307986469202445,4.2307986469202445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006120833333333333,0.0,0.0
ML,CH4,0.01,lws,2300,8000,8.483616077316128,8.483616077316128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065229166666666664,0.0,0.0
ML,CH4,0.01,total,2100,8000,38.67382971986177,38.67705723441257,0.0031983902469008285,0.0032275145508009473,0.0071655611871190164,0.0021643243320330187,0.00506322303815665,0.31983902469008285,0.0007518792675519981,0.0050025,0.0033197216801720336,0.0046604039530279305
ML,CH4,0.01,total,2150,8000,49.54474524865588,49.54936625324797,0.0027435983777905903,0.0046210045920886955,0.00738861729370685,0.0017720771238121102,0.004630895876873354,0.27435983777905903,0.0008111570564117358,0.006120833333333333,0.0028786179465709653,0.005806453080808457
ML,CH4,0.01,total,2300,8000,45.38214336703602,45.38477832540097,0.00233963336533094,0.002634958364950535,0.007049922896420373,0.0014553375097218434,0.004280679028416756,0.23396333653309398,0.0007889018176022562,0.0065229166666666664,0.002540070498685262,0.0058783985993989514
