year,ais_p05,ais_p50,ais_p95,ais_pred_p05,ais_pred_p95,ais_obs,glaciers_p05,glaciers_p50,glaciers_p95,glaciers_pred_p05,glaciers_pred_p95,glaciers_obs,gis_p05,gis_p50,gis_p95,gis_pred_p05,gis_pred_p95,gis_obs,te_p05,te_p50,te_p95,te_pred_p05,te_pred_p95,te_obs,total_p05,total_p50,total_p95,total_pred_p05,total_pred_p95,total_obs,glaciers_obs_delta_corrected
1910,-0.6786629553487414,-0.583421049611502,-0.48453066367904485,-1.1849032690080432,-0.007083166659293023,-0.5797470959750088,-5.5896990924016965,-5.045207963116519,-4.417496872705146,-6.571851604828851,-3.36815885918063,-6.4967437354,-3.8805836317408935,-3.7547934735131108,-3.631461633626602,-4.31743573790801,-3.188785614425448,-3.709659749811346,-3.790085706680584,-3.667362795469095,-3.5307607481072947,-4.621453551234307,-2.710639279414665,-4.497396707534791,-12.302493194333447,-11.274810292139748,-10.526841862780861,NaN,NaN,-12.932223767549981,-5.258641020206106
1911,-0.6704552975087426,-0.5785792064148895,-0.48258114630698057,-1.1762295575441313,0.020934488978614944,-0.5743019017306241,-5.535652429414553,-4.998752122428496,-4.377768491382418,-6.52391455701524,-3.465909988950578,-6.40783153447,-3.8646898237228746,-3.741995306951785,-3.621076165584492,-4.2771527049559666,-3.206578813493395,-3.7024556940252134,-3.765215994916044,-3.6432983645517285,-3.50759266988674,-4.566681356138445,-2.6171453743243855,-4.502541589736938,-12.16874371088496,-11.146410359741683,-10.408955982725683,NaN,NaN,-12.7859735900405,-5.1944908735799835
1912,-0.6632613037791429,-0.5736960561132511,-0.4801845751440651,-1.1496572436228103,0.00132468729132594,-0.5688701542941008,-5.477431999965578,-4.947604637195715,-4.336133314777333,-6.5096117156167494,-3.435350186261847,-6.33277965459,-3.8318926129447597,-3.713784406455071,-3.596293753214585,-4.261405101835215,-3.165359593077049,-3.6499250238591983,-3.746460646671034,-3.6251503141663295,-3.4901205986658064,-4.554471602958904,-2.6797611620653656,-4.496937417984009,-12.072797386900913,-11.060171809555692,-10.333942190376764,NaN,NaN,-12.504873544685173,-5.144201048003862
1913,-0.656318561733885,-0.5689186758047421,-0.4781653653659313,-1.143660473200385,-0.004064472708877381,-0.563472453030673,-5.416757184551769,-4.890449071207328,-4.287106238682975,-6.36435690392487,-3.359443695658101,-6.26434474858,-3.76417046570763,-3.6511565224437708,-3.5389409034542414,-4.202353274999181,-3.123698885567566,-3.6160070245916187,-3.8285538169539586,-3.7045853089811,-3.5665967962387883,-4.62332344468417,-2.753223192075684,-4.43869423866272,-12.129383212096094,-11.118755998555734,-10.401599518650094,NaN,NaN,-12.481187939747363,-5.10052819629774
1914,-0.6474750759684347,-0.5642865798936365,-0.47697128754747614,-1.1146586304593173,0.005123802975634897,-0.5580358418551359,-5.364570345832821,-4.845325514738596,-4.24824314097132,-6.338393638008135,-3.319155420162135,-6.15112605962,-3.738222841138649,-3.6279302470457013,-3.519387328046904,-4.175579311366037,-3.0857144289725236,-3.6001985376531427,-3.9250958140823307,-3.798001277871936,-3.65653320411577,-4.81402452475063,-2.7717515763931497,-4.3344473361969,-11.997149343651746,-10.99214156153738,-10.288577686474195,NaN,NaN,-12.215842947480144,-5.012071561641617
1915,-0.6401811854631291,-0.5606273369209416,-0.47544808946709544,-1.1034495224804097,-0.008328023805336602,-0.5526043805209073,-5.303622192273505,-4.788430600411007,-4.203140195155938,-6.29984734184851,-3.2788988711384985,-5.99616084966,-3.738104210088772,-3.6295290851768898,-3.520325241624077,-4.169729031809512,-3.094120109118664,-3.567949086969549,-3.899459078619813,-3.7731946594709855,-3.6326505834348928,-4.724690394115893,-2.855066990679563,-4.308618783950806,-11.806923302249954,-10.817392388410639,-10.12241491729684,NaN,NaN,-11.887195821280871,-4.881868405985495
1916,-0.6330200907478207,-0.5552179165393445,-0.47379079758854187,-1.0881646532585145,0.029365488596612723,-0.5471856984225187,-5.205483214233276,-4.7077990720963845,-4.134005851873176,-6.2034603469983285,-3.2123122390788574,-5.89606166753,-3.666648069190757,-3.563991187937199,-3.4593192450160912,-4.102905795209,-3.066472918883768,-3.5504369562322453,-3.8509133563982862,-3.7262208469156146,-3.5874264529604387,-4.655037988647895,-2.8041540580681388,-4.27322907447815,-11.814742019186149,-10.84711259008235,-10.165565800314472,NaN,NaN,-11.995727195056805,-4.8065312781593725
1917,-0.6251717551932372,-0.5497237610266407,-0.47105343314328235,-1.0768795089794059,-0.02503588422656143,-0.5418106946078214,-5.144598061366205,-4.655097957959464,-4.094017671226867,-6.098641118943553,-3.1351306910781553,-5.7766593543,-3.5859663650638667,-3.4885775882003185,-3.388421001406886,-4.025205034584871,-2.9784941810893253,-3.4816617792302904,-3.8085821879222976,-3.6852603609603936,-3.547991664503521,-4.636581783447604,-2.714783778270317,-4.251692819595336,-11.90932586603831,-10.952848901251786,-10.282613999555407,NaN,NaN,-12.29178087162002,-4.711891019233251
1918,-0.6174887228955149,-0.5442946033310379,-0.4682188762314869,-1.0568772552753847,-0.011093938082912893,-0.5363208684054288,-5.095450519905366,-4.61336592512751,-4.056050487510645,-6.014185274025435,-3.1461895079574105,-5.67177921208,-3.543169990145608,-3.448089091569423,-3.3516712799010904,-3.9665470373014102,-2.944652466505383,-3.470746785944159,-3.7656600922703714,-3.6437280820412177,-3.50800638124536,-4.615704849397943,-2.691818768692023,-4.2542582035064695,-11.534962159913563,-10.598014025545329,-9.932438374436735,NaN,NaN,-11.69048315752298,-4.631772931317128
1919,-0.6106961210871756,-0.5389344916598453,-0.46513738437814317,-1.0693427732377572,-0.006883249280060976,-0.5308707150545988,-5.046012862825237,-4.571012418588463,-4.017811798810351,-5.920434829988859,-3.212988221109158,-5.58503070745,-3.5411898330112663,-3.446976273481885,-3.352051157722714,-3.9176167636642862,-2.932091632478377,-3.454160482233221,-3.735424596461143,-3.614471611075963,-3.4798396562516176,-4.512191753047555,-2.659822652459647,-4.2755896091461185,-11.266484770947981,-10.33941391474954,-9.680752993031419,NaN,NaN,-11.250664952584467,-4.569786480991007
1920,-0.6034238305119523,-0.5339541685394518,-0.4618765433442444,-1.0358897093268153,-0.012990071841110945,-0.5255169781771574,-4.9909728336239745,-4.51854156615327,-3.974507258123686,-5.886946067354719,-3.0693820973449517,-5.53279949102,-3.51670499721885,-3.4246202067299927,-3.3318395300393284,-3.921705105006547,-2.912560282106447,-3.4362096613103685,-3.731705215777136,-3.6108726638757265,-3.4763747627524517,-4.568598074012484,-2.6722440343355647,-4.26266884803772,-11.230040601146593,-10.314768974382723,-9.66510464079027,NaN,NaN,-11.224365852032271,-4.542317318864884
1921,-0.5964590001472396,-0.5290236302553875,-0.4577817142414579,-1.03813302345178,0.0020509545664456506,-0.5200888547030362,-4.936318953909618,-4.470360425385833,-3.9336134296195473,-5.76107699965932,-3.079776980273368,-5.47143054875,-3.5085349080617103,-3.4182399282192835,-3.3274348645421656,-3.9069088675481716,-2.955605112495139,-3.420304281061346,-3.7050433116638626,-3.585074071767629,-3.4515371174329754,-4.39173997521011,-2.8080312225945394,-4.285170221328736,-11.174006179496633,-10.267881104814695,-9.626257582503538,NaN,NaN,-11.325210959935976,-4.5057104308987626
1922,-0.5898640245106105,-0.5239122573132347,-0.45506900750458734,-1.0191291146993153,-0.017333472012753832,-0.5146193417635831,-4.871969425723856,-4.414349791370091,-3.888502451843029,-5.774881350853654,-3.0174805101239035,-5.39706416997,-3.4981159794766405,-3.409956045451974,-3.3203844846777297,-3.890811672006518,-2.926600273518571,-3.4399301355535346,-3.665831988512118,-3.547132410597711,-3.415008708478661,-4.2976396593215345,-2.7844622354294235,-4.291196298599244,-11.091382724440267,-10.197095430077262,-9.564941432351302,NaN,NaN,-11.200481604358236,-4.4561061064226415
1923,-0.5832794465035005,-0.5188451357808452,-0.4519693836569488,-0.9948374903285659,-0.004821647534571035,-0.5092426213351164,-4.813358598035281,-4.360409070084918,-3.8403195515867736,-5.807831891833517,-2.923016936404343,-5.27797008428,-3.4729382922956313,-3.3846399792751303,-3.2980050508550636,-3.8599240058519046,-2.928086670731091,-3.4075719659978687,-3.632646268076292,-3.515021243229473,-3.3840936189053714,-4.29695944711867,-2.7195238402624358,-4.334321069717407,-11.161390063185358,-10.284042224504521,-9.659243224981342,NaN,NaN,-11.352617614839804,-4.361774075036518
1924,-0.5766966362764092,-0.5137545083358518,-0.4480854840930118,-0.991450482942826,-0.029571904917259792,-0.5037558468905363,-4.744016795208006,-4.298170328779047,-3.7873990155158808,-5.60713828159566,-2.9302269944741806,-5.18389659795,-3.4084482404500993,-3.322724660710298,-3.2398617105127676,-3.7867279756902685,-2.8525446612847105,-3.348880941217596,-3.6044625413326887,-3.48775010508213,-3.357838276988882,-4.312060376652666,-2.6741517927849987,-4.327344751358032,-10.89170241241364,-10.025878715289421,-9.406055950846941,NaN,NaN,-11.075476495691147,-4.292462643010396
1925,-0.5698199050689923,-0.5085750408771932,-0.4441338578622337,-0.9930198961932624,-0.05115876458885316,-0.4983725461092862,-4.6753138893708535,-4.235033212318953,-3.7309944888246918,-5.5111110401773225,-2.992513715634965,-5.09053493413,-3.354893674514463,-3.268857397542065,-3.1895626381166693,-3.763414048257778,-2.795729382224895,-3.3296964471990402,-3.6013801837087303,-3.4847675541460097,-3.354966820205961,-4.317948936879375,-2.683898842710837,-4.261248254776,-10.743736253068343,-9.890020234863474,-9.283230691212026,NaN,NaN,-11.202160503297451,-4.223863033494274
1926,-0.5639577720740616,-0.503488258371409,-0.43949342094116106,-0.9831888367736412,-0.027086113243324245,-0.49286192980679605,-4.611995040417169,-4.178233204668585,-3.6851848794675433,-5.516759599460218,-2.8910686404608428,-4.98425517949,-3.3149338361637244,-3.229331463806016,-3.151492424810855,-3.6967058142559073,-2.7546207596325836,-3.227677327936346,-3.5749644877997016,-3.459207198024659,-3.330358537051535,-4.298529685864538,-2.6775711126173927,-4.176789331436157,-10.683364027166524,-9.842717710769843,-9.248434896318088,NaN,NaN,-11.233488262164094,-4.142345333158152
1927,-0.5574932278811308,-0.498144625437093,-0.4356442051520263,-0.9705467362666371,-0.013673256979016488,-0.4874995144930753,-4.521065885736501,-4.093810782658303,-3.606178149363069,-5.34335401261601,-2.844752338941277,-4.87102313909,-3.2155794157605735,-3.1358565443787914,-3.062855018665159,-3.5817050948604163,-2.6983562319563106,-3.1523057764226743,-3.5793622023569562,-3.4634625146587767,-3.334455351514798,-4.240308590244527,-2.6163341430728426,-4.124979639053345,-10.595879477119084,-9.760487146775736,-9.18626653857363,NaN,NaN,-11.300538775892718,-4.05387534706203
1928,-0.5503225764934255,-0.4932072962637884,-0.4313773066346062,-0.9418499192934588,-0.02907506418395269,-0.48211411562832923,-4.455658553779709,-4.036477663357015,-3.5547403216098736,-5.300829308215807,-2.7957310477153694,-4.76876254949,-3.115669648842259,-3.0421590457959597,-2.972277117214877,-3.4807907560318667,-2.5872778085171726,-3.0399404352361508,-3.555348029183374,-3.440225920007232,-3.3120842742882104,-4.29003719137598,-2.5533463519963266,-4.053016519546508,-10.244921882871234,-9.418653675235811,-8.85177048306182,NaN,NaN,-10.99322183443144,-3.976376811765908
1929,-0.5439465497272029,-0.48791218527764074,-0.42636792591824524,-0.9427315589752796,-0.037098604563698935,-0.47669376459988694,-4.371541447459477,-3.963760404418203,-3.488834500862337,-5.209410060114914,-2.6934284380789486,-4.67126232061,-2.966844177357534,-2.900961888481414,-2.8351281741788568,-3.3648888490088043,-2.4558755192449855,-2.9371179407293146,-3.513499088462416,-3.399732047280473,-3.2730987186352127,-4.191878859341479,-2.615118291131771,-4.0196997165679935,-9.895744325293187,-9.078261946016237,-8.520489827222587,NaN,NaN,-10.474411885506226,-3.903638637189786
1930,-0.5366964879894053,-0.4819083315243304,-0.4217185904009317,-0.9304822605600033,-0.03474212262914757,-0.4712276372042569,-4.309297119503069,-3.906312554266667,-3.4390438839484303,-5.104766804696391,-2.7219388285123123,-4.5751269904,-2.8222776784813193,-2.7600554468495364,-2.6968878698832057,-3.19379589148969,-2.3174588455545657,-2.8757768457586117,-3.47905339924966,-3.366401708903036,-3.241009869773688,-4.125641734849318,-2.653326159228322,-3.9823153018951416,-9.530170649472279,-8.726723194107723,-8.1697160503673,NaN,NaN,-10.184452568299797,-3.832265361283664
1931,-0.5295380020732379,-0.4761332426361089,-0.4167871062355932,-0.8994514326386768,-0.026651168860669625,-0.4658552559939298,-4.2438032780026065,-3.847287345956712,-3.387734924805292,-5.0261257660160945,-2.602911470691999,-4.44350086125,-2.7518155675208638,-2.691029362186816,-2.629887945644381,-3.111192862897421,-2.2724158713716145,-2.6913759058172047,-3.440972916273077,-3.3295542713224946,-3.205534926733298,-4.106071562012361,-2.5748725594249144,-3.9497736454010006,-9.350592920352476,-8.557327217700745,-8.009171111410483,NaN,NaN,-9.757755545159595,-3.725401286437542
1932,-0.5230296902819236,-0.4705113289364844,-0.4121647883102069,-0.8968034208284041,-0.05535506541992735,-0.4603271397677335,-4.168392219324641,-3.779385870414413,-3.328703176125609,-4.949906567639364,-2.573089679013447,-4.35036960515,-2.684816988233844,-2.625743900637122,-2.5653507843702124,-3.03293323402582,-2.2030470176067665,-2.5936906641179864,-3.402687442619971,-3.292508480660076,-3.1698690188730057,-4.045780646460209,-2.4859612270031235,-3.9116777896881105,-9.175411744089045,-8.395155030623782,-7.858488321210702,NaN,NaN,-9.504605049194335,-3.6570320846414193
1933,-0.5162839730786568,-0.4649196691575906,-0.4072314204882913,-0.8901899718765293,-0.061178555373549395,-0.4549425515261564,-4.100292674008156,-3.719339215066345,-3.2753965632740196,-4.932245011826025,-2.469692584943565,-4.25953250798,-2.560962970688484,-2.4985748964088135,-2.4387699943592396,-2.9002493896344084,-2.0890055035722166,-2.484005719965155,-3.3767131397762213,-3.2673752253040007,-3.1456719278208123,-4.017368182199956,-2.4730126520646776,-3.867179727554321,-8.945114689118792,-8.181340420648631,-7.653924172701656,NaN,NaN,-9.253040811952237,-3.5909570417752974
1934,-0.509274053109576,-0.45901832089609756,-0.40307611029304174,-0.884750208193404,-0.045509252712571675,-0.449480524930087,-4.047371654828061,-3.673289083846116,-3.2355188382862075,-4.768820934914972,-2.4786353527462057,-4.18574787053,-2.463295578796481,-2.399588240518807,-2.340000777556864,-2.800116697909215,-1.9989475441332294,-2.3884008234197447,-3.3943681522742017,-3.2844585687952854,-3.16211895038427,-4.142415105039208,-2.426428201303892,-3.853262567520142,-8.869868509394507,-8.112387899235586,-7.590301933747737,NaN,NaN,-9.500952017569661,-3.541934458629175
1935,-0.5036759454893224,-0.45361954018107586,-0.3986330890192162,-0.8712628627116678,-0.026439324098529823,-0.4440792950716886,-3.982207156057203,-3.614228360851083,-3.1850259569926846,-4.7715392502629825,-2.4403432727830485,-4.09781146916,-2.400014339947978,-2.339242209415345,-2.2804757870415773,-2.735760505241372,-1.9372773391452935,-2.276845914667303,-3.371197248997309,-3.2620379389754097,-3.1405334449050564,-4.006558148760937,-2.5176368123781985,-3.7873159885406498,-8.807847773022822,-8.059813842195261,-7.548896116664173,NaN,NaN,-8.699684359075338,-3.478760111563053
1936,-0.4974959148482415,-0.4481686888655739,-0.3934105610746131,-0.8503411608050448,-0.025437247534930277,-0.43867577639493077,-3.915625881027872,-3.556947939523625,-3.13499623004156,-4.691752700708166,-2.429449459201632,-3.99091983708,-2.321391200529848,-2.261025065030473,-2.203366470990533,-2.65451866085661,-1.8238693519578804,-2.151611310785467,-3.329496198138326,-3.221687167439391,-3.1016856602050438,-4.014284329241675,-2.4197929057773306,-3.683291864395142,-8.429097840996876,-7.687346884222931,-7.186312951164664,NaN,NaN,-8.345625635928295,-3.3966305337869307
1937,-0.4912276142051063,-0.44251323059034126,-0.38875902258083284,-0.8358965900226794,-0.04134052505058952,-0.43329123583706947,-3.8470733208899675,-3.495659956196553,-3.0842464311382805,-4.6348177027793,-2.3277924337280322,-3.89691425237,-2.2298364215922892,-2.1698105967212893,-2.1105889802046685,-2.572825121135352,-1.7643977459197462,-2.0860078638250177,-3.282947924471768,-3.176646126088493,-3.0583223090110723,-3.908768162872803,-2.4232706650034492,-3.566823816299438,-8.210421173784084,-7.474478870628457,-6.982204683842688,NaN,NaN,-7.953761479092558,-3.3273870033808093
1938,-0.48476360781367067,-0.43674874978483963,-0.3831407775817916,-0.8309537960443074,-0.05687434679167395,-0.4277643593874845,-3.763270085100068,-3.422454442545838,-3.0215192043780497,-4.53131149355994,-2.323165828156662,-3.79899288091,-2.1783525032629862,-2.120788469066393,-2.063441392894204,-2.5011408217630073,-1.7086426020222714,-2.044928914850409,-3.2408207052856364,-3.1358829855485646,-3.019077515241072,-3.9437280892699307,-2.2794795280093525,-3.444520044326782,-8.090658786570318,-7.367460789794114,-6.884501065777952,NaN,NaN,-7.899684639860988,-3.254227686224687
1939,-0.47868026342543807,-0.4310614234563197,-0.3785477883599944,-0.7983787826887203,-0.038552670886414536,-0.4223870190707119,-3.67643696702492,-3.341803057068786,-2.9489647296420207,-4.40371021052463,-2.2929262203513563,-3.72093234929,-2.1578051936535454,-2.1006185794880827,-2.0462581222578673,-2.487804351451775,-1.7169560441932796,-1.9972474878484552,-3.1953785528576346,-3.0919122492491886,-2.976744602341639,-3.8928707114629066,-2.2615933352365687,-3.301994562149048,-7.952142034862229,-7.243512707850908,-6.769084418401681,NaN,NaN,-7.911933543707674,-3.2009292089085646
1940,-0.47223447880393504,-0.4254667121007814,-0.373659931796434,-0.815745918863736,-0.04410739562902487,-0.4169570836153898,-3.6030126503798443,-3.275881588092233,-2.8904547742375963,-4.3851496795766405,-2.131423278430484,-3.6258666602,-2.0547877659125557,-1.997148080632491,-1.9407730161034962,-2.37148024889609,-1.6099550130110547,-1.9552793329412288,-3.1555345445054495,-3.0533583892149414,-2.9396267977259845,-3.8019409635505377,-2.2652675002727385,-3.169507455825806,-7.671996528167714,-6.971474200941973,-6.511155792660826,NaN,NaN,-7.4846792166250555,-3.1306255741224422
1941,-0.46555643222971843,-0.41940700662626873,-0.3683349337361026,-0.8073374743505405,-0.03901517575757961,-0.41157092181119054,-3.4966831459027174,-3.178703557027231,-2.8045577901587966,-4.219466249967563,-2.099430372534378,-3.52210994634,-1.9843892344980802,-1.9258997469875592,-1.8697729784230301,-2.3075365739008404,-1.5573569178220816,-1.893123418634588,-3.1240336663344905,-3.022877508947472,-2.9102812702670975,-3.8136889416720345,-2.2196803128826534,-3.092987680435181,-7.4506279157111415,-6.766071900463342,-6.319472130911734,NaN,NaN,-7.475771658546931,-3.0516309145663207
1942,-0.45887139452799197,-0.4136116318162263,-0.3631437967262666,-0.8048463093573316,-0.07204765994450109,-0.40614322749051196,-3.399034695842695,-3.0909054457194567,-2.728730155876032,-4.11540212380337,-2.036136417904841,-3.42794910344,-1.8466061104319045,-1.7812995542571055,-1.719118274680718,-2.1779418646084645,-1.3970802167383347,-1.8451209848577332,-3.0949150683106414,-2.9947017706361576,-2.88315502276264,-3.813362725170677,-2.231628501764266,-2.967337656021119,-7.269027009545838,-6.598788588833225,-6.158283917435114,NaN,NaN,-7.568758274996826,-2.9822321259701985
1943,-0.4517510079941517,-0.40725286800500654,-0.3575898297064186,-0.76874669533691,-0.028362115750356014,-0.40063289729031654,-3.3119633967839546,-3.010683889026604,-2.658113915722713,-4.058350881641631,-1.9468221886398676,-3.31921268376,-1.7560771592043218,-1.6877216550634326,-1.6236000817808462,-2.053623643915146,-1.311525403090997,-1.775259572809393,-3.0701877517668104,-2.970775124184657,-2.8601195968077353,-3.7182032223366317,-2.1912048512870874,-2.8022913455963137,-7.129173495620295,-6.470399313850492,-6.038793481592838,NaN,NaN,-7.195089099762248,-2.8982577605940762
1944,-0.4455035140083543,-0.40123767785459646,-0.3524891657408747,-0.7688679036881775,-0.025636511640358368,-0.3952644738284025,-3.23314394745477,-2.93754356482573,-2.5951983334468762,-3.9494158616823487,-1.8890555448413628,-3.20311962041,-1.7237385242659082,-1.6570226946341604,-1.5962191970489572,-2.006418404759784,-1.2982252451936878,-1.7251830881292172,-3.074837015338736,-2.9752738446805953,-2.864450748817946,-3.7235475953847526,-2.230072476854137,-2.6818834781646728,-6.864268666916109,-6.2243304823432,-5.801503270950667,NaN,NaN,-6.940120632661161,-2.806926751547954
1945,-0.4392976641649435,-0.39612791307096806,-0.3477273439039353,-0.7671784522309505,-0.05448433048062309,-0.3898103627291593,-3.1476949127727583,-2.8603580729621045,-2.5275396822974496,-3.880768950766578,-1.8468811655814352,-3.10310283574,-1.6890555964084408,-1.624591140802963,-1.56633276803602,-1.995648523176557,-1.272778649282719,-1.720994169061834,-3.0632727442505185,-2.964084024495028,-2.8536777274145577,-3.7378179920553096,-2.171142955543184,-2.6717501163482664,-6.8463693565176165,-6.21607925128539,-5.809315077726369,NaN,NaN,-7.064113984469863,-2.731672021181832
1946,-0.4333440743516871,-0.3905213600343197,-0.3427701681639205,-0.7364700763995465,-0.05531759160610042,-0.3843481930819425,-3.0751675939518908,-2.7937937885739865,-2.47091617681036,-3.764267806505305,-1.8202842969526312,-3.00976177129,-1.6258129374837627,-1.562274504212528,-1.5047300925999352,-1.9262624390774257,-1.2113649971554934,-1.70151384527033,-3.0183113815509612,-2.9205785099608024,-2.811792707685004,-3.71563173358783,-2.1033675942856562,-2.6829302310943604,-6.645275229514677,-6.024894656863523,-5.629632225980763,NaN,NaN,-6.7264434873824115,-2.6630930110357096
