year,smb_gt_p05,smb_gt_p50,smb_gt_p95,discharge_gt_p05,discharge_gt_p50,discharge_gt_p95,net_gt_p05,net_gt_p50,net_gt_p95,ais_cm_p05,ais_cm_p50,ais_cm_p95,t_ocean_C_p05,t_ocean_C_p50,t_ocean_C_p95,provenance
1850,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.5879193181903064,-0.7489873180208971,0.24545783060645565,0.1462956587546413,0.8198498212101177,1.6852417226847685,"diag_ais_flux_split_vs_imbie.jl | tag L29 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-22T01:03:44.612"
1851,1667.1066437620825,1844.9695429411272,2031.4986656139483,-2081.5936413574404,-1888.6027945625483,-1706.8670508657035,-78.58142035364288,-43.51518949709657,1.2149328712117369,-2.5478458281958103,-1.7143215748168084,-0.728217817695048,0.14937561576878008,0.8299605342673209,1.6992047279612086,"diag_ais_flux_split_vs_imbie.jl | tag L29 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-22T01:03:44.612"
1852,1668.268362017017,1846.8574252493786,2033.228153139132,-2084.3519171690914,-1890.2804426243479,-1710.9020827056322,-77.31926004361871,-43.70078942685029,-2.78227252174857,-2.5379037581913844,-1.7100371137836534,-0.7337402018744351,0.1506620207290914,0.8349645415774598,1.7080692075769415,"diag_ais_flux_split_vs_imbie.jl | tag L29 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-22T01:03:44.612"
1853,1669.060313723547,1847.2967350378262,2033.8050234358047,-2085.526928266645,-1891.4271079495907,-1711.558804172262,-76.75306674314373,-44.01817528110337,-4.551101582524481,-2.520687243414369,-1.6988743519031277,-0.7305917479447316,0.15220792360218077,0.8391596421406233,1.7114270635287967,"diag_ais_flux_split_vs_imbie.jl | tag L29 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-22T01:03:44.612"
1854,1670.006447138911,1848.2831849428574,2034.8956540911972,-2086.0952782299864,-1892.6773282897266,-1712.2938404224908,-76.08455631448479,-44.25163319771866,-6.168828117948269,-2.503509583508814,-1.6876470081590584,-0.7274123787360499,0.14878294677057374,0.8279429800776008,1.6960624992758968,"diag_ais_flux_split_vs_imbie.jl | tag L29 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-22T01:03:44.612"
1855,1667.891145949594,1846.522415951411,2033.4006703645723,-2083.712486655959,-1890.006181528342,-1710.6633316741227,-77.53967095370874,-43.75464160326271,-1.9898818819333097,-2.4869230796281387,-1.677359643367005,-0.7261181252822471,0.1376188853905119,0.8065431488902344,1.6674271298821082,"diag_ais_flux_split_vs_imbie.jl | tag L29 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-22T01:03:44.612"
1856,1664.2052353041777,1842.4159565345612,2029.4456480753638,-2079.6953120046696,-1884.6629996815632,-1702.9334091282353,-80.52764404067989,-42.109056674168755,7.17842478035943,-2.470874579464289,-1.6691027247629446,-0.7268109810614651,0.14312686191613416,0.8135680578993851,1.6786515530423167,"diag_ais_flux_split_vs_imbie.jl | tag L29 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-22T01:03:44.612"
1857,1666.0765008975873,1843.8849912238888,2031.761044022257,-2080.6214702506427,-1887.1150264250955,-1704.204447698811,-79.03231027964026,-42.94081885451146,3.518755045617546,-2.454349275484084,-1.6587283255689453,-0.7265332907658688,0.14712868218494127,0.8224548502428237,1.6888996872720823,"diag_ais_flux_split_vs_imbie.jl | tag L29 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-22T01:03:44.612"
1858,1667.467250262928,1845.4790139175907,2031.8878297006552,-2082.191631830565,-1889.101806593128,-1708.2961783676456,-78.14998874388914,-43.58296880550927,0.08652914047410516,-2.437315708703368,-1.647330840438595,-0.7252558132756494,0.1190276735904554,0.7881790089269956,1.6492609336185708,"diag_ais_flux_split_vs_imbie.jl | tag L29 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-22T01:03:44.612"
1859,1657.7332094576318,1838.260800729969,2027.790147901921,-2071.932041657363,-1877.719198688142,-1695.2596617655854,-84.37825209312697,-40.5973511595173,18.03460722702144,-2.4221655843734453,-1.6414158387004303,-0.7287180912070204,0.11831826735835123,0.7878030349956413,1.6484109757755572,"diag_ais_flux_split_vs_imbie.jl | tag L29 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-22T01:03:44.612"
1860,1657.3931789030726,1838.1571268216896,2027.574459840012,-2071.638508648872,-1877.4139217181514,-1694.5348675914263,-84.54592189928154,-40.44494944871474,18.647545341536446,-2.4058106147843454,-1.6333860702278313,-0.7318624191082507,0.13519144783418935,0.803474160106761,1.6634562738798937,"diag_ais_flux_split_vs_imbie.jl | tag L29 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-22T01:03:44.612"
1861,1663.2839907355515,1841.8216138174373,2029.9375311719523,-2078.417880941894,-1883.584701027699,-1701.818594357942,-81.299550500419,-41.9859428637767,8.637577018348152,-2.3851396153178177,-1.6236258606397593,-0.7325220002107564,0.1464473745900644,0.8206436059701046,1.6859082360624462,"diag_ais_flux_split_vs_imbie.jl | tag L29 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-22T01:03:44.612"
1862,1667.1596037527227,1845.049695149687,2031.431988711238,-2081.7383983216073,-1888.550977452347,-1707.018816283583,-78.3896110844949,-43.436236712903906,1.0135989291030472,-2.3653777690232847,-1.6122653154074007,-0.731610221465793,0.14927316709871236,0.8296704837662852,1.6984986527121901,"diag_ais_flux_split_vs_imbie.jl | tag L29 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-22T01:03:44.612"
1863,1668.1588941462533,1846.7767636441588,2033.3359847904208,-2084.3265519993247,-1890.2398205546256,-1710.8812971813866,-77.2814780797304,-43.78324879547199,-2.8627469464915105,-2.3463891794309455,-1.601203163733615,-0.7300923775118954,0.10234830347463149,0.7816406160346103,1.63121549569437,"diag_ais_flux_split_vs_imbie.jl | tag L29 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-22T01:03:44.612"
1864,1654.2944996743456,1835.9687258530034,2027.301436141297,-2067.8315617779067,-1872.8728097171215,-1688.7210772672788,-86.97262567185628,-39.49441991480023,25.18439969725595,-2.3250240843293546,-1.5962840114727812,-0.7357944979371853,0.07804955051780976,0.7492573788029362,1.599548786659426,"diag_ais_flux_split_vs_imbie.jl | tag L29 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-22T01:03:44.612"
