marker,specie,pulse_Gt,component,horizon,n_draws,base_med_cm,pulse_med_cm,paired_med_cm,diff_of_med_cm,paired_mean_cm,paired_p05_cm,paired_p95_cm,per_unit_cm,se_mean_cm,p_fired,smooth_term_cm,premium_cm
LN,CH4,0.01,glaciers,2100,2000,7.835276501908689,7.83628889904627,0.0010157929392633491,0.0010123971375808338,0.001049476685077952,0.0006464403926086604,0.0015573554686611145,0.10157929392633491,6.396951670145191e-6,0.004118311533888228,0.0010446973241122768,4.792942540443422e-6
LN,CH4,0.01,glaciers,2150,2000,9.124292651512985,9.125051817289954,0.0008369463089445972,0.0007591657769694393,0.0008603401322231687,0.0005400727693270823,0.0012658656204218132,0.08369463089445972,5.038363811306205e-6,0.0047746730083234245,0.0008558123143473656,4.553575485630973e-6
LN,CH4,0.01,glaciers,2300,2000,9.302628202786446,9.303283582434613,0.0006901494494364613,0.0006553796481671981,0.0007102157202220423,0.0004498675843458422,0.0010491037877271125,0.06901494494364613,4.100976437883479e-6,0.004914387633769322,0.0007062413205879793,3.9660692904711886e-6
LN,CH4,0.01,gis,2100,2000,6.490541852469972,6.4915158457498965,0.000873743655116499,0.0009739932799242013,0.0009315238060725699,0.0005611221296110358,0.001455155678392206,0.0873743655116499,6.7793518856350965e-6,0.004118311533888228,0.0009264446945764799,5.1160230883054965e-6
LN,CH4,0.01,gis,2150,2000,7.294758670897773,7.295299803139429,0.0006458878559145731,0.0005411322416559727,0.0006975930885537691,0.0004086985336689608,0.0011339211860834197,0.06458878559145731,5.470338197743449e-6,0.0047746730083234245,0.0006929779710229466,4.693887667576198e-6
LN,CH4,0.01,gis,2300,2000,4.497334844058241,4.49766048151997,0.0003909109913262654,0.0003256374617297553,0.0004273766128471821,0.00022491328124267794,0.000766295988977106,0.03909109913262654,3.845490652667745e-6,0.004914387633769322,0.0004237407720824877,3.6094185631985824e-6
LN,CH4,0.01,ais,2100,2000,4.5489702694066265,4.549516417414779,0.0004942962096636805,0.0005461480081523362,0.004187271910185148,0.0002088732187973008,0.0010881188980728313,0.04942962096636805,0.0013794642589760825,0.004118311533888228,0.000542410094707193,0.0037526027688169535
LN,CH4,0.01,ais,2150,2000,6.663162795819419,6.663609412995827,0.0005518279125653613,0.0004466171764079263,0.004598887392027884,0.0002288095884658059,0.0012740530695434236,0.055182791256536134,0.00141047287281601,0.0047746730083234245,0.0006245454942861861,0.004216746662303594
LN,CH4,0.01,ais,2300,2000,8.733415949680467,8.734180228940614,0.0005746959756400827,0.00076427926014766,0.005189908529545143,0.0002249304351479964,0.0014124455314037832,0.05746959756400827,0.0015210980479803157,0.004914387633769322,0.0006867779703432524,0.0044260839020252825
LN,CH4,0.01,te,2100,2000,15.50236154918962,15.504061655123838,0.0017772607195514212,0.001700105934217433,0.0018321773603882927,0.0011534989400060701,0.0027090529934241654,0.17772607195514212,1.0821136000760092e-5,0.004118311533888228,0.001824005414829573,8.190551794426602e-6
LN,CH4,0.01,te,2150,2000,17.30643475558272,17.307838137983516,0.0014270362421164862,0.0014033824007952944,0.001483401827945968,0.000863263490223698,0.002325049555624936,0.14270362421164862,1.0097004730004278e-5,0.0047746730083234245,0.0014758727351973702,7.556466990435145e-6
LN,CH4,0.01,te,2300,2000,8.0558191884932,8.05663065721891,0.000765451823276031,0.0008114687257112507,0.0007998287075492299,0.00027759987339062155,0.0014741140631886473,0.0765451823276031,8.088317704298453e-6,0.004914387633769322,0.0007957707554985527,4.055761874851448e-6
LN,CH4,0.01,lws,2100,2000,2.596380650083528,2.596380650083528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004118311533888228,0.0,0.0
LN,CH4,0.01,lws,2150,2000,4.2307986469202445,4.2307986469202445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047746730083234245,0.0,0.0
LN,CH4,0.01,lws,2300,2000,8.483616077316128,8.483616077316128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004914387633769322,0.0,0.0
LN,CH4,0.01,total,2100,2000,37.191242949329045,37.19538701938843,0.004175294632304372,0.004144070059382443,0.008000449761724081,0.0029587991716077513,0.006450658989308166,0.41752946323043716,0.0013804367836844913,0.004118311533888228,0.004337557528225642,0.003770702286240129
LN,CH4,0.01,total,2150,2000,44.92575725085544,44.92941155320814,0.0034862464425771122,0.003654302352700256,0.007640222440750751,0.0024340054647375097,0.005615737877323567,0.3486246442577112,0.0014112908457521022,0.0047746730083234245,0.0036492085148538507,0.0042335505924472145
LN,CH4,0.01,total,2300,2000,39.44977052053457,39.452161020430054,0.0024433086063666565,0.0023904998954833445,0.007127329570163896,0.001568673223276562,0.004231635059380068,0.24433086063666565,0.0015218638315817514,0.004914387633769322,0.0026125308185126015,0.004437715151753774
