year,dt_glob,secant,slope,model,scenario
2035.5,1.8042886193153929,1.529356936067161,1.5304777470524413,ACCESS-CM2,ssp126
2036.5,1.8366696572265917,1.506277532589926,1.5209131931775586,ACCESS-CM2,ssp126
2037.5,1.8723036317446675,1.5305727118785992,1.5394327012476152,ACCESS-CM2,ssp126
2038.5,1.9079452182201218,1.5376945686825487,1.559556751776113,ACCESS-CM2,ssp126
2039.5,1.9334190794529584,1.535938643399308,1.5495082253927968,ACCESS-CM2,ssp126
2040.5,1.9550553055251954,1.5548448859418833,1.5638446075047021,ACCESS-CM2,ssp126
2041.5,1.9868973534595038,1.5519508887212574,1.5677226332423428,ACCESS-CM2,ssp126
2042.5,2.011305736110866,1.5339029649672546,1.5472309514143276,ACCESS-CM2,ssp126
2043.5,2.0354160981640366,1.5404665050010153,1.5538336750521635,ACCESS-CM2,ssp126
2044.5,2.0528285930231904,1.5480197180711983,1.5587740671550565,ACCESS-CM2,ssp126
2045.5,2.074663773913907,1.567752041805681,1.577296886191137,ACCESS-CM2,ssp126
2046.5,2.1000620268421644,1.5460147688284505,1.5570786370985719,ACCESS-CM2,ssp126
2047.5,2.1272475745919035,1.543257069929132,1.5566768712627572,ACCESS-CM2,ssp126
2048.5,2.153240071886476,1.5657969939838332,1.5790176061435248,ACCESS-CM2,ssp126
2049.5,2.1838515241842704,1.5785020980024875,1.5927237746890404,ACCESS-CM2,ssp126
2050.5,2.2039986360650476,1.5911400613427467,1.6053370520649535,ACCESS-CM2,ssp126
2051.5,2.225357615272666,1.5989002872202285,1.6120325087165646,ACCESS-CM2,ssp126
2052.5,2.250802356587491,1.625456251496495,1.6400491510904789,ACCESS-CM2,ssp126
2053.5,2.2710956337649955,1.6372777388471198,1.6470913043516169,ACCESS-CM2,ssp126
2054.5,2.2890353124003924,1.6163757428644863,1.6231560402848715,ACCESS-CM2,ssp126
2055.5,2.303151937531332,1.6330614331813347,1.6391438776098426,ACCESS-CM2,ssp126
2056.5,2.3247801046496552,1.6436263934811333,1.6484829685079978,ACCESS-CM2,ssp126
2057.5,2.3333967743148585,1.6396603771636216,1.6415856351230036,ACCESS-CM2,ssp126
2058.5,2.3409840430364057,1.600574481379453,1.6026580549489875,ACCESS-CM2,ssp126
2059.5,2.351957810516374,1.597374521508962,1.6000310078084918,ACCESS-CM2,ssp126
2060.5,2.359019525492469,1.5943737212390532,1.5970974976675671,ACCESS-CM2,ssp126
2061.5,2.3644356692380315,1.6052604152840997,1.6072343858946319,ACCESS-CM2,ssp126
2062.5,2.3675695526108598,1.5920768041794597,1.594361665192794,ACCESS-CM2,ssp126
2063.5,2.374845594194568,1.586268402469779,1.588913858516836,ACCESS-CM2,ssp126
2064.5,2.3870759710750407,1.5658455048304871,1.5662974100120814,ACCESS-CM2,ssp126
2065.5,2.3970968101862904,1.5512635255101657,1.5536527242528506,ACCESS-CM2,ssp126
2066.5,2.4008903066979332,1.5383445833666167,1.5412031050217732,ACCESS-CM2,ssp126
2067.5,2.401753891711697,1.5319641993008446,1.5346529701640157,ACCESS-CM2,ssp126
2068.5,2.4009347156355205,1.5034042305983102,1.505877010261996,ACCESS-CM2,ssp126
2069.5,2.408898431963428,1.5025430178702495,1.5033907077471342,ACCESS-CM2,ssp126
2070.5,2.417041240829578,1.5172186361543463,1.5182066884973242,ACCESS-CM2,ssp126
2071.5,2.4222176862957268,1.5108924799584722,1.5124246488853084,ACCESS-CM2,ssp126
2072.5,2.4299597043851597,1.5135860884692467,1.513895128932305,ACCESS-CM2,ssp126
2073.5,2.4334675344883276,1.4886701078430729,1.4887263158240482,ACCESS-CM2,ssp126
2074.5,2.442846546240196,1.4856954484118008,1.4854128497503956,ACCESS-CM2,ssp126
2075.5,2.4539181321472068,1.4667777064342773,1.4664013648733676,ACCESS-CM2,ssp126
2076.5,2.4587085123628034,1.4879707788223455,1.4877744839962403,ACCESS-CM2,ssp126
2077.5,2.463991636601683,1.4913007460676877,1.4916221673072931,ACCESS-CM2,ssp126
2078.5,2.4696922159273753,1.4883038144452265,1.4893093533445931,ACCESS-CM2,ssp126
2079.5,2.4713365372821916,1.4931127396778918,1.494502576889674,ACCESS-CM2,ssp126
2080.5,2.4776926234027123,1.4907470614844511,1.4928949027468783,ACCESS-CM2,ssp126
2081.5,2.4848482425309877,1.4896794843029362,1.4922942608298788,ACCESS-CM2,ssp126
2082.5,2.4795033987678985,1.4699783499103034,1.471782113474356,ACCESS-CM2,ssp126
2083.5,2.4763759735635706,1.477844479022792,1.4795980935142745,ACCESS-CM2,ssp126
2084.5,2.47695198106811,1.4823980188864454,1.4839431380215964,ACCESS-CM2,ssp126
2085.5,2.4814939078923715,1.4809188133457056,1.4832196555940702,ACCESS-CM2,ssp126
2086.5,2.481146273562077,1.495512881466292,1.4981434937454077,ACCESS-CM2,ssp126
2087.5,2.493210142790235,1.524121775596522,1.5249877061100887,ACCESS-CM2,ssp126
2088.5,2.5044152372309116,1.545271852023145,1.5455368367593936,ACCESS-CM2,ssp126
2089.5,2.507787216191209,1.5451869985165556,1.545580028157099,ACCESS-CM2,ssp126
2090.5,2.5145049925455756,1.543004709082357,1.543324242081837,ACCESS-CM2,ssp126
2091.5,2.5190491045314882,1.5454898405565198,1.545939520334779,ACCESS-CM2,ssp126
2092.5,2.526015171966369,1.5581946559850466,1.5588313149837152,ACCESS-CM2,ssp126
2093.5,2.5303782697192503,1.5503826963826037,1.5508639329678056,ACCESS-CM2,ssp126
2094.5,2.5325490664568897,1.564887323079457,1.5657863813536523,ACCESS-CM2,ssp126
2095.5,2.53675149376153,1.57564496665515,1.5765838012660292,ACCESS-CM2,ssp126
2096.5,2.5386083231808434,1.5987717349853205,1.598785704676551,ACCESS-CM2,ssp126
2097.5,2.5466492124438465,1.6060065722126475,1.6058388589341333,ACCESS-CM2,ssp126
2098.5,2.5532511952397745,1.6280706939322005,1.6276713148319741,ACCESS-CM2,ssp126
2099.5,2.5506369544529472,1.6430510947622512,1.6426800569906193,ACCESS-CM2,ssp126
2100.5,2.5546821473917705,1.6145322086232992,1.6148436125843988,ACCESS-CM2,ssp126
2101.5,2.5579867162269596,1.5967640077012892,1.5968409666621253,ACCESS-CM2,ssp126
2102.5,2.5609053283005134,1.6117822761233445,1.6116373668047264,ACCESS-CM2,ssp126
2103.5,2.564667037732056,1.6374274412549108,1.636559658044343,ACCESS-CM2,ssp126
2104.5,2.5625640874734983,1.6452657040806327,1.6443296966070262,ACCESS-CM2,ssp126
2105.5,2.5623979767858693,1.6546162687523496,1.6540093281357864,ACCESS-CM2,ssp126
2106.5,2.5634741907377587,1.6535512545966868,1.6530669350570255,ACCESS-CM2,ssp126
2107.5,2.560110948184795,1.6500233059863596,1.649543621587193,ACCESS-CM2,ssp126
2108.5,2.554670279228524,1.6493938349830977,1.6486308227906876,ACCESS-CM2,ssp126
2109.5,2.558334868843834,1.6357743590049265,1.6350728428000385,ACCESS-CM2,ssp126
2110.5,2.5631580246973424,1.6454084132367004,1.6455772267725564,ACCESS-CM2,ssp126
2111.5,2.5670483490102773,1.6622473662576174,1.6633285345872222,ACCESS-CM2,ssp126
2112.5,2.575928560573692,1.6666720894396387,1.667699455885614,ACCESS-CM2,ssp126
2113.5,2.580822418815357,1.669133390848388,1.6700261189327974,ACCESS-CM2,ssp126
2114.5,2.582198922521606,1.679806060639747,1.6799501999112714,ACCESS-CM2,ssp126
2115.5,2.584819021988352,1.6827599486692264,1.6830875519714728,ACCESS-CM2,ssp126
2116.5,2.585858595437772,1.6796702005564084,1.68019156912721,ACCESS-CM2,ssp126
2117.5,2.5874004212658237,1.6793491489186518,1.6798158368573994,ACCESS-CM2,ssp126
2118.5,2.585679493237929,1.696585991396249,1.6978983865828232,ACCESS-CM2,ssp126
2119.5,2.5899456478771206,1.7088484684316534,1.7102713207161795,ACCESS-CM2,ssp126
2120.5,2.592062208909105,1.720937731276372,1.722228748068052,ACCESS-CM2,ssp126
2121.5,2.5956583125711936,1.7289304570048714,1.7301852869456935,ACCESS-CM2,ssp126
2122.5,2.5933445917472473,1.7296642278970076,1.7307731878496386,ACCESS-CM2,ssp126
2123.5,2.592339423581571,1.7399207318536647,1.74114499891753,ACCESS-CM2,ssp126
2124.5,2.588693993849565,1.7516862213729918,1.753343319904261,ACCESS-CM2,ssp126
2125.5,2.5901100215914235,1.7475532020137983,1.7493253846715477,ACCESS-CM2,ssp126
2126.5,2.5918440883895073,1.748203409377366,1.7502081128688227,ACCESS-CM2,ssp126
2127.5,2.5819467845481126,1.7334855457650995,1.737013434628404,ACCESS-CM2,ssp126
2128.5,2.582437721622959,1.7268881319173972,1.7303882881944619,ACCESS-CM2,ssp126
2129.5,2.584351128143307,1.74258233950327,1.7454487798751372,ACCESS-CM2,ssp126
2130.5,2.582272709951208,1.7663700012720978,1.7687797533872118,ACCESS-CM2,ssp126
2131.5,2.5764443577873313,1.7699556835283925,1.7735726591649956,ACCESS-CM2,ssp126
2132.5,2.573509612179178,1.7686733014353715,1.7724675652066173,ACCESS-CM2,ssp126
2133.5,2.566180241996989,1.7709133700470592,1.774730770281414,ACCESS-CM2,ssp126
2134.5,2.567937088591405,1.771288728310853,1.7749678693746755,ACCESS-CM2,ssp126
2135.5,2.5609946303408453,1.7768845250356282,1.781009315209917,ACCESS-CM2,ssp126
2136.5,2.559200775111744,1.7608916290014853,1.7653510445279612,ACCESS-CM2,ssp126
2137.5,2.5618679764381094,1.7526603257741318,1.757104410826825,ACCESS-CM2,ssp126
2138.5,2.5675936494761533,1.750818794531634,1.7552005607169023,ACCESS-CM2,ssp126
2139.5,2.5651354292080972,1.7591372474194389,1.7636900595805618,ACCESS-CM2,ssp126
2140.5,2.5606119309527005,1.7486883351801854,1.7526105154626095,ACCESS-CM2,ssp126
2141.5,2.552375603700102,1.7321408679477708,1.7354189604133659,ACCESS-CM2,ssp126
2142.5,2.545856509709673,1.7357809227458854,1.7389470697136216,ACCESS-CM2,ssp126
2143.5,2.537230109499014,1.7325486023291965,1.7362227490979847,ACCESS-CM2,ssp126
2144.5,2.526521075900659,1.7294599412468306,1.735303274548941,ACCESS-CM2,ssp126
2145.5,2.5147589794080565,1.7220052862604414,1.7277051346321182,ACCESS-CM2,ssp126
2146.5,2.5088258469160167,1.7180828794652974,1.7232156242835421,ACCESS-CM2,ssp126
2147.5,2.4946039949520147,1.7482552859102094,1.7513947378845722,ACCESS-CM2,ssp126
2148.5,2.4800485297993684,1.737438337962657,1.7396414955887711,ACCESS-CM2,ssp126
2149.5,2.4701496976058706,1.7163036665478066,1.7185616462246878,ACCESS-CM2,ssp126
2150.5,2.459248758487329,1.7161180396762266,1.717880174188509,ACCESS-CM2,ssp126
2151.5,2.455320491339997,1.6811210629597655,1.6823336743480837,ACCESS-CM2,ssp126
2152.5,2.4488344624165963,1.684275754843614,1.6847398206380184,ACCESS-CM2,ssp126
2153.5,2.44419029771834,1.6771272298983668,1.6775548832000702,ACCESS-CM2,ssp126
2154.5,2.438877176507032,1.6583406710672974,1.6587145537407553,ACCESS-CM2,ssp126
2155.5,2.4315409036821944,1.6592745799720405,1.6591733644831652,ACCESS-CM2,ssp126
2156.5,2.433729214372507,1.6253714474902343,1.6239476414932792,ACCESS-CM2,ssp126
2157.5,2.434012754954849,1.6525557326499103,1.6509226503242758,ACCESS-CM2,ssp126
2158.5,2.429014176458651,1.6397107767801926,1.6375288695138948,ACCESS-CM2,ssp126
2159.5,2.4290230327048996,1.6344649956516641,1.6321165250676226,ACCESS-CM2,ssp126
2160.5,2.428000722194599,1.6297574134263093,1.6272902955699944,ACCESS-CM2,ssp126
2161.5,2.4309565715389683,1.654245971516141,1.6521315731342614,ACCESS-CM2,ssp126
2162.5,2.424818236212775,1.6414225100418909,1.639948730224314,ACCESS-CM2,ssp126
2163.5,2.422904191809043,1.63012795943725,1.6290707307941847,ACCESS-CM2,ssp126
2164.5,2.41603439602027,1.6169929667792338,1.6166274638418745,ACCESS-CM2,ssp126
2165.5,2.41249990683091,1.6119777337526962,1.611696544487104,ACCESS-CM2,ssp126
2166.5,2.4053694679273008,1.6176501095807683,1.6176844345233516,ACCESS-CM2,ssp126
2167.5,2.3981993583608454,1.6121785287043826,1.6130571289113471,ACCESS-CM2,ssp126
2168.5,2.3865451244604,1.5965457705932435,1.5972309790212802,ACCESS-CM2,ssp126
2169.5,2.376684581032826,1.5732549668208855,1.573819403751238,ACCESS-CM2,ssp126
2170.5,2.364128791976725,1.566984540030092,1.5670699881461716,ACCESS-CM2,ssp126
2171.5,2.359339719102883,1.553168940155378,1.5533502490363895,ACCESS-CM2,ssp126
2172.5,2.357750514541734,1.5396539019984616,1.5392915909322853,ACCESS-CM2,ssp126
2173.5,2.363418826882749,1.5517990624622198,1.552072533266422,ACCESS-CM2,ssp126
2174.5,2.3710441148566246,1.5524695025188697,1.551589046084635,ACCESS-CM2,ssp126
2175.5,2.376215233106537,1.5428914057698588,1.5422999772507122,ACCESS-CM2,ssp126
2176.5,2.3748805486588025,1.5262109949263625,1.525521653760397,ACCESS-CM2,ssp126
2177.5,2.38521481647504,1.490259411302806,1.4909798358481898,ACCESS-CM2,ssp126
2178.5,2.3884331786346515,1.4898921533340277,1.4909524585021339,ACCESS-CM2,ssp126
2179.5,2.3901199437228304,1.4966616655181415,1.4976266270180258,ACCESS-CM2,ssp126
2180.5,2.3958260398221722,1.500313641134618,1.5021335322216347,ACCESS-CM2,ssp126
2181.5,2.3994381488478456,1.536369327212528,1.5399590798325078,ACCESS-CM2,ssp126
2182.5,2.4079620012792113,1.5319979716860932,1.5368895710483172,ACCESS-CM2,ssp126
2183.5,2.4052561605997216,1.5457017944714535,1.5504344212503638,ACCESS-CM2,ssp126
2184.5,2.406247599868978,1.562860782997314,1.5677679627868324,ACCESS-CM2,ssp126
2185.5,2.406364260750697,1.5474432597774652,1.5526776990691051,ACCESS-CM2,ssp126
2186.5,2.4045680722803278,1.5544289266387454,1.5602650242394704,ACCESS-CM2,ssp126
2187.5,2.403026334305679,1.5369222590745364,1.5427093216386414,ACCESS-CM2,ssp126
2188.5,2.4048701755167334,1.546191333335994,1.5523381460410126,ACCESS-CM2,ssp126
2189.5,2.404024155923499,1.539859784094308,1.545704495968234,ACCESS-CM2,ssp126
2190.5,2.401766023846564,1.563867490093491,1.5693338052397046,ACCESS-CM2,ssp126
2191.5,2.3945364435083034,1.553160426606362,1.5578714503478315,ACCESS-CM2,ssp126
2192.5,2.3916592499293756,1.5676339705694131,1.5718548265100707,ACCESS-CM2,ssp126
2193.5,2.392752035306815,1.5587480671350227,1.5630782943235388,ACCESS-CM2,ssp126
2194.5,2.397414088707317,1.5562060228719967,1.5597568724334139,ACCESS-CM2,ssp126
2195.5,2.4033250590091937,1.5505417623314155,1.553754498835546,ACCESS-CM2,ssp126
2196.5,2.4126313683424256,1.5533707182132064,1.5567991222696411,ACCESS-CM2,ssp126
2197.5,2.4187667798893187,1.5595953244255258,1.5624096598521224,ACCESS-CM2,ssp126
2198.5,2.42437287171579,1.5646311674609588,1.5669052125605138,ACCESS-CM2,ssp126
2199.5,2.428994950268562,1.596803311189262,1.598126991494862,ACCESS-CM2,ssp126
2200.5,2.439036246892033,1.5994891178968675,1.600704174758606,ACCESS-CM2,ssp126
2201.5,2.439516390559006,1.6036493930998375,1.6046116141460711,ACCESS-CM2,ssp126
2202.5,2.437941364169463,1.609599057127222,1.6104871432096763,ACCESS-CM2,ssp126
2203.5,2.4313750658651068,1.6028771862569973,1.6033605115597531,ACCESS-CM2,ssp126
2204.5,2.425304263113145,1.6064969729708631,1.6076187671248998,ACCESS-CM2,ssp126
2205.5,2.4230311448677524,1.6004237482543473,1.6019609955924856,ACCESS-CM2,ssp126
2206.5,2.422602927125032,1.5954230213604321,1.5971526281085864,ACCESS-CM2,ssp126
2207.5,2.4189915790896332,1.6114578314319057,1.6137609078628583,ACCESS-CM2,ssp126
2208.5,2.418798112794815,1.6015625795150203,1.6041264826456139,ACCESS-CM2,ssp126
2209.5,2.4157787343473824,1.61275743867601,1.6148066414467461,ACCESS-CM2,ssp126
2210.5,2.41524495384604,1.6036629191061056,1.6055757403657784,ACCESS-CM2,ssp126
2211.5,2.40719179461488,1.5967144288087207,1.59759299265713,ACCESS-CM2,ssp126
2212.5,2.402376907053372,1.5696004621722777,1.569565759430829,ACCESS-CM2,ssp126
2213.5,2.4085849262725065,1.5594115684441892,1.5596145227028844,ACCESS-CM2,ssp126
2214.5,2.407817831684986,1.5604853829233019,1.5606473190028352,ACCESS-CM2,ssp126
2215.5,2.412734921551754,1.5691672503194722,1.5692771848326,ACCESS-CM2,ssp126
2216.5,2.4139168187543607,1.566135939718866,1.565984958042092,ACCESS-CM2,ssp126
2217.5,2.41901626498857,1.556700681457169,1.5558144593265961,ACCESS-CM2,ssp126
2218.5,2.4113708143048407,1.5492359320958071,1.548187273652387,ACCESS-CM2,ssp126
2219.5,2.4074351447331064,1.5421023583521904,1.5410354507286064,ACCESS-CM2,ssp126
2220.5,2.406080780022425,1.5262313314595233,1.5251260724247868,ACCESS-CM2,ssp126
2221.5,2.4093375144651152,1.5285082791267284,1.527551435715928,ACCESS-CM2,ssp126
2222.5,2.42034198460445,1.5253729525903057,1.524746543463994,ACCESS-CM2,ssp126
2223.5,2.418690993874592,1.539879295859683,1.5387598354736174,ACCESS-CM2,ssp126
2224.5,2.4180162314433193,1.5673854021790758,1.5664944038685404,ACCESS-CM2,ssp126
2225.5,2.420714859396994,1.584512057243994,1.5845713082242014,ACCESS-CM2,ssp126
2226.5,2.418966282148193,1.598329899480811,1.5988308969737157,ACCESS-CM2,ssp126
2227.5,2.4172261453124575,1.6076003468741533,1.6083458764035867,ACCESS-CM2,ssp126
2228.5,2.412612455168975,1.6112940797370885,1.6123349962090765,ACCESS-CM2,ssp126
2229.5,2.4129445609508706,1.587126529458223,1.5881418069461049,ACCESS-CM2,ssp126
2230.5,2.405944966249075,1.5789494105983992,1.5801525060788466,ACCESS-CM2,ssp126
2231.5,2.405425131126676,1.5871388633005588,1.5880884257820762,ACCESS-CM2,ssp126
2232.5,2.4015284755488344,1.565934183769961,1.5681210995609527,ACCESS-CM2,ssp126
2233.5,2.4057838051387117,1.5558232848063653,1.5582702223690792,ACCESS-CM2,ssp126
2234.5,2.4103363536522653,1.5628601881272044,1.564672267376777,ACCESS-CM2,ssp126
2235.5,2.412653981748588,1.555650385636301,1.5572100598987344,ACCESS-CM2,ssp126
2236.5,2.4232203155961485,1.5441356076463981,1.5434373264299353,ACCESS-CM2,ssp126
2237.5,2.423427275664337,1.5180079375260496,1.5167645748041854,ACCESS-CM2,ssp126
2238.5,2.425883898907472,1.5344418608555248,1.533115088732502,ACCESS-CM2,ssp126
2239.5,2.4318038030201308,1.5296907893896599,1.5291855096490468,ACCESS-CM2,ssp126
2240.5,2.434367394982087,1.521471270394586,1.5208419922832996,ACCESS-CM2,ssp126
2241.5,2.4351168804342915,1.4991606569172249,1.4993148199945858,ACCESS-CM2,ssp126
2242.5,2.435404623684201,1.515313399568376,1.515473239404973,ACCESS-CM2,ssp126
2243.5,2.431847480085899,1.5235333827583426,1.5236247168473231,ACCESS-CM2,ssp126
2244.5,2.4358712794294375,1.5239066071057281,1.5243842005331987,ACCESS-CM2,ssp126
2245.5,2.433939918157298,1.525343093206382,1.5257421250427738,ACCESS-CM2,ssp126
2246.5,2.4307115644559114,1.5371185845949158,1.5379244325363808,ACCESS-CM2,ssp126
2247.5,2.4355835741734477,1.5522132618180022,1.5537057124078835,ACCESS-CM2,ssp126
2248.5,2.4405970181874106,1.5728722795134558,1.5742428456812814,ACCESS-CM2,ssp126
2249.5,2.4421385894729157,1.5658197893057677,1.5671838948632633,ACCESS-CM2,ssp126
2250.5,2.44797837983114,1.5560781962973453,1.558065245707286,ACCESS-CM2,ssp126
2251.5,2.4553756010371446,1.5712013356015315,1.5746371951618705,ACCESS-CM2,ssp126
2252.5,2.450731877931264,1.5788112520369082,1.582248380067957,ACCESS-CM2,ssp126
2253.5,2.457751805284549,1.5755605735213112,1.5789840743881045,ACCESS-CM2,ssp126
2254.5,2.4624780601250547,1.5717801313401587,1.5757237523219316,ACCESS-CM2,ssp126
2255.5,2.4620231426716033,1.556885612013876,1.5600948820130471,ACCESS-CM2,ssp126
2256.5,2.4629377263293084,1.5442185713053187,1.5472539893447477,ACCESS-CM2,ssp126
2257.5,2.4678498128447095,1.553028289515377,1.5568057221393228,ACCESS-CM2,ssp126
2258.5,2.47527150142962,1.5443837496070958,1.5476737570687753,ACCESS-CM2,ssp126
2259.5,2.485144185733494,1.5656903954127304,1.570479098520977,ACCESS-CM2,ssp126
2260.5,2.4921790951973244,1.5620226300743114,1.5662467046305255,ACCESS-CM2,ssp126
2261.5,2.4992964635961585,1.5730526947631622,1.5775023314383907,ACCESS-CM2,ssp126
2262.5,2.512722333962991,1.5928849035083568,1.5955073721282473,ACCESS-CM2,ssp126
2263.5,2.5143314370129173,1.6009740904691052,1.6032886205806391,ACCESS-CM2,ssp126
2264.5,2.5219606481364547,1.6157118005420663,1.6181353220628465,ACCESS-CM2,ssp126
2265.5,2.524547934470441,1.627705699788253,1.6293017257546785,ACCESS-CM2,ssp126
2266.5,2.523088026824638,1.6319217710178306,1.6340555154869625,ACCESS-CM2,ssp126
2267.5,2.5245876683640347,1.6374276475183038,1.6392771620502007,ACCESS-CM2,ssp126
2268.5,2.5305941137144337,1.6310355714246711,1.633331788000318,ACCESS-CM2,ssp126
2269.5,2.536485423054548,1.6118011064136541,1.6135032479633806,ACCESS-CM2,ssp126
2270.5,2.5357952465153155,1.616486980955866,1.6181607516278405,ACCESS-CM2,ssp126
2271.5,2.543579539849488,1.6296648645248997,1.630068247805429,ACCESS-CM2,ssp126
2272.5,2.5439331547329287,1.6332118982760886,1.633481396743408,ACCESS-CM2,ssp126
2273.5,2.5489493174416906,1.6321713497581858,1.6328106949822574,ACCESS-CM2,ssp126
2274.5,2.551074143744768,1.617841143227676,1.61822290260319,ACCESS-CM2,ssp126
2275.5,2.5587487220741667,1.6111729730398188,1.6114069954267276,ACCESS-CM2,ssp126
2276.5,2.558567564926341,1.61506726802975,1.6151271063884023,ACCESS-CM2,ssp126
2277.5,2.5573337551459474,1.612788508757808,1.6127882260924635,ACCESS-CM2,ssp126
2278.5,2.5661885057787877,1.603472552168723,1.604635644993137,ACCESS-CM2,ssp126
2279.5,2.5709926249913453,1.6209739921917514,1.6213452162517776,ACCESS-CM2,ssp126
2280.5,2.575019471480772,1.6133219280588964,1.613548208183606,ACCESS-CM2,ssp126
2281.5,2.577029487018293,1.5837333791670118,1.5831731204167434,ACCESS-CM2,ssp126
2282.5,2.579926515974908,1.5796234860390652,1.5793624758265352,ACCESS-CM2,ssp126
2283.5,2.5809501081638775,1.5838567094866753,1.58349888241732,ACCESS-CM2,ssp126
2284.5,2.5785793082826975,1.5806247462277616,1.5801517959875435,ACCESS-CM2,ssp126
2285.5,2.5769797711714073,1.5815056190523142,1.581111983368568,ACCESS-CM2,ssp126
2000.5,0.5208146832582182,1.4523284029647918,1.6156199638694475,ACCESS-CM2,ssp245
2001.5,0.5377001070371629,1.407494758889163,1.5555468844217197,ACCESS-CM2,ssp245
2002.5,0.569654679352008,1.4380213735278302,1.562233262033898,ACCESS-CM2,ssp245
2003.5,0.60213901898735,1.4758492460606654,1.5701705112231894,ACCESS-CM2,ssp245
2004.5,0.6274005660803671,1.45093003734703,1.5831354127683472,ACCESS-CM2,ssp245
2005.5,0.6506321079730488,1.5557946529538644,1.648088454594455,ACCESS-CM2,ssp245
2006.5,0.6790929259575894,1.6156644478883289,1.6751800091097422,ACCESS-CM2,ssp245
2007.5,0.7252153928501647,1.6552757492903152,1.663706403452182,ACCESS-CM2,ssp245
2008.5,0.766658907718653,1.6376809490364574,1.646834414877067,ACCESS-CM2,ssp245
2009.5,0.8045248280848568,1.782928857908042,1.8070561676174757,ACCESS-CM2,ssp245
2010.5,0.8434321804113704,1.8088042648968536,1.8283509224743315,ACCESS-CM2,ssp245
2011.5,0.8772063053105341,1.8352919198302475,1.8223194753206071,ACCESS-CM2,ssp245
2012.5,0.920064550076133,1.785618440474149,1.784717985165708,ACCESS-CM2,ssp245
2013.5,0.9606207655499588,1.8024176913739058,1.7749829146824556,ACCESS-CM2,ssp245
2014.5,0.9964277399361682,1.7671813222689032,1.7344698319680631,ACCESS-CM2,ssp245
2015.5,1.0252566762436781,1.7619959927557278,1.7307459385835429,ACCESS-CM2,ssp245
