year,arm,med_cm,p05_cm,p95_cm
2135,tant12,94.71951837662459,55.19266040526981,145.9384010552824
2136,tant12,96.10433114328933,56.055951079873324,147.82386665702114
2137,tant12,97.49375676960106,56.926038669729316,149.61247002105245
2138,tant12,98.95373189551304,57.89536800918679,151.53949431779415
2139,tant12,100.33656903048137,58.82107188423414,153.45843088527246
2140,tant12,101.84787612388253,59.74811582605846,155.39041150411353
2141,tant12,103.30382884825231,60.637884574358054,157.498444202742
2142,tant12,104.7996169758826,61.548643159105346,159.67678292342904
2143,tant12,106.17729285550155,62.547437121378486,161.8711267997516
2144,tant12,107.64349694981148,63.49669212843887,164.08139951766339
2145,tant12,109.12829576247034,64.44111527842674,166.29949758849392
2146,tant12,110.5279612672636,65.43260822637865,168.491026997401
2147,tant12,111.93604863570116,66.40022434120232,170.64157227071541
2148,tant12,113.36601800564237,67.31321616767235,172.65464722164617
2149,tant12,114.84527966080253,68.27022944816882,174.86939376958597
2150,tant12,116.29029055461437,69.25024890818125,177.0031940516974
2151,tant12,117.8101902238352,70.2023638555822,179.04193599949863
2152,tant12,119.35342459911922,71.11588923098338,181.08553340911962
2153,tant12,120.86250976129045,71.9363577180594,183.14868916362477
2154,tant12,122.31454466847674,73.0466810669126,185.6325525927486
2155,tant12,123.74037696377502,73.99998470300244,188.20030572495392
2156,tant12,125.26024236106586,74.9390264389275,190.38900810544752
2157,tant12,126.85166734499003,75.87904137534208,192.63571415055938
2158,tant12,128.37304190539152,76.8307109982555,194.8550566373838
2159,tant12,129.95247111347652,77.78796036735397,197.11673425239124
2160,tant12,131.52577312370323,78.74600599927552,199.39867256988697
2161,tant12,133.02116097918858,79.7692260283363,202.05539635407177
2162,tant12,134.7495788292793,80.87069895530719,204.52379684207907
2163,tant12,136.3238798666987,81.95249825291543,206.92750022378982
2164,tant12,137.97699825270303,82.94944635164009,209.20717906555595
2165,tant12,139.5490922582331,84.003979135401,211.6001554897404
2166,tant12,141.23404287260706,84.95021347462578,214.32628897948163
2167,tant12,142.94269221104275,85.93709515580878,216.76833834703874
2168,tant12,144.45736850407687,86.95007260090789,219.12700740991716
2169,tant12,146.05734230739245,87.95376784721185,221.52548591846008
2170,tant12,147.7699365539244,88.9585509545731,224.14643980741738
2171,tant12,149.35190468918705,89.96792744173337,226.88943335298185
2172,tant12,150.98745551864744,90.98784054816858,229.61934212068252
2173,tant12,152.6031978578591,92.06393070320892,232.0460330565179
2174,tant12,154.14700492229167,93.03713533226437,234.8547795109606
2175,tant12,155.66600926658475,94.0599868590113,237.6719746457828
2176,tant12,157.14852020032447,95.0928094511384,239.92454253411523
2177,tant12,158.8553388859749,96.14024071930298,242.0529692398301
2178,tant12,160.56094120498832,97.25856319794235,244.62202959400716
2179,tant12,162.13073712824956,98.3857417618304,247.68292293030748
2180,tant12,163.76984193910545,99.51165078390083,250.22703735265182
2181,tant12,165.52386967748492,100.59493267458325,252.76416164392808
2182,tant12,167.37285412535724,101.64668175474488,255.14592374905504
2183,tant12,169.14287999080216,102.70487765565656,257.88443849529887
2184,tant12,170.8340480426449,103.7543705991044,260.43358861032146
2185,tant12,172.37655662689752,104.79242810471182,262.78470752238337
2186,tant12,174.1071705300441,105.69102838812302,265.15805308689085
2187,tant12,175.67784513385038,106.7672118436113,267.6626492781154
2188,tant12,177.35809500982842,107.8435089823148,269.90517228171177
2189,tant12,179.09152336569576,108.9136080206832,272.08867444515903
2190,tant12,180.76174298128313,109.99495387378775,274.4542895922951
2191,tant12,182.53285253903425,111.03238718242514,276.8303879891518
2192,tant12,184.316993466902,112.2409941525971,279.2054008349913
2193,tant12,186.10453616366354,113.36792212241437,281.6297238255412
2194,tant12,187.83702439541668,114.48579323055718,284.25480514376943
2195,tant12,189.63810129513035,115.60009161158281,286.87205573290197
2196,tant12,191.4423814177798,116.72433926994395,289.5111290372666
2197,tant12,193.25893154838573,117.83551907320866,292.11924062661205
2198,tant12,194.99214023728877,118.88350646225764,294.7321872429597
2199,tant12,196.78628927180165,120.00845988180643,297.35701333382667
2200,tant12,198.52524977283312,121.12786718422568,300.3280767835559
2201,tant12,200.31068984840846,122.24813214103668,302.84914098176193
2202,tant12,202.06660359754193,123.34244202787485,305.630410470252
2203,tant12,203.85729976588544,124.40931164489287,308.325899562135
2204,tant12,205.60880047920256,125.64900537786731,310.7042843514617
2205,tant12,207.4735181578435,126.78904252130748,314.11503296848275
2206,tant12,209.3450298856718,127.92820597746149,317.0510872514587
2207,tant12,211.07295509468383,129.07500260250671,319.71808026408746
2208,tant12,212.9112780017573,130.22945799702822,322.4002070099116
2209,tant12,214.73340244257076,131.32953669921042,325.0748868553024
2210,tant12,216.4473731976046,132.39278975149278,327.51926828391197
2211,tant12,218.26997682287717,133.4580563967733,330.079492597982
2212,tant12,220.08826801796363,134.6166803229248,333.34059777837894
2213,tant12,221.8768568778423,135.71635719476433,336.05370626082424
2214,tant12,223.83784820243366,136.75693318239,338.92277291149827
2215,tant12,225.61033008635255,137.9405268957374,342.3522683435818
2216,tant12,227.4943525802032,139.18275006053778,345.5816901000936
2217,tant12,229.30875361435528,140.46614009756013,348.290291022084
2218,tant12,231.1127108709132,141.77804059552815,350.9818296758048
2219,tant12,232.86754312344513,142.97853435655074,353.730432071631
2220,tant12,234.67372961992612,144.26046850460511,357.04663870116224
2221,tant12,236.39768129786947,145.51880505170521,359.61720954415375
2222,tant12,238.16427747918763,146.72259264710618,362.2805630258515
2223,tant12,239.95567844893895,147.92580725209598,365.3216575332819
2224,tant12,241.73903505859056,149.18363135496438,367.8693428996168
2225,tant12,243.60483654910053,150.48691154198372,370.521696342578
2226,tant12,245.46866423365606,151.61510804051954,373.99271036035094
2227,tant12,247.445180888016,152.82240958842044,377.3516734287786
2228,tant12,249.2433050466497,154.03495632403025,380.5814589064601
2229,tant12,251.1066917067222,155.2462992911325,383.30505609143586
2230,tant12,252.90195771338517,156.45147659828717,386.50624983458596
2231,tant12,254.79842162210082,157.56930544207086,390.0893873237292
2232,tant12,256.7994946051746,158.64955447108028,393.4530725987419
2233,tant12,258.5958562047874,159.73472593987833,396.46929222355607
2234,tant12,260.4032372357583,160.83118831188247,399.4677170094654
2235,tant12,262.2959420680504,161.9310313009201,402.62715995975833
2236,tant12,264.33240565820927,163.25900754631456,405.407618836852
2237,tant12,266.38008207580936,164.39889880365018,408.1149258211645
2238,tant12,268.34752168146224,165.52563395764764,410.82480799503253
2239,tant12,270.4390557302183,166.64762257909302,413.7132602943892
2240,tant12,272.34509249052934,167.77264728041354,416.88981923571265
2241,tant12,274.23488885143644,168.93274763437412,420.4293880169568
2242,tant12,276.16895207433487,170.09123048202207,423.4894706128456
2243,tant12,278.390057807217,171.29876042466265,426.54649638142433
2244,tant12,280.3351490967889,172.5461046264708,429.6970961611105
2245,tant12,282.24259561281326,173.80836314700207,432.6091110402712
2246,tant12,284.22193029464427,175.06741131948777,435.617784116122
2247,tant12,286.15044323313754,176.29624332570666,438.7298814160239
2248,tant12,288.16460837081274,177.39115449225534,441.8158630061859
2249,tant12,290.217419863784,178.48895619664012,444.91607076622284
2250,tant12,292.21574026658243,179.58704004734886,448.01739852916427
2251,tant12,294.2580865789608,180.69409924871508,451.16202117071833
2252,tant12,296.276248762721,181.8104565070977,454.5782602124382
2253,tant12,298.2912512640369,182.91745609894343,458.1207649162404
2254,tant12,300.340677518142,184.2324283728679,460.5543347899988
2255,tant12,302.2799712863423,185.55150914805967,463.6480132710428
2256,tant12,304.2288391590463,186.724314796138,466.7802415902557
2257,tant12,306.08164388026137,187.87893289060534,469.9362370620212
2258,tant12,308.12582294957303,189.03768739517136,473.20230794278666
2259,tant12,310.266652904912,190.20433761294538,476.7197665872068
2260,tant12,312.42418380530034,191.37237039294828,479.7389567504242
2261,tant12,314.49980858684205,192.54073356280344,482.6593999674088
2262,tant12,316.601595825228,193.8460760367127,485.80955399124764
2263,tant12,318.7217292758246,195.2279594988516,488.9737922197924
2264,tant12,320.58637558122564,196.4772588987859,492.13827671641894
2265,tant12,322.50921877026786,197.66133206262495,495.28049916219686
2266,tant12,324.5117493519629,198.84848067907706,498.43553272072114
2267,tant12,326.61996765008917,200.03624477699967,501.5913540575046
2268,tant12,328.69134728938945,201.2338313163541,504.77868763666316
2269,tant12,330.6683564847393,202.50868182019383,507.9674968871701
2270,tant12,332.67180182213394,203.81544159676318,511.12938924004516
2271,tant12,334.6671900008736,205.11403335871435,514.245923380348
2272,tant12,336.6787545463426,206.40956786519916,517.2414621627856
2273,tant12,338.4950526093826,207.72873720611125,520.5131761232732
2274,tant12,340.3829580801083,209.14046182030486,523.5458993451315
2275,tant12,342.27034690035543,210.60123673264198,526.5463100194762
2276,tant12,344.2215333836279,211.80809361251232,529.5969302057679
2277,tant12,346.153874116816,213.23694488728813,532.6540183829326
2278,tant12,348.37846885380185,214.41068223921198,536.1653888475315
2279,tant12,350.51168454383617,215.67711627407226,539.8081721808368
2280,tant12,352.7259384313826,216.99619142066555,543.0280685578911
2281,tant12,354.83769146908446,218.3164587950286,546.5807109823897
2282,tant12,357.16142911184727,219.6348175798061,549.8687500493004
2283,tant12,359.29966440050487,221.01518804666333,553.1051208425815
2284,tant12,361.4005961221325,222.4458788632221,556.7051231833694
2285,tant12,363.5246087639682,223.85734619963938,559.9205915435348
2286,tant12,365.7164153346316,225.3058449229175,563.080928376927
2287,tant12,367.88711459221656,226.74063824411343,566.736460656968
2288,tant12,369.7718678073337,228.17085365482828,570.3640064027002
2289,tant12,371.7055945245102,229.59591002782622,573.9717555177027
2290,tant12,373.8035256549497,231.00716995770372,577.6687176656133
2291,tant12,375.9433888067152,232.16499957432666,581.3346438737931
2292,tant12,378.1019544102794,233.64738763095832,585.0439842252915
2293,tant12,380.2310728279974,235.12523849994395,588.6877189762234
2294,tant12,382.29516316888015,236.43104957829104,592.3535708077476
2295,tant12,384.5975702539939,237.81783261930727,596.0316591321997
2296,tant12,386.39483787221286,238.9760032615336,599.643324445081
2297,tant12,388.47452244646087,240.1397769152186,603.2389860977469
2298,tant12,390.76138587278115,241.32739583188717,606.9340827318225
2299,tant12,392.7364066498689,242.77753953243032,610.6438879154679
2300,tant12,394.8550081495573,244.04620027643801,614.3225202434379
1990,tant14,-0.32097222355480826,-0.3958341726408673,-0.25134501945792886
1991,tant14,-0.30612646470072624,-0.3643116561770572,-0.24162647287537464
1992,tant14,-0.2801385378140989,-0.33313376871664396,-0.2314824025086022
1993,tant14,-0.26745727748316717,-0.30281444360633286,-0.22233626618712884
1994,tant14,-0.2636155510065542,-0.30293965630604525,-0.21629051440266964
1995,tant14,-0.25852722877607875,-0.3020621345168813,-0.2080272972946376
1996,tant14,-0.249592552922839,-0.279408986998405,-0.19822215554489608
1997,tant14,-0.22795472844418985,-0.24982266086478594,-0.18636989733636283
1998,tant14,-0.2015213604488506,-0.21899151209879864,-0.17380871621203203
1999,tant14,-0.17407414140208355,-0.18851498815252002,-0.15863549882841105
2000,tant14,-0.14557503383025883,-0.15967842667520252,-0.13551224365197653
2001,tant14,-0.11615106839876349,-0.13312922520810017,-0.10784051841746359
2002,tant14,-0.0852035956614205,-0.10333568993255884,-0.07847627140489497
2003,tant14,-0.053893033491708986,-0.07153879422445414,-0.0480566068745107
2004,tant14,-0.022467184040578514,-0.03903701612648448,-0.016955308047207407
2005,tant14,0.009329647465675162,-0.006151057773746665,0.015182889437157777
2006,tant14,0.04083525471326943,0.02589614610113552,0.04791261285078737
2007,tant14,0.07258476548757531,0.05816819996681402,0.0812077023180848
2008,tant14,0.10439201762903105,0.0905173517823301,0.11463363141057221
2009,tant14,0.13621797235710642,0.12223489335038537,0.14809133510709743
2010,tant14,0.16824962851009106,0.15422667701289242,0.18153379887967933
2011,tant14,0.20086293842193748,0.1861866145864061,0.21517977093199953
2012,tant14,0.23495463327489763,0.2191104550361439,0.2503434111936537
2013,tant14,0.26832548058354055,0.2511951401757085,0.2846418387379495
2014,tant14,0.30228054116463077,0.2834262027891468,0.3200325669276058
2015,tant14,0.336818818624821,0.3161347532950714,0.3558326056032941
2016,tant14,0.3741148713311085,0.35149505619334587,0.3948446290808008
2017,tant14,0.41153559621462815,0.38523842227150545,0.4345024385068935
2018,tant14,0.4500601240799793,0.41947004731234466,0.4761463114847759
2019,tant14,0.4883691173352841,0.45341450043696463,0.5178524428326307
2020,tant14,0.5276098493820367,0.48770361406051194,0.561497748088428
2021,tant14,0.5684280274342959,0.5223663147991837,0.6082278478412995
2022,tant14,0.6105654592986085,0.5576869905179902,0.6573462684281188
2023,tant14,0.6560647608603978,0.5922323784090692,0.7104049474647075
2024,tant14,0.6998831326836228,0.6264486043420546,0.7625144552632236
2025,tant14,0.7443764258803184,0.6613642923934877,0.8165335067653557
2026,tant14,0.7917751078554799,0.6966747958977837,0.8735327576118487
2027,tant14,0.8416458268901871,0.7337443984132324,0.9342736199447569
2028,tant14,0.8911323915965358,0.7712199266087999,0.9956152801231845
2029,tant14,0.9440344778760152,0.8096543205681668,1.063556261331463
2030,tant14,1.0014518853197423,0.8479859545359256,1.1412071175169038
2031,tant14,1.0586678470765258,0.8871435967374504,1.220403059000485
2032,tant14,1.1151502463111287,0.9273485121898446,1.2955402381160357
2033,tant14,1.1740168947697214,0.9674012695578416,1.3749311060697702
2034,tant14,1.2383188817886797,1.006625725994237,1.4929150275471583
2035,tant14,1.2997721794953645,1.0466870834703415,1.5807793046876102
2036,tant14,1.3687533283187165,1.0885520066064205,2.471979491081549
2037,tant14,1.4423266285513363,1.1314785890503918,3.599444013368177
2038,tant14,1.523258435481487,1.175497099602427,4.679432481966234
2039,tant14,1.6018449731722426,1.220271969241059,5.867818910706189
2040,tant14,1.7264646496280267,1.2920014353367053,7.020911847054453
2041,tant14,1.8344584070279046,1.3516112516882526,8.230742068386693
2042,tant14,1.9201256089139802,1.402766689672228,9.374435811951557
2043,tant14,2.07272003165489,1.4606500194441998,10.476968841425307
2044,tant14,2.168694186128418,1.5127805801045373,11.740103339412949
2045,tant14,2.3453024169794476,1.5768202902133517,12.96379191512785
2046,tant14,2.639649106244462,1.6502214482964732,14.298674441778298
2047,tant14,3.3203695186000077,1.7196860948819446,15.611449482559587
2048,tant14,4.28449430356423,1.830879173301302,16.925152274691467
2049,tant14,5.3760690693648225,1.898200736562034,18.238894347660487
2050,tant14,6.4334962126591035,2.027769363007157,19.47556484123748
2051,tant14,7.491441369083516,2.167360994900288,20.875107125657653
2052,tant14,8.394954225855521,2.242346373187377,22.127108022385322
2053,tant14,9.368355840451501,2.4192153821336766,23.53603312912435
2054,tant14,10.355891338183651,2.522628378459106,25.06588613957313
2055,tant14,11.29120836011867,2.6108216296115603,26.399934130957845
2056,tant14,12.326830664133652,2.866635934086165,27.629461106110625
2057,tant14,13.37723323403158,2.9897063100568584,28.926129282720552
2058,tant14,14.47562902229559,3.2403923941747848,30.36150741972044
2059,tant14,15.543954589572774,3.6183045702527696,31.818775887754597
2060,tant14,16.51466323076108,4.319468359297186,33.11291607924494
2061,tant14,17.568846052157895,4.940061967507719,34.54823283269377
2062,tant14,18.733465136885187,5.637016082562425,35.96574447808335
2063,tant14,19.75265637410714,6.402164697333416,37.33402584906566
2064,tant14,20.829185519458534,7.251205062051312,38.894641880294195
2065,tant14,21.844035702897564,8.169892065724538,40.533421146865756
2066,tant14,22.91512204825888,8.930983822204476,42.00290731792417
2067,tant14,23.980706946032377,9.700842000859396,43.635699224340385
2068,tant14,25.05513197111534,10.558148063042978,45.16660232641848
2069,tant14,26.081765523165185,11.536432236420117,46.56155660763399
2070,tant14,27.09873378703938,12.297899159793417,48.16556695614304
2071,tant14,28.18312993236721,13.122455825577047,49.56068082020753
2072,tant14,29.237662605279176,13.898899578548136,51.13754312099661
2073,tant14,30.33040368870506,14.812950414693258,52.7456938341203
2074,tant14,31.43812514793673,15.620650024234568,54.28032040695168
2075,tant14,32.61219127803918,16.247431325513507,55.797074852871766
2076,tant14,33.72556568286683,16.896319355579116,57.239347944030605
2077,tant14,34.872646953246075,17.5695263718671,58.869521154718285
2078,tant14,36.01363788785152,18.409414312041438,60.48218514929624
2079,tant14,37.07796579694116,19.185068212457253,62.097681107205176
2080,tant14,38.23850142570874,20.017965444701126,63.75219237624044
2081,tant14,39.37135296822567,20.774156969955182,65.23204059613983
2082,tant14,40.58653337685223,21.52320327118449,66.8806174022232
2083,tant14,41.691625414782884,22.344536923837165,68.39204877865377
2084,tant14,42.843443382482874,23.090178063137877,69.96534669484689
2085,tant14,43.956154357112155,23.74001918712371,71.66919784387633
2086,tant14,45.13411079145291,24.502766455315758,73.25653134102551
2087,tant14,46.3714204884062,25.35438795277618,74.93147312771389
2088,tant14,47.66609723644606,26.20287140948473,76.69676475646096
2089,tant14,48.79160216250184,27.00102293843425,78.51908597765669
2090,tant14,49.98563758863519,27.830417009549866,80.35885271767759
2091,tant14,51.34594727299904,28.63561981005404,82.20832090171004
2092,tant14,52.58545103593316,29.465339517713666,84.11742609436635
2093,tant14,53.9219709061598,30.332969016790802,86.01900440420667
2094,tant14,55.269878156546774,31.17522173491664,87.96621475793039
2095,tant14,56.480178546491416,31.970733452557678,89.9164301286275
2096,tant14,57.83749712844593,32.886924728360206,91.87713226464912
2097,tant14,59.217196139507564,33.74792764001524,93.84254735499962
2098,tant14,60.49390799894857,34.61145730281868,95.82299524334717
2099,tant14,61.82210860829579,35.5211818018124,97.76624312003189
2100,tant14,63.31033294368237,36.40273160197623,99.78334494820052
2101,tant14,64.64495005343866,37.19826863355296,101.77962974941686
2102,tant14,65.95540102454778,37.9630927462645,103.6947877088626
2103,tant14,67.31175230471543,38.732203491052346,105.69323321784016
2104,tant14,68.64660738521954,39.514040142575034,107.66343602100415
2105,tant14,70.06939908858362,40.32420833358919,109.48742472076832
2106,tant14,71.41379963856869,41.17720470452016,111.67873383984497
2107,tant14,72.72271387002624,42.00130930555981,113.7477286912336
2108,tant14,74.1673685113996,42.84322812059577,115.68841657044997
2109,tant14,75.55728855186592,43.627466192767,117.6331841450274
2110,tant14,76.97342901130696,44.41964034349218,119.8262083877386
2111,tant14,78.48674757131712,45.3249050053176,122.07377424081517
2112,tant14,80.02381689807088,46.28961954223481,124.03103905482274
2113,tant14,81.42707288726476,47.24399427075666,126.04923605353808
2114,tant14,82.87576695981537,48.254499702482455,127.92322181948076
2115,tant14,84.24307696146784,49.12576502773452,130.14483992981678
2116,tant14,85.67571359787684,50.12480132412799,132.29609118634303
2117,tant14,87.19283548631473,51.04851423874183,134.40169743096428
2118,tant14,88.85291614421456,52.06172893817527,136.37374969100065
2119,tant14,90.30202387116796,53.075875273130976,138.45771930244362
2120,tant14,91.76259159388852,54.058681746473425,140.31584425989013
2121,tant14,93.38252022446017,54.899763921570255,142.80036064861693
2122,tant14,94.95641296579828,55.74616350098876,145.400375650814
2123,tant14,96.61851104379645,56.63492118704464,147.73079609322318
2124,tant14,98.14871775030808,57.705919331702525,149.8840641772243
2125,tant14,99.73366128501617,58.82609333431918,151.8254019851038
2126,tant14,101.25886070762414,59.97410489162256,154.2251326031152
2127,tant14,102.80985445885366,61.1313524038658,156.62105535056097
2128,tant14,104.36713571838001,62.06791884597042,159.32669661082664
2129,tant14,105.94913574441108,62.991493333547744,161.68251319982707
2130,tant14,107.51268182000126,64.09670339090759,164.18617640874618
2131,tant14,109.19026665862879,65.19163127163382,166.74125392653013
2132,tant14,110.80377014009495,66.23018109972952,169.31580269123765
2133,tant14,112.34270143918253,67.26781535023238,171.88995279969078
2134,tant14,113.95064555804495,68.30021679273936,174.365587317747
2135,tant14,115.6806936046611,69.34973087517251,177.0016724492629
2136,tant14,117.37381000547305,70.4049915818615,179.8203329275771
2137,tant14,119.06880491618814,71.54539765962949,182.0772962219576
2138,tant14,120.71420351097188,72.58904914910323,184.73634505229043
2139,tant14,122.51495449958256,73.64363747918047,187.20291438081983
2140,tant14,124.35257577288692,74.82281449640942,189.91205326679008
2141,tant14,126.17157407543377,76.02178304383364,192.98376123306514
2142,tant14,127.97147917156411,77.1774806074507,195.6259599483585
2143,tant14,129.62897007335937,78.2738893031789,198.6965958581908
2144,tant14,131.35213269931688,79.3820099482053,201.64910240433596
2145,tant14,133.18029864479527,80.56056590394003,203.93108954548867
2146,tant14,134.98102191286978,81.79866046442525,206.19371542265716
2147,tant14,136.90511983026116,83.046294989082,208.59617844037928
2148,tant14,138.5902808846199,84.11774204823699,211.14542294333305
2149,tant14,140.3765620876885,85.17935231193765,213.68722533889323
2150,tant14,142.15655337109243,86.24701555150638,216.31049621892168
2151,tant14,144.0616772715942,87.3205294478998,219.08173982192784
2152,tant14,145.93439323464776,88.41780759484828,221.8482730646908
2153,tant14,147.77783079602654,89.56817619609185,224.6203798420115
2154,tant14,149.763518587723,90.73221567157209,226.81141715683015
2155,tant14,151.66402185921345,91.90810927216286,229.60063293190834
2156,tant14,153.41661241392484,93.08953358858474,232.39087268768972
2157,tant14,155.2221783879316,94.27132591261524,235.37869936181409
2158,tant14,157.20287835945635,95.50160933737985,238.82399569277402
2159,tant14,159.21057185554616,96.64800612362342,241.84440032780276
2160,tant14,161.11573871407123,97.85656803685372,245.0908126157929
2161,tant14,162.96582828023327,99.08151932739494,247.70443142097304
2162,tant14,164.9330921596329,100.28740760090413,250.5973180358672
2163,tant14,166.92428107720093,101.51254424537836,253.51779294658687
2164,tant14,168.7850802087678,102.7507375517291,257.0108712850957
2165,tant14,170.60990190315977,103.912259742257,260.1636906240478
2166,tant14,172.4632233851297,105.0535032744801,263.1484016592311
2167,tant14,174.50175883390895,106.40184693788034,266.38127716073603
2168,tant14,176.29262188344416,107.70769109680812,269.42241723087045
2169,tant14,178.28437755917383,108.93002191688474,272.81009647324885
2170,tant14,180.3500151240866,110.19612437684766,275.78418459462773
2171,tant14,182.20989223606603,111.45119095843863,278.78531447928515
2172,tant14,184.04758093253798,112.7207023955182,282.2193686112128
2173,tant14,185.98461710695824,114.00826621350402,285.7424033760452
2174,tant14,187.95265698146008,115.29759536618339,288.4775511760301
2175,tant14,189.8476406708278,116.59337797580275,292.12004545077934
2176,tant14,191.85376432566432,117.90015952092647,296.0803081123781
2177,tant14,193.85539558754348,119.20834522669699,299.27361849663896
2178,tant14,195.84585527332342,120.47440608621373,302.1891787413386
2179,tant14,197.95054794475863,121.46424576180534,305.55532121357953
2180,tant14,200.10436314628538,122.69485011560245,309.3044709897801
2181,tant14,202.25949517503102,124.00887428659131,313.00938837887554
2182,tant14,204.18486551713283,125.39787603454911,315.84212943767056
2183,tant14,206.2523688210162,126.6745135303495,318.6515293522248
2184,tant14,208.37882543826592,127.91516015921671,321.5407032383989
2185,tant14,210.36708273555053,129.17981932071538,324.65690018073565
2186,tant14,212.37352282080445,130.44312423970254,328.4422896370159
2187,tant14,214.48289451407132,131.70350186344783,331.61138751094694
2188,tant14,216.63782626952985,133.06669690182864,334.680320848224
2189,tant14,219.05773155530483,134.43575232621788,337.7629282930818
2190,tant14,221.27106540962814,135.80655508485057,341.0511496391427
2191,tant14,223.40808715866157,137.08234361956818,344.82874834420977
2192,tant14,225.5083821377179,138.31979017340782,348.9316569885922
2193,tant14,227.70252254548762,139.55915281044895,353.0276425643839
2194,tant14,229.91640819836155,140.81177939036942,356.4573564300121
2195,tant14,232.04142646824837,142.04454346847854,360.0681243257222
2196,tant14,234.0844555025726,143.27521961385042,363.84685624848345
2197,tant14,236.42902761452237,144.556300033284,367.2835399225609
2198,tant14,238.5749691081091,146.07603063234478,370.5669196148095
2199,tant14,240.57843756325352,147.59862938140137,373.854958793952
2200,tant14,242.97298746090854,149.13914428161496,377.1743700896186
2201,tant14,245.38978280803002,150.7031315248071,380.52294687013676
2202,tant14,247.55465146926994,152.2673264686305,383.91144347220285
2203,tant14,249.68083024192777,153.82257644057927,387.2298185074312
2204,tant14,251.97994835267457,155.22127921154487,390.67729788171715
2205,tant14,254.13142764039742,156.632194117191,394.7428239359435
2206,tant14,256.6442335508771,158.04698427374024,398.7953536864356
2207,tant14,258.7708731675835,159.47872208929033,402.36650881880263
2208,tant14,261.09243975915695,160.86094678772344,405.54904196944364
2209,tant14,263.2439725191973,162.4765032029747,409.4390509383774
2210,tant14,265.47157916425186,164.10048898200063,413.69343994586626
2211,tant14,268.0231286371173,165.63343351391597,417.9889429173961
2212,tant14,270.7373152127444,167.101655518338,422.26816383315935
2213,tant14,273.27765914511747,168.5615160785187,426.35497943123187
2214,tant14,275.35999866455364,170.16561857539642,430.2750351178518
2215,tant14,277.73757975163005,171.7063864716378,434.49999874675746
2216,tant14,279.82386875066925,173.0867745399053,438.739205835994
2217,tant14,282.04060287603056,174.40500730777975,443.23401070704756
2218,tant14,284.408233037249,175.8643128469816,447.2594320976017
2219,tant14,286.80335621908716,177.31066850059779,451.5596953423802
2220,tant14,289.1726457567404,178.5710522635218,455.6050355348123
2221,tant14,291.50122744340956,179.83267146870827,459.3758124939864
2222,tant14,294.14904579305016,181.36301889641928,463.8054527853515
2223,tant14,296.93103755499226,182.95030472206386,468.43998847166876
2224,tant14,299.1817862650754,184.5506531895918,473.10852679678
2225,tant14,301.5961109812814,186.1271725172912,477.59707772453146
2226,tant14,303.92423784086145,187.3474502429489,481.8979291014581
2227,tant14,306.47443750283765,188.56878370495292,486.4133757166928
2228,tant14,308.9447961455576,189.95855779120086,490.9512704693745
2229,tant14,311.44527056508247,191.6259130588418,494.72854145266984
2230,tant14,313.9142718152887,193.0140903075506,498.2423271916418
2231,tant14,316.206680975605,194.41222048778394,501.7267538568744
2232,tant14,318.7038025824657,195.91811086595152,505.9994096233595
2233,tant14,321.1487996301571,197.51453705933042,510.88842882446806
2234,tant14,323.7548781661417,199.1953418474456,515.5551480107034
2235,tant14,326.5085680120189,200.66617668322323,519.3822762904059
2236,tant14,329.0598698291742,202.01605220200076,523.220844034849
2237,tant14,331.6609445873575,203.62801024445943,527.112098910431
2238,tant14,334.0546578668062,205.06017459449328,531.3171259749603
2239,tant14,336.61326808824055,206.28651399728486,536.0614601345837
2240,tant14,339.2002513638309,207.58436296882553,540.8895686372657
2241,tant14,341.5325435992645,208.8869361824419,545.6289242290386
2242,tant14,343.95708606641244,210.44178317631088,549.3037437301174
2243,tant14,346.3493358416998,212.042604133473,552.9294145889237
2244,tant14,348.88890265149314,213.5205880776564,557.4387383747311
2245,tant14,351.4506652805939,214.9091657994157,561.8323622005689
2246,tant14,353.90637283496443,216.51885787866703,566.2992836918949
2247,tant14,356.4235380415952,218.2501096395475,570.7797050734972
2248,tant14,359.02118203410924,219.9436027817717,574.606627080374
2249,tant14,361.28460957394094,221.36566586232715,578.3913065359444
2250,tant14,363.69029698305053,222.78353628995666,582.1635454107987
2251,tant14,366.0554118434819,224.2039581393186,586.3056407337858
2252,tant14,368.35495147379555,225.59550772772783,591.1383475876404
2253,tant14,370.6901851905802,226.89049807265133,596.0804462814762
2254,tant14,373.30134535354784,228.1904759826543,601.0708282130803
2255,tant14,375.95559746683716,229.54919326004327,605.5283189094475
2256,tant14,378.4934868747518,231.14759542145322,609.650365211826
2257,tant14,381.15218810094103,232.65838499399024,613.810468926682
2258,tant14,383.54134471276234,233.93899514755032,618.3261806693414
2259,tant14,385.7278501759698,235.2207024849262,622.9655892132492
2260,tant14,388.2235843504769,236.51543620767092,627.5851088674777
2261,tant14,390.56301774140303,237.94626754870575,632.1277380388466
2262,tant14,393.0609565945555,239.39959270034785,636.7569771814121
2263,tant14,395.6476634738331,240.6186982397498,641.40320615801
2264,tant14,398.25973979728724,241.8345759657235,645.9926655167529
2265,tant14,400.71628040246264,243.05077454395408,650.587393464055
2266,tant14,403.157078783902,244.26531849156225,655.1656292395882
2267,tant14,405.6458882430833,245.48826546533425,659.8250167955921
2268,tant14,408.1281873798126,246.74408450587518,664.4722071703175
2269,tant14,410.70483063751146,248.0226068996966,669.2480639943184
