scenario,component,module,year,med,p05,p17,p83,p95,n,unit
ssp245,total,wf3e,2030,9.611986923217774,8.202718925476075,8.670094696044922,10.639632469177247,11.57437828063965,200,cm rel 2005
ssp245,total,wf3e,2040,13.926153564453127,11.632673377990724,12.505105758666993,15.72993328857422,17.154321365356445,200,cm rel 2005
ssp245,total,wf3e,2050,19.522669219970705,16.115383911132813,17.276919723510744,22.144732177734376,23.981081085205076,200,cm rel 2005
ssp245,total,wf3e,2060,25.368845367431643,19.926070251464843,22.45975169372559,28.243180145263672,30.57013687133789,200,cm rel 2005
ssp245,total,wf3e,2070,31.252548217773438,24.91502456665039,27.74991259765625,35.47518362426758,39.31615310668945,200,cm rel 2005
ssp245,total,wf3e,2080,38.81753234863281,30.601762847900392,34.31765069580078,44.8755905456543,51.95889343261719,200,cm rel 2005
ssp245,total,wf3e,2090,46.573672485351565,35.489405670166015,39.03822286987305,59.11448345947266,71.49740203857422,200,cm rel 2005
ssp245,total,wf3e,2100,53.50764465332031,39.539190521240236,44.907590972900394,79.18834930419922,99.88475280761719,200,cm rel 2005
ssp245,total,wf3f,2020,6.041655158996582,5.233545150756837,5.502867710113526,6.617461288452148,7.261292610168457,200,cm rel 2005
ssp245,total,wf3f,2030,9.96312370300293,8.6109907913208,9.023088653564454,11.220091094970703,12.245421752929687,200,cm rel 2005
ssp245,total,wf3f,2040,14.282483673095705,12.089280090332032,12.843419021606445,16.339804641723635,17.713631134033204,200,cm rel 2005
ssp245,total,wf3f,2050,19.29404754638672,16.25438346862793,17.353053451538088,21.968029296875,24.015828552246095,200,cm rel 2005
ssp245,total,wf3f,2060,24.715135192871095,20.816022186279298,22.202860504150394,28.186276245117188,30.725424499511718,200,cm rel 2005
ssp245,total,wf3f,2070,31.15634460449219,25.830486297607422,27.6923588256836,35.10208743286133,39.576512451171865,200,cm rel 2005
ssp245,total,wf3f,2080,38.56831359863281,30.937232208251956,33.65383026123047,44.923286956787116,52.898474426269516,200,cm rel 2005
ssp245,total,wf3f,2090,46.163970947265625,36.35566177368164,39.925191497802736,60.409375122070315,72.80533142089843,200,cm rel 2005
ssp245,total,wf3f,2100,55.081787109375,42.67008911132813,46.7848959350586,81.15491802978514,101.7710107421875,200,cm rel 2005
ssp245,total,wf3f,2110,63.45735168457031,48.39618072509766,53.471923034667974,105.88534838867183,140.33958862304686,200,cm rel 2005
ssp245,total,wf3f,2120,72.2394287109375,54.128369140625004,60.60913275146485,138.68359020996093,190.67242553710932,200,cm rel 2005
ssp245,total,wf3f,2130,81.70029296875,59.85980743408203,67.79694964599611,180.86152807617188,258.29683715820306,200,cm rel 2005
ssp245,total,wf3f,2140,92.63499450683594,65.54057952880859,75.39190716552734,234.36511694335937,350.71219360351563,200,cm rel 2005
ssp245,total,wf3f,2150,105.22191772460938,72.78184722900392,83.12649566650391,300.36357373046866,455.57747314453115,200,cm rel 2005
ssp245,total,wf4,2020,6.390423393249511,5.195987548828125,5.680574279785157,7.244731140136719,8.179686584472657,200,cm rel 2005
ssp245,total,wf4,2030,10.928792190551759,7.467953643798828,8.950885025024414,14.020967132568357,18.68040237426757,200,cm rel 2005
ssp245,total,wf4,2040,16.66849365234375,9.989380493164063,12.762431282043458,23.430688919067382,33.828987884521474,200,cm rel 2005
ssp245,total,wf4,2050,23.657293701171877,14.502996902465823,17.18444909667969,34.16946850585936,51.24079772949218,200,cm rel 2005
ssp245,total,wf4,2060,32.127714538574224,19.2492147064209,23.141068130493167,47.217173583984376,68.59142150878905,200,cm rel 2005
ssp245,total,wf4,2070,40.429452514648446,24.255798797607426,28.858323822021486,61.51689373779297,89.20660278320311,200,cm rel 2005
ssp245,total,wf4,2080,48.7827133178711,28.409717407226566,34.31926080322266,78.64176177978514,117.94559143066404,200,cm rel 2005
ssp245,total,wf4,2090,58.22238464355469,32.265358734130864,39.37616470336915,100.45008197021484,143.60635620117174,200,cm rel 2005
ssp245,total,wf4,2100,67.89636535644532,36.1578858947754,45.19120812988282,120.2024659423828,182.48351867675774,200,cm rel 2005
ssp245,total,wf4,2110,74.95787658691407,39.399297637939455,50.67168026733399,136.40578088378908,225.93873046874987,200,cm rel 2005
ssp245,total,wf4,2120,84.73795471191407,43.3190446472168,56.67489239501954,148.66580078125,265.9399206542966,200,cm rel 2005
ssp245,total,wf4,2130,93.03011474609374,46.284638824462895,62.5162410888672,169.12485852050781,307.4358300781246,200,cm rel 2005
ssp245,total,wf4,2140,102.95731201171876,49.04776916503907,67.4943116455078,192.14983752441407,348.98637573242166,200,cm rel 2005
ssp245,total,wf4,2150,111.18673095703126,53.17811584472656,71.92717626953126,207.70700097656245,390.92529052734375,200,cm rel 2005
ssp245,gsat,fair164,1750,-0.006059825187548995,-0.049675286002457145,-0.032841272503137585,0.01652735851705074,0.05311879031360148,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1751,0.012336250394582748,-0.030752354487776756,-0.015046605626121163,0.037610617689788337,0.07318643592298028,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1752,0.02044319361448288,-0.022304678428918125,-0.00627517106477171,0.047190801165997984,0.0827602069824934,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1753,0.020120345056056976,-0.02208614517003298,-0.006614319160580632,0.04747355919331312,0.08056429363787174,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1754,0.013475296553224325,-0.028442486748099325,-0.012522335862740873,0.04284840077161789,0.07288065664470193,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1755,0.013705270364880562,-0.028047474939376114,-0.012532483171671625,0.04342026866972445,0.07200832031667227,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1756,0.013941588345915079,-0.02750165332108736,-0.013013738635927438,0.043829780817031844,0.07095392346382133,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1757,2.9105984140187502e-05,-0.03733415063470602,-0.024739695098251104,0.028570818938314903,0.05433826260268674,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1758,-0.009579003788530827,-0.04673852901905775,-0.03328758601099253,0.019912576880305975,0.04614258613437406,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1759,-0.019065845757722855,-0.05601342506706715,-0.041547130197286605,0.009658260783180595,0.03872887957841156,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1760,-0.02187359891831875,-0.05891866777092218,-0.04456326633691788,0.0059491685777902596,0.03434711508452886,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1761,-0.02470500860363245,-0.06168858986347914,-0.04735016647726297,0.0020280935266055095,0.03127938620746126,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1762,-0.027289342135190964,-0.06437392123043537,-0.049499151706695554,-0.0009449942002538609,0.028858712781220562,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1763,-0.028866682201623917,-0.06674254760146141,-0.05105386584997177,-0.003193002418847778,0.027109247911721337,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1764,-0.029495110735297203,-0.06792446337640286,-0.05219799421727657,-0.004777400617022089,0.026136859413236253,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1765,-0.029893341474235058,-0.06861531659960747,-0.052378173768520345,-0.004881997797638182,0.02586665712296951,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1766,-0.028966259211301804,-0.06703959740698337,-0.051798331327736376,-0.004303054960910238,0.026614538207650078,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1767,-0.026975363492965698,-0.06535645946860313,-0.050537180863320826,-0.0026886679511517425,0.028243520949035785,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1768,-0.025075447745621204,-0.06383131705224514,-0.04895630441606045,-0.00072911531682622,0.029849588312208557,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1769,-0.023820768110454082,-0.06270486339926719,-0.047946652919054034,0.00044052604818716596,0.03096519289538255,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1770,-0.022810256108641624,-0.061853858269751066,-0.04721311867237091,0.0010296293994178948,0.03176481798291197,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1771,-0.021946228109300137,-0.06095066126435995,-0.046452269367873666,0.0019433069194201339,0.032582179084420106,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1772,-0.017823203466832638,-0.05751524455845356,-0.04267241846770048,0.005994842564687131,0.03609946090728034,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1773,-0.009978413116186857,-0.05033899415284395,-0.0352873583137989,0.0137116709537804,0.04565252792090168,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1774,-0.00700929225422442,-0.04683577734977007,-0.031835192106664176,0.017076966315507865,0.0485770285129546,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1775,-0.021203950978815556,-0.056110678426921363,-0.04391228809952735,0.005533922738395619,0.0370161255821585,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1776,-0.04416562058031559,-0.08179334178566933,-0.06671090066432953,-0.01538702189922333,0.008354936214163772,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1777,-0.06574787199497223,-0.10607916228473187,-0.08833658069372177,-0.03658790927380324,-0.012984530488029162,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1778,-0.08258770033717155,-0.12723809480667114,-0.10570761121809483,-0.05485857952386141,-0.030080842413008235,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1779,-0.09427688643336296,-0.1428931139409542,-0.1220471915602684,-0.06925670675933361,-0.04144581891596318,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1780,-0.1047649122774601,-0.15410037860274314,-0.1328033646941185,-0.079829136505723,-0.04954319186508656,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1781,-0.11275862529873848,-0.16096048131585122,-0.14057439029216764,-0.08580204322934151,-0.05462603028863669,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1782,-0.11754949390888214,-0.1668275125324726,-0.14617324218153954,-0.0905102363228798,-0.058059679158031945,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1783,-0.12022915109992027,-0.170340383797884,-0.14955703645944596,-0.09307545647025109,-0.060403624176979066,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1784,-0.12204130738973618,-0.17260430678725242,-0.15267953604459764,-0.09394494734704495,-0.063815232180059,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1785,-0.12284006550908089,-0.17396082282066344,-0.15420354902744293,-0.0947532169520855,-0.06503198184072977,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1786,-0.1236279234290123,-0.1754486784338951,-0.1550927659869194,-0.09429479092359543,-0.06510539632290607,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1787,-0.12493119016289711,-0.1778562106192112,-0.15593948364257812,-0.0942464629560709,-0.06529246233403688,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1788,-0.12705768644809723,-0.18084850385785103,-0.1583499237895012,-0.09537017680704593,-0.06640438064932826,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1789,-0.13002726435661316,-0.18483350574970245,-0.16189014270901678,-0.09779013574123382,-0.06868386082351208,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1790,-0.133379228413105,-0.1886671483516693,-0.1661181281507015,-0.10145863987505437,-0.07311696484684947,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1791,-0.13714606314897537,-0.19331066757440568,-0.17179363161325456,-0.10526158630847932,-0.07789365053176883,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1792,-0.14079149812459946,-0.19596223458647727,-0.17652549281716345,-0.10908630542457104,-0.08255445100367073,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1793,-0.13896938413381577,-0.19498601779341698,-0.17442341297864913,-0.10606534637510778,-0.07999025397002701,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1794,-0.11849947273731232,-0.17875873520970345,-0.15216021746397018,-0.0886795862019062,-0.0635427836328745,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1795,-0.08897817879915237,-0.146206147223711,-0.1190128542482853,-0.06059213090687991,-0.035921820253133833,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1796,-0.06066449172794819,-0.11391504704952239,-0.09152631305158138,-0.0337759867310524,-0.00773475705645979,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1797,-0.03746693581342697,-0.08740410394966602,-0.06606017544865607,-0.011397583726793553,0.013583837496116734,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1798,-0.017248498275876045,-0.06245381031185388,-0.04511072110384703,0.008965166471898552,0.03645772170275449,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1799,-0.0036929388297721744,-0.04531676005572081,-0.02796026388183236,0.022279722094535825,0.051150582730770104,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1800,-0.002218414912931621,-0.040884601697325704,-0.026459749843925236,0.018565365299582474,0.0468726400285959,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1801,-0.022812400944530964,-0.05669794008135796,-0.043591313399374484,-0.003146770491730423,0.023332537431269822,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1802,-0.04914126917719841,-0.0833568386733532,-0.06641478247940541,-0.0279383790306747,-0.005480188946239656,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1803,-0.07281866297125816,-0.10865338370203972,-0.09116544969379901,-0.05069634091109039,-0.028891185484826575,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1804,-0.0913911797106266,-0.12814947292208673,-0.11021153874695301,-0.06978792697191238,-0.0454847563058138,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1805,-0.10615451633930206,-0.14504873380064964,-0.12561402827501297,-0.08287360750138761,-0.06097430139780049,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1806,-0.12610305100679398,-0.16862621605396272,-0.1505452136695385,-0.10243789859116079,-0.08256609551608565,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1807,-0.16485818475484848,-0.21855971962213516,-0.19685627907514572,-0.13604935228824616,-0.12078322619199759,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1808,-0.21018559485673904,-0.2743860498070717,-0.2525104907155037,-0.1766057358682156,-0.15452762618660926,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1809,-0.2484905943274498,-0.3241826295852661,-0.30182539492845534,-0.212402241230011,-0.18815235793590548,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1810,-0.28149542212486267,-0.3702940225601196,-0.3419806173443794,-0.23991096556186678,-0.21184915006160737,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1811,-0.30579470098018646,-0.40367621183395386,-0.37089855909347536,-0.2606785082817078,-0.22683431208133698,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1812,-0.3256715089082718,-0.43744289577007295,-0.39612353026866914,-0.2756454327702522,-0.23951483592391018,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1813,-0.3422367721796036,-0.4639717236161232,-0.42201851099729537,-0.29068450868129736,-0.24785029739141465,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1814,-0.35938987135887146,-0.49018754810094833,-0.44103016436100007,-0.3019626444578171,-0.2592718809843063,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1815,-0.37351149320602417,-0.5103571981191635,-0.4591792321205139,-0.31309476077556614,-0.2684533968567848,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1816,-0.3852759003639221,-0.5303394079208374,-0.4745801565051079,-0.3244413697719574,-0.2759665295481682,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1817,-0.3942625820636749,-0.5448803424835205,-0.4873153418302536,-0.3305443346500397,-0.2808636710047722,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1818,-0.40209731459617615,-0.5579988092184067,-0.49657382428646085,-0.3350419163703919,-0.28297888338565824,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1819,-0.3964310437440872,-0.5561777055263519,-0.4912986671924591,-0.3263520550727844,-0.2764519527554512,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1820,-0.3732633888721466,-0.5299536675214768,-0.4656478217244148,-0.30216431140899663,-0.25683599412441255,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1821,-0.34605710208415985,-0.49720932394266126,-0.4368690022826195,-0.27894386500120166,-0.2339488819241524,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1822,-0.32870061695575714,-0.4757734015583992,-0.4180356529355049,-0.26432187736034396,-0.2222418047487736,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1823,-0.32761213183403015,-0.4726640656590462,-0.4148431071639061,-0.26425335943698885,-0.22151982337236406,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1824,-0.33215491473674774,-0.4788853347301483,-0.4184953024983406,-0.27129341602325446,-0.22550260573625566,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1825,-0.3273627310991287,-0.4722387820482254,-0.4131189841032028,-0.26692836284637456,-0.22199392765760423,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1826,-0.306475430727005,-0.4441248670220375,-0.3906907796859741,-0.24772681415081027,-0.20635851621627807,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1827,-0.2817831337451935,-0.41173519790172575,-0.3607276338338852,-0.22893433794379237,-0.18697040528059009,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1828,-0.26047566533088684,-0.3870984613895416,-0.3361843964457512,-0.20976776957511906,-0.1713564239442349,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1829,-0.24373580515384674,-0.36619642078876496,-0.314975663125515,-0.1940838946402073,-0.16038732230663302,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1830,-0.23035262525081635,-0.34887669533491134,-0.29768628865480423,-0.1830607381463051,-0.1522697024047375,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1831,-0.2193821519613266,-0.33288447111845015,-0.28318611323833465,-0.17594736292958263,-0.14560256451368334,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1832,-0.20972873270511627,-0.3179164618253708,-0.27043587058782576,-0.16801787853240968,-0.13960558995604516,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1833,-0.20037540793418884,-0.30319966226816175,-0.25769866824150084,-0.1603141075372696,-0.1340927317738533,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1834,-0.19024301320314407,-0.2887552484869957,-0.2455059491097927,-0.1533907589316368,-0.1286040507256985,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1835,-0.18205396831035614,-0.27572893649339675,-0.2348935529589653,-0.14775505781173706,-0.12422165349125866,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1836,-0.17656008154153824,-0.26549603790044785,-0.2261336027085781,-0.14339292600750925,-0.12057860754430298,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1837,-0.17284084856510162,-0.25739816278219224,-0.22073801666498183,-0.1417779205739498,-0.11875615529716019,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1838,-0.17072708904743195,-0.2516828507184982,-0.21870193049311637,-0.14241283237934113,-0.11864174716174607,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1839,-0.17076610773801804,-0.24929307773709297,-0.21871333807706833,-0.1430562148988247,-0.11930548511445525,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1840,-0.17102844268083572,-0.24660576283931732,-0.21656641080975533,-0.14296774342656138,-0.12008281052112582,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1841,-0.1634121611714363,-0.23699222579598428,-0.2085216261446476,-0.1373372805118561,-0.1137924574315548,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1842,-0.1454860270023346,-0.21492913737893105,-0.18603309378027916,-0.11818366259336473,-0.09823963232338431,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1843,-0.1252785101532936,-0.19368163272738456,-0.16230161860585213,-0.10046040438115598,-0.0821135874837637,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1844,-0.1086372546851635,-0.17199440374970437,-0.14061436250805853,-0.08395576365292072,-0.06967771723866463,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1845,-0.08997129648923874,-0.14876120761036873,-0.11900579139590263,-0.06796940043568611,-0.054565601423382765,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1846,-0.06837307289242744,-0.12147844322025776,-0.09326853483915329,-0.04757766976952554,-0.03831745665520432,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1847,-0.048703212291002274,-0.09482797980308533,-0.06920301742851734,-0.029312513135373596,-0.021499242167919916,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1848,-0.03289424628019333,-0.07232719399034976,-0.04789229702204466,-0.016723884418606765,-0.006872689793817732,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1849,-0.02209589257836342,-0.05458009839057922,-0.03452165924012661,-0.006892907288856806,0.0012369245523586756,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1850,-0.013356960844248533,-0.0420124065130949,-0.024430338460952043,-0.0012378954398445787,0.006597763975150871,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1851,-0.006956781260669231,-0.03192551005631685,-0.017814502865076066,0.004224096061661839,0.0129127664957195,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1852,-0.0020463692490011454,-0.021160566993057725,-0.012172266226261854,0.00827232995070517,0.017437849566340438,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1853,-0.0006718580843880773,-0.016115305572748182,-0.010717171607539058,0.008815438719466327,0.018691016547381856,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1854,-0.003308102721348405,-0.017087789345532657,-0.012159563079476356,0.006007469189353286,0.015229628095403295,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1855,-0.006225521443411708,-0.018077376671135424,-0.01414336015470326,0.0019470201362855584,0.012376283993944524,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1856,-0.007970979902893305,-0.018400732055306433,-0.015190953416749833,0.0002953803876880484,0.010719456477090711,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1857,-0.00784238800406456,-0.01831785263493657,-0.014744806215167045,0.00017880433471873064,0.009746594075113526,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1858,-0.006812784122303128,-0.017058501951396465,-0.013662082990631461,0.0005786804377567004,0.009560725884512056,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1859,-0.005702683702111244,-0.015620526485145092,-0.012437562374398112,0.001062598791904745,0.009524380043148985,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1860,-0.004680427489802241,-0.014116845047101378,-0.011040416182950138,0.0019505401188507673,0.009604891436174505,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1861,-0.0038577151717618108,-0.01261786175891757,-0.009853824926540255,0.002907811286859212,0.009864723309874528,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1862,-0.0026074841152876616,-0.011324701039120555,-0.008495079549029469,0.003959830990061158,0.009978047944605339,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1863,-0.000848874420626089,-0.009155655046924949,-0.0067522925417870285,0.005517537547275422,0.010990863759070626,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1864,0.0012429837952367961,-0.006678226613439619,-0.004336031163111329,0.007464722096920009,0.01240733317099511,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1865,0.0031694263452664018,-0.004345266777090728,-0.002024295949377119,0.009434321764856576,0.014438815601170062,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1866,0.004753605928272009,-0.002146500628441572,-0.0001508828229270873,0.011132228756323454,0.015385783556848744,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1867,0.007112986408174038,0.00033214527211384865,0.002073151704389602,0.013246896471828222,0.01712645785883068,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1868,0.009816158097237349,0.002787246135994792,0.004661713922396302,0.015347086815163492,0.020069061871618023,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1869,0.012025074101984501,0.005315244221128524,0.00693346886895597,0.017803365234285592,0.02303898530080914,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1870,0.013946982100605965,0.006917285826057195,0.008734520925208926,0.01963941041380167,0.025058203004300585,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1871,0.015302200336009264,0.008522317418828607,0.01034661177545786,0.02123970141634345,0.026964020635932676,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1872,0.01917386520653963,0.011376814357936383,0.014038189128041268,0.024999775066971777,0.03108720807358622,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1873,0.025920264422893524,0.017055715806782248,0.02011246304959059,0.032772467471659184,0.03840104211121797,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1874,0.030863613821566105,0.021046322584152222,0.024555239733308552,0.038523491956293586,0.04444151055067777,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1875,0.027387958951294422,0.01715135611593723,0.021458581034094096,0.035405842922627925,0.040859568305313586,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1876,0.01739529799669981,0.008793897880241276,0.012267052847892045,0.02421291949227452,0.03024883223697542,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1877,0.007328727748245001,-0.0004662216961150987,0.0022951912065036595,0.01312592474743723,0.020564550533890717,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1878,-0.001541085948701948,-0.009706113627180457,-0.006493826946243643,0.004222763017751274,0.00988239780999719,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1879,-0.009154430124908686,-0.01691127521917224,-0.013763949749991298,-0.0032098754472099254,0.0016577364818658653,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1880,-0.014320227783173323,-0.02386812651529908,-0.019173414409160615,-0.009003188749775291,-0.004266618785914047,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1881,-0.018911845050752163,-0.03011924047023058,-0.024679854977875948,-0.01362484491430223,-0.009070067433640376,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1882,-0.023987354710698128,-0.03576500751078129,-0.030731675587594508,-0.01841083388775587,-0.013392343651503325,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1883,-0.028336537070572376,-0.04124381300061941,-0.03569663714617491,-0.02138038219884038,-0.017590001784265046,200,degC (FaIR-1.6.4 native ref)
ssp245,gsat,fair164,1884,-0.030436450615525246,-0.045460682921111585,-0.03854679938405752,-0.02304783094674349,-0.019547349680215133,200,degC (FaIR-1.6.4 native ref)
