year,component,med_diff_cm,mean_diff_cm,se_mean_cm,p05_diff_cm,p95_diff_cm
2025,glaciers,0.0,0.0,0.0,0.0,0.0
2026,glaciers,0.0,0.0,0.0,0.0,0.0
2027,glaciers,0.0,0.0,0.0,0.0,0.0
2028,glaciers,0.0,0.0,0.0,0.0,0.0
2029,glaciers,0.0,0.0,0.0,0.0,0.0
2030,glaciers,0.0,0.0,0.0,0.0,0.0
2031,glaciers,0.0,0.0,0.0,0.0,0.0
2032,glaciers,1.5745071811679168e-5,1.5928011522611472e-5,5.98415711775957e-8,1.1807736094571197e-5,2.051833099900868e-5
2033,glaciers,4.431928856840628e-5,4.4927767186575985e-5,1.8807818500412442e-7,3.200620048968705e-5,5.967133152733339e-5
2034,glaciers,7.843518326922094e-5,7.976331448786022e-5,3.5676833927332974e-7,5.516144697830239e-5,0.00010790627332981639
2035,glaciers,0.00011483632463082927,0.00011717516127596727,5.448558440334888e-7,8.061980682834146e-5,0.00016083275928209235
2036,glaciers,0.00015205484815017378,0.00015531405006799991,7.395552513692351e-7,0.00010647076941991963,0.0002144048676870458
2037,glaciers,0.0001889952855620436,0.00019322758395444483,9.323924523185322e-7,0.0001319940024629318,0.0002685565176020477
2038,glaciers,0.00022517340550676224,0.000230421330950217,1.1179694510721039e-6,0.00015748087215776695,0.0003201874351409284
2039,glaciers,0.0002603428674614605,0.00026661756855567533,1.295420190965023e-6,0.0001822550606049189,0.00037202364693409427
2040,glaciers,0.00029511226541334423,0.0003016360052053895,1.4643582133028607e-6,0.00020658899420651354,0.00042155290560628165
2041,glaciers,0.00032763265637614225,0.00033530556921347723,1.6247286326275379e-6,0.00023005891296086213,0.00046830041575485204
2042,glaciers,0.0003593430475763437,0.0003677291960322413,1.7761209570394115e-6,0.0002529595718200328,0.000512920490529134
2043,glaciers,0.0003895054062694747,0.00039877149918273114,1.920075934979354e-6,0.0002748614648323988,0.0005552185120903274
2044,glaciers,0.00041878603093170597,0.00042840409213120643,2.0566738065550427e-6,0.00029541065683171827,0.0005943586242262545
