year,component,arm,med_cm,p05_cm,p95_cm
1990,glaciers,fixed,-0.6663032249651273,-0.8935106608068273,-0.47346467776828005
1991,glaciers,fixed,-0.6370501069386558,-0.8489612692546618,-0.45471000340967366
1992,glaciers,fixed,-0.602868735317756,-0.8014307116258246,-0.4305631039506545
1993,glaciers,fixed,-0.5857504108715501,-0.7748643218140299,-0.4187794742498588
1994,glaciers,fixed,-0.5485075630263041,-0.7251191186855072,-0.39222173631381224
1995,glaciers,fixed,-0.5161184319248777,-0.6793880478951293,-0.3693433169592634
1996,glaciers,fixed,-0.4722576976513566,-0.6218539572377627,-0.336731880819197
1997,glaciers,fixed,-0.43440363945829485,-0.5709872072528429,-0.3112049011903739
1998,glaciers,fixed,-0.3895835677327757,-0.5116632658560535,-0.27998467176716074
1999,glaciers,fixed,-0.3157287465349665,-0.41468542256579066,-0.22671699187670763
2000,glaciers,fixed,-0.27504943738271637,-0.3619900669230506,-0.19773182608692358
2001,glaciers,fixed,-0.22833118303044975,-0.3001763590261149,-0.164308425438073
2002,glaciers,fixed,-0.1708002877792516,-0.22476919630227576,-0.12408883147229904
2003,glaciers,fixed,-0.10978395427046772,-0.14412650543412786,-0.07979588309134794
2004,glaciers,fixed,-0.04937321266096584,-0.06609841694440469,-0.035411335257465246
2005,glaciers,fixed,0.00028835833475993056,-0.010465469875598021,0.00995228114450324
2006,glaciers,fixed,0.07049868188633024,0.04730262151045674,0.09662303327872225
2007,glaciers,fixed,0.15024733200883955,0.10602210046047117,0.19813498489726897
2008,glaciers,fixed,0.21121740304421044,0.1504878041838873,0.27760379401005275
2009,glaciers,fixed,0.2544047884290368,0.18169024105228954,0.33455048856778147
2010,glaciers,fixed,0.3125217737860715,0.22330299454275912,0.4107741736809663
2011,glaciers,fixed,0.40642729616264406,0.2921593014472437,0.5333574328193293
2012,glaciers,fixed,0.4672273114588217,0.33703380613724065,0.6135147134045351
2013,glaciers,fixed,0.5171195379542153,0.3752563177365244,0.6783925926943968
2014,glaciers,fixed,0.5712665732271844,0.4134450078316112,0.7512496114055064
2015,glaciers,fixed,0.6400300592718979,0.4635455064768339,0.8418138242631682
2016,glaciers,fixed,0.7124937617223428,0.5178917432598251,0.9338709892590102
2017,glaciers,fixed,0.8365301435948993,0.6091950500995631,1.0958186177355174
2018,glaciers,fixed,0.9140843511370571,0.6651639233683766,1.1965066827882407
2019,glaciers,fixed,0.9781604732522016,0.710549028825108,1.281863120615112
2020,glaciers,fixed,1.0702991056101179,0.7776480421548378,1.4026699210602835
2021,glaciers,fixed,1.1382099813342053,0.8277626943655043,1.4904695261438257
2022,glaciers,fixed,1.2045975583518496,0.8774373454495303,1.5762381633483538
2023,glaciers,fixed,1.2772601034514048,0.9296009010293038,1.6683411785370916
2024,glaciers,fixed,1.3669966042368566,0.9954885921504647,1.7876915547239296
2025,glaciers,fixed,1.458809151002336,1.0616505673374244,1.9055012342002442
2026,glaciers,fixed,1.5494353943520807,1.1297520167410557,2.0241918540102373
2027,glaciers,fixed,1.644298350614255,1.200108430971279,2.146062575180385
2028,glaciers,fixed,1.7401495390266803,1.2696182643828018,2.2668380131026695
2029,glaciers,fixed,1.8350429618108377,1.3396800328128977,2.3902814762705535
2030,glaciers,fixed,1.9310653449050958,1.409738486112433,2.5124069531543114
2031,glaciers,fixed,2.027381516794401,1.4815918589235055,2.6358255866888074
2032,glaciers,fixed,2.1215460741151273,1.5508927158432113,2.759054744843352
2033,glaciers,fixed,2.2195098109867937,1.6213941524017976,2.88441900612805
2034,glaciers,fixed,2.317503976071804,1.693435222255161,3.0105124123112335
2035,glaciers,fixed,2.4189110320975296,1.770859835312607,3.1384404154241574
2036,glaciers,fixed,2.521753857974946,1.851207258493729,3.2678686521687355
2037,glaciers,fixed,2.628912211779318,1.9343773171866714,3.4017369524661523
2038,glaciers,fixed,2.7379489644142234,2.0183932058259137,3.538259038807537
2039,glaciers,fixed,2.848676713088719,2.0990835518566855,3.678999322466568
2040,glaciers,fixed,2.9605915822143998,2.1852482832148246,3.8209586890949065
2041,glaciers,fixed,3.075008887710172,2.276053142975118,3.966198185954118
2042,glaciers,fixed,3.1885178242542795,2.3678091876479543,4.107825351094022
2043,glaciers,fixed,3.304077462502258,2.4586810288048637,4.251001733847455
2044,glaciers,fixed,3.424956240344713,2.5517585968417,4.397944653333151
2045,glaciers,fixed,3.54444986456495,2.646989337736126,4.545412848135202
2046,glaciers,fixed,3.66471460929648,2.74102245882027,4.702644863621987
2047,glaciers,fixed,3.7905952465706667,2.83547221852354,4.864609900486869
2048,glaciers,fixed,3.9203809924580693,2.9344332872885444,5.027549812166778
2049,glaciers,fixed,4.047585847280359,3.0329036768406863,5.189350888204786
2050,glaciers,fixed,4.180068184653884,3.139507725605059,5.3562285950161295
2051,glaciers,fixed,4.315783469556024,3.242145981841997,5.519927451099842
2052,glaciers,fixed,4.452001770109032,3.3463660837498845,5.68491865402862
2053,glaciers,fixed,4.591768208918386,3.452956472739854,5.859149751146676
2054,glaciers,fixed,4.734670248232722,3.5636480503715413,6.035943928733606
2055,glaciers,fixed,4.8769839456969795,3.676211674874516,6.210993632920222
2056,glaciers,fixed,5.020389531893388,3.792347420742341,6.3798521276905955
2057,glaciers,fixed,5.166346715699047,3.900484656209697,6.551003474247368
2058,glaciers,fixed,5.314724636712418,4.009992840771683,6.742361829878186
2059,glaciers,fixed,5.465521952611402,4.121710834149094,6.919310070342012
2060,glaciers,fixed,5.616822550949127,4.240797792479608,7.099144886578157
2061,glaciers,fixed,5.768250235149633,4.3669906265027425,7.272371904528256
2062,glaciers,fixed,5.919597772769966,4.487679789286906,7.459130430433716
2063,glaciers,fixed,6.068432284221865,4.614192588008308,7.644548567340054
2064,glaciers,fixed,6.2224466915097345,4.734925835299636,7.835264204709038
2065,glaciers,fixed,6.376538311921611,4.854043329406666,8.037354481518403
2066,glaciers,fixed,6.532216107861117,4.978511383532992,8.214854905067465
2067,glaciers,fixed,6.6870276390115455,5.096542543798795,8.402882932991124
2068,glaciers,fixed,6.847298159726981,5.220723536984673,8.597405613650732
2069,glaciers,fixed,7.006933994948332,5.349717228336192,8.784765041522498
2070,glaciers,fixed,7.169004386064584,5.4855580275256495,8.97528082223343
2071,glaciers,fixed,7.333786519125567,5.599399435270373,9.165665119222798
2072,glaciers,fixed,7.489673139579437,5.735606426866012,9.346100895980195
2073,glaciers,fixed,7.646379389150672,5.873799333900284,9.530864324029581
2074,glaciers,fixed,7.809428120894635,5.9925366033905565,9.731081417542857
2075,glaciers,fixed,7.969530269061896,6.124433428239255,9.922793328818248
2076,glaciers,fixed,8.125086316421527,6.253703110250837,10.109695504561387
2077,glaciers,fixed,8.27941603834084,6.3758880843245,10.298599347929231
2078,glaciers,fixed,8.436128046135181,6.503936286845027,10.491567054732219
2079,glaciers,fixed,8.593413561271328,6.620993545532068,10.67597931682127
2080,glaciers,fixed,8.743215621732553,6.749909534242269,10.853133994781434
2081,glaciers,fixed,8.895049815166669,6.876333581720008,11.023499960420388
2082,glaciers,fixed,9.039623817399384,7.003902845741449,11.19182894979831
2083,glaciers,fixed,9.185732030497295,7.127813346651311,11.369699571121672
2084,glaciers,fixed,9.333005337466764,7.25604752968259,11.54511283002333
2085,glaciers,fixed,9.47525571547625,7.3798278311533085,11.716894781351643
2086,glaciers,fixed,9.613172602379413,7.497188241484065,11.879213918932555
2087,glaciers,fixed,9.745259503856996,7.608825073897625,12.029772766945516
2088,glaciers,fixed,9.869043923955157,7.721967503004506,12.186082592724855
2089,glaciers,fixed,9.996624160653777,7.823765727526651,12.337145680962367
2090,glaciers,fixed,10.116772333150928,7.9344652184540685,12.481471483683016
2091,glaciers,fixed,10.244602974935773,8.035315100790994,12.620944781957238
2092,glaciers,fixed,10.365237909365035,8.130923482497417,12.75623757025533
2093,glaciers,fixed,10.479546524631797,8.228308574909372,12.882098854347525
2094,glaciers,fixed,10.594545379381952,8.321918747591031,13.019115227280542
2095,glaciers,fixed,10.70751799963216,8.412699239215241,13.14637783927901
2096,glaciers,fixed,10.814158480252992,8.501794655224394,13.277033246846404
2097,glaciers,fixed,10.919403110283906,8.590086918876782,13.411064205134291
2098,glaciers,fixed,11.023982396095498,8.675255422772793,13.531625282501963
2099,glaciers,fixed,11.128208198716916,8.756334038384608,13.655114182676499
2100,glaciers,fixed,11.228248278189877,8.838366876106981,13.756375826884637
2101,glaciers,fixed,11.31957816322037,8.915264688588168,13.864570390982033
2102,glaciers,fixed,11.410843353065959,8.985485746164667,13.97297378879975
2103,glaciers,fixed,11.49979083761454,9.05436996483992,14.070497483239492
2104,glaciers,fixed,11.582403928782092,9.125861250082892,14.172097902022541
2105,glaciers,fixed,11.668598874432492,9.196752997912435,14.27572532913815
2106,glaciers,fixed,11.755735370821624,9.258364447316769,14.37575419607806
2107,glaciers,fixed,11.83759093619872,9.319089959701287,14.467411798920333
2108,glaciers,fixed,11.91811748328303,9.378235619333386,14.552106403002448
2109,glaciers,fixed,11.999607775203902,9.43295322419986,14.639473994398129
2110,glaciers,fixed,12.080740700937046,9.486578923808608,14.727983233482375
2111,glaciers,fixed,12.147300189991704,9.548031371519919,14.802595530558529
2112,glaciers,fixed,12.216259913513207,9.603577122893155,14.890091249819953
2113,glaciers,fixed,12.282903408635324,9.65964797481798,14.979218247848594
2114,glaciers,fixed,12.348493435470115,9.704834234207508,15.057633063733395
2115,glaciers,fixed,12.413372829805784,9.76146419986503,15.131928242557544
2116,glaciers,fixed,12.474710124210038,9.817598259889559,15.204556534704764
2117,glaciers,fixed,12.537971296818622,9.868600185619618,15.275394282593007
2118,glaciers,fixed,12.597910121791543,9.921352024307684,15.343651228425161
2119,glaciers,fixed,12.658799420062458,9.969440792644793,15.411826670597081
2120,glaciers,fixed,12.711337184861062,10.00978919814762,15.477176073910144
2121,glaciers,fixed,12.76901542766758,10.048693397573567,15.53920190623442
2122,glaciers,fixed,12.82486422434394,10.089488088744012,15.595716077034645
2123,glaciers,fixed,12.88139444806767,10.12943188186093,15.659691085895561
2124,glaciers,fixed,12.934986252501002,10.168354942874718,15.717970926061746
2125,glaciers,fixed,12.98572962668015,10.2066300239861,15.775143537964762
2126,glaciers,fixed,13.032853030671786,10.243867439375204,15.830835581041711
2127,glaciers,fixed,13.080235701599907,10.289207429973596,15.884948183652138
2128,glaciers,fixed,13.129245243455083,10.33597055132492,15.937810660673234
2129,glaciers,fixed,13.177922337876243,10.381663367106032,15.989344347265792
2130,glaciers,fixed,13.222717427106211,10.426193072179636,16.040033755490633
2131,glaciers,fixed,13.266663375267811,10.469862649738268,16.089579694950974
2132,glaciers,fixed,13.312607710606555,10.5111434352408,16.13764904623199
2133,glaciers,fixed,13.354369868837006,10.546052918300045,16.18369334970909
2134,glaciers,fixed,13.391334285495082,10.58011264636183,16.2316001010867
2135,glaciers,fixed,13.42685475513234,10.613481310749531,16.280953365428438
2136,glaciers,fixed,13.463941162962655,10.646307651096736,16.329486117814024
2137,glaciers,fixed,13.5035271638532,10.678294569653243,16.37712825620764
2138,glaciers,fixed,13.540914678857366,10.709623438865227,16.423859395958658
2139,glaciers,fixed,13.574335064160511,10.73907901045807,16.469642437617253
2140,glaciers,fixed,13.606195081968096,10.766209482322399,16.509793597645753
2141,glaciers,fixed,13.641494004441988,10.79096641612296,16.54739359672989
2142,glaciers,fixed,13.673887520241731,10.810615454775526,16.583650295305183
2143,glaciers,fixed,13.703656800462877,10.829576148443385,16.618416013593418
2144,glaciers,fixed,13.73376053239246,10.8478962027129,16.653177895346836
2145,glaciers,fixed,13.762434905559097,10.86572469304322,16.68826104897727
2146,glaciers,fixed,13.79109014690669,10.88909487365496,16.726225458229816
2147,glaciers,fixed,13.819986565179729,10.914513683362562,16.757616827800536
2148,glaciers,fixed,13.848218876606143,10.940033695897394,16.788405228082574
2149,glaciers,fixed,13.875344842729469,10.964936113214087,16.82429562364262
2150,glaciers,fixed,13.903622754665264,10.990191885815873,16.85893779856093
2151,glaciers,fixed,13.92527996350282,11.012629858517753,16.886287936702175
2152,glaciers,fixed,13.947351524313929,11.035123411183454,16.924023777482088
2153,glaciers,fixed,13.967756403473736,11.054705862924342,16.958611385696766
2154,glaciers,fixed,13.99263652152493,11.072175555744039,16.991052879311564
2155,glaciers,fixed,14.018180508433534,11.087005507313688,17.02245709838691
2156,glaciers,fixed,14.043183619757233,11.101173818908705,17.05286863828894
2157,glaciers,fixed,14.062573373776143,11.119679759918293,17.082603446415682
2158,glaciers,fixed,14.083198817789771,11.134631996707514,17.111852118317938
2159,glaciers,fixed,14.10360013024637,11.149376089566948,17.140734572696594
2160,glaciers,fixed,14.123883149809584,11.16388996303677,17.169132325105867
2161,glaciers,fixed,14.148644188308701,11.178162584542449,17.196964812824724
2162,glaciers,fixed,14.168129746529665,11.192163512059983,17.224930701842723
2163,glaciers,fixed,14.18734082102341,11.20574625916367,17.252975116988786
2164,glaciers,fixed,14.206232691600977,11.219148459611567,17.27689629136243
2165,glaciers,fixed,14.224778772148742,11.232329690766596,17.298792131283292
2166,glaciers,fixed,14.246047104547383,11.245120371019159,17.321029162393586
2167,glaciers,fixed,14.265341005493209,11.257543827070565,17.34022623675234
2168,glaciers,fixed,14.284611707238021,11.273514349699715,17.36021556890731
2169,glaciers,fixed,14.300165828950762,11.289445145597982,17.379769080338665
2170,glaciers,fixed,14.317368486320317,11.305471756030322,17.399128201776012
2171,glaciers,fixed,14.334519856407976,11.318432245364859,17.421560709031183
