year,ssp,component,gmst,med,p05,p17,p83,p95,n_finite
1990,SSP1-2.6,glaciers,0.5557397132233756,-0.7135260947579349,-0.8865544031007421,-0.8025110149897433,-0.6665538727702791,-0.6334303300412722,2000
1991,SSP1-2.6,glaciers,0.5885637306361448,-0.6804976761476083,-0.837912141007393,-0.7616475538109082,-0.6363796849360015,-0.6060317217010721,2000
1992,SSP1-2.6,glaciers,0.5090689778394178,-0.643581884887555,-0.7859585242660602,-0.7160363979445141,-0.6030139562466604,-0.5750766090106614,2000
1993,SSP1-2.6,glaciers,0.3084522979487564,-0.6245520247536889,-0.7555711242689089,-0.6898343294787067,-0.5861180903924406,-0.5598124218688884,2000
1994,SSP1-2.6,glaciers,0.332676813580452,-0.5834779243506105,-0.703872454431127,-0.6444797380551028,-0.5478167542286376,-0.5238634347580382,2000
1995,SSP1-2.6,glaciers,0.4547856293863089,-0.5463688485641525,-0.6564284659658898,-0.6029362331024647,-0.5140518162410057,-0.49165902555039126,2000
1996,SSP1-2.6,glaciers,0.5463394857269461,-0.4983249936821803,-0.598501019394686,-0.5497997350081932,-0.46879444112580665,-0.44825129775153255,2000
1997,SSP1-2.6,glaciers,0.600043540445978,-0.457730450397968,-0.5442562863903787,-0.5023468632634669,-0.4317187046208474,-0.41381206014931715,2000
1998,SSP1-2.6,glaciers,0.6466075693928761,-0.4102707545278703,-0.4856207406533644,-0.4489593379409747,-0.3871471921031857,-0.3714427362932568,2000
1999,SSP1-2.6,glaciers,0.686007840655961,-0.3327490921002214,-0.39596336995166403,-0.36450704535769773,-0.31422774041805585,-0.3010028442788484,2000
2000,SSP1-2.6,glaciers,0.7295563669080296,-0.28898022558562,-0.3425595623546841,-0.31667582922805215,-0.27317095090679844,-0.2620338653441372,2000
2001,SSP1-2.6,glaciers,0.7655239205849365,-0.23890073467873796,-0.2817019085999042,-0.26190396352276013,-0.2254347108562765,-0.2168199833009413,2000
2002,SSP1-2.6,glaciers,0.7999498588212678,-0.1784463402141272,-0.2086339238895211,-0.19487193182651735,-0.16857604677173071,-0.16239375594130637,2000
2003,SSP1-2.6,glaciers,0.8301407393993533,-0.11473981398265298,-0.13196072811416817,-0.12394941813761251,-0.10865132234334997,-0.10465877835038606,2000
2004,SSP1-2.6,glaciers,0.8359312010698448,-0.05102390874172791,-0.0578860953067752,-0.05493234206096527,-0.04760812591396982,-0.04522181107398841,2000
2005,SSP1-2.6,glaciers,0.843916603443868,0.0018194613642497082,-0.007167893312063689,-0.003316052087130785,0.006968898652744367,0.010770929827670982,2000
2006,SSP1-2.6,glaciers,0.8516506513236204,0.0753821182483545,0.06334134348659937,0.06805130873272647,0.08536942358257793,0.09438946622543355,2000
2007,SSP1-2.6,glaciers,0.8597675192449368,0.15816378852526292,0.1415891811536244,0.147884606868891,0.17307833485794558,0.18731925070265035,2000
2008,SSP1-2.6,glaciers,0.8671015531069908,0.22234905328927246,0.20034903434709497,0.20898801999771138,0.24344054394239442,0.26337298532989717,2000
2009,SSP1-2.6,glaciers,0.8915919796329949,0.26915648705626083,0.24291776461060371,0.25370009322284104,0.2950825936086146,0.32052621173834484,2000
2010,SSP1-2.6,glaciers,0.91224213325433,0.33007479341525725,0.2980858322627804,0.31120108148614545,0.3626383750998032,0.3943989708799538,2000
2011,SSP1-2.6,glaciers,0.9463726707864436,0.4264144514988679,0.3874161919914992,0.4032693245150509,0.4658738320345888,0.5030346380067338,2000
2012,SSP1-2.6,glaciers,0.9634454159642772,0.4903188490435677,0.44561211234159404,0.4635400816398948,0.5359022391800576,0.5795388936982414,2000
2013,SSP1-2.6,glaciers,1.0010392042679888,0.544432657598672,0.4940165995468943,0.5141023627734215,0.5953783181407916,0.6448475455024615,2000
2014,SSP1-2.6,glaciers,1.034758969518629,0.6020694280052905,0.5455687974263462,0.5677900170024011,0.6594148161670587,0.7130308503573296,2000
2015,SSP1-2.6,glaciers,1.0655474016558886,0.6741040849022593,0.6118998576685952,0.6364004564704555,0.736669090141638,0.7962196100355245,2000
2016,SSP1-2.6,glaciers,1.0982433117141364,0.7492625645833666,0.6819709516376287,0.7082615700121875,0.8171439501030521,0.8792521174523622,2000
2017,SSP1-2.6,glaciers,1.1215083354395925,0.8753622947126622,0.7990378354552863,0.8293711759829288,0.949487955336419,1.018102149231514,2000
2018,SSP1-2.6,glaciers,1.1514531927883527,0.9555635998114069,0.8726461558207811,0.9049637989687005,1.0365123033262242,1.1100845667927193,2000
