ssp,component,horizon,arm,n_draws,med_cm,mean_cm,p05_cm,p95_cm,spread_cm,spread_ratio,med_ratio,provenance
ssp585,glaciers,2100,fixed,2000,13.199997190232917,13.218658260481803,11.31928389476928,15.244333421325502,3.925049526556222,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,gis,2300,joint,2000,79.17737429321232,80.29007335368529,29.20615854336568,135.4850491215851,106.2788905782194,2.6621354861060547,0.9218655673683807,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,ais,2100,fixed,2000,36.13386673148123,37.52809463008202,11.901910665883507,67.15949063231055,55.257579966427045,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,ais,2100,joint,2000,34.38308885227867,36.39912311413699,6.341947602941756,70.38708503518649,64.04513743224473,1.1590289960428373,0.9515474529141047,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,ais,2150,fixed,2000,90.53467194035412,94.32737843249025,54.73279134923621,146.910997555932,92.17820620669579,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,ais,2150,joint,2000,88.87166972708377,92.66038394928258,45.891937466817325,152.68640074478324,106.79446327796592,1.1585652148458538,0.9816313222588804,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,ais,2300,fixed,2000,270.266644945514,281.00363834211043,172.40318193092682,424.8726102682413,252.4694283373145,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,ais,2300,joint,2000,268.54587636470114,284.9136555633629,158.6325139214944,467.9595006859136,309.3269867644192,1.225205716199189,0.9936330708469048,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,te,2100,fixed,2000,28.04993205172675,28.071171592899926,24.90848540972813,31.16798721095001,6.25950180122188,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,te,2100,joint,2000,27.64901297620313,28.085376274541026,19.208477225845456,37.6191642378563,18.410687012010847,2.941238391914354,0.9857069502063576,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,te,2150,fixed,2000,52.17435888287241,52.213865554105446,46.33110178660644,57.974106582578194,11.643004795971756,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,te,2150,joint,2000,51.193089287725854,52.24567528433663,33.79200773088897,72.28822784148137,38.496220110592404,3.306381882098968,0.9811924934746312,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,te,2300,fixed,2000,105.58343299981902,105.66338127449829,93.75863711666645,117.32018043245043,23.56154331578398,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,te,2300,joint,2000,101.83295247580708,105.73230822644123,59.563837912299,157.28800609048997,97.72416817819098,4.147613204637794,0.9644785131771726,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,lws,2100,fixed,2000,2.8138468232151475,2.813846823215153,2.8138468232151475,2.8138468232151475,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,lws,2100,joint,2000,2.8138468232151475,2.813846823215153,2.8138468232151475,2.8138468232151475,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,lws,2150,fixed,2000,4.3138468232151554,4.313846823215159,4.3138468232151554,4.3138468232151554,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,lws,2150,joint,2000,4.3138468232151554,4.313846823215159,4.3138468232151554,4.3138468232151554,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,lws,2300,fixed,2000,8.813846823215119,8.813846823215131,8.813846823215119,8.813846823215119,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,lws,2300,joint,2000,8.813846823215119,8.813846823215131,8.813846823215119,8.813846823215119,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,total,2100,fixed,2000,90.59843288004882,91.70537757331896,65.90789160951407,122.68713892475681,56.77924731524274,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,total,2100,joint,2000,88.30523507431269,90.66234661440465,53.87469999426913,133.22880133326498,79.35410133899586,1.397589878189399,0.9746883281218308,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,total,2150,fixed,2000,189.7719473170514,194.13983944330673,153.59183594147157,248.62199197630562,95.03015603483405,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,total,2150,joint,2000,187.25001551590742,192.83103075682902,126.50224369119786,274.36246590985223,147.86022221865437,1.5559294900500327,0.986710723914686,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,total,2300,fixed,2000,499.4301250108027,509.0148540635882,396.91169858528565,656.3939041670104,259.48220558172477,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,total,2300,joint,2000,488.9338927207706,506.1299858981882,325.04894431968387,745.0300891056502,419.9811447859663,1.61853543615611,0.9789835819579263,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp585 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
