ssp,component,horizon,arm,n_draws,med_cm,mean_cm,p05_cm,p95_cm,spread_cm,spread_ratio,med_ratio
vvVL,glaciers,2100,fixed,2000,7.523459035426968,7.572697973779181,5.7592832131072935,9.42130030856803,3.6620170954607367,1.0,1.0
vvVL,glaciers,2100,joint,2000,6.5579429142499155,6.685004620912763,4.619824218987576,9.39384545311766,4.774021234130084,1.3036589152048839,0.8716659296434571
vvVL,glaciers,2150,fixed,2000,9.137190727688342,9.162722091734828,7.006209539219569,11.376438252498527,4.370228713278959,1.0,1.0
vvVL,glaciers,2150,joint,2000,7.504987848541132,7.722414725668023,5.218917039476039,10.996324958619986,5.777407919143948,1.3219921194488675,0.821367099824111
vvVL,glaciers,2300,fixed,2000,10.877583783705404,10.919655565678255,8.3416531688858,13.600082608889755,5.258429440003955,1.0,1.0
vvVL,glaciers,2300,joint,2000,8.28902917973504,8.57281549701716,5.723122486776241,12.327232968003093,6.6041104812268525,1.2559093083926378,0.7620285299159899
vvVL,gis,2100,fixed,2000,6.249589914937738,6.257508738717808,5.592341101256891,6.956992189179309,1.364651087922418,1.0,1.0
vvVL,gis,2100,joint,2000,5.192831854321529,5.338319416092152,4.015726027059515,7.247287056974023,3.2315610299145074,2.368049282717624,0.830907615539645
vvVL,gis,2150,fixed,2000,7.470831140491611,7.494002075816913,6.474963415400193,8.618622453948644,2.143659038548451,1.0,1.0
vvVL,gis,2150,joint,2000,5.669899966451544,5.8775083143814975,4.028976600438284,8.527961059651004,4.4989844592127195,2.098740694443247,0.758938310855523
vvVL,gis,2300,fixed,2000,8.311304309954492,8.424268024240835,6.740794957241224,10.457169824613356,3.7163748673721315,1.0,1.0
vvVL,gis,2300,joint,2000,4.9697515846686855,5.280829418356301,2.8408672564918227,8.833977727834796,5.993110471342973,1.6126226995988522,0.5979508629850537
vvVL,ais,2100,fixed,2000,4.494813589091104,5.373129149418191,3.6713734697310163,5.321054324834034,1.6496808551030173,1.0,1.0
vvVL,ais,2100,joint,2000,4.2062457513520695,6.34622576009211,3.3102914808032744,7.313235390058717,4.002943909255443,2.4264959473058028,0.935799820833641
vvVL,ais,2150,fixed,2000,6.802342412096126,7.834127041942962,5.5368970843928915,8.07706389588982,2.5401668114969285,1.0,1.0
vvVL,ais,2150,joint,2000,6.065447740441102,9.001636665225824,4.7993183454582615,11.04619562239014,6.246877276931879,2.4592389951156686,0.89167045305678
vvVL,ais,2300,fixed,2000,12.620990222208569,13.611306066875457,10.537003644694899,14.759440683611173,4.222437038916274,1.0,1.0
vvVL,ais,2300,joint,2000,10.29676406573666,13.635634944437959,6.753446278761114,18.73884550898655,11.985399230225436,2.8385027697894567,0.8158443897387643
vvVL,te,2100,fixed,2000,14.784320505379647,14.720503437095987,13.356755324555378,15.902965254289903,2.546209929734525,1.0,1.0
vvVL,te,2100,joint,2000,9.289936334681279,9.668770794788907,5.24447635527239,15.44463935902987,10.20016300375748,4.0060180759804735,0.6283641058309648
vvVL,te,2150,fixed,2000,17.79723646261435,17.720414030756096,16.078745911785212,19.143851283821277,3.065105372036065,1.0,1.0
vvVL,te,2150,joint,2000,10.493804036193966,11.222206695721196,5.8217164895224345,18.996563623430355,13.174847133907921,4.298334163029518,0.5896310957174563
vvVL,te,2300,fixed,2000,19.494992320407583,19.410841462365234,17.61256747532096,20.970066591242986,3.3574991159220247,1.0,1.0
vvVL,te,2300,joint,2000,10.966191374258393,12.24241004999647,5.679751802533497,22.626265850609652,16.946514048076153,5.047362177315827,0.5625132441205867
vvVL,lws,2100,fixed,2000,2.596380650083528,2.5963806500835225,2.596380650083528,2.596380650083528,0.0,NaN,1.0
vvVL,lws,2100,joint,2000,2.596380650083528,2.5963806500835225,2.596380650083528,2.596380650083528,0.0,NaN,1.0
vvVL,lws,2150,fixed,2000,4.2307986469202445,4.230798646920235,4.2307986469202445,4.2307986469202445,0.0,NaN,1.0
vvVL,lws,2150,joint,2000,4.2307986469202445,4.230798646920235,4.2307986469202445,4.2307986469202445,0.0,NaN,1.0
vvVL,lws,2300,fixed,2000,8.483616077316128,8.483616077316125,8.483616077316128,8.483616077316128,0.0,NaN,1.0
vvVL,lws,2300,joint,2000,8.483616077316128,8.483616077316125,8.483616077316128,8.483616077316128,0.0,NaN,1.0
vvVL,total,2100,fixed,2000,35.645918730965704,36.52021994909469,33.167040084943004,38.459007568285124,5.29196748334212,1.0,1.0
vvVL,total,2100,joint,2000,27.965577885470807,30.634701241969463,21.61343362972748,42.64195522148462,21.02852159175714,3.973667952032968,0.7845380026964219
vvVL,total,2150,fixed,2000,45.44376455595754,46.44206388717104,42.19587339595514,48.89212682975666,6.696253433801523,1.0,1.0
vvVL,total,2150,joint,2000,34.15926196407389,38.05456504791678,25.983638634650887,54.90187640932108,28.918237774670196,4.318569788397786,0.7516820469838411
vvVL,total,2300,fixed,2000,59.93796061884055,60.849687196475905,55.61985854015397,64.5181190455516,8.89826050539763,1.0,1.0
vvVL,total,2300,joint,2000,43.281747574856574,48.215305987124005,31.767011184561824,73.44942784470054,41.68241666013871,4.684333149704306,0.7221091129558993
