draw,amp,ll,logpost
2,1.5489991500000002,29.484002176443084,27.028624112985852
2,1.5759991000000002,29.451800276424194,26.602673671298945
2,1.6029990500000002,29.158682494066266,25.893307430606257
2,1.6299990000000002,14.114919513181754,10.410796074720238
3,0.5500010000000001,178.31517677642262,174.6110533379611
3,0.5770009500000001,183.40253497274503,180.13715990928503
3,0.6040009000000001,195.27081111311503,192.4216845079898
3,0.6310008500000001,215.0405929169575,212.58521485350028
3,0.6580008,216.5884436662034,214.50431422774744
3,0.68500075,217.5419008351138,215.8065201049924
3,0.7120007,217.91760381912803,216.5084718806744
3,0.7390006500000001,218.4703555988618,217.3649725354092
3,0.7660006000000001,218.7092016376267,217.8850675325084
3,0.7930005500000001,218.9430631928001,218.37767812934936
3,0.8200005000000001,218.97941886156812,218.6502829231182
3,0.8470004500000001,219.0669774335919,218.95159070347603
3,0.8740004000000001,218.9168782544952,218.99274081604665
3,0.9010003500000001,218.5276775550607,218.77228949161272
3,0.9280003000000001,218.64723309430244,219.0380944891883
3,0.9550002500000001,216.7867561926167,217.30136712916968
3,0.9820002000000001,217.10313303024944,217.71899359180273
3,1.00900015,215.81111507470095,216.50572534458786
3,1.0360001,214.0531532894809,214.80401335103465
3,1.06300005,214.39642544661675,215.18103538317064
3,1.09,212.46215185997573,213.258011754863
3,1.11699995,211.04859340711528,211.83320334366917
3,1.1439999,208.28677723853085,209.0376373000846
3,1.17099985,202.6192751207731,203.31388539066
3,1.1979998,203.0866423661745,203.70250292772778
3,1.22499975,196.88291447587778,197.39752541243075
3,1.2519997,192.4677796864438,192.85864108132967
3,1.2789996500000003,189.18052040679208,189.4251323433441
3,1.3059996000000003,189.47079143560455,189.546653997156
3,1.3329995500000003,186.04109432349668,185.9257075933808
3,1.3599995000000002,186.05397860133058,185.72484266288063
3,1.3869994500000002,185.86540454675307,185.30001948330232
3,1.4139994000000002,182.15131902832027,181.32718492320197
3,1.4409993500000002,175.97469729567158,174.86931423221898
3,1.4679993000000002,165.26183656552615,163.8527046270725
3,1.4949992500000002,160.33886971071882,158.6034889805974
3,1.5219992000000002,159.27408412679858,157.18995468834262
3,1.5489991500000002,153.95735299227724,151.50197492882
3,1.5759991000000002,139.43831067482557,136.58918406970034
3,1.6029990500000002,137.5411784671388,134.2758034036788
3,1.6299990000000002,135.297706318596,131.59358288013448
4,0.5500010000000001,-17.902820455595222,-21.606943894056734
4,0.5770009500000001,27.403804781445015,24.138429717985005
4,0.6040009000000001,47.52005285419514,44.67092624906989
4,0.6310008500000001,91.60107261027527,89.14569454681804
4,0.6580008,168.77814688068185,166.69401744222588
4,0.68500075,192.83624821820453,191.1008674880831
4,0.7120007,201.3502178698012,199.94108593134757
4,0.7390006500000001,208.19583825707886,207.09045519362627
4,0.7660006000000001,213.64967048919763,212.82553638407933
4,0.7930005500000001,213.1020182349237,212.53663317147294
4,0.8200005000000001,217.51061391065537,217.18147797220544
4,0.8470004500000001,217.0922484432067,216.97686171309084
4,0.8740004000000001,220.4933705702806,220.56923313183205
4,0.9010003500000001,220.21281583716765,220.45742777371967
4,0.9280003000000001,222.48182863183416,222.87269002672002
4,0.9550002500000001,223.33615918320652,223.8507701197595
4,0.9820002000000001,223.5224620732603,224.1383226348136
4,1.00900015,222.75840250790404,223.45301277779095
4,1.0360001,220.69120976509384,221.4420698266476
4,1.06300005,216.64714413249342,217.43175406904732
4,1.09,210.32087827188536,211.11673816677262
4,1.11699995,211.26399804703505,212.04860798358894
4,1.1439999,203.954204095605,204.70506415715877
4,1.17099985,204.97713376901393,205.67174403890084
4,1.1979998,198.73946208823168,199.35532264978497
4,1.22499975,188.03290098105634,188.5475119176093
4,1.2519997,164.93715742747546,165.32801882236132
4,1.2789996500000003,154.11960462931464,154.36421656586666
4,1.3059996000000003,139.9517547721665,140.02761733371796
4,1.3329995500000003,122.28102016707793,122.16563343696205
4,1.3599995000000002,107.8943681969025,107.56523225845257
4,1.3869994500000002,109.16484484710742,108.59945978365667
4,1.4139994000000002,94.36430005329544,93.54016594817713
4,1.4409993500000002,95.52192365222145,94.41654058876884
4,1.4679993000000002,96.605225070333,95.19609313187937
4,1.4949992500000002,81.43138215153219,79.69600142141076
4,1.5219992000000002,82.37783653938868,80.29370710093272
4,1.5489991500000002,41.60174546071159,39.14636739725436
4,1.5759991000000002,16.060710577871085,13.211583972745835
4,1.6029990500000002,-2.627177352452402,-5.892552415912412
4,1.6299990000000002,-2.169002338213411,-5.873125776674925
5,0.5500010000000001,196.97303641377815,193.26891297531662
5,0.5770009500000001,199.62217211416393,196.35679705070393
5,0.6040009000000001,202.28080964921148,199.43168304408624
5,0.6310008500000001,207.87956996316183,205.4241918997046
5,0.6580008,213.02996993033005,210.9458404918741
5,0.68500075,218.94786490304043,217.212484172919
5,0.7120007,220.46629484477182,219.05716290631818
5,0.7390006500000001,220.75951617173848,219.6541331082859
5,0.7660006000000001,220.88552177440212,220.06138766928382
5,0.7930005500000001,220.89460163734387,220.32921657389312
5,0.8200005000000001,221.0123462336631,220.68321029521317
5,0.8470004500000001,220.7342146410318,220.61882791091594
5,0.8740004000000001,220.9773243720049,221.05318693355633
5,0.9010003500000001,221.3115133113219,221.55612524787392
5,0.9280003000000001,220.8665921237912,221.25745351867707
5,0.9550002500000001,220.14583121943778,220.66044215599075
5,0.9820002000000001,220.65851094949852,221.2743715110518
5,1.00900015,221.3919389135992,222.0865491834861
5,1.0360001,220.70544221236221,221.45630227391598
5,1.06300005,221.18557975738628,221.97018969394017
5,1.09,221.32912578606738,222.12498568095464
5,1.11699995,220.71595324383648,221.50056318039037
5,1.1439999,220.68578271795963,221.4366427795134
5,1.17099985,220.42536146674516,221.11997173663207
5,1.1979998,219.94075808464297,220.55661864619626
5,1.22499975,219.42942071900785,219.94403165556082
5,1.2519997,219.13398522836573,219.5248466232516
5,1.2789996500000003,218.75271639290963,218.99732832946165
5,1.3059996000000003,215.41342627433949,215.48928883589093
5,1.3329995500000003,215.67785312713556,215.56246639701968
5,1.3599995000000002,211.91084890961972,211.58171297116976
5,1.3869994500000002,212.4408916969542,211.87550663350345
5,1.4139994000000002,206.9270113774359,206.10287727231758
5,1.4409993500000002,207.7138198608082,206.6084367973556
5,1.4679993000000002,208.33178589624538,206.92265395779174
5,1.4949992500000002,206.24780906443573,204.5124283343143
5,1.5219992000000002,206.81892873459583,204.73479929613987
5,1.5489991500000002,207.22897141527645,204.77359335181922
5,1.5759991000000002,205.27050223043824,202.421375625313
5,1.6029990500000002,205.64229975424294,202.37692469078294
5,1.6299990000000002,199.60173255299537,195.89760911453385
6,0.5500010000000001,131.59956775147495,127.89544431301343
6,0.5770009500000001,131.6520041595657,128.3866290961057
6,0.6040009000000001,143.03042183441082,140.18129522928558
6,0.6310008500000001,155.73168063761025,153.27630257415302
6,0.6580008,160.4974215631475,158.41329212469154
6,0.68500075,173.56509050430716,171.82970977418574
6,0.7120007,178.943096546564,177.53396460811035
6,0.7390006500000001,184.37899894302782,183.27361587957523
6,0.7660006000000001,189.8351167125659,189.0109826074476
6,0.7930005500000001,203.2345851109136,202.66920004746285
6,0.8200005000000001,208.39340620732128,208.06427026887135
6,0.8470004500000001,224.0507881797075,223.93540144959164
6,0.8740004000000001,225.3372614272218,225.41312398877324
6,0.9010003500000001,226.1174615926342,226.36207352918623
6,0.9280003000000001,226.52885141719938,226.91971281208524
6,0.9550002500000001,227.18213362441497,227.69674456096794
6,0.9820002000000001,227.50182371445803,228.11768427601132
6,1.00900015,227.45614076346126,228.15075103334817
6,1.0360001,227.80313344717953,228.5539935087333
6,1.06300005,227.09146047957643,227.87607041613032
6,1.09,225.64807393471446,226.44393382960172
6,1.11699995,226.1021380917208,226.8867480282747
6,1.1439999,224.04194325248142,224.79280331403518
6,1.17099985,221.2734317805072,221.9680420503941
6,1.1979998,221.68572992171784,222.30159048327113
6,1.22499975,221.6210506039235,222.13566154047646
6,1.2519997,218.34730358576792,218.73816498065378
6,1.2789996500000003,217.35758072685348,217.6021926634055
6,1.3059996000000003,216.37781129561782,216.45367385716926
6,1.3329995500000003,212.61521699111023,212.49983026099434
6,1.3599995000000002,210.3004467210064,209.97131078255646
6,1.3869994500000002,207.20413982417733,206.63875476072658
6,1.4139994000000002,202.93266253154573,202.10852842642743
6,1.4409993500000002,198.05701601935985,196.95163295590726
6,1.4679993000000002,194.27619401029594,192.8670620718423
6,1.4949992500000002,188.84825155253506,187.11287082241364
6,1.5219992000000002,185.14090646763637,183.0567770291804
6,1.5489991500000002,179.10575145027832,176.6503733868211
6,1.5759991000000002,175.9682269000842,173.11910029495897
6,1.6029990500000002,170.60057831087602,167.33520324741602
6,1.6299990000000002,165.19804275486578,161.49391931640426
7,0.5500010000000001,224.09902012337602,220.3948966849145
7,0.5770009500000001,224.7400818908664,221.4747068274064
7,0.6040009000000001,225.12334803272483,222.2742214275996
7,0.6310008500000001,225.29585521520968,222.84047715175245
7,0.6580008,225.46028039331034,223.37615095485438
7,0.68500075,225.5220733476723,223.78669261755087
7,0.7120007,226.61434703084825,225.2052150923946
7,0.7390006500000001,221.2476048804436,220.142221816991
7,0.7660006000000001,223.2060876687682,222.3819535636499
7,0.7930005500000001,211.38078727657486,210.81540221312412
7,0.8200005000000001,214.14331219936287,213.81417626091294
7,0.8470004500000001,207.84438099291293,207.72899426279707
7,0.8740004000000001,203.4042384313399,203.48010099289135
7,0.9010003500000001,168.01646099331919,168.2610729298712
7,0.9280003000000001,160.10191989605326,160.49278129093912
7,0.9550002500000001,148.74426851895305,149.25887945550602
7,0.9820002000000001,117.56072920666445,118.17658976821775
7,1.00900015,123.24838982947237,123.94300009935928
7,1.0360001,112.73384928919872,113.48470935075248
7,1.06300005,118.24593509532495,119.03054503187883
7,1.09,107.90600927502597,108.70186916991322
7,1.11699995,72.2048618123643,72.98947174891818
7,1.1439999,51.73504607230828,52.485906133862045
7,1.17099985,39.32628778685576,40.020898056742666
7,1.1979998,27.13399922368477,27.749859785238076
7,1.22499975,-21.160790939972394,-20.64618000341944
7,1.2519997,-14.396034698996061,-14.005173304110196
7,1.2789996500000003,-26.939500156882627,-26.694888220330597
7,1.3059996000000003,-59.4241077401531,-59.348245178601644
7,1.3329995500000003,-52.640174285631204,-52.75556101574708
7,1.3599995000000002,-119.5108909852178,-119.84002692366774
7,1.3869994500000002,-112.04330709697724,-112.60869216042799
7,1.4139994000000002,-117.9836186147228,-118.8077527198411
7,1.4409993500000002,-132.18084613101757,-133.28622919447017
7,1.4679993000000002,-148.26548178520827,-149.6746137236619
7,1.4949992500000002,-173.42015448192348,-175.1555352120449
7,1.5219992000000002,-189.01361911483875,-191.0977485532947
7,1.5489991500000002,-258.9081106460807,-261.3634887095379
7,1.5759991000000002,-266.16613042122736,-269.01525702635263
7,1.6029990500000002,-258.0487128450412,-261.3140879085012
7,1.6299990000000002,-250.0412155704347,-253.74533900889622
8,0.5500010000000001,208.68508867767133,204.9809652392098
8,0.5770009500000001,210.1019017275573,206.8365266640973
8,0.6040009000000001,210.85736081023504,208.0082342051098
8,0.6310008500000001,212.6686990643979,210.21332100094068
8,0.6580008,213.04857779497155,210.9644483565156
8,0.68500075,213.2465063166501,211.5111255865287
8,0.7120007,213.3610145668145,211.95188262836086
8,0.7390006500000001,213.4615010836565,212.3561180202039
8,0.7660006000000001,213.65082431351388,212.82669020839558
8,0.7930005500000001,213.75663179416895,213.1912467307182
8,0.8200005000000001,213.8747559401304,213.54562000168048
8,0.8470004500000001,213.9829748753295,213.86758814521363
8,0.8740004000000001,214.0347022568679,214.11056481841933
8,0.9010003500000001,214.09679944979501,214.34141138634703
8,0.9280003000000001,214.02818998433332,214.41905137921918
8,0.9550002500000001,214.0191406505114,214.53375158706436
8,0.9820002000000001,213.87188748483402,214.4877480463873
8,1.00900015,213.8569272251305,214.5515374950174
8,1.0360001,213.63525348557334,214.3861135471271
8,1.06300005,213.44587550888326,214.23048544543715
8,1.09,213.38473625237216,214.18059614725942
8,1.11699995,213.08461138030165,213.86922131685554
8,1.1439999,212.97424699746955,213.72510705902332
8,1.17099985,212.80310168957035,213.49771195945726
8,1.1979998,212.63871042328827,213.25457098484156
8,1.22499975,212.11287307225953,212.6274840088125
8,1.2519997,211.47690267604614,211.867764070932
8,1.2789996500000003,211.418442966211,211.663054902763
8,1.3059996000000003,210.58698744474745,210.6628500062989
8,1.3329995500000003,210.52943452607838,210.4140477959625
8,1.3599995000000002,210.42824026877508,210.09910433032513
8,1.3869994500000002,210.031906655039,209.46652159158825
8,1.4139994000000002,209.8882596291616,209.0641255240433
8,1.4409993500000002,209.7020597997637,208.5966767363111
8,1.4679993000000002,209.2659714269761,207.85683948852247
8,1.4949992500000002,208.65720801870575,206.92182728858432
8,1.5219992000000002,207.6763748188658,205.59224538040985
8,1.5489991500000002,207.17933865349474,204.7239605900375
8,1.5759991000000002,206.9998962606692,204.15076965554397
8,1.6029990500000002,206.49948397084475,203.23410890738475
8,1.6299990000000002,205.68447876198854,201.98035532352702
9,0.5500010000000001,138.4320351319646,134.72791169350307
9,0.5770009500000001,148.09131649502024,144.82594143156024
9,0.6040009000000001,158.39293896525206,155.54381236012682
9,0.6310008500000001,162.34350837891785,159.88813031546061
9,0.6580008,173.22993396937423,171.14580453091827
9,0.68500075,177.85051915164172,176.1151384215203
9,0.7120007,182.5465644686506,181.13743253019695
9,0.7390006500000001,187.22783261378004,186.12244955032745
9,0.7660006000000001,198.14001112422636,197.31587701910806
9,0.7930005500000001,207.30138934916673,206.73600428571598
9,0.8200005000000001,215.2433321671076,214.9141962286577
9,0.8470004500000001,215.52318696238328,215.40780023226742
9,0.8740004000000001,215.62250809829976,215.6983706598512
9,0.9010003500000001,215.70611441005877,215.9507263466108
9,0.9280003000000001,215.71404030348373,216.1049016983696
9,0.9550002500000001,215.71644594746104,216.231056884014
9,0.9820002000000001,215.4148326031206,216.0306931646739
9,1.00900015,215.73941908001717,216.43402934990408
9,1.0360001,215.30140207523215,216.0522621367859
9,1.06300005,215.84629207830312,216.630902014857
9,1.09,215.3127032585566,216.10856315344387
9,1.11699995,214.49974287754333,215.28435281409722
9,1.1439999,215.38670199317232,216.1375620547261
9,1.17099985,216.62086857806503,217.31547884795194
9,1.1979998,216.05127895022238,216.66713951177567
9,1.22499975,216.7269457876734,217.24155672422637
9,1.2519997,216.60043281264868,216.99129420753454
9,1.2789996500000003,216.28763013951,216.532242076062
9,1.3059996000000003,215.9505075140311,216.02637007558255
9,1.3329995500000003,214.75733054302646,214.6419438129106
9,1.3599995000000002,214.72390072900453,214.39476479055458
9,1.3869994500000002,214.4780677520582,213.91268268860745
9,1.4139994000000002,213.2163285645566,212.3921944594383
9,1.4409993500000002,212.99999955544857,211.89461649199598
9,1.4679993000000002,212.34829965539612,210.93916771694248
9,1.4949992500000002,210.0962992428528,208.3609185127314
9,1.5219992000000002,204.75673295551474,202.67260351705877
9,1.5489991500000002,205.34240010013525,202.88702203667802
9,1.5759991000000002,198.54044411433114,195.6913175092059
9,1.6029990500000002,199.46048140673824,196.19510634327824
9,1.6299990000000002,194.4951711461137,190.79104770765218
