gate,key,value,verdict
CUBE-PREPULSE,first_diff_year,2031.0,PASS
CUBE-PREPULSE,ident_last_year,2030.0,PASS
AIS-MAP-EXACT,max_abs_degC,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_glaciers,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_gis,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_ais,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_te,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_lws,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_total,0.0,PASS
LWS-EXACT-ZERO,max_abs_cm,0.0,PASS
DRAW-PAIRING,config_mismatches,0.0,PASS
DRAW-PAIRING,row_mismatches,0.0,PASS
PAIRING,configs_used,841.0,PASS
PAIRING,median_dgmst_bias_degC,0.0028025499999998482,PASS
SUM,max_abs_cm,1.3145040611561853e-13,PASS
SIGN,median_cm_2100,0.36997443258855256,PASS
SIGN,frac_negative_2100,0.0,PASS
SIGN,median_cm_2150,0.33698460169788547,PASS
SIGN,frac_negative_2150,0.0,PASS
SIGN,median_cm_2300,0.24171126341619953,PASS
SIGN,frac_negative_2300,0.0015,PASS
TAP-CROSSING,mechanism_present,0.0,PASS
AIS-CROSSING,n_fired_2100,299.0,PASS
AIS-CROSSING,n_bifurcation_2100,22.0,PASS
AIS-CROSSING,p_fired_2100,0.1495,PASS
AIS-CROSSING,int_over_cont_2100,0.9917087335022486,PASS
P-FIRED-CONSISTENT,p_fired_exact_2100,0.16155112960760998,PASS
P-FIRED-CONSISTENT,z_2100,1.4643654159295885,PASS
AIS-CROSSING,n_fired_2150,301.0,PASS
AIS-CROSSING,n_bifurcation_2150,21.0,PASS
AIS-CROSSING,p_fired_2150,0.1505,PASS
AIS-CROSSING,int_over_cont_2150,0.9902956701916725,PASS
P-FIRED-CONSISTENT,p_fired_exact_2150,0.1626117717003567,PASS
P-FIRED-CONSISTENT,z_2150,1.4678553407779915,PASS
AIS-CROSSING,n_fired_2300,304.0,PASS
AIS-CROSSING,n_bifurcation_2300,22.0,PASS
AIS-CROSSING,p_fired_2300,0.152,PASS
AIS-CROSSING,int_over_cont_2300,0.9934118404689495,PASS
P-FIRED-CONSISTENT,p_fired_exact_2300,0.16411058263971462,PASS
P-FIRED-CONSISTENT,z_2300,1.4623028560288407,PASS
MAGNITUDE,cm_per_GtCH4_2100,0.36997443258855256,PASS
