year,gmean,omean,Gload1,Oload1,Gload2,Oload2,Gload3,Oload3
2024,1.353383828917182,76.81311835701352,-0.0032313464199456364,0.00015306675045051107,-0.005119264938926473,0.008559456184926867,-0.0001873078312248964,0.053867184809208025
2025,1.3849297145067563,78.54308387039477,-0.00416913042772607,1.5761332688669484e-05,-0.005335607706359499,0.008661305709402923,-0.0017259984070330803,0.054606057193284
2026,1.4107584503367558,80.24330701021712,-0.004346105593472972,-0.00012747990874371117,-0.005757651431632062,0.00876553775561131,-0.0003142056646031736,0.055280330439015195
2027,1.4299102942196962,81.92529026045646,-0.004664701147435644,-0.00027255344349109544,-0.006236109823067059,0.00887919229138227,-0.00040709353545332613,0.05594258206569444
2028,1.4482269507272496,83.5909869645231,-0.004956379151708199,-0.00041716705369628697,-0.006752957639873541,0.00900055003525903,0.00016105752702239855,0.05659234321338391
2029,1.4683291689559443,85.25688395145511,-0.004944990810989637,-0.0005700334902101893,-0.007206696193457474,0.009127928136336477,-0.0007822536294953879,0.05727781723777462
2030,1.4888394141950498,86.91424523304975,-0.005380567959395019,-0.0007244848252085181,-0.007193574100289473,0.009249523566599468,-0.0002553434876557014,0.05793608331735925
2031,1.5041573337888225,88.58462622453014,-0.005928024188533654,-0.0008765180079840972,-0.007275886925406092,0.009365907784603946,0.0006414736066268356,0.05854965934806572
2032,1.5225799780395952,90.27173196500048,-0.006108347641297242,-0.0010335735575475538,-0.008420332324546575,0.009500776238115806,-0.0019565365334081658,0.059222615967471165
2033,1.547019710231434,91.97783918333414,-0.0066009948957305815,-0.0011899345905911733,-0.008087467366794695,0.009627055758576525,-0.002297465280843405,0.05988848738278848
2034,1.578301595730375,93.72464275851777,-0.006734613644555063,-0.0013567834246483318,-0.008568944796316718,0.009755438180927183,0.0008615879950129652,0.060491773660574705
2035,1.607616706484075,95.53950357214886,-0.006986178484626606,-0.0015324146314613703,-0.009450844532512968,0.009893390368265018,0.0013197246733334127,0.06108544746098135
2036,1.6376137406193525,97.3667252505018,-0.007121528896903095,-0.0017156694465588725,-0.00957167996207338,0.010028415862096693,0.00010524872872784453,0.06168197113522673
2037,1.6684989639006496,99.22743120805876,-0.007648329886951902,-0.0019035926875124256,-0.009977047580584762,0.010170229317511997,-0.00043177273185973305,0.06229740951274925
2038,1.6967628457511952,101.06734971815591,-0.008177313050854193,-0.0020922782098147016,-0.010051094766463334,0.010302679366314885,-0.000302787118335319,0.06288173023608647
2039,1.7217204908420014,102.91663848211557,-0.008446196180641598,-0.002285021335913319,-0.010279828373484777,0.010431408290946931,0.0005432468837729003,0.06346258656900848
2040,1.742909120553552,104.74683157090716,-0.008745207309009665,-0.0024812748965165657,-0.010733938669202086,0.010563869705704337,-0.0010813288671416542,0.06407226345316751
2041,1.7609798939568966,106.57288361945872,-0.00942243024742388,-0.002672740450721848,-0.0118868783044961,0.010720637424061402,-0.0033026220066357487,0.06471671919831512
2042,1.777201581996146,108.40011878685323,-0.009844722586137292,-0.002862104183762328,-0.011933664351679843,0.010867908073580939,-0.0019363099030808549,0.06530942916527685
2043,1.8011234392593551,110.23499131290868,-0.010308238926788636,-0.0030540501542450707,-0.011802062605516698,0.011008700058564616,0.0002371896759343258,0.06583008457852094
2044,1.8245770151846397,112.08652335034662,-0.010462471401950032,-0.003252301621002874,-0.0121589539301269,0.011147033762087526,0.0012876555557701746,0.06632780265165925
2045,1.8439830662081769,113.98020221909529,-0.010625319064076865,-0.0034597500639786632,-0.012496552804749624,0.011287725030615819,-0.0007997085261793196,0.06685550844027788
2046,1.8744114204654667,115.93335451467715,-0.011484896674432175,-0.0036641348191709198,-0.012439391223377902,0.011416995191252681,0.0003164614701228973,0.06734210355939076
2047,1.9050752544562992,117.92285804550106,-0.012017795859033106,-0.0038719536521802196,-0.012427485825559761,0.011538871025301359,-0.001413528123396609,0.06786405505902628
2048,1.939541378454702,119.9416594240665,-0.012355413136587522,-0.004090868989518985,-0.013082392522746802,0.01166303765029977,-0.003355043311406746,0.0684094715685521
2049,1.9633241029660842,121.97500995205438,-0.012615771060231049,-0.004313857000192921,-0.013852023748341812,0.011797857465128422,-0.0004521705785062052,0.06887041535254439
2050,1.9884818620789253,123.97957638303924,-0.013207300027551645,-0.0045366507815505315,-0.014178120954133667,0.011932798457234653,-0.0023282046211698334,0.06938231824621724
2051,2.0077628938167353,125.94611789287488,-0.013433753014976468,-0.004765068260882179,-0.015198530831654093,0.012082596754561714,-0.004181699090767054,0.06991236265440642
2052,2.027973449671296,127.89237396960667,-0.013687763780375077,-0.004998316041591146,-0.014994784060796008,0.012219432168917658,-0.004791037304371816,0.07045633365306998
2053,2.0454452698501893,129.82768894528982,-0.013943339888789787,-0.0052344522175074475,-0.014921193580307813,0.01235164515647101,0.0008288046266986406,0.07085852551733118
2054,2.0640892118812353,131.75643860549906,-0.014414726201462343,-0.005470451566252911,-0.015283285235032446,0.012482064014495267,-0.0033013556408872406,0.07131980423290224
2055,2.080754830891283,133.70687211064765,-0.014827070616155676,-0.005707807563492815,-0.015736650631142053,0.012617495787364695,-0.0028261986545807995,0.07178251886706646
2056,2.1008514381889913,135.69554386961215,-0.015041302495922903,-0.005951215680055854,-0.015912983190228422,0.01274919156114681,0.00044632850898178295,0.07216028196992505
2057,2.122175141176329,137.7261608358816,-0.015138401929155509,-0.006206982885860435,-0.016808220816091103,0.012898672164236619,-0.0014684354911027725,0.07255046637635554
2058,2.1455334017530756,139.75809614179985,-0.015681075402211392,-0.006460712991497,-0.01811266418499357,0.013067479895052705,-0.0009536700451491802,0.07292423331170554
2059,2.1712359727163095,141.7910663897774,-0.016331936257768843,-0.006715395381884431,-0.018883315417808223,0.013246243613866166,-0.0019146546985169914,0.07330806970673702
2060,2.1917124521329248,143.82579982625265,-0.016503038584442943,-0.006976264126921466,-0.018860819694152417,0.013413941261969629,-0.0024730584957868415,0.07369252832618967
2061,2.2133249178278875,145.82245001097937,-0.01682183421306783,-0.007243976020608091,-0.019464759682532952,0.013587086005176973,-0.001087882833940931,0.07403218134008308
2062,2.224431958846203,147.8082721470726,-0.017281739202314853,-0.007507041095711652,-0.019322079014213307,0.013756235090457735,-0.0017033050928225262,0.0743604765398721
2063,2.2391371655011385,149.77860081414175,-0.01758868366314017,-0.007773710889897675,-0.019475833505752257,0.013922546396845552,-0.0029799187308439954,0.07470189571446795
2064,2.2551466482956446,151.74840269186842,-0.01812358074578396,-0.008040917084227902,-0.01995087947859517,0.01408775649912059,-0.001243825257481153,0.07498483206597967
2065,2.2706216918846893,153.72147313647656,-0.018269605268065536,-0.008313509101067275,-0.02051474756789452,0.014259091662083872,-0.001978950923505949,0.0752682800329406
2066,2.290323747325093,155.7025025597581,-0.018780383166604835,-0.00858905819472747,-0.02067826765637814,0.014428015338508222,-0.00195441550783505,0.07552426759606627
2067,2.3117875026785777,157.72263630818642,-0.01922093007558703,-0.008866891548597027,-0.020509419599858393,0.014586952156185544,-0.0015184984090253087,0.07575721401836391
2068,2.3336625092547596,159.7753584204212,-0.01971487177217235,-0.00914885459385289,-0.021237360913664138,0.014748437383134014,-0.00223227395736043,0.07599004140604748
2069,2.3554379568467727,161.84020293291292,-0.020304639679276922,-0.00943271453425825,-0.020866781964773918,0.01489262382534682,-0.0007964195224066859,0.07616227596691828
2070,2.3748762532780394,163.89131716538816,-0.020351052995328394,-0.009724857117231587,-0.021643267347559416,0.015047584998012932,-0.002919596664316167,0.07637297137966612
2071,2.393078685958978,165.91423238017384,-0.02077104830402252,-0.010019171417992115,-0.021823635619789315,0.01519798414736609,-0.0015999009935612008,0.07651899918007644
2072,2.4029201073096793,167.9174979025314,-0.02130699395288213,-0.010311240184347256,-0.02243274122262589,0.015358475517929833,-0.003458802334573878,0.07668576051641356
2073,2.4180032928128092,169.90789015478782,-0.022005750373895034,-0.010599027269022615,-0.022758463862826355,0.01551627892904388,-0.004084487228120231,0.07684529625892238
2074,2.435196196457514,171.8816933505826,-0.022167464260967027,-0.010894849833286596,-0.023545391343393226,0.015686217158251393,-0.0014904950627330354,0.07691749695092079
2075,2.44416750937445,173.84959742476224,-0.02240877226842551,-0.011194629589883312,-0.02402534622150739,0.015862111470751693,-0.005226860471173544,0.07704712680647252
2076,2.4580308576969716,175.81394115861346,-0.02299920949332669,-0.011491445969890091,-0.024387162600048928,0.016038703700960572,-0.005047183258677255,0.07714843976978494
2077,2.468675746585216,177.7777000376978,-0.02349450784714226,-0.011786803803355799,-0.024083432907977098,0.016199610196637265,-0.0042650879052931025,0.07722042999016472
2078,2.486293056162863,179.74370040264824,-0.023874552016014898,-0.012089039247140556,-0.025227884474061185,0.016373455992027778,-0.008384811832181725,0.07736229577552081
2079,2.495354195102174,181.74453231934595,-0.023913971061533753,-0.012399523181563328,-0.02555043650713586,0.016554298046458325,-0.01008544267542331,0.07750287542195514
2080,2.514005029272678,183.76738113889397,-0.024465297790176945,-0.012709810299336722,-0.02638249606187019,0.016747688027880004,-0.008023897748217757,0.07757561868761403
2081,2.531054840862922,185.7995231064005,-0.024765259458655667,-0.013024805372432578,-0.02659971508103558,0.016933977391941697,-0.005643288935767436,0.07757913523710873
2082,2.550710203586386,187.81472887463363,-0.024954234330585134,-0.013347622661892383,-0.02656679993314448,0.01711136207001211,-0.007431420543683497,0.07760314897098933
2083,2.56087167852399,189.83179146250936,-0.025588138814190142,-0.013669909866321892,-0.02705869755114841,0.01729491353762896,-0.008896383661470426,0.07764270595098123
2084,2.5722882821689392,191.82223847123896,-0.025725904049026967,-0.013996763816533662,-0.02699155626159383,0.017471938235218355,-0.007832470112139115,0.07762915545652635
2085,2.58340880827654,193.80230522927062,-0.02641254852665574,-0.014319825410260726,-0.02776460797920237,0.017654694303777304,-0.00873175291574372,0.07761417207976438
2086,2.591698265206025,195.75001123323167,-0.026662125212990627,-0.014647296122168522,-0.027852343300128618,0.017831501994936504,-0.00799673303653921,0.07755447342506076
2087,2.598472920864866,197.68533990158966,-0.026907214514160636,-0.014974941183878657,-0.02839886348759243,0.018014599334116473,-0.009370123207959649,0.07750109968938364
2088,2.612500334105303,199.60766917178373,-0.027241946845287666,-0.015304363736690868,-0.02854899042353371,0.018192919706497453,-0.008239867344148975,0.07740090562140231
2089,2.6213940866815633,201.53429904124627,-0.027785001714253056,-0.01563078437877862,-0.02892107809500086,0.01837496123987096,-0.007422426990658285,0.07726127505410767
2090,2.6367623564599314,203.4751282403694,-0.028213411566014708,-0.01595981337358169,-0.02984725303651772,0.01857041303275527,-0.009238496043680919,0.0771579329668778
2091,2.647818179460652,205.45267140911642,-0.02901821211713277,-0.016285119062394084,-0.02969030343777152,0.018753908412888282,-0.011702250360143832,0.07706958381829096
2092,2.658877089959189,207.44345607538884,-0.028953558701339477,-0.01661587926939549,-0.02981310013728283,0.018934041590370706,-0.00966798095254321,0.07690747504607237
2093,2.6758153903102175,209.44615501007,-0.02909824039631707,-0.016956871855560413,-0.030844523514078407,0.019128380410995682,-0.011142663086752722,0.07677610668577277
2094,2.690521309950584,211.4090252860426,-0.02985743918598131,-0.017289163816416223,-0.03181547466469339,0.019338526718237443,-0.012119583019153467,0.0766550172277887
2095,2.698418400296227,213.32654185140578,-0.03048822783126906,-0.01761493997672843,-0.03201502895968017,0.019546097190556794,-0.012422196610531991,0.0765258720183969
2096,2.705554305257247,215.2017994915132,-0.030234178530206608,-0.017950338622130333,-0.03253496045879342,0.01976010618555672,-0.010312790696399314,0.07632605349951231
2097,2.708978693659216,217.0422684104359,-0.030862891560564685,-0.018277436201609022,-0.03236149105185257,0.019965718463322395,-0.006286407427863683,0.07601409636445072
2098,2.7085217134375403,218.87778441874326,-0.03096845590412097,-0.018604453484269437,-0.03314714877669055,0.02018961952448146,-0.011355463911530991,0.0758004266350992
2099,2.7144620512293356,220.69382232931127,-0.031197262975911653,-0.01893410266714565,-0.03386743072792722,0.020420894114639265,-0.010345049895383858,0.07558425878447109
2100,2.7194740687697325,222.51956680890854,-0.03180564923240701,-0.019254405253199495,-0.033451580313126825,0.020639046122063607,-0.008331242522133287,0.07530976684227482
2101,2.731319669201109,224.35466926730984,-0.03174189177031277,-0.01958254224865661,-0.0333927750245687,0.020849707342495607,-0.009302063030453634,0.07503975769347163
2102,2.7431083334796824,226.20565818054925,-0.03211714258184622,-0.019909136437407216,-0.03395412717840399,0.021067890661535135,-0.0064741391993457425,0.07469776632745455
2103,2.752840749084568,228.03359112871144,-0.03248045826275438,-0.020233338915083793,-0.033870386797882644,0.02128275891923744,-0.012832036619346855,0.07449702436165886
2104,2.765339184744041,229.82914216590734,-0.03256098364469596,-0.020562252043375934,-0.03428969449839653,0.02149566637837347,-0.00856464652834455,0.07421974152495449
2105,2.763940692891655,231.60976919124045,-0.03287661044866059,-0.02088343183875529,-0.03467392732406604,0.021715701686358602,-0.008163211376260188,0.07393557616958005
2106,2.7651433505832532,233.34991034673467,-0.03283732958123563,-0.02120713895534373,-0.035090373516231135,0.021941298055264978,-0.011488934592276817,0.07371506299011951
2107,2.7640383157955344,235.07244281774015,-0.0328133245744889,-0.021534077002609637,-0.03547165930792324,0.022172135997398423,-0.008313125951346544,0.07341983201868298
2108,2.770231273393199,236.76583251030115,-0.032988362941768205,-0.021860585787015205,-0.035085346271173164,0.022393010972400887,-0.006947995869061353,0.07307688590423107
2109,2.772270721276465,238.45445803155354,-0.033555501449851095,-0.022177043945721224,-0.03532563777641686,0.022613672622198606,-0.009398741419922068,0.07279803329292822
2110,2.778019584742897,240.14061887567365,-0.033588900814786105,-0.02249544223916679,-0.03539912067711063,0.02282983452045881,-0.007273326289683044,0.0724561208362472
2111,2.7835341406903544,241.84831640759342,-0.033807412710435955,-0.022811644954340404,-0.03550287006874577,0.023047981005322613,-0.006169970602488808,0.07210018628128152
2112,2.793455871087694,243.6035763245237,-0.03417376289936117,-0.023129945869543297,-0.03595616013574165,0.02326775266257078,-0.00687285380944803,0.07177067582989007
2113,2.8011076629297738,245.34497736058105,-0.03435815869015836,-0.02344644457585578,-0.0359962723684634,0.023487331595762127,-0.006218057365168523,0.07141190019501895
2114,2.812581781807314,247.06909120999848,-0.03485336628627191,-0.023758231588701766,-0.036625087341087055,0.023714412907531745,-0.007668879279511172,0.07109107175232493
2115,2.8191097695572607,248.73515153654688,-0.03455402526173414,-0.024077577813305325,-0.03673061572914474,0.023935848136150354,-0.005249461245327946,0.07070635882977683
2116,2.821286597315325,250.385170606288,-0.034628248676783616,-0.024394331010521526,-0.0365728797820162,0.02415663118787869,-0.006469005900947826,0.0703657004581206
2117,2.822560157316813,252.00051060094216,-0.03496989854535002,-0.0247075578233691,-0.03694791908163012,0.024383463381003907,-0.0067351980525135365,0.07003540820440973
2118,2.817941116762625,253.61187753691425,-0.03540521711644877,-0.025012047014969115,-0.03748456463601868,0.024617459575779103,-0.0047700679089400806,0.06965013374043037
2119,2.820423739914163,255.20340882047742,-0.03533277921211164,-0.025321825322043287,-0.03762871077428403,0.024845503388551862,-0.0022825319089290474,0.06920735605420282
2120,2.826276621732953,256.78521743722115,-0.035527965258174636,-0.025632978457829872,-0.037782789973050415,0.025079180642424134,-0.0029090517458429323,0.06877540621393792
2121,2.825908723286335,258.4005646494267,-0.03575831276945198,-0.025942423785468675,-0.03810271746481975,0.025315922272907052,-0.0014339404844327594,0.06832862352785257
2122,2.837981571670339,260.0400075787816,-0.03585786657739265,-0.026254423872375126,-0.03760304513751453,0.025539978765018134,-0.0017960624403607003,0.0678889085136076
2123,2.8477058634981915,261.7131864564398,-0.03630997964147447,-0.026563248358615617,-0.0382825366568563,0.025772382385586993,-0.0012142652288013242,0.06741208460882686
2124,2.8545306957748977,263.3422574339945,-0.03628964723035051,-0.026876590051666874,-0.038388957553812275,0.02600607330070957,-0.0021110468142608355,0.06695078228621437
2125,2.856406205731151,264.97744945619934,-0.0368195598407356,-0.027183626520168976,-0.03903097704412165,0.026252594446400275,-0.002330123676954166,0.06649813830476332
2126,2.8564495387046285,266.57069283055813,-0.0368694790328054,-0.027486153969627686,-0.03914476874031067,0.02649756788745866,-0.0016567514264054204,0.06603222556089897
2127,2.857314439713751,268.1269731278189,-0.037153258110076914,-0.027785476380410113,-0.03948762927818462,0.02674938208300162,-0.004420247041796835,0.06563825148433347
2128,2.859915863530705,269.65998165233657,-0.0375642875745681,-0.028081697751216415,-0.04014564495825293,0.02700723858419396,-0.0016197483615313624,0.06516407537760482
2129,2.863378379673763,271.1697863196715,-0.03762650778251981,-0.028378271576845682,-0.03948888493466076,0.027248080226405867,-0.001164349424278437,0.06467581929576031
2130,2.856952122007572,272.7004389104312,-0.0378849792534139,-0.02866847574793525,-0.04006950006697837,0.02750284404272689,-0.0007668175412588536,0.06419477660404184
2131,2.863714448190894,274.2502865354322,-0.037923962310544956,-0.028962333188896794,-0.040069654502713076,0.02775455604164251,-0.002158153889724275,0.0637286798416934
2132,2.8779692036710527,275.8521805049589,-0.03790855186480595,-0.02926325134711834,-0.04055896631733758,0.028009620775961714,3.974431261558463e-05,0.06322442418297222
2133,2.8895365556632306,277.44362094893336,-0.03829555362829059,-0.029563195607991193,-0.04082516167221697,0.028265860177575118,-0.001815702613942172,0.06274642206663754
2134,2.901849881540009,279.0233384038299,-0.03825134276724468,-0.029871245770806035,-0.041047368912191365,0.02852441974235533,-1.5889852522283734e-05,0.06222504782151021
2135,2.902708201914757,280.5735388359224,-0.038401280340000926,-0.030177650262477675,-0.04101530247775761,0.02877974069831183,0.00043198848208709416,0.06170204818395624
2136,2.9038438002715234,282.08227529406713,-0.03854676230794851,-0.03048335701772169,-0.04134159447044459,0.029037965946823438,0.00011082866142877292,0.06115843559315465
2137,2.9014767218315773,283.55227476561214,-0.039108227681885904,-0.03077774446699575,-0.04154978893775145,0.029300817890263998,0.0002168607842374157,0.060632018260338164
2138,2.8994925957952864,285.0136698504969,-0.03912131359513488,-0.03107001967832161,-0.0420146390087941,0.029570178530081752,0.0019037619539482146,0.060061263537913474
2139,2.9051601349387317,286.4477059238299,-0.03912050056391717,-0.03136635519994351,-0.04145822411421299,0.029822941856525117,0.0020249225406377917,0.05951330100448325
2140,2.90580719845137,287.873756277249,-0.03914211675831714,-0.03166317480607028,-0.04190945578956203,0.030081080635619675,0.002633055644514631,0.05893820110878907
2141,2.9069404993315353,289.3065626400127,-0.03942300725735101,-0.03195708112434625,-0.04225264701408721,0.030347305109050676,0.001224971351772141,0.0583860230753331
2142,2.9072257964682056,290.772426831585,-0.039345310201705716,-0.032255552646676726,-0.04269580266510137,0.030622689215164398,0.0024307775227097217,0.05780839321913895
2143,2.918502045545101,292.25208286427886,-0.03982926764328628,-0.03255010226239036,-0.04233124003471196,0.03088721878961572,0.0036323267073993786,0.05721424143787574
2144,2.925785448143217,293.7206704995158,-0.03971107333839614,-0.03285182110013499,-0.04262488653071499,0.03115393097218828,0.0034770720084767526,0.05660644406169304
2145,2.928944246378792,295.19463165836635,-0.04008537400431187,-0.03315017357009343,-0.04346002669457082,0.03143324407516223,0.0028992844473469588,0.05602366966750334
2146,2.93183206649724,296.6552591547858,-0.04008868501171194,-0.03345075972624398,-0.043723035150922025,0.031714840192485376,0.0032162659809543766,0.055409338621426184
2147,2.935090215790443,298.08217816938617,-0.04049976315679383,-0.03374298867428392,-0.0429143925424205,0.031977034118615244,0.005478847088069903,0.05476054086313598
2148,2.939206574132079,299.49766152785617,-0.040388755592140474,-0.03404227090825747,-0.043622286951562075,0.032249237812816064,0.005811905472614078,0.054104410589190625
2149,2.9380674956047046,300.90003892507764,-0.04076199949931822,-0.034336169101230864,-0.04376092730497384,0.03252524884044765,0.003795509923449961,0.053492509170580245
2150,2.9400228103660195,302.29157075369756,-0.04109512242281226,-0.034625421327294736,-0.04340050375657336,0.03278921203233745,0.005662310705035838,0.05283451971703305
2151,2.94458113496257,303.6646853863717,-0.040979033824428586,-0.03491986352758884,-0.04319424239498065,0.03304608399000016,0.004494064217262442,0.052197174998147064
2152,2.9458109920743842,305.0420603465188,-0.041433518921673775,-0.03520673215229532,-0.043675985749313424,0.033312202310416865,0.004256862580861326,0.05157892209514768
2153,2.9490872883826964,306.44410965481796,-0.041867337922273366,-0.03548894764905309,-0.043574143177022816,0.033575960169436966,0.004347845051069232,0.05092986741557517
2154,2.960996451179729,307.87890820157406,-0.041944960269837184,-0.03577663593316185,-0.0440684747398418,0.033847294284294636,0.0036075715776225244,0.05030497755248287
2155,2.9726003179004614,309.33181142229694,-0.04207682676230454,-0.03606518914927094,-0.04424337609794851,0.034116838952780726,0.0031111202914468053,0.04967787047917213
2156,2.9772431219341704,310.77205507234146,-0.042142303891666094,-0.03635506750232292,-0.04418305909823345,0.034383415977704,0.004125533845142402,0.04903602021002018
2157,2.983073811427267,312.1942081931524,-0.04238466801926252,-0.036645070220348054,-0.04472180587594485,0.034657207334402466,0.005883274492567108,0.048346909721869204
2158,2.984922178554825,313.5846087139282,-0.04250140381671865,-0.03693313246650284,-0.044792539138209846,0.03492462990354343,0.005532687355587299,0.04765601840765643
2159,2.9836366096060574,314.9380420032798,-0.04257221006635859,-0.03722171003044693,-0.044715283798186005,0.035186965481546637,0.005348428712962208,0.04696439461992221
2160,2.9859357161438367,316.2584249523243,-0.042799596421919245,-0.03750885213090265,-0.045605630401228836,0.035463676900669115,0.004674527215216518,0.046278605544030536
2161,2.986686466135853,317.5597603696139,-0.04282776313543312,-0.03779623949962732,-0.045234795845680506,0.035736749101392545,0.004852007434602884,0.04558966134566191
2162,2.9819809685091263,318.8774721963713,-0.04327205617549364,-0.03807564343830402,-0.04591789989650213,0.036021344080025594,0.005374445642047718,0.044891845211782466
2163,2.9906912375163497,320.20390581956593,-0.04312545229327477,-0.03836387480994296,-0.04548990312590161,0.03629579188062441,0.005420059672259518,0.04419353690155221
2164,2.9988361089824473,321.5670587028764,-0.04308599124258231,-0.03865789481073389,-0.045384271094460985,0.036563358536179154,0.004553105725484349,0.043515307116908666
2165,3.006017950878023,322.97448554170575,-0.043549736118586424,-0.03894626828136268,-0.04515469996571338,0.03682565948122353,0.004711532033044296,0.04281757831681999
2166,3.016249103118159,324.3425164438109,-0.043732297250082666,-0.03923543459613054,-0.04608039826467819,0.03709724385214904,0.006885976709269329,0.04207630987796647
2167,3.023456902176012,325.7005783488184,-0.043754055029321434,-0.039528896266596995,-0.04576144080548935,0.03735854832888777,0.004682209121899311,0.04138041705147435
2168,3.0207622975730835,327.0079621435697,-0.04377153354192948,-0.03982265322158496,-0.04616082236530244,0.03762895635858468,0.002894139003798055,0.040723023207549836
2169,3.0181119213728342,328.2832311134365,-0.044071591038770105,-0.040109755289123264,-0.046293016264469126,0.037899102900604824,0.005404669837471806,0.040001973612286953
2170,3.012049268579258,329.54414749172184,-0.04427390744474907,-0.04039229043730917,-0.046309674641596264,0.03816689061775688,0.004943259130214351,0.039288681177624754
2171,3.016125117208369,330.7860086584512,-0.04469493019323794,-0.0406688888943471,-0.047003868582109073,0.038453500497596056,0.006571897552100406,0.03855286571290456
2172,3.013134994241438,332.0247710374257,-0.04462389183891238,-0.0409485335885442,-0.04689304078871765,0.038732887576630654,0.007974364668139175,0.03778417104195256
2173,3.0189191400239155,333.2684068769746,-0.04492391636352791,-0.04122594577308024,-0.046497783765447796,0.039000528447915794,0.004273874717178591,0.03707301580405227
2174,3.0238335933197424,334.5464611553347,-0.0448191902861817,-0.041507256700697,-0.04598287475925411,0.03925288669669453,0.005350878390878051,0.03632251425774422
2175,3.0277085805903985,335.8500144875198,-0.04526407220266982,-0.04178255468080888,-0.04665669767920416,0.03951717623258297,0.008799544010986118,0.03552745456281745
2176,3.041923518320286,337.1494523496431,-0.04535575989634175,-0.0420618658091058,-0.04682485384526796,0.039784842890634955,0.0049034993370883516,0.03479770441128436
2177,3.0435602300891813,338.44432379695576,-0.045595728155881594,-0.042338595872475945,-0.04763180138927676,0.04006600461931127,0.006654005821884493,0.03404514673219048
2178,3.045729874444664,339.70511091873266,-0.045510788606735395,-0.04262234997331043,-0.04843797599566403,0.0403599003765774,0.003739579399845802,0.03334508055455938
2179,3.0474098172333606,340.9223386925754,-0.045773470050076315,-0.04290170362876353,-0.04706215437206134,0.0406252229537838,0.004395058995956569,0.03261826907655771
2180,3.0424746287498086,342.12538990205127,-0.045790503238475826,-0.043181340496597304,-0.04714107752703046,0.04088800111530767,0.006451839575364752,0.03183975600568118
2181,3.043818974661279,343.3029731854826,-0.04619312617126445,-0.04345535869319332,-0.047722406769838216,0.041162440214581396,0.006399230280578266,0.03104880443321118
2182,3.0396605306048885,344.4721483574124,-0.04615900960520662,-0.04372625554315537,-0.04741581153466573,0.04143044901156786,0.007168890378637433,0.030244785966746464
2183,3.0353921641564576,345.6346660498648,-0.04607185682918043,-0.04400201119852031,-0.047720670565459686,0.041701627075109424,0.0036081969118231306,0.029517123187061022
2184,3.043869529747048,346.77454918261725,-0.046482872416131575,-0.044272478634284594,-0.04752503222403602,0.04196395543072002,0.004188098444558078,0.028778391392969636
2185,3.045542914314524,347.9137358315962,-0.04641731392370446,-0.04454541013200976,-0.04777277207204014,0.04222989026128128,0.002631627451557608,0.0280619101722646
2186,3.0481693632742317,349.0711457796467,-0.04681788974462023,-0.0448127971958865,-0.047654424024909506,0.04249203227134595,0.004341276823532282,0.02730823809632172
2187,3.050651521636676,350.27418575800124,-0.04682342581286668,-0.045084244924073646,-0.048201680460219255,0.04276358681914839,0.006571193995366217,0.026520708528619936
2188,3.0589607719029024,351.4631839044525,-0.046944370786138785,-0.04535803334065322,-0.04850816540457453,0.04303220393655458,0.006039843262083475,0.025741125779172317
2189,3.060510407384252,352.6648962253767,-0.047450792509947826,-0.04562693148021318,-0.048570941598633344,0.04330472486542738,0.005104533231854961,0.02497354969104272
2190,3.0655034398810628,353.8639809131215,-0.047473396818046236,-0.04589633687629777,-0.04886921480540038,0.0435788074407063,0.009002041497139276,0.024116911058366792
2191,3.064975552338671,355.0255782056347,-0.04760290014215733,-0.0461632164390981,-0.049152076078568224,0.043860989437079015,0.010349021250337079,0.023220642162865523
2192,3.0634131342754585,356.1572547208752,-0.04770219997826888,-0.0464303682670649,-0.0495847489419476,0.044148872990220585,0.008015139787389537,0.022373385342831932
2193,3.0579767317508093,357.27711259740755,-0.04782931438105836,-0.04669347023060436,-0.049579201708387775,0.04443606057840632,0.008658122032637008,0.02150389807701753
2194,3.06444144945567,358.37517678445556,-0.04788454081893533,-0.046957772313043954,-0.049431602376831196,0.04471678327304262,0.006622374216712163,0.02067529992348207
2195,3.068228419251721,359.46019626474646,-0.04819176463140218,-0.047216931243596535,-0.049420164876996554,0.04499648415265339,0.007476754646480063,0.019814819454541825
2196,3.067481551464994,360.5565838823907,-0.04827795762796128,-0.04747790252993546,-0.049807954671206994,0.04527967071118671,0.007302570079798432,0.018954836653722728
2197,3.069928550571872,361.69266835020255,-0.048596057233449716,-0.04773779080785627,-0.04953479649958216,0.0455547931640555,0.00863995948594563,0.01805972822282473
2198,3.0767686700240366,362.86084829493933,-0.04866772451129903,-0.04800036214002349,-0.04960892357222128,0.045830485477624916,0.008149534061303839,0.017164394448001098
2199,3.081919056006454,364.0409287423484,-0.048438558677513975,-0.048269725925448544,-0.05006852320524062,0.046114221080998066,0.008072245237809868,0.01628101191479127
2200,3.090686382498856,365.1862548752189,-0.048674949481274085,-0.04854135281136687,-0.05006045674323413,0.046392704531513264,0.0063806906176851206,0.01542652469709966
2201,3.095896495934127,366.2924151054018,-0.04877539920908315,-0.04881380502086952,-0.05062483334365204,0.04668025436766497,0.0077894895882465835,0.014542632658243909
2202,3.092483597073991,367.36086379941247,-0.04906443759917063,-0.04907937760432797,-0.050384648043292485,0.04696002781226515,0.005050880402249669,0.013687054750550293
2203,3.0913061766670533,368.41229295725094,-0.04930172766253796,-0.049341090164773914,-0.05009158307491562,0.04723132774557291,0.005286682966990134,0.012841919454901063
