rff_idx,fair_cfg_idx,seed_idx,post_idx,axis
19,669,1,1,anovasmoke_brick
19,669,2,1,anovasmoke_brick
19,683,0,1,anovasmoke_brick
19,683,1,1,anovasmoke_brick
19,683,2,1,anovasmoke_brick
19,698,0,1,anovasmoke_brick
19,698,1,1,anovasmoke_brick
19,698,2,1,anovasmoke_brick
19,712,0,1,anovasmoke_brick
19,712,1,1,anovasmoke_brick
19,712,2,1,anovasmoke_brick
19,726,0,1,anovasmoke_brick
19,726,1,1,anovasmoke_brick
19,726,2,1,anovasmoke_brick
19,740,0,1,anovasmoke_brick
19,740,1,1,anovasmoke_brick
19,740,2,1,anovasmoke_brick
19,755,0,1,anovasmoke_brick
19,755,1,1,anovasmoke_brick
19,755,2,1,anovasmoke_brick
19,769,0,1,anovasmoke_brick
19,769,1,1,anovasmoke_brick
19,769,2,1,anovasmoke_brick
19,783,0,1,anovasmoke_brick
19,783,1,1,anovasmoke_brick
19,783,2,1,anovasmoke_brick
19,797,0,1,anovasmoke_brick
19,797,1,1,anovasmoke_brick
19,797,2,1,anovasmoke_brick
19,812,0,1,anovasmoke_brick
19,812,1,1,anovasmoke_brick
19,812,2,1,anovasmoke_brick
19,826,0,1,anovasmoke_brick
19,826,1,1,anovasmoke_brick
19,826,2,1,anovasmoke_brick
19,840,0,1,anovasmoke_brick
19,840,1,1,anovasmoke_brick
19,840,2,1,anovasmoke_brick
551,0,0,1,anovasmoke_brick
551,0,1,1,anovasmoke_brick
551,0,2,1,anovasmoke_brick
551,14,0,1,anovasmoke_brick
551,14,1,1,anovasmoke_brick
551,14,2,1,anovasmoke_brick
551,28,0,1,anovasmoke_brick
551,28,1,1,anovasmoke_brick
551,28,2,1,anovasmoke_brick
551,43,0,1,anovasmoke_brick
551,43,1,1,anovasmoke_brick
551,43,2,1,anovasmoke_brick
551,57,0,1,anovasmoke_brick
551,57,1,1,anovasmoke_brick
551,57,2,1,anovasmoke_brick
551,71,0,1,anovasmoke_brick
551,71,1,1,anovasmoke_brick
551,71,2,1,anovasmoke_brick
551,85,0,1,anovasmoke_brick
551,85,1,1,anovasmoke_brick
551,85,2,1,anovasmoke_brick
551,100,0,1,anovasmoke_brick
551,100,1,1,anovasmoke_brick
551,100,2,1,anovasmoke_brick
551,114,0,1,anovasmoke_brick
551,114,1,1,anovasmoke_brick
551,114,2,1,anovasmoke_brick
551,128,0,1,anovasmoke_brick
551,128,1,1,anovasmoke_brick
551,128,2,1,anovasmoke_brick
551,142,0,1,anovasmoke_brick
551,142,1,1,anovasmoke_brick
551,142,2,1,anovasmoke_brick
551,157,0,1,anovasmoke_brick
551,157,1,1,anovasmoke_brick
551,157,2,1,anovasmoke_brick
551,171,0,1,anovasmoke_brick
551,171,1,1,anovasmoke_brick
551,171,2,1,anovasmoke_brick
551,185,0,1,anovasmoke_brick
551,185,1,1,anovasmoke_brick
551,185,2,1,anovasmoke_brick
551,199,0,1,anovasmoke_brick
551,199,1,1,anovasmoke_brick
551,199,2,1,anovasmoke_brick
551,214,0,1,anovasmoke_brick
551,214,1,1,anovasmoke_brick
551,214,2,1,anovasmoke_brick
551,228,0,1,anovasmoke_brick
551,228,1,1,anovasmoke_brick
551,228,2,1,anovasmoke_brick
551,242,0,1,anovasmoke_brick
551,242,1,1,anovasmoke_brick
551,242,2,1,anovasmoke_brick
551,256,0,1,anovasmoke_brick
551,256,1,1,anovasmoke_brick
551,256,2,1,anovasmoke_brick
551,271,0,1,anovasmoke_brick
551,271,1,1,anovasmoke_brick
551,271,2,1,anovasmoke_brick
551,285,0,1,anovasmoke_brick
551,285,1,1,anovasmoke_brick
551,285,2,1,anovasmoke_brick
551,299,0,1,anovasmoke_brick
551,299,1,1,anovasmoke_brick
551,299,2,1,anovasmoke_brick
551,313,0,1,anovasmoke_brick
551,313,1,1,anovasmoke_brick
551,313,2,1,anovasmoke_brick
551,327,0,1,anovasmoke_brick
551,327,1,1,anovasmoke_brick
551,327,2,1,anovasmoke_brick
551,342,0,1,anovasmoke_brick
551,342,1,1,anovasmoke_brick
551,342,2,1,anovasmoke_brick
551,356,0,1,anovasmoke_brick
551,356,1,1,anovasmoke_brick
551,356,2,1,anovasmoke_brick
551,370,0,1,anovasmoke_brick
551,370,1,1,anovasmoke_brick
551,370,2,1,anovasmoke_brick
551,384,0,1,anovasmoke_brick
551,384,1,1,anovasmoke_brick
551,384,2,1,anovasmoke_brick
551,399,0,1,anovasmoke_brick
551,399,1,1,anovasmoke_brick
551,399,2,1,anovasmoke_brick
551,413,0,1,anovasmoke_brick
551,413,1,1,anovasmoke_brick
551,413,2,1,anovasmoke_brick
551,427,0,1,anovasmoke_brick
551,427,1,1,anovasmoke_brick
551,427,2,1,anovasmoke_brick
551,441,0,1,anovasmoke_brick
551,441,1,1,anovasmoke_brick
551,441,2,1,anovasmoke_brick
551,456,0,1,anovasmoke_brick
551,456,1,1,anovasmoke_brick
551,456,2,1,anovasmoke_brick
551,470,0,1,anovasmoke_brick
551,470,1,1,anovasmoke_brick
551,470,2,1,anovasmoke_brick
551,484,0,1,anovasmoke_brick
551,484,1,1,anovasmoke_brick
551,484,2,1,anovasmoke_brick
551,498,0,1,anovasmoke_brick
551,498,1,1,anovasmoke_brick
551,498,2,1,anovasmoke_brick
551,513,0,1,anovasmoke_brick
551,513,1,1,anovasmoke_brick
551,513,2,1,anovasmoke_brick
551,527,0,1,anovasmoke_brick
551,527,1,1,anovasmoke_brick
551,527,2,1,anovasmoke_brick
551,541,0,1,anovasmoke_brick
551,541,1,1,anovasmoke_brick
551,541,2,1,anovasmoke_brick
551,555,0,1,anovasmoke_brick
551,555,1,1,anovasmoke_brick
551,555,2,1,anovasmoke_brick
551,569,0,1,anovasmoke_brick
551,569,1,1,anovasmoke_brick
551,569,2,1,anovasmoke_brick
551,584,0,1,anovasmoke_brick
551,584,1,1,anovasmoke_brick
551,584,2,1,anovasmoke_brick
551,598,0,1,anovasmoke_brick
551,598,1,1,anovasmoke_brick
551,598,2,1,anovasmoke_brick
551,612,0,1,anovasmoke_brick
551,612,1,1,anovasmoke_brick
551,612,2,1,anovasmoke_brick
551,626,0,1,anovasmoke_brick
551,626,1,1,anovasmoke_brick
551,626,2,1,anovasmoke_brick
551,641,0,1,anovasmoke_brick
551,641,1,1,anovasmoke_brick
551,641,2,1,anovasmoke_brick
551,655,0,1,anovasmoke_brick
551,655,1,1,anovasmoke_brick
551,655,2,1,anovasmoke_brick
551,669,0,1,anovasmoke_brick
551,669,1,1,anovasmoke_brick
551,669,2,1,anovasmoke_brick
551,683,0,1,anovasmoke_brick
551,683,1,1,anovasmoke_brick
551,683,2,1,anovasmoke_brick
551,698,0,1,anovasmoke_brick
551,698,1,1,anovasmoke_brick
551,698,2,1,anovasmoke_brick
551,712,0,1,anovasmoke_brick
551,712,1,1,anovasmoke_brick
551,712,2,1,anovasmoke_brick
551,726,0,1,anovasmoke_brick
551,726,1,1,anovasmoke_brick
551,726,2,1,anovasmoke_brick
551,740,0,1,anovasmoke_brick
551,740,1,1,anovasmoke_brick
551,740,2,1,anovasmoke_brick
551,755,0,1,anovasmoke_brick
551,755,1,1,anovasmoke_brick
551,755,2,1,anovasmoke_brick
551,769,0,1,anovasmoke_brick
551,769,1,1,anovasmoke_brick
551,769,2,1,anovasmoke_brick
551,783,0,1,anovasmoke_brick
551,783,1,1,anovasmoke_brick
551,783,2,1,anovasmoke_brick
551,797,0,1,anovasmoke_brick
551,797,1,1,anovasmoke_brick
551,797,2,1,anovasmoke_brick
551,812,0,1,anovasmoke_brick
551,812,1,1,anovasmoke_brick
551,812,2,1,anovasmoke_brick
551,826,0,1,anovasmoke_brick
551,826,1,1,anovasmoke_brick
551,826,2,1,anovasmoke_brick
551,840,0,1,anovasmoke_brick
551,840,1,1,anovasmoke_brick
551,840,2,1,anovasmoke_brick
580,0,0,1,anovasmoke_brick
580,0,1,1,anovasmoke_brick
580,0,2,1,anovasmoke_brick
580,14,0,1,anovasmoke_brick
580,14,1,1,anovasmoke_brick
580,14,2,1,anovasmoke_brick
580,28,0,1,anovasmoke_brick
580,28,1,1,anovasmoke_brick
580,28,2,1,anovasmoke_brick
580,43,0,1,anovasmoke_brick
580,43,1,1,anovasmoke_brick
580,43,2,1,anovasmoke_brick
580,57,0,1,anovasmoke_brick
580,57,1,1,anovasmoke_brick
580,57,2,1,anovasmoke_brick
580,71,0,1,anovasmoke_brick
580,71,1,1,anovasmoke_brick
580,71,2,1,anovasmoke_brick
580,85,0,1,anovasmoke_brick
580,85,1,1,anovasmoke_brick
580,85,2,1,anovasmoke_brick
580,100,0,1,anovasmoke_brick
580,100,1,1,anovasmoke_brick
580,100,2,1,anovasmoke_brick
580,114,0,1,anovasmoke_brick
580,114,1,1,anovasmoke_brick
580,114,2,1,anovasmoke_brick
580,128,0,1,anovasmoke_brick
580,128,1,1,anovasmoke_brick
580,128,2,1,anovasmoke_brick
580,142,0,1,anovasmoke_brick
580,142,1,1,anovasmoke_brick
580,142,2,1,anovasmoke_brick
580,157,0,1,anovasmoke_brick
580,157,1,1,anovasmoke_brick
580,157,2,1,anovasmoke_brick
580,171,0,1,anovasmoke_brick
580,171,1,1,anovasmoke_brick
580,171,2,1,anovasmoke_brick
580,185,0,1,anovasmoke_brick
580,185,1,1,anovasmoke_brick
580,185,2,1,anovasmoke_brick
580,199,0,1,anovasmoke_brick
580,199,1,1,anovasmoke_brick
580,199,2,1,anovasmoke_brick
580,214,0,1,anovasmoke_brick
580,214,1,1,anovasmoke_brick
580,214,2,1,anovasmoke_brick
580,228,0,1,anovasmoke_brick
580,228,1,1,anovasmoke_brick
580,228,2,1,anovasmoke_brick
580,242,0,1,anovasmoke_brick
580,242,1,1,anovasmoke_brick
580,242,2,1,anovasmoke_brick
580,256,0,1,anovasmoke_brick
580,256,1,1,anovasmoke_brick
580,256,2,1,anovasmoke_brick
580,271,0,1,anovasmoke_brick
580,271,1,1,anovasmoke_brick
580,271,2,1,anovasmoke_brick
580,285,0,1,anovasmoke_brick
580,285,1,1,anovasmoke_brick
580,285,2,1,anovasmoke_brick
580,299,0,1,anovasmoke_brick
580,299,1,1,anovasmoke_brick
580,299,2,1,anovasmoke_brick
580,313,0,1,anovasmoke_brick
580,313,1,1,anovasmoke_brick
580,313,2,1,anovasmoke_brick
580,327,0,1,anovasmoke_brick
580,327,1,1,anovasmoke_brick
580,327,2,1,anovasmoke_brick
580,342,0,1,anovasmoke_brick
580,342,1,1,anovasmoke_brick
580,342,2,1,anovasmoke_brick
580,356,0,1,anovasmoke_brick
580,356,1,1,anovasmoke_brick
580,356,2,1,anovasmoke_brick
580,370,0,1,anovasmoke_brick
580,370,1,1,anovasmoke_brick
580,370,2,1,anovasmoke_brick
580,384,0,1,anovasmoke_brick
580,384,1,1,anovasmoke_brick
580,384,2,1,anovasmoke_brick
580,399,0,1,anovasmoke_brick
580,399,1,1,anovasmoke_brick
580,399,2,1,anovasmoke_brick
580,413,0,1,anovasmoke_brick
580,413,1,1,anovasmoke_brick
580,413,2,1,anovasmoke_brick
580,427,0,1,anovasmoke_brick
580,427,1,1,anovasmoke_brick
580,427,2,1,anovasmoke_brick
580,441,0,1,anovasmoke_brick
580,441,1,1,anovasmoke_brick
580,441,2,1,anovasmoke_brick
580,456,0,1,anovasmoke_brick
580,456,1,1,anovasmoke_brick
580,456,2,1,anovasmoke_brick
580,470,0,1,anovasmoke_brick
580,470,1,1,anovasmoke_brick
580,470,2,1,anovasmoke_brick
580,484,0,1,anovasmoke_brick
580,484,1,1,anovasmoke_brick
580,484,2,1,anovasmoke_brick
580,498,0,1,anovasmoke_brick
580,498,1,1,anovasmoke_brick
580,498,2,1,anovasmoke_brick
580,513,0,1,anovasmoke_brick
580,513,1,1,anovasmoke_brick
580,513,2,1,anovasmoke_brick
580,527,0,1,anovasmoke_brick
580,527,1,1,anovasmoke_brick
580,527,2,1,anovasmoke_brick
580,541,0,1,anovasmoke_brick
580,541,1,1,anovasmoke_brick
580,541,2,1,anovasmoke_brick
580,555,0,1,anovasmoke_brick
580,555,1,1,anovasmoke_brick
580,555,2,1,anovasmoke_brick
580,569,0,1,anovasmoke_brick
580,569,1,1,anovasmoke_brick
580,569,2,1,anovasmoke_brick
580,584,0,1,anovasmoke_brick
580,584,1,1,anovasmoke_brick
580,584,2,1,anovasmoke_brick
580,598,0,1,anovasmoke_brick
580,598,1,1,anovasmoke_brick
580,598,2,1,anovasmoke_brick
580,612,0,1,anovasmoke_brick
580,612,1,1,anovasmoke_brick
580,612,2,1,anovasmoke_brick
580,626,0,1,anovasmoke_brick
580,626,1,1,anovasmoke_brick
580,626,2,1,anovasmoke_brick
580,641,0,1,anovasmoke_brick
580,641,1,1,anovasmoke_brick
580,641,2,1,anovasmoke_brick
580,655,0,1,anovasmoke_brick
580,655,1,1,anovasmoke_brick
580,655,2,1,anovasmoke_brick
580,669,0,1,anovasmoke_brick
580,669,1,1,anovasmoke_brick
580,669,2,1,anovasmoke_brick
580,683,0,1,anovasmoke_brick
580,683,1,1,anovasmoke_brick
580,683,2,1,anovasmoke_brick
580,698,0,1,anovasmoke_brick
580,698,1,1,anovasmoke_brick
580,698,2,1,anovasmoke_brick
580,712,0,1,anovasmoke_brick
580,712,1,1,anovasmoke_brick
580,712,2,1,anovasmoke_brick
580,726,0,1,anovasmoke_brick
580,726,1,1,anovasmoke_brick
580,726,2,1,anovasmoke_brick
580,740,0,1,anovasmoke_brick
580,740,1,1,anovasmoke_brick
580,740,2,1,anovasmoke_brick
580,755,0,1,anovasmoke_brick
580,755,1,1,anovasmoke_brick
580,755,2,1,anovasmoke_brick
580,769,0,1,anovasmoke_brick
580,769,1,1,anovasmoke_brick
580,769,2,1,anovasmoke_brick
580,783,0,1,anovasmoke_brick
580,783,1,1,anovasmoke_brick
580,783,2,1,anovasmoke_brick
580,797,0,1,anovasmoke_brick
580,797,1,1,anovasmoke_brick
580,797,2,1,anovasmoke_brick
580,812,0,1,anovasmoke_brick
580,812,1,1,anovasmoke_brick
580,812,2,1,anovasmoke_brick
580,826,0,1,anovasmoke_brick
580,826,1,1,anovasmoke_brick
580,826,2,1,anovasmoke_brick
580,840,0,1,anovasmoke_brick
580,840,1,1,anovasmoke_brick
580,840,2,1,anovasmoke_brick
642,0,0,1,anovasmoke_brick
642,0,1,1,anovasmoke_brick
642,0,2,1,anovasmoke_brick
642,14,0,1,anovasmoke_brick
642,14,1,1,anovasmoke_brick
642,14,2,1,anovasmoke_brick
642,28,0,1,anovasmoke_brick
642,28,1,1,anovasmoke_brick
642,28,2,1,anovasmoke_brick
642,43,0,1,anovasmoke_brick
642,43,1,1,anovasmoke_brick
642,43,2,1,anovasmoke_brick
642,57,0,1,anovasmoke_brick
642,57,1,1,anovasmoke_brick
642,57,2,1,anovasmoke_brick
642,71,0,1,anovasmoke_brick
642,71,1,1,anovasmoke_brick
642,71,2,1,anovasmoke_brick
642,85,0,1,anovasmoke_brick
642,85,1,1,anovasmoke_brick
642,85,2,1,anovasmoke_brick
642,100,0,1,anovasmoke_brick
642,100,1,1,anovasmoke_brick
642,100,2,1,anovasmoke_brick
642,114,0,1,anovasmoke_brick
642,114,1,1,anovasmoke_brick
642,114,2,1,anovasmoke_brick
642,128,0,1,anovasmoke_brick
642,128,1,1,anovasmoke_brick
642,128,2,1,anovasmoke_brick
642,142,0,1,anovasmoke_brick
642,142,1,1,anovasmoke_brick
642,142,2,1,anovasmoke_brick
642,157,0,1,anovasmoke_brick
642,157,1,1,anovasmoke_brick
642,157,2,1,anovasmoke_brick
642,171,0,1,anovasmoke_brick
642,171,1,1,anovasmoke_brick
642,171,2,1,anovasmoke_brick
642,185,0,1,anovasmoke_brick
642,185,1,1,anovasmoke_brick
642,185,2,1,anovasmoke_brick
642,199,0,1,anovasmoke_brick
642,199,1,1,anovasmoke_brick
642,199,2,1,anovasmoke_brick
642,214,0,1,anovasmoke_brick
642,214,1,1,anovasmoke_brick
642,214,2,1,anovasmoke_brick
642,228,0,1,anovasmoke_brick
642,228,1,1,anovasmoke_brick
642,228,2,1,anovasmoke_brick
642,242,0,1,anovasmoke_brick
642,242,1,1,anovasmoke_brick
642,242,2,1,anovasmoke_brick
642,256,0,1,anovasmoke_brick
642,256,1,1,anovasmoke_brick
642,256,2,1,anovasmoke_brick
642,271,0,1,anovasmoke_brick
642,271,1,1,anovasmoke_brick
642,271,2,1,anovasmoke_brick
642,285,0,1,anovasmoke_brick
642,285,1,1,anovasmoke_brick
642,285,2,1,anovasmoke_brick
642,299,0,1,anovasmoke_brick
642,299,1,1,anovasmoke_brick
642,299,2,1,anovasmoke_brick
642,313,0,1,anovasmoke_brick
642,313,1,1,anovasmoke_brick
642,313,2,1,anovasmoke_brick
642,327,0,1,anovasmoke_brick
642,327,1,1,anovasmoke_brick
642,327,2,1,anovasmoke_brick
642,342,0,1,anovasmoke_brick
642,342,1,1,anovasmoke_brick
642,342,2,1,anovasmoke_brick
642,356,0,1,anovasmoke_brick
642,356,1,1,anovasmoke_brick
642,356,2,1,anovasmoke_brick
642,370,0,1,anovasmoke_brick
642,370,1,1,anovasmoke_brick
642,370,2,1,anovasmoke_brick
642,384,0,1,anovasmoke_brick
642,384,1,1,anovasmoke_brick
642,384,2,1,anovasmoke_brick
642,399,0,1,anovasmoke_brick
642,399,1,1,anovasmoke_brick
642,399,2,1,anovasmoke_brick
642,413,0,1,anovasmoke_brick
642,413,1,1,anovasmoke_brick
642,413,2,1,anovasmoke_brick
642,427,0,1,anovasmoke_brick
642,427,1,1,anovasmoke_brick
642,427,2,1,anovasmoke_brick
642,441,0,1,anovasmoke_brick
642,441,1,1,anovasmoke_brick
642,441,2,1,anovasmoke_brick
642,456,0,1,anovasmoke_brick
642,456,1,1,anovasmoke_brick
642,456,2,1,anovasmoke_brick
642,470,0,1,anovasmoke_brick
642,470,1,1,anovasmoke_brick
642,470,2,1,anovasmoke_brick
642,484,0,1,anovasmoke_brick
642,484,1,1,anovasmoke_brick
642,484,2,1,anovasmoke_brick
642,498,0,1,anovasmoke_brick
642,498,1,1,anovasmoke_brick
642,498,2,1,anovasmoke_brick
642,513,0,1,anovasmoke_brick
642,513,1,1,anovasmoke_brick
642,513,2,1,anovasmoke_brick
642,527,0,1,anovasmoke_brick
642,527,1,1,anovasmoke_brick
642,527,2,1,anovasmoke_brick
642,541,0,1,anovasmoke_brick
642,541,1,1,anovasmoke_brick
642,541,2,1,anovasmoke_brick
642,555,0,1,anovasmoke_brick
642,555,1,1,anovasmoke_brick
642,555,2,1,anovasmoke_brick
642,569,0,1,anovasmoke_brick
642,569,1,1,anovasmoke_brick
642,569,2,1,anovasmoke_brick
642,584,0,1,anovasmoke_brick
642,584,1,1,anovasmoke_brick
642,584,2,1,anovasmoke_brick
642,598,0,1,anovasmoke_brick
642,598,1,1,anovasmoke_brick
642,598,2,1,anovasmoke_brick
642,612,0,1,anovasmoke_brick
642,612,1,1,anovasmoke_brick
642,612,2,1,anovasmoke_brick
642,626,0,1,anovasmoke_brick
642,626,1,1,anovasmoke_brick
642,626,2,1,anovasmoke_brick
642,641,0,1,anovasmoke_brick
642,641,1,1,anovasmoke_brick
642,641,2,1,anovasmoke_brick
642,655,0,1,anovasmoke_brick
642,655,1,1,anovasmoke_brick
642,655,2,1,anovasmoke_brick
642,669,0,1,anovasmoke_brick
642,669,1,1,anovasmoke_brick
642,669,2,1,anovasmoke_brick
642,683,0,1,anovasmoke_brick
642,683,1,1,anovasmoke_brick
642,683,2,1,anovasmoke_brick
642,698,0,1,anovasmoke_brick
642,698,1,1,anovasmoke_brick
642,698,2,1,anovasmoke_brick
642,712,0,1,anovasmoke_brick
642,712,1,1,anovasmoke_brick
642,712,2,1,anovasmoke_brick
642,726,0,1,anovasmoke_brick
642,726,1,1,anovasmoke_brick
642,726,2,1,anovasmoke_brick
642,740,0,1,anovasmoke_brick
642,740,1,1,anovasmoke_brick
642,740,2,1,anovasmoke_brick
642,755,0,1,anovasmoke_brick
642,755,1,1,anovasmoke_brick
642,755,2,1,anovasmoke_brick
642,769,0,1,anovasmoke_brick
642,769,1,1,anovasmoke_brick
642,769,2,1,anovasmoke_brick
642,783,0,1,anovasmoke_brick
642,783,1,1,anovasmoke_brick
642,783,2,1,anovasmoke_brick
642,797,0,1,anovasmoke_brick
642,797,1,1,anovasmoke_brick
642,797,2,1,anovasmoke_brick
642,812,0,1,anovasmoke_brick
642,812,1,1,anovasmoke_brick
642,812,2,1,anovasmoke_brick
642,826,0,1,anovasmoke_brick
642,826,1,1,anovasmoke_brick
642,826,2,1,anovasmoke_brick
642,840,0,1,anovasmoke_brick
642,840,1,1,anovasmoke_brick
642,840,2,1,anovasmoke_brick
747,0,0,1,anovasmoke_brick
747,0,1,1,anovasmoke_brick
747,0,2,1,anovasmoke_brick
747,14,0,1,anovasmoke_brick
747,14,1,1,anovasmoke_brick
747,14,2,1,anovasmoke_brick
747,28,0,1,anovasmoke_brick
747,28,1,1,anovasmoke_brick
747,28,2,1,anovasmoke_brick
747,43,0,1,anovasmoke_brick
747,43,1,1,anovasmoke_brick
747,43,2,1,anovasmoke_brick
747,57,0,1,anovasmoke_brick
747,57,1,1,anovasmoke_brick
747,57,2,1,anovasmoke_brick
747,71,0,1,anovasmoke_brick
747,71,1,1,anovasmoke_brick
747,71,2,1,anovasmoke_brick
747,85,0,1,anovasmoke_brick
747,85,1,1,anovasmoke_brick
747,85,2,1,anovasmoke_brick
747,100,0,1,anovasmoke_brick
747,100,1,1,anovasmoke_brick
747,100,2,1,anovasmoke_brick
747,114,0,1,anovasmoke_brick
747,114,1,1,anovasmoke_brick
747,114,2,1,anovasmoke_brick
747,128,0,1,anovasmoke_brick
747,128,1,1,anovasmoke_brick
747,128,2,1,anovasmoke_brick
747,142,0,1,anovasmoke_brick
747,142,1,1,anovasmoke_brick
747,142,2,1,anovasmoke_brick
747,157,0,1,anovasmoke_brick
747,157,1,1,anovasmoke_brick
747,157,2,1,anovasmoke_brick
747,171,0,1,anovasmoke_brick
747,171,1,1,anovasmoke_brick
747,171,2,1,anovasmoke_brick
747,185,0,1,anovasmoke_brick
747,185,1,1,anovasmoke_brick
747,185,2,1,anovasmoke_brick
747,199,0,1,anovasmoke_brick
747,199,1,1,anovasmoke_brick
747,199,2,1,anovasmoke_brick
747,214,0,1,anovasmoke_brick
747,214,1,1,anovasmoke_brick
747,214,2,1,anovasmoke_brick
747,228,0,1,anovasmoke_brick
747,228,1,1,anovasmoke_brick
747,228,2,1,anovasmoke_brick
747,242,0,1,anovasmoke_brick
747,242,1,1,anovasmoke_brick
747,242,2,1,anovasmoke_brick
