year,component,med_diff_cm,mean_diff_cm,se_mean_cm,p05_diff_cm,p95_diff_cm
2025,glaciers,0.0,0.0,0.0,0.0,0.0
2026,glaciers,0.0,0.0,0.0,0.0,0.0
2027,glaciers,0.0,0.0,0.0,0.0,0.0
2028,glaciers,0.0,0.0,0.0,0.0,0.0
2029,glaciers,0.0,0.0,0.0,0.0,0.0
2030,glaciers,0.0,0.0,0.0,0.0,0.0
2031,glaciers,0.0,0.0,0.0,0.0,0.0
2032,glaciers,2.1555158701946908e-5,2.1845061681871503e-5,1.3507012230912417e-7,1.2518467567068648e-5,3.1508034805449725e-5
2033,glaciers,5.3761641375604796e-5,5.474115503696631e-5,2.82222848188787e-7,3.529115761760071e-5,7.583085481486228e-5
2034,glaciers,9.096529763419348e-5,9.247259555606679e-5,4.3920292122578597e-7,6.374165213967054e-5,0.000126660933481193
2035,glaciers,0.00012981361695496574,0.00013233021000434952,6.054633053480345e-7,9.337220280221105e-5,0.00018081506241767186
2036,glaciers,0.0001696972339102487,0.0001729698846626142,7.78095291381463e-7,0.00012398715103505433,0.00023510362041347931
2037,glaciers,0.0002092301548322073,0.00021364258534085413,9.5392184677927e-7,0.000152682181880337,0.00028881746687865474
2038,glaciers,0.00024880646671632256,0.0002538899291836172,1.1305638582151877e-6,0.00018151539127564398,0.0003448809492469174
2039,glaciers,0.00028791909057979126,0.0002934186768990421,1.3063008129931538e-6,0.0002101350332263996,0.00039962042323664625
2040,glaciers,0.0003260225575865139,0.0003320312253148887,1.4798937087749526e-6,0.00023590853472463814,0.00045061527180094706
2041,glaciers,0.000363063879514236,0.00036959911354468236,1.6505554975041364e-6,0.00026305915829338833,0.0005021425398726186
2042,glaciers,0.00039950492148577155,0.00040603035071600635,1.8176953534372979e-6,0.00028808999771348095,0.0005528607698105148
2043,glaciers,0.00043435158060622925,0.000441273753315788,1.98096901880248e-6,0.00031257643610820284,0.0006002416394046862
2044,glaciers,0.0004683041869957272,0.0004752871333888602,2.1399679073772553e-6,0.0003355537062771807,0.0006461834299718916
