year,driver_K,eq_cm,fast_cm,slow_cm,sea_level_cm,eq_m,fast_m,slow_m,sea_level_m
2024,1.6582048069249999,67.422828521196294,50.801722349669632,14.063542417373483,64.865264767043115,0.67422828521196299,0.50801722349669631,0.14063542417373484,0.64865264767043118
2025,2.3209880829954859,69.595445355820857,50.825511025320516,14.070460184161071,64.895971209481587,0.69595445355820862,0.50825511025320513,0.14070460184161071,0.64895971209481584
2026,2.3707672864417813,69.758622580301889,50.87643225519065,14.087787627897271,64.964219883087921,0.69758622580301888,0.50876432255190651,0.14087787627897272,0.64964219883087926
2027,2.4066872681612219,69.876368998777849,50.928953057017374,14.105791064951028,65.034744121968401,0.69876368998777849,0.50928953057017379,0.14105791064951029,0.65034744121968402
2028,2.428778858676834,69.948785674319836,50.982417339666227,14.12419651382487,65.106613853491098,0.69948785674319836,0.50982417339666231,0.14124196513824872,0.65106613853491102
2029,2.4496709092749143,70.017270234021353,51.036163768255854,14.142725036403426,65.17888880465928,0.70017270234021356,0.51036163768255849,0.14142725036403425,0.65178888804659285
2030,2.4817112915682813,70.12229924798666,51.090131730981575,14.161349715837808,65.251481446819383,0.70122299247986664,0.51090131730981581,0.14161349715837809,0.65251481446819382
2031,2.5039951631552517,70.19534622472618,51.144849985473797,14.180291791067205,65.325141776541003,0.70195346224726185,0.51144849985473795,0.14180291791067204,0.65325141776541007
2032,2.5512091417315741,70.350114590778929,51.199844090671384,14.199349572419102,65.399193663090486,0.70350114590778934,0.51199844090671387,0.14199349572419101,0.65399193663090482
2033,2.5823403175378541,70.452163207695435,51.256314924735108,14.21902997003879,65.475344894773897,0.7045216320769544,0.51256314924735102,0.14219029970038791,0.65475344894773901
2034,2.6286047564245596,70.603818963654831,51.313471820858226,14.238996164294619,65.552467985152845,0.7060381896365483,0.51313471820858225,0.14238996164294618,0.6555246798515284
2035,2.6794021383625282,70.770333797595129,51.372053260804243,14.259561834231839,65.631615095036082,0.70770333797595131,0.5137205326080424,0.14259561834231838,0.65631615095036078
2036,2.7428384743184164,70.978279375585259,51.432280056801467,14.280821255194105,65.713101311995572,0.70978279375585263,0.51432280056801472,0.14280821255194107,0.6571310131199557
2037,2.7922506229165309,71.140253386932841,51.494786841281915,14.303048707821482,65.797835549103397,0.71140253386932839,0.51494786841281914,0.14303048707821481,0.65797835549103401
2038,2.8300400984972542,71.264128043675967,51.558856432476382,14.325933033286439,65.884789465762822,0.71264128043675967,0.51558856432476385,0.14325933033286439,0.65884789465762816
2039,2.8890453914271124,71.457548574005898,51.623882637543232,14.349207935369805,65.973090572913037,0.71457548574005902,0.51623882637543228,0.14349207935369804,0.6597309057291304
2040,2.9274554234589729,71.58345742720698,51.690962348467941,14.373351799928109,66.064314148396051,0.71583457427206976,0.51690962348467939,0.14373351799928108,0.66064314148396053
2041,2.9449008687504312,71.640643945781292,51.759005931669975,14.397883367886848,66.156889299556823,0.7164064394578129,0.51759005931669977,0.14397883367886849,0.6615688929955682
2042,2.9988711334118978,71.817559552746872,51.826897950879037,14.422308780127544,66.249206731006581,0.71817559552746868,0.51826897950879036,0.14422308780127543,0.66249206731006582
2043,3.0355739720752073,71.937872191941977,51.896573645866113,14.44747952760072,66.344053173466833,0.71937872191941976,0.51896573645866118,0.14447479527600721,0.66344053173466833
2044,3.0753472110641571,72.068249664812527,51.967098583183791,14.472979306540871,66.440077889724662,0.72068249664812523,0.51967098583183791,0.1447297930654087,0.66440077889724658
2045,3.1328175832307723,72.256638694182143,52.038629822667815,14.498874896297352,66.537504718965167,0.7225663869418214,0.52038629822667815,0.14498874896297351,0.66537504718965168
2046,3.1851690302291447,72.42824778447175,52.112122150691008,14.525588099086022,66.63771024977703,0.72428247784471755,0.52112122150691009,0.14525588099086023,0.66637710249777027
2047,3.2445188342436353,72.622797629027318,52.187285605236355,14.552986297516696,66.740271902753051,0.72622797629027314,0.52187285605236355,0.14552986297516696,0.66740271902753046
2048,3.2887536281406602,72.767800168117645,52.264500795036838,14.581236839599001,66.845737634635839,0.72767800168117647,0.52264500795036839,0.14581236839599002,0.66845737634635838
2049,3.3488638407762119,72.964842647341243,52.342907711487143,14.609948482615991,66.952856194103134,0.72964842647341244,0.52342907711487141,0.14609948482615992,0.66952856194103139
2050,3.3962799790740004,73.120273697004151,52.423396673181998,14.639519428462179,67.062916101644177,0.73120273697004157,0.52423396673181999,0.1463951942846218,0.67062916101644177
2051,3.4293822443724018,73.228783584697624,52.505228882574293,14.669610235031278,67.174839117605572,0.73228783584697621,0.52505228882574295,0.14669610235031277,0.67174839117605567
2052,3.4701658565738391,73.362473081166172,52.587566403721276,14.699836293438715,67.28740269715999,0.73362473081166168,0.52587566403721275,0.14699836293438714,0.67287402697159993
2053,3.5001815731723536,73.460865200490446,52.670845911362115,14.730393011940116,67.40123892330223,0.73460865200490444,0.52670845911362119,0.14730393011940116,0.67401238923302231
2054,3.5402053308937447,73.592063878776315,52.754429095721527,14.760986710772322,67.515415806493849,0.73592063878776315,0.52754429095721522,0.14760986710772322,0.6751541580649385
2055,3.5704304799983628,73.691142522044231,52.838894428006469,14.791878079400703,67.630772507407173,0.73691142522044228,0.52838894428006467,0.14791878079400703,0.67630772507407177
2056,3.6216286333632608,73.858971092737434,52.923654800603082,14.822796614796353,67.746451415399434,0.73858971092737435,0.52923654800603082,0.14822796614796352,0.67746451415399433
2057,3.6735867638693565,74.029290883699034,53.009942548741762,14.85430091853631,67.864243467278072,0.74029290883699028,0.53009942548741762,0.14854300918536312,0.67864243467278074
2058,3.7291251286956042,74.211346754366772,53.097789417104821,14.886400504433823,67.984189921538643,0.74211346754366769,0.53097789417104824,0.14886400504433822,0.6798418992153864
2059,3.7757000128856957,74.364020156239576,53.187397043800388,14.919182468845648,68.106579512646036,0.74364020156239574,0.53187397043800388,0.14919182468845649,0.68106579512646037
2060,3.8191825454773562,74.506556767725684,53.27820597016494,14.952384488763052,68.230590458927992,0.74506556767725685,0.53278205970164938,0.14952384488763051,0.68230590458927987
2061,3.8540149023331596,74.620737930146149,53.37001322060739,14.985908704485368,68.355921925092758,0.74620737930146153,0.53370013220607393,0.14985908704485368,0.68355921925092755
2062,3.9004658894568758,74.773005194957435,53.4622744832132,15.019501027019267,68.481775510232467,0.74773005194957431,0.53462274483213201,0.15019501027019266,0.68481775510232468
2063,3.9241214670665672,74.850548651473545,53.55569739875201,15.053484388927266,68.609181787679276,0.74850548651473547,0.53555697398752011,0.15053484388927266,0.68609181787679274
2064,3.9668998020718487,74.990776889187558,53.648854209275484,15.087197933029032,68.736052142304516,0.7499077688918756,0.53648854209275487,0.15087197933029031,0.68736052142304516
2065,3.9921213239059732,75.073453542190265,53.742932053988774,15.121188049046502,68.864120103035276,0.7507345354219026,0.53742932053988779,0.15121188049046502,0.68864120103035276
2066,4.0162166872205978,75.152438625042862,53.836821794374941,15.154941444503365,68.991763238878306,0.75152438625042861,0.53836821794374945,0.15154941444503364,0.68991763238878301
2067,4.0569813458904216,75.286065991455729,53.930452498992523,15.188426924015133,69.118879423007655,0.75286065991455731,0.5393045249899252,0.15188426924015133,0.69118879423007651
2068,4.0862498305467296,75.382008669528787,54.024867870978802,15.222124614048973,69.246992485027775,0.75382008669528788,0.54024867870978799,0.15222124614048974,0.6924699248502777
2069,4.1190311492091203,75.489466487730482,54.11933187577938,15.255693766207997,69.375025641987378,0.75489466487730483,0.54119331875779375,0.15255693766207998,0.69375025641987376
2070,4.1699425817299414,75.656355181762379,54.214061843634425,15.289234318665748,69.503296162300174,0.7565635518176238,0.5421406184363442,0.15289234318665748,0.69503296162300177
2071,4.2142346993835487,75.801545629273264,54.310200443773851,15.323269978425387,69.633470422199238,0.75801545629273259,0.54310200443773848,0.15323269978425386,0.6963347042219924
2072,4.2666496288819875,75.973362816467727,54.407307358990622,15.357593099656967,69.764900458647588,0.75973362816467727,0.5440730735899062,0.15357593099656966,0.69764900458647583
2073,4.2877173157958088,76.042423115524983,54.505890823515472,15.392434245417917,69.898325068933389,0.76042423115524982,0.54505890823515468,0.15392434245417916,0.69898325068933387
2074,4.3302443427381405,76.181827560382487,54.603905944227897,15.426845414700146,70.030751358928043,0.76181827560382487,0.54603905944227893,0.15426845414700147,0.70030751358928045
2075,4.3751535933126942,76.329040981950882,54.702745237109795,15.46147173161603,70.164216968725825,0.7632904098195088,0.54702745237109796,0.15461471731616031,0.70164216968725823
2076,4.391055320224174,76.381167160801255,54.802550224619608,15.496375599232039,70.298925823851647,0.76381167160801255,0.54802550224619606,0.15496375599232037,0.70298925823851643
2077,4.4137593474078054,76.455591415989744,54.901411343901934,15.530673451748022,70.432084795649956,0.76455591415989743,0.54901411343901929,0.15530673451748023,0.70432084795649952
2078,4.4376989785546881,76.534066005681836,54.999784868242351,15.564582333960367,70.564367202202718,0.76534066005681833,0.54999784868242352,0.15564582333960367,0.70564367202202716
2079,4.4667255722302501,76.629215760282207,55.097755872210406,15.5981456280172,70.695901500227606,0.7662921576028221,0.55097755872210408,0.15598145628017199,0.70695901500227609
2080,4.4928303202275774,76.714787646312402,55.195659710846918,15.631521011584674,70.827180722431592,0.76714787646312399,0.55195659710846923,0.15631521011584673,0.70827180722431593
2081,4.5400446665563692,76.869557217865108,55.293302515499249,15.664621394849988,70.957923910349237,0.76869557217865103,0.55293302515499254,0.15664621394849987,0.70957923910349241
2082,4.5799584786413821,77.000395492156031,55.392072360984706,15.698086815735557,71.090159176720263,0.77000395492156026,0.55392072360984701,0.15698086815735557,0.71090159176720258
2083,4.6295145053029163,77.162841138673073,55.491469019441404,15.731683324930749,71.223152344372153,0.77162841138673077,0.55491469019441408,0.15731683324930748,0.71223152344372154
2084,4.661029365213218,77.266147479756228,55.592122137743402,15.765699299659417,71.357821437402819,0.77266147479756231,0.55592122137743405,0.15765699299659416,0.71357821437402824
2085,4.6758044311053988,77.314580441252119,55.692806167837269,15.799565221279074,71.492371389116343,0.77314580441252123,0.55692806167837272,0.15799565221279074,0.71492371389116338
2086,4.6960826585932685,77.381052876521906,55.792397967866364,15.832765886666806,71.62516385453317,0.77381052876521905,0.5579239796786637,0.15832765886666805,0.71625163854533169
2087,4.7109963684949001,77.429940315853656,55.891281910730633,15.865487032972233,71.756768943702866,0.77429940315853651,0.55891281910730628,0.15865487032972234,0.71756768943702864
2088,4.7173900646382538,77.450898979685491,55.989109354152959,15.897575145043774,71.886684499196733,0.7745089897968549,0.55989109354152955,0.15897575145043774,0.71886684499196729
2089,4.730678707986919,77.494459418355277,56.085330148992298,15.928787294757569,72.014117443749868,0.77494459418355277,0.56085330148992296,0.15928787294757568,0.7201411744374987
2090,4.7576031457756294,77.582718263915439,56.180432277899413,15.959359104898994,72.139791382798407,0.7758271826391544,0.56180432277899417,0.15959359104898993,0.72139791382798402
2091,4.7726342716859493,77.631990595271972,56.275340197252419,15.9897212542011,72.265061451453519,0.77631990595271971,0.56275340197252421,0.159897212542011,0.72265061451453516
2092,4.8121169181688757,77.761415500095936,56.369262318041237,16.019515269384172,72.388777587425409,0.77761415500095932,0.56369262318041236,0.16019515269384171,0.72388777587425412
2093,4.8398847674972298,77.852439065551266,56.463843197352617,16.049498982435452,72.513342179788069,0.77852439065551271,0.56463843197352614,0.16049498982435451,0.72513342179788065
2094,4.864632348649593,77.933562131520347,56.558285553072338,16.0793061573073,72.637591710379638,0.77933562131520351,0.56558285553072341,0.16079306157307299,0.72637591710379634
2095,4.8902958622602082,78.017687642406202,56.652386165572771,16.108846380795988,72.76123254636876,0.78017687642406197,0.56652386165572777,0.16108846380795988,0.72761232546368759
2096,4.921510000127979,78.120008210619517,56.746209423129848,16.138152701328288,72.884362124458136,0.78120008210619518,0.56746209423129845,0.16138152701328287,0.72884362124458135
2097,4.9263068117329301,78.135732254996782,56.840130518690785,16.167399770708926,73.00753028939971,0.78135732254996781,0.5684013051869079,0.16167399770708926,0.73007530289399714
2098,4.9207473908717372,78.117508362225379,56.932366841936833,16.195774521361763,73.128141363298596,0.78117508362225374,0.56932366841936832,0.16195774521361764,0.73128141363298593
2099,4.9324885644365555,78.155996163994317,57.022259927870991,16.222990819088636,73.245250746959627,0.78155996163994312,0.57022259927870989,0.16222990819088637,0.73245250746959623
2100,4.9395214367919014,78.179050060232584,57.111014698815225,16.249613764153267,73.360628462968492,0.7817905006023258,0.57111014698815221,0.16249613764153267,0.73360628462968491
2101,4.9648021261004542,78.261920665399813,57.198338119029415,16.275518894893835,73.473857013923251,0.78261920665399809,0.57198338119029413,0.16275518894893837,0.73473857013923249
2102,4.9838777796897915,78.324451039378729,57.285471967320795,16.301279109068709,73.586751076389504,0.78324451039378729,0.572854719673208,0.16301279109068709,0.73586751076389501
2103,5.0065816406547805,78.398874749699189,57.372003018756551,16.326708878814507,73.698711897571059,0.78398874749699188,0.57372003018756557,0.16326708878814508,0.73698711897571056
2104,5.0210033977056732,78.446149557747148,57.45818231955225,16.351926441389267,73.810108760941517,0.78446149557747147,0.57458182319552253,0.16351926441389267,0.73810108760941517
2105,5.0428707783276181,78.517831268773506,57.543460604229971,16.376685465933299,73.92014607016327,0.78517831268773508,0.57543460604229968,0.16376685465933299,0.73920146070163273
2106,5.0485769136359142,78.536536094436798,57.628350457562668,16.401224563194127,74.029575020756795,0.78536536094436793,0.57628350457562671,0.16401224563194128,0.74029575020756799
2107,5.0576717794707866,78.566349246540824,57.711777541288519,16.425059665155253,74.136837206443772,0.78566349246540823,0.57711777541288523,0.16425059665155253,0.74136837206443773
2108,5.072928018863383,78.616359504394552,57.793996823967497,16.448316270633804,74.2423130946013,0.78616359504394551,0.57793996823967497,0.16448316270633803,0.74242313094601298
2109,5.0759502466329893,78.626266427467868,57.875441209681327,16.471198131475035,74.346639341156362,0.78626266427467872,0.57875441209681322,0.16471198131475034,0.74346639341156362
2110,5.0857137352512947,78.658271338428449,57.955311016929691,16.493348739685779,74.44865975661547,0.78658271338428454,0.57955311016929689,0.16493348739685779,0.74448659756615465
2111,5.0787634617360862,78.635488202840122,58.034085730738028,16.514994871911497,74.549080602649525,0.7863548820284012,0.58034085730738028,0.16514994871911498,0.7454908060264952
2112,5.0956007632837945,78.690681214059538,58.110682036182503,16.535655118600012,74.646337154782515,0.78690681214059532,0.58110682036182504,0.16535655118600012,0.74646337154782516
2113,5.110008582876306,78.737910334840194,58.186716403057176,16.556071265898751,74.742787668955927,0.78737910334840189,0.5818671640305717,0.1655607126589875,0.74742787668955923
2114,5.1153784108632543,78.755512738377973,58.262037638282678,16.57617788189647,74.838215520179148,0.78755512738377975,0.58262037638282682,0.1657617788189647,0.74838215520179152
2115,5.1500846971754743,78.869280639035154,58.336062621070063,16.59571602374097,74.931778644811033,0.78869280639035155,0.58336062621070062,0.1659571602374097,0.74931778644811031
2116,5.1541009205457202,78.882445899567287,58.410751520099438,16.615575826730193,75.026327346829632,0.78882445899567288,0.58410751520099435,0.16615575826730195,0.75026327346829635
2117,5.1853204462331943,78.984784129161341,58.484061060123118,16.634830871078641,75.118891931201759,0.78984784129161345,0.58484061060123116,0.1663483087107864,0.75118891931201759
2118,5.1846398707011225,78.982553188955691,58.557816148063985,16.65431215051948,75.212128298583465,0.78982553188955695,0.5855781614806399,0.16654312150519479,0.75212128298583469
2119,5.1785412693487096,78.962561851750451,58.629895282943359,16.673058033442565,75.302953316385924,0.78962561851750446,0.58629895282943356,0.16673058033442564,0.75302953316385923
2120,5.1792096427227357,78.964752793037988,58.699979604089137,16.690935344650555,75.390914948739692,0.78964752793037984,0.58699979604089136,0.16690935344650554,0.75390914948739696
2121,5.1871259610523994,78.990702642848987,58.768559205909241,16.708176937195987,75.476736143105228,0.78990702642848987,0.58768559205909243,0.16708176937195987,0.75476736143105227
2122,5.1930669256859847,79.010177243737175,58.836140978384414,16.725018837046626,75.56115981543104,0.79010177243737179,0.5883614097838441,0.16725018837046626,0.75561159815431045
2123,5.2003659926700516,79.034103731292277,58.902615761897529,16.741416451015276,75.644032212912805,0.79034103731292271,0.58902615761897525,0.16741416451015276,0.75644032212912804
2124,5.2258057599490062,79.117495797228045,58.968094912298163,16.757424861583821,75.725519773881985,0.79117495797228043,0.58968094912298163,0.16757424861583822,0.75725519773881989
2125,5.251800711147891,79.202707767157008,59.033783138721269,16.773589825178441,75.807372963899709,0.7920270776715701,0.59033783138721274,0.16773589825178439,0.75807372963899711
2126,5.2733226631309638,79.273257156196564,59.099712180269492,16.789922713669398,75.88963489393889,0.79273257156196564,0.59099712180269492,0.16789922713669397,0.75889634893938895
2127,5.2747564566029164,79.277957159873495,59.165582539565506,16.806285178352454,75.971867717917959,0.79277957159873491,0.59165582539565509,0.16806285178352454,0.75971867717917962
2128,5.2841775317436506,79.308839632606322,59.230073771796306,16.822079225502726,76.052152997299032,0.79308839632606321,0.5923007377179631,0.16822079225502726,0.76052152997299027
2129,5.2914628594242235,79.332721082449794,59.293739247897982,16.837561717491688,76.13130096538967,0.79332721082449797,0.59293739247897981,0.16837561717491689,0.7613130096538967
2130,5.3035178223671204,79.372237492075868,59.356455471751374,16.852679997228918,76.209135468980293,0.7937223749207587,0.59356455471751379,0.16852679997228917,0.76209135468980294
2131,5.2930483078848063,79.33791821421255,59.418553947539095,16.867587533696664,76.286141481235759,0.79337918214212555,0.59418553947539099,0.16867587533696665,0.76286141481235759
2132,5.3062512199353176,79.381197623972369,59.478575579664401,16.881627551033212,76.360203130697613,0.79381197623972366,0.59478575579664406,0.16881627551033213,0.76360203130697613
2133,5.3089315053462336,79.38998365315507,59.538110474116827,16.895528503401287,76.433638977518115,0.79389983653155072,0.59538110474116823,0.16895528503401289,0.76433638977518115
2134,5.3244896553969419,79.44098358018428,59.596482569130103,16.908985787768742,76.505468356898845,0.79440983580184277,0.59596482569130105,0.16908985787768743,0.76505468356898843
2135,5.3377182152863982,79.48434706407312,59.654554161230841,16.922393036703674,76.576947197934516,0.79484347064073124,0.59654554161230844,0.16922393036703676,0.7657694719793452
2136,5.3608125827048569,79.560050862358182,59.712178665456094,16.935683078510465,76.647861743966558,0.79560050862358178,0.59712178665456095,0.16935683078510466,0.76647861743966561
2137,5.3726479470599164,79.598847423421347,59.770007769055056,16.949150638651673,76.719158407706729,0.79598847423421348,0.59770007769055056,0.16949150638651672,0.76719158407706733
2138,5.3893642180457828,79.653643694038436,59.82730095459037,16.9624563855551,76.789757340145471,0.79653643694038434,0.59827300954590368,0.169624563855551,0.7678975734014547
2139,5.3860633872986341,79.642823504832677,59.884387453043495,16.975750228611425,76.860137681654919,0.79642823504832672,0.59884387453043497,0.16975750228611425,0.76860137681654916
2140,5.3877720310470059,79.648424473212714,59.939963230694069,16.98843937096462,76.928402601658689,0.79648424473212709,0.59939963230694071,0.1698843937096462,0.76928402601658685
2141,5.387666401190077,79.648078216429099,59.994389373961162,17.000694975460199,76.995084349421361,0.79648078216429097,0.59994389373961166,0.17000694975460198,0.76995084349421361
2142,5.3806787533355394,79.625172567008974,60.047573747338042,17.012480023325658,77.0600537706637,0.79625172567008973,0.60047573747338046,0.17012480023325657,0.77060053770663695
2143,5.3869072747470481,79.645589784766315,60.099099470429856,17.023611248850408,77.122710719280263,0.79645589784766313,0.60099099470429851,0.17023611248850407,0.77122710719280263
2144,5.3956228567234712,79.674159636796674,60.149859007241467,17.034500076034469,77.184359083275936,0.79674159636796671,0.60149859007241469,0.1703450007603447,0.77184359083275933
2145,5.4118824815365096,79.727459012126303,60.200028992355925,17.045227761154464,77.24525675351039,0.797274590121263,0.60200028992355925,0.17045227761154463,0.77245256753510394
2146,5.4262140214252366,79.774438086512362,60.250108697092031,17.056020557761883,77.306129254853914,0.79774438086512367,0.60250108697092031,0.17056020557761883,0.77306129254853917
2147,5.4289738565490868,79.783484881245045,60.299974600637334,17.066819540100489,77.366794140737824,0.79783484881245048,0.60299974600637329,0.17066819540100489,0.77366794140737827
2148,5.4424266127078544,79.827583284988606,60.348881867485296,17.077284533633964,77.426166401119261,0.79827583284988601,0.60348881867485293,0.17077284533633963,0.77426166401119256
2149,5.4474263406600203,79.843972493210359,60.397542353211172,17.08774150569527,77.485283858906442,0.79843972493210358,0.60397542353211175,0.1708774150569527,0.7748528385890644
2150,5.4549453668736243,79.868620011519084,60.445413995116901,17.097942175869143,77.543356170986044,0.79868620011519087,0.60445413995116903,0.17097942175869144,0.77543356170986044
2151,5.4508898092518479,79.855325812523745,60.492676458546093,17.10796985757856,77.600646316124653,0.79855325812523748,0.60492676458546091,0.17107969857578559,0.77600646316124655
2152,5.4670411346090457,79.908270180071142,60.538596293330635,17.117491635238771,77.656087928569406,0.79908270180071139,0.60538596293330638,0.17117491635238771,0.77656087928569406
2153,5.4714727874451157,79.922797226700837,60.584505636200277,17.127118431114198,77.711624067314474,0.79922797226700837,0.60584505636200281,0.17127118431114197,0.77711624067314478
2154,5.4892065596140114,79.980928886545925,60.629648311543711,17.136502429384286,77.766150740927998,0.79980928886545921,0.60629648311543716,0.17136502429384287,0.77766150740927997
2155,5.4894939325998147,79.981870900940848,60.674898427185951,17.146043121173378,77.820941548359329,0.79981870900940844,0.60674898427185953,0.17146043121173377,0.77820941548359324
2156,5.4979892656017721,80.009718772427931,60.71912729207876,17.155221495475153,77.874348787553913,0.80009718772427929,0.60719127292078756,0.17155221495475154,0.77874348787553915
2157,5.5115393966714255,80.054136373076872,60.762886615780474,17.164292391133529,77.927179006914002,0.80054136373076867,0.60762886615780476,0.17164292391133529,0.77927179006914005
2158,5.532674730193917,80.123418419070262,60.806511970982818,17.17340836035762,77.979920331340438,0.80123418419070258,0.60806511970982813,0.1717340836035762,0.77979920331340435
2159,5.5460816072959078,80.167366430348139,60.850495974575004,17.182791978657612,78.033287953232616,0.80167366430348141,0.60850495974575003,0.17182791978657611,0.78033287953232611
2160,5.568694090173973,80.241490601472094,60.894330708863677,17.192204910328954,78.086535619192631,0.80241490601472099,0.60894330708863675,0.17192204910328954,0.78086535619192632
2161,5.5843411400937724,80.292781944050191,60.938616274541154,17.2019202054692,78.140536480010354,0.80292781944050196,0.60938616274541157,0.17201920205469201,0.78140536480010359
2162,5.5912573745320175,80.315453498863448,60.98289046802244,17.211719398557371,78.19460986657981,0.80315453498863443,0.60982890468022444,0.17211719398557371,0.78194609866579812
2163,5.6084391555149091,80.37177572056099,61.026584806129641,17.221337878784261,78.247922684913902,0.8037177572056099,0.61026584806129636,0.17221337878784262,0.78247922684913906
2164,5.6003327288944869,80.345202691970712,61.070379915798419,17.231090014725844,78.301469930524263,0.80345202691970707,0.61070379915798423,0.17231090014725844,0.78301469930524259
2165,5.5856227538378276,80.296983099535481,61.112627095718651,17.240212450560009,78.352839546278659,0.80296983099535479,0.61112627095718652,0.17240212450560008,0.78352839546278663
2166,5.585775642207965,80.297484270670552,61.152938532870657,17.248535813608434,78.401474346479091,0.80297484270670549,0.6115293853287066,0.17248535813608434,0.78401474346479094
2167,5.5999543737496609,80.343962436238868,61.192322493328504,17.256534573457728,78.448857066786232,0.80343962436238869,0.61192322493328499,0.17256534573457727,0.78448857066786237
2168,5.6009137973429963,80.347107445966287,61.231704696749006,17.264636976723324,78.49634167347233,0.80347107445966293,0.61231704696749001,0.17264636976723324,0.78496341673472325
2169,5.6228128293719219,80.418892910937757,61.270231416008635,17.272446600670428,78.542678016679062,0.80418892910937756,0.61270231416008636,0.17272446600670427,0.78542678016679057
2170,5.6523321938557523,80.515657978103036,61.309273559021918,17.280596899610671,78.589870458632589,0.80515657978103039,0.61309273559021915,0.1728059689961067,0.78589870458632594
2171,5.6586476311264793,80.536360107785228,61.34931614955385,17.289305354264435,78.638621503818285,0.80536360107785232,0.61349316149553845,0.17289305354264436,0.78638621503818285
2172,5.6760612458966531,80.593442285274151,61.388830136758195,17.297854914320403,78.686685051078598,0.80593442285274153,0.61388830136758199,0.17297854914320404,0.78686685051078598
2173,5.6886877499808675,80.634832218192287,61.428548887205473,17.306585726955028,78.735134614160501,0.80634832218192287,0.6142854888720547,0.17306585726955029,0.78735134614160496
2174,5.7017844552859538,80.677763480116468,61.468155844195572,17.315346606463997,78.783502450659569,0.80677763480116471,0.61468155844195571,0.17315346606463997,0.7878350245065957
2175,5.6962796208812074,80.659718522841018,61.50768380628746,17.324150632651268,78.831834438938728,0.80659718522841017,0.61507683806287461,0.17324150632651267,0.7883183443893873
2176,5.6896748794888321,80.638068048461989,61.545921139215729,17.332432981221139,78.878354120436867,0.80638068048461986,0.61545921139215731,0.17332432981221138,0.78878354120436867
2177,5.6845392903689369,80.621233484615189,61.582828556669703,17.340182594762162,78.923011151431865,0.80621233484615185,0.615828285566697,0.17340182594762163,0.78923011151431866
2178,5.6913087367348716,80.64342386519165,61.618534449687182,17.347466112065284,78.966000561752466,0.80643423865191655,0.61618534449687179,0.17347466112065285,0.7896600056175247
2179,5.7063603816534947,80.692763458267791,61.653837631783631,17.354659148745768,79.008496780529399,0.80692763458267791,0.61653837631783626,0.17354659148745769,0.79008496780529403
2180,5.719971083525957,80.737379611219751,61.689283144869641,17.362013802913459,79.051296947783101,0.80737379611219751,0.61689283144869644,0.17362013802913459,0.79051296947783101
2181,5.7279920681232896,80.763672559149512,61.724774366911028,17.369480820929077,79.094255187840105,0.80763672559149513,0.61724774366911028,0.17369480820929076,0.79094255187840101
2182,5.73632035368622,80.790972845790506,61.759947050321664,17.376887230271372,79.136834280593035,0.8079097284579051,0.61759947050321662,0.17376887230271371,0.79136834280593038
2183,5.7556276189817295,80.854262447574484,61.79482801447999,17.384244577031509,79.179072591511499,0.80854262447574488,0.61794828014479986,0.1738424457703151,0.79179072591511501
2184,5.7531531087279664,80.846150953472446,61.83013766095219,17.3918873483901,79.222025009342289,0.80846150953472451,0.61830137660952189,0.173918873483901,0.7922202500934229
2185,5.7482877509842423,80.830202213481371,61.864448347201318,17.399143754643006,79.263592101844324,0.80830202213481372,0.61864448347201317,0.17399143754643007,0.79263592101844327
2186,5.7526164429342117,80.8443917522672,61.897629337012162,17.405957679468997,79.30358701648116,0.80844391752267197,0.61897629337012161,0.17405957679468997,0.79303587016481158
2187,5.7481968637814402,80.829904283412844,61.930303765907524,17.412624824844073,79.342928590751598,0.80829904283412846,0.61930303765907524,0.17412624824844072,0.79342928590751594
2188,5.7339952444522977,80.783351091219515,61.961917133839073,17.418887412562917,79.38080454640199,0.80783351091219513,0.61961917133839073,0.17418887412562917,0.79380804546401995
2189,5.7432250912015874,80.813606713460629,61.99186566504607,17.424469618228706,79.416335283274776,0.80813606713460628,0.61991865665046075,0.17424469618228705,0.79416335283274775
2190,5.7446434824348351,80.818256228291034,62.021698833014028,17.430101189497577,79.451800022511605,0.8081825622829103,0.62021698833014027,0.17430101189497577,0.79451800022511609
2191,5.7483802462968754,80.830505414966083,62.050916160629392,17.435546217919047,79.486462378548438,0.80830505414966081,0.62050916160629388,0.17435546217919046,0.79486462378548439
2192,5.768292585103981,80.895778459822552,62.07968105176213,17.440881536022538,79.520562587784667,0.80895778459822554,0.62079681051762126,0.17440881536022537,0.79520562587784671
2193,5.7742333565572874,80.915252427461922,62.109045257578337,17.446596744672966,79.555642002251304,0.80915252427461926,0.62109045257578332,0.17446596744672965,0.79555642002251303
2194,5.7873502832453942,80.958249975484065,62.138094375012372,17.452257217611546,79.590351592623918,0.80958249975484065,0.62138094375012376,0.17452257217611547,0.7959035159262392
2195,5.7829648354032743,80.943874389748643,62.16729872553659,17.458081487679074,79.625380213215664,0.80943874389748638,0.62167298725536591,0.17458081487679075,0.79625380213215669
2196,5.7979784644871497,80.993089366158173,62.195524404666401,17.463534995534246,79.659059400200647,0.80993089366158177,0.62195524404666402,0.17463534995534247,0.79659059400200649
2197,5.7984079462604052,80.994497216000539,62.22404624358694,17.469217834695044,79.693264078281985,0.80994497216000538,0.62224046243586939,0.17469217834695044,0.79693264078281989
