year,ais_p05,ais_p50,ais_p95,ais_pred_p05,ais_pred_p95,ais_obs,glaciers_p05,glaciers_p50,glaciers_p95,glaciers_pred_p05,glaciers_pred_p95,glaciers_obs,gis_p05,gis_p50,gis_p95,gis_pred_p05,gis_pred_p95,gis_obs,te_p05,te_p50,te_p95,te_pred_p05,te_pred_p95,te_obs,total_p05,total_p50,total_p95,total_pred_p05,total_pred_p95,total_obs,glaciers_obs_delta_corrected,provenance
1900,-1.7071115948696582,-1.2522101642896044,-0.7557964854148331,-1.9838383130151318,-0.46838412855711187,-0.7681519642532018,-7.314070890752814,-6.385304317405022,-5.347980725905558,-8.212751615113525,-4.541224758279979,-7.27700420293,-4.53488217136928,-4.097930170416104,-3.686735785762795,-5.220171348836937,-2.9177044590533896,-4.130332357233222,-4.037466172596941,-3.631533344339975,-3.2301855198201577,-4.86702403555398,-2.407062797417874,-3.6098928928375242,-15.670750904375168,-14.06343409363257,-12.644509264524592,NaN,NaN,-13.937918849348069,-7.27700420293,"posterior_predictive_ladrillo.jl | tag L29 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L29.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1911,-1.5175957300349856,-1.139684265615626,-0.7369940833293038,-1.7844689233628448,-0.4647650486524718,-0.7083755627334263,-6.5576135676245935,-5.748985257181566,-4.833010157993315,-7.32678340474096,-4.063668050126887,-6.40783153447,-4.090388820743032,-3.752121529410222,-3.4118367657479594,-4.439066999831353,-3.117130831154259,-3.7024556940252134,-3.907591830918692,-3.514716761310774,-3.126279208299184,-4.648317963046146,-2.2308084870601945,-4.502541589736938,-13.77989860741612,-12.386163687153605,-11.140374962367039,NaN,NaN,-12.7859735900405,-6.40783153447,"posterior_predictive_ladrillo.jl | tag L29 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L29.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1912,-1.501273863465605,-1.1298139105938212,-0.7343760963045863,-1.76693131402735,-0.4794747912791334,-0.702943815296903,-6.486441653157257,-5.688606021833148,-4.783501505438325,-7.333011554147329,-4.008665754505525,-6.33277965459,-4.049264044838308,-3.720229430445957,-3.389265159362346,-4.392391294338074,-3.0591505894301902,-3.6499250238591983,-3.8881272781049367,-3.4972092034628397,-3.1107065411953685,-4.637900310710158,-2.3201554958552078,-4.496937417984009,-13.657171625402178,-12.281821506193273,-11.056102395425514,NaN,NaN,-12.504873544685173,-6.33277965459,"posterior_predictive_ladrillo.jl | tag L29 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L29.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1913,-1.4834874372566043,-1.1193107843558112,-0.7328678649305255,-1.7392391909753038,-0.5049348279549121,-0.6975461140334751,-6.408955629894585,-5.6257081076778395,-4.730436897451296,-7.1596426103619075,-3.963107764362204,-6.26434474858,-3.9891709262594164,-3.668132333072771,-3.3439427449074826,-4.304444165796,-3.061049961205547,-3.6160070245916187,-3.973324675015211,-3.5738407279151225,-3.178868944559586,-4.715814808353593,-2.4169826480827283,-4.43869423866272,-13.693722375308752,-12.33643080670305,-11.117780196809651,NaN,NaN,-12.481187939747363,-6.26434474858,"posterior_predictive_ladrillo.jl | tag L29 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L29.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1914,-1.467510308683141,-1.1101812238513986,-0.733270354249026,-1.7135931578466206,-0.49106256522200425,-0.692109502857938,-6.3442767056009375,-5.571326676139201,-4.690251446176396,-7.117729011660886,-3.966919288327772,-6.15112605962,-3.956852922415969,-3.6394680366853,-3.3229258989814943,-4.264268338636142,-3.0052043735834815,-3.6001985376531427,-4.073517258874618,-3.663959801013629,-3.259028287013681,-4.923539580800341,-2.418514727660604,-4.3344473361969,-13.539518436779282,-12.189081269146058,-10.982184650224633,NaN,NaN,-12.215842947480144,-6.15112605962,"posterior_predictive_ladrillo.jl | tag L29 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L29.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1915,-1.4525558594229544,-1.1003315720272362,-0.7340519838161395,-1.698763264005064,-0.49231423274703784,-0.6866780415237095,-6.272296719288827,-5.508221267754386,-4.643173213613812,-7.07220413075577,-3.8886554614164766,-5.99616084966,-3.944671802480632,-3.63130396351248,-3.3181143963064343,-4.269464726333747,-3.019701397692014,-3.567949086969549,-4.046911109798436,-3.640028673567802,-3.2377419668786995,-4.820799615271182,-2.5197616973487906,-4.308618783950806,-13.328385528907548,-11.995130669602363,-10.804752838224609,NaN,NaN,-11.887195821280871,-5.99616084966,"posterior_predictive_ladrillo.jl | tag L29 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L29.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1916,-1.4365023936693562,-1.0893261750527135,-0.733361694296192,-1.6807774781069837,-0.45122486674594486,-0.6812593594253209,-6.168028654212652,-5.4186952411262785,-4.559426100890661,-6.952076990316208,-3.775245531705527,-5.89606166753,-3.8820010790428667,-3.5772675333635693,-3.2684279265578264,-4.18034717932238,-2.981608674695182,-3.5504369562322453,-3.9965297059599783,-3.594712690683335,-3.1974341911128605,-4.762217145131533,-2.463388708949544,-4.27322907447815,-13.3417252650575,-12.025175544692068,-10.854338475794684,NaN,NaN,-11.995727195056805,-5.89606166753,"posterior_predictive_ladrillo.jl | tag L29 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L29.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1917,-1.4199665193638031,-1.0777654818278495,-0.7347731758445586,-1.669703366404829,-0.4951030032519684,-0.6758843556106235,-6.098787782558897,-5.3587525116948775,-4.512779978958515,-6.920628762496719,-3.7623333730725617,-5.7766593543,-3.8116628308106333,-3.5154823946743385,-3.2144616540032716,-4.130978886708993,-2.896972864779621,-3.4816617792302904,-3.9525978496326486,-3.555197808251804,-3.162286392939214,-4.73401177589383,-2.3567384307297843,-4.251692819595336,-13.432541637726716,-12.130821240796239,-10.97964939366791,NaN,NaN,-12.29178087162002,-5.7766593543,"posterior_predictive_ladrillo.jl | tag L29 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L29.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1918,-1.4036481296001972,-1.0665918488485633,-0.7345254889630852,-1.6308044203950074,-0.4704366206924614,-0.670394529408231,-6.042298020863124,-5.3126734232580475,-4.474247622001026,-6.760400719921984,-3.7745883503570643,-5.67177921208,-3.764687312754567,-3.475784535888029,-3.1805449302665623,-4.093796052583571,-2.8678157043662424,-3.470746785944159,-3.908052721129571,-3.5151313129372976,-3.1266479447348003,-4.694655580689537,-2.349124256280484,-4.2542582035064695,-13.051963464798309,-11.762520768462403,-10.633236326835307,NaN,NaN,-11.69048315752298,-5.67177921208,"posterior_predictive_ladrillo.jl | tag L29 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L29.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1919,-1.3903592331763104,-1.0564163931104589,-0.7278027710961824,-1.622015582549762,-0.4894100826084666,-0.664944376057401,-5.984351750457655,-5.263415518543704,-4.4322975353313545,-6.734785789720118,-3.707771574989241,-5.58503070745,-3.749998837265533,-3.466398203559339,-3.17480986878382,-4.054405684137624,-2.8745337068502006,-3.454160482233221,-3.876673916676534,-3.4869073799542427,-3.101543249007214,-4.629372640009775,-2.313296926155159,-4.2755896091461185,-12.753909421750897,-11.485371224071613,-10.367620771888769,NaN,NaN,-11.250664952584467,-5.58503070745,"posterior_predictive_ladrillo.jl | tag L29 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L29.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1920,-1.3721576285170747,-1.0464141994248148,-0.726019623347545,-1.592485785597351,-0.4876504851278417,-0.6595906391799595,-5.915879310762043,-5.20521369051222,-4.382043636201304,-6.681791754865954,-3.672093121299865,-5.53279949102,-3.7172752714880564,-3.438556283663848,-3.1529347474911362,-4.00596078287902,-2.857315405433791,-3.4362096613103685,-3.8728138933481175,-3.483435449087746,-3.098455027105506,-4.627103466946362,-2.312299924660978,-4.26266884803772,-12.693136747549376,-11.4422045114937,-10.337236239667003,NaN,NaN,-11.224365852032271,-5.53279949102,"posterior_predictive_ladrillo.jl | tag L29 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L29.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1921,-1.3559752141123613,-1.0358448367200013,-0.7236031235480278,-1.585238297206709,-0.5061662579561745,-0.6541625157058384,-5.846576112120358,-5.147388735992562,-4.337469874521577,-6.525645674168285,-3.5537478547082912,-5.47143054875,-3.696156509822241,-3.424334995591358,-3.141071630299836,-4.000101821594511,-2.862764835087149,-3.420304281061346,-3.845143810449702,-3.4585473573018,-3.0763175038942108,-4.507250600387292,-2.4606297778405604,-4.285170221328736,-12.611241109780968,-11.37002499391096,-10.280696766733406,NaN,NaN,-11.325210959935976,-5.47143054875,"posterior_predictive_ladrillo.jl | tag L29 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L29.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1922,-1.3401179080786336,-1.0248971469735109,-0.7160296274622894,-1.576199964600862,-0.5002816855261321,-0.6486930027663853,-5.769761346240879,-5.081980463005483,-4.286535826561347,-6.532884877757575,-3.6082970168837236,-5.39706416997,-3.6753429414144816,-3.4072675918071154,-3.1292077067751483,-3.9679664904428975,-2.8205155296242497,-3.4399301355535346,-3.804449771586021,-3.421944757371093,-3.0437601301699093,-4.4616402499372825,-2.409399891179157,-4.291196298599244,-12.5114682657678,-11.280223607849216,-10.206849982676575,NaN,NaN,-11.200481604358236,-5.39706416997,"posterior_predictive_ladrillo.jl | tag L29 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L29.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1923,-1.3225455399709622,-1.0141024756720478,-0.709285709561907,-1.536030870001978,-0.45014888090349553,-0.6433162823379186,-5.6966470413398,-5.0200908948809975,-4.23737977547773,-6.442132681148172,-3.4641506493986456,-5.27797008428,-3.639875082885643,-3.3785345600628425,-3.1050873643411023,-3.937764807855944,-2.822174369198293,-3.4075719659978687,-3.7700091843120696,-3.39096687774627,-3.0162058469757884,-4.406444363724459,-2.3512941890941446,-4.334321069717407,-12.554953868380757,-11.345321869103907,-10.288431363814812,NaN,NaN,-11.352617614839804,-5.27797008428,"posterior_predictive_ladrillo.jl | tag L29 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L29.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1924,-1.304386972395467,-1.0030103026515094,-0.7069136365044879,-1.5327457158510411,-0.46064418386311784,-0.6378295078933385,-5.614258564811123,-4.948845989161691,-4.177404603223677,-6.375797390034862,-3.5040062594567853,-5.18389659795,-3.5813220160727584,-3.3254097434818872,-3.05966824208267,-3.883736909178247,-2.766172945268853,-3.348880941217596,-3.7407597334075655,-3.3646582099525237,-2.992804746202318,-4.469320737816294,-2.328399795056591,-4.327344751358032,-12.28127383987795,-11.081017517831137,-10.042792711563383,NaN,NaN,-11.075476495691147,-5.18389659795,"posterior_predictive_ladrillo.jl | tag L29 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L29.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1925,-1.2891176188349132,-0.9924609877656145,-0.7034742999916325,-1.496718867110241,-0.5022690871745891,-0.6324462071120884,-5.5293126968511,-4.876316379262187,-4.115830496309699,-6.2546926992313985,-3.549558564464895,-5.09053493413,-3.5279600862926803,-3.278271333124569,-3.017102168690554,-3.841086000365707,-2.7204927785251334,-3.3296964471990402,-3.7375608211837754,-3.3617809211011247,-2.9902454479933085,-4.464586988525264,-2.3160102474576045,-4.261248254776,-12.12296764426479,-10.935492411037917,-9.910481063649096,NaN,NaN,-11.202160503297451,-5.09053493413,"posterior_predictive_ladrillo.jl | tag L29 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L29.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1926,-1.2736846811603655,-0.9818866836744141,-0.6981095374160484,-1.4864303580810208,-0.47132896461925955,-0.6269355908095982,-5.451976076277833,-4.810532992087028,-4.063724686905981,-6.134213864554326,-3.31283402040223,-4.98425517949,-3.487290302760508,-3.2393870125364437,-2.985443749413092,-3.7879041804617204,-2.688028539202459,-3.227677327936346,-3.710146256473138,-3.3371226573259483,-2.9683123527858464,-4.41566955766931,-2.301817478832848,-4.176789331436157,-12.047667510751506,-10.875302280127059,-9.862254348702315,NaN,NaN,-11.233488262164094,-4.98425517949,"posterior_predictive_ladrillo.jl | tag L29 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L29.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1927,-1.2588914692235393,-0.9710195299507577,-0.6934717710359731,-1.4892959365121905,-0.4668982469172111,-0.6215731754958775,-5.3483617598113025,-4.719499023483129,-3.9900856768992985,-6.038331868864826,-3.3451240074686193,-4.87102313909,-3.408496569818325,-3.167174024929663,-2.9155484015960615,-3.6945284995998664,-2.647669592332893,-3.1523057764226743,-3.714710263824069,-3.341227792618775,-2.971963798971921,-4.3496024780214375,-2.2958752355664482,-4.124979639053345,-11.949321778132513,-10.804559965671341,-9.804314097676315,NaN,NaN,-11.300538775892718,-4.87102313909,"posterior_predictive_ladrillo.jl | tag L29 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L29.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1928,-1.24161834115663,-0.9609873824241589,-0.6885834482435585,-1.4221925495957362,-0.4558842225532643,-0.6161877766311314,-5.2698986655953,-4.653240997125421,-3.936246621099319,-5.9597716490604995,-3.269284208657922,-4.76876254949,-3.3258680005464383,-3.093388303196772,-2.845538131814254,-3.599501257568701,-2.560327269218926,-3.0399404352361508,-3.6897880317274074,-3.3188112786455592,-2.9520247010826006,-4.402636066489854,-2.233376769521038,-4.053016519546508,-11.598590699584765,-10.468267569999652,-9.48244607765633,NaN,NaN,-10.99322183443144,-4.76876254949,"posterior_predictive_ladrillo.jl | tag L29 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L29.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1929,-1.2233925513274324,-0.9498917800209276,-0.6818511528704367,-1.4328617946752096,-0.45845964873314626,-0.6107674256026892,-5.172920670703241,-4.5699353402400655,-3.8601075327838377,-5.920049997736929,-3.214713349836349,-4.67126232061,-3.22641650347841,-2.9920276642478445,-2.75100753751706,-3.518208867482122,-2.474836560743486,-2.9371179407293146,-3.6463566378539576,-3.2797465414316376,-2.9172772992225395,-4.352914794215362,-2.271428498078343,-4.0196997165679935,-11.27277197309784,-10.156420486796888,-9.18248961822731,NaN,NaN,-10.474411885506226,-4.67126232061,"posterior_predictive_ladrillo.jl | tag L29 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L29.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1930,-1.205416579700462,-0.9379347011822574,-0.6776787544062925,-1.4133428001745731,-0.4575682025119261,-0.6053012982070591,-5.09538554538884,-4.503817397870069,-3.807530989687186,-5.774556646291404,-3.171879458725982,-4.5751269904,-3.1242997925390528,-2.892955287507945,-2.6554873073369416,-3.38770565807337,-2.3814995166563415,-2.8757768457586117,-3.610608438026943,-3.2475925185563383,-2.8886768571372046,-4.204131593227708,-2.2623113621764377,-3.9823153018951416,-10.930315866578404,-9.829151299846309,-8.872784601726213,NaN,NaN,-10.184452568299797,-4.5751269904,"posterior_predictive_ladrillo.jl | tag L29 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L29.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1931,-1.1881695993387142,-0.9264989983779497,-0.6717192319066132,-1.3589342579583896,-0.4510437489375414,-0.5999289169967319,-5.013518229946963,-4.432870945985638,-3.7474770164331948,-5.678193471729896,-3.0545457900165993,-4.44350086125,-3.0620836228214405,-2.8337299172821275,-2.598973212275525,-3.345322203889136,-2.332589393433415,-2.6913759058172047,-3.5710880003156262,-3.2120455241800987,-2.857058426127555,-4.232830677048956,-2.240283566120002,-3.9497736454010006,-10.739145357760211,-9.65511053546174,-8.714816949605975,NaN,NaN,-9.757755545159595,-4.44350086125,"posterior_predictive_ladrillo.jl | tag L29 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L29.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1932,-1.1720630666382061,-0.9157003174199132,-0.6657129896133468,-1.3658702435840113,-0.4622087157033001,-0.5944008007705357,-4.922900323210296,-4.353930195218547,-3.6804663711634475,-5.601182315102255,-3.0979149562619446,-4.35036960515,-3.0000507821216154,-2.777259498031916,-2.5464131179769547,-3.2716677116601,-2.287086511342614,-2.5936906641179864,-3.5313548205214973,-3.176307177125113,-2.825269790250303,-4.181870990158504,-2.148486799241658,-3.9116777896881105,-10.554981658387476,-9.485702044889615,-8.55449631883608,NaN,NaN,-9.504605049194335,-4.35036960515,"posterior_predictive_ladrillo.jl | tag L29 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L29.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
