block,tag,quantity,value,unit,per_chain,provenance
ais_geometry,L28,anto_alpha,0.0,L28-sd,0.05;-0.14;-0.11;0.22,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L29,anto_alpha,-0.01885576280929692,L28-sd,0.16;0.22;-0.23;-0.18,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L27,anto_beta,0.3609436809001069,L28-sd,0.31;0.47;0.35;0.31,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L28,anto_beta,0.0,L28-sd,-0.14;-0.08;-0.05;0.28,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L29,anto_beta,-0.03331889740890889,L28-sd,0.12;0.32;-0.44;-0.16,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L27,ais_mu,-0.0023708578974695796,L28-sd,0.02;0.12;-0.09;-0.04,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L28,ais_mu,0.0,L28-sd,0.03;-0.05;0.17;-0.14,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L29,ais_mu,-0.057518187027415166,L28-sd,-0.24;0.26;0.00;-0.25,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L27,ais_bedheight0,0.0726268493953855,L28-sd,0.09;0.03;0.09;0.08,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L28,ais_bedheight0,0.0,L28-sd,0.03;-0.03;0.02;-0.02,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L29,ais_bedheight0,0.04644693762367305,L28-sd,0.10;0.08;-0.02;0.01,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L27,ais_slope,-0.7209331870247633,L28-sd,-0.59;-0.64;-0.85;-0.85,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L28,ais_slope,0.0,L28-sd,-0.07;-0.04;0.26;-0.15,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L29,ais_slope,-0.007613894848700449,L28-sd,0.04;-0.26;0.54;-0.31,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L27,ais_iceflow0,0.5316520590767381,L28-sd,0.36;0.43;0.69;0.67,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L28,ais_iceflow0,0.0,L28-sd,0.14;0.02;-0.20;0.03,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L29,ais_iceflow0,-0.00808666283271526,L28-sd,-0.06;0.06;-0.29;0.42,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L27,ais_precip_u,-0.1666594031887459,L28-sd,-0.11;0.08;-0.37;-0.22,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L28,ais_precip_u,0.0,L28-sd,0.02;-0.15;0.26;-0.06,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L29,ais_precip_u,0.205925772860325,L28-sd,-0.05;3.36;-0.11;-0.12,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L27,ais_runoff_Ton,0.18802106965561838,L28-sd,0.11;-0.02;4.37;0.19,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L28,ais_runoff_Ton,0.0,L28-sd,-0.03;0.04;-0.07;0.01,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L29,ais_runoff_Ton,-0.017979408735967543,L28-sd,0.01;-4.89;0.02;0.03,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L27,ais_c,0.6885454821870969,L28-sd,0.54;0.22;1.44;0.73,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L28,ais_c,0.0,L28-sd,0.05;-0.04;-0.09;0.08,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L29,ais_c,-0.3003612704753887,L28-sd,-0.06;-0.87;-0.11;-0.06,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L27,ais_gmst_amp,0.20187179861354237,L28-sd,0.23;0.19;0.18;0.21,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L28,ais_gmst_amp,0.0,L28-sd,-0.02;0.04;0.02;-0.04,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L29,ais_gmst_amp,-0.07636802487438737,L28-sd,-0.18;0.04;-0.13;-0.03,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
hindcast_rmse,L27,glaciers,0.3174627205905463,cm,,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
hindcast_rmse,L28,glaciers,0.3120182699354386,cm,,diag_refit_precision.py | tag L27+L28+L29 | seed n/a (no RNG in this driver) | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | L28 chain_L28_seed*_n2000000.csv; postpred_L28; ssps_components_2300_L28_tap4p69K_V5p64m_tau800_n2_ws | L29 chain_L29_seed*_n2000000.csv; postpred_L29; ssps_components_2300_L29_tap4p69K_V5p64m_tau800_n2_ws | commit a539557-dirty | AIS medians in L28-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
