year,ais_p05,ais_p50,ais_p95,ais_pred_p05,ais_pred_p95,ais_obs,glaciers_p05,glaciers_p50,glaciers_p95,glaciers_pred_p05,glaciers_pred_p95,glaciers_obs,gis_p05,gis_p50,gis_p95,gis_pred_p05,gis_pred_p95,gis_obs,te_p05,te_p50,te_p95,te_pred_p05,te_pred_p95,te_obs,total_p05,total_p50,total_p95,total_pred_p05,total_pred_p95,total_obs,glaciers_obs_delta_corrected,provenance
1900,-2.9602735198030548,-2.002790729176832,-0.971010752778575,-3.1423717130343225,-0.8019292180263985,-0.7681519642532018,-7.27345440244262,-6.377963446977267,-5.277225309595297,-8.179101977057032,-4.425945506256514,-7.27700420293,-4.508759000750643,-4.0842968177971395,-3.6874423086748145,-5.208721519885384,-2.939664007773235,-4.130332357233222,-4.028214269520993,-3.6262957798147135,-3.2093464556151066,-4.827222369266069,-2.3969605606518205,-3.6098928928375242,-16.5628949234485,-14.786810339514012,-13.09278937303545,NaN,NaN,-13.937918849348069,-7.27700420293,"posterior_predictive_ladrillo.jl | tag L31 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L31.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1923,-2.210206579617515,-1.5612900738650946,-0.8718283960368661,-2.3142675928569183,-0.7362394113575363,-0.6433162823379186,-5.670424996828404,-5.014217597489778,-4.184810744354163,-6.47094339050161,-3.5083361598336307,-5.27797008428,-3.638559480030534,-3.370921780671172,-3.1053462752672987,-3.942060204127839,-2.8185049674162643,-3.4075719659978687,-3.7613701621933395,-3.386076269250853,-2.996747240987028,-4.389714481371775,-2.330067348606995,-4.334321069717407,-13.153234646230278,-11.869122092198058,-10.656227999133083,NaN,NaN,-11.352617614839804,-5.27797008428,"posterior_predictive_ladrillo.jl | tag L31 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L31.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1924,-2.1803935630135003,-1.5405552862777332,-0.8647555209634026,-2.319806787548038,-0.7410228653344991,-0.6378295078933385,-5.587868494295734,-4.941874063333405,-4.125941789616343,-6.329680790239751,-3.488670878105962,-5.18389659795,-3.579559687477076,-3.318092927092355,-3.059839634794693,-3.87193424831795,-2.778677315307922,-3.348880941217596,-3.732187736763038,-3.359805545028617,-2.9734971089546707,-4.462735898224849,-2.3259795245296346,-4.327344751358032,-12.864964747266662,-11.595861965859921,-10.404051456717953,NaN,NaN,-11.075476495691147,-5.18389659795,"posterior_predictive_ladrillo.jl | tag L31 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L31.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1925,-2.1480536285173306,-1.5198749320990872,-0.8576129672588814,-2.2800813293689592,-0.7179356408919566,-0.6324462071120884,-5.504451471542252,-4.870168827698299,-4.065177101417841,-6.199784962108959,-3.467792041381949,-5.09053493413,-3.5261148481814097,-3.2702906587652976,-3.014253912908923,-3.851951552063578,-2.723919129290199,-3.3296964471990402,-3.7289961548857016,-3.3569324059356225,-2.97095432167959,-4.437968411279765,-2.302267914689022,-4.261248254776,-12.702174580684868,-11.43998853994712,-10.265981499909032,NaN,NaN,-11.202160503297451,-5.09053493413,"posterior_predictive_ladrillo.jl | tag L31 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L31.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1926,-2.1128142850342027,-1.4983723846520025,-0.849726899980984,-2.2674498641579417,-0.7368113988300725,-0.6269355908095982,-5.426958440501323,-4.804397241185232,-4.0138503732146305,-6.225095964086709,-3.375265600050038,-4.98425517949,-3.4858098935440798,-3.2318845283809305,-2.9819047895678428,-3.755202809135975,-2.678035737264881,-3.227677327936346,-3.7016444109851285,-3.3323097054433237,-2.9491627245924192,-4.375444959311559,-2.284611792925262,-4.176789331436157,-12.620756493852722,-11.37115479489205,-10.215978863705885,NaN,NaN,-11.233488262164094,-4.98425517949,"posterior_predictive_ladrillo.jl | tag L31 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L31.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1927,-2.0825672670792037,-1.479072589132093,-0.843567267776003,-2.2745444987312586,-0.6952762875965087,-0.6215731754958775,-5.319365796820578,-4.712680537864057,-3.9370286356950097,-5.972995760588611,-3.2854158307539807,-4.87102313909,-3.404511551986739,-3.159194479436726,-2.9146179759622224,-3.687388866207059,-2.633136019029586,-3.1523057764226743,-3.7061979598574397,-3.336408920121098,-2.9527906140133955,-4.333987014801126,-2.2853864275307916,-4.124979639053345,-12.519996765284779,-11.29839597867604,-10.151071340976477,NaN,NaN,-11.300538775892718,-4.87102313909,"posterior_predictive_ladrillo.jl | tag L31 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L31.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1928,-2.054809570209806,-1.4609742851020089,-0.8386852522314231,-2.195206622323504,-0.7096111397402196,-0.6161877766311314,-5.243494630700687,-4.644726894908373,-3.8842480182533716,-5.936749839457151,-3.2505246727952617,-4.76876254949,-3.3268753426081914,-3.0867778793589,-2.845772846704391,-3.616986232207883,-2.5690566362404375,-3.0399404352361508,-3.6813328373601997,-3.3140247362760222,-2.9329801502655366,-4.393508196372874,-2.2214387786964918,-4.053016519546508,-12.151281225092273,-10.953336387116305,-9.823257229083513,NaN,NaN,-10.99322183443144,-4.76876254949,"posterior_predictive_ladrillo.jl | tag L31 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L31.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1929,-2.024607380630039,-1.4432101431935287,-0.8334092729206772,-2.179932022583412,-0.6794127932618013,-0.6107674256026892,-5.147789236452928,-4.559882559683183,-3.817079188331428,-5.889810076213962,-3.2420358439706995,-4.67126232061,-3.2243164785895395,-2.9855903171238376,-2.7541437486694305,-3.5160070686483693,-2.456363337457414,-2.9371179407293146,-3.6380009670565805,-3.275016340024008,-2.898456916130171,-4.350590120297204,-2.230235515648351,-4.0196997165679935,-11.808010669961673,-10.62606573169166,-9.521449081204965,NaN,NaN,-10.474411885506226,-4.67126232061,"posterior_predictive_ladrillo.jl | tag L31 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L31.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1930,-1.991712567008527,-1.4232712442209368,-0.824451785064921,-2.134555816709505,-0.6598007505257947,-0.6053012982070591,-5.070602789214587,-4.494055975754847,-3.764156181133646,-5.792793884753227,-3.1838880462272177,-4.5751269904,-3.1172483695448325,-2.884847813117998,-2.659322622106821,-3.3809525567646963,-2.3592572931073947,-2.8757768457586117,-3.6023346846663444,-3.2429086911603413,-2.8700409855675497,-4.203817110366295,-2.2786545465680126,-3.9823153018951416,-11.453754302563956,-10.290860362528576,-9.193129685630032,NaN,NaN,-10.184452568299797,-4.5751269904,"posterior_predictive_ladrillo.jl | tag L31 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L31.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1931,-1.960652006132884,-1.4038075812038147,-0.816702132118866,-2.0610586127034316,-0.678513982430117,-0.5999289169967319,-4.9894031720195775,-4.424314272587065,-3.7072840242548715,-5.666699365716216,-3.0697433202979125,-4.44350086125,-3.0565142264944023,-2.8258492994579107,-2.6036788927809154,-3.33149125545216,-2.328833062285851,-2.6913759058172047,-3.5629048085210187,-3.207412964295391,-2.8386265361898624,-4.221611339788755,-2.2287456479494483,-3.9497736454010006,-11.247885929811874,-10.111508113929215,-9.025548088587724,NaN,NaN,-9.757755545159595,-4.44350086125,"posterior_predictive_ladrillo.jl | tag L31 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L31.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
1932,-1.9298858512229564,-1.3860620067556837,-0.8081798817995232,-2.041889694794686,-0.6913725678010696,-0.5944008007705357,-4.899823147094288,-4.345123504101855,-3.64072209786625,-5.581703663401607,-3.0130354439375076,-4.35036960515,-2.995720052849469,-2.7703614363678017,-2.5502269743767134,-3.2539301437970978,-2.261723219560723,-2.5936906641179864,-3.523262677793962,-3.1717261607293326,-2.8070429799961056,-4.191644659171098,-2.144791168550404,-3.9116777896881105,-11.051665668967054,-9.936347726011729,-8.869413664996587,NaN,NaN,-9.504605049194335,-4.35036960515,"posterior_predictive_ladrillo.jl | tag L31 | AR(1) obs-noise MersenneTwister(NOISE_SEED=2026) | posterior parameters_subsample_brick_mengel_L31.csv NTHIN=2000, forcing ssp245harm | targets recalib_targets_ext.csv | cm"
