marker,specie,pulse_Gt,component,horizon,n_draws,base_med_cm,pulse_med_cm,paired_med_cm,diff_of_med_cm,paired_mean_cm,paired_p05_cm,paired_p95_cm,per_unit_cm,se_mean_cm,p_fired,smooth_term_cm,premium_cm
VL,CO2,1.0,glaciers,2100,2000,10.874235628610602,10.876085493801398,0.0019022893985001232,0.001849865190795441,0.001974388611301615,0.0013097251206554362,0.0028627776672403016,0.0019022893985001232,1.0506046411042494e-5,0.009605833333333333,0.0019533777973827792,2.1590620605248535e-5
VL,CO2,1.0,glaciers,2150,2000,14.766101611386441,14.769025682145049,0.002767636352234426,0.0029240707586080106,0.002851863593781501,0.0018675392127263102,0.004151583549174553,0.002767636352234426,1.549970821335271e-5,0.013095,0.002807779041287468,4.470768251610078e-5
VL,CO2,1.0,glaciers,2300,2000,21.553539617967072,21.558109448926317,0.004120774159639851,0.00456983095924457,0.004189948213017166,0.002402951774839579,0.006252063479445091,0.004120774159639851,2.698108935542048e-5,0.015934166666666666,0.0041219343367661886,6.809301835981691e-5
VL,CO2,1.0,gis,2100,2000,6.229945151225705,6.230530655069957,0.0005766768473858264,0.0005855038442525995,0.0006933284832420838,0.0001293634097088159,0.0016628955899866682,0.0005766768473858264,1.102175185337924e-5,0.009605833333333333,0.0006865774280236847,6.776870075683705e-6
VL,CO2,1.0,gis,2150,2000,9.086681007915423,9.087539084767794,0.0009185532926281326,0.000858076852370715,0.001116898664029219,0.00021227758498998384,0.002698507695426677,0.0009185532926281326,1.7852825993592657e-5,0.013095,0.0010994094692025258,1.775394763718402e-5
VL,CO2,1.0,gis,2300,2000,16.12292595799608,16.12415290755239,0.0017667822470368577,0.001226949556308199,0.0021171667242856885,0.00040972882831891155,0.004974285949597146,0.0017667822470368577,3.388376472382683e-5,0.015934166666666666,0.0020679421264819422,5.020485724952975e-5
VL,CO2,1.0,ais,2100,2000,4.225782661422858,4.225543443829391,-9.639202977473893e-5,-0.00023921759346734461,0.009197030632820272,-0.0009555747425687988,0.0016424286888178316,-9.639202977473893e-5,0.0026077600456866127,0.009605833333333333,0.00012203338635957895,0.011622722477563432
VL,CO2,1.0,ais,2150,2000,6.326668687651313,6.326182424599471,-0.00023965743964371455,-0.00048626305184207297,0.013927430728466948,-0.0016313835346415393,0.0031773014520581444,-0.00023965743964371455,0.003025665276818621,0.013095,0.0003573294095263881,0.014807940419194948
VL,CO2,1.0,ais,2300,2000,11.05195655410322,11.049649976602705,-0.0010297326362769255,-0.002306577500515772,0.01669736693065303,-0.0039102790160901344,0.03675144684803396,-0.0010297326362769255,0.003018844319820908,0.015934166666666666,0.0014555551809055374,0.016189570114489
VL,CO2,1.0,te,2100,2000,8.69112755750435,8.694347350898695,0.0029022685293425,0.003219793394345416,0.00303850009493131,0.0014860293071460972,0.005052424816272438,0.0029022685293425,2.5751504596074178e-5,0.009605833333333333,0.003000811526998969,4.0098679017583915e-5
VL,CO2,1.0,te,2150,2000,9.831430923911455,9.835379395144205,0.0037131261505263247,0.003948471232749995,0.003950576358241692,0.0018596706960344544,0.006987280454195677,0.0037131261505263247,3.645854679050438e-5,0.013095,0.003876640747139587,7.5988500437247e-5
VL,CO2,1.0,te,2300,2000,10.20190043871354,10.207137931735016,0.005273153801441666,0.005237493021475359,0.005859274686663049,0.0027017607668624157,0.011139296267702823,0.005273153801441666,5.993446976906744e-5,0.015934166666666666,0.005703377533257766,0.00015985472330456822
VL,CO2,1.0,lws,2100,2000,2.342515618878139,2.342515618878139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009605833333333333,0.0,0.0
VL,CO2,1.0,lws,2150,2000,4.0429579468315175,4.0429579468315175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013095,0.0,0.0
VL,CO2,1.0,lws,2300,2000,8.89738572754609,8.89738572754609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015934166666666666,0.0,0.0
VL,CO2,1.0,total,2100,2000,32.43897506765535,32.44426211840269,0.005436152809082273,0.005287050747341482,0.014903247822295263,0.003298310419880224,0.009845727968578898,0.005436152809082273,0.0026103752832704807,0.009605833333333333,0.0057628001387649746,0.011691188647261971
VL,CO2,1.0,total,2150,2000,44.28756824796954,44.29516068063095,0.007419791626297467,0.007592432661411408,0.021846769344519498,0.004293620810191711,0.015138290447970347,0.007419791626297467,0.00303174838503001,0.013095,0.008141158667156102,0.014946390549785483
VL,CO2,1.0,total,2300,2000,68.50713299160847,68.51659150093542,0.010690233528109161,0.009458509326947251,0.02886375655461885,0.0054391867431981215,0.04763775098544371,0.010690233528109161,0.003032845842619327,0.015934166666666666,0.01334880917741137,0.016467722713402896
