year,dt_glob,secant,slope,model,scenario
2145.5,2.5147589794080565,1.534924136268687,1.5397592480990134,ACCESS-CM2,ssp126
2146.5,2.5088258469160167,1.5314647206255168,1.5353717958535973,ACCESS-CM2,ssp126
2147.5,2.4946039949520147,1.5623164498632756,1.564774868327791,ACCESS-CM2,ssp126
2148.5,2.4800485297993684,1.5719544477030043,1.5729697717515945,ACCESS-CM2,ssp126
2149.5,2.4701496976058706,1.5487804752313494,1.5504202623050356,ACCESS-CM2,ssp126
2150.5,2.459248758487329,1.531749311320795,1.5329211531042513,ACCESS-CM2,ssp126
2151.5,2.455320491339997,1.4978056068392502,1.4983903286102565,ACCESS-CM2,ssp126
2152.5,2.4488344624165963,1.5068841698177446,1.5064171348022353,ACCESS-CM2,ssp126
2153.5,2.44419029771834,1.5081469617102237,1.5077205982102575,ACCESS-CM2,ssp126
2154.5,2.438877176507032,1.4925330402175143,1.4918216944143854,ACCESS-CM2,ssp126
2155.5,2.4315409036821944,1.4945431904977484,1.4935817553476218,ACCESS-CM2,ssp126
2156.5,2.433729214372507,1.4738501650209033,1.4721914190543484,ACCESS-CM2,ssp126
2157.5,2.434012754954849,1.5009065792439908,1.4990474531859206,ACCESS-CM2,ssp126
2158.5,2.429014176458651,1.5020040724342025,1.5005181423809524,ACCESS-CM2,ssp126
2159.5,2.4290230327048996,1.506476346354099,1.5051339353362143,ACCESS-CM2,ssp126
2160.5,2.428000722194599,1.4932620730937307,1.4917642999946665,ACCESS-CM2,ssp126
2161.5,2.4309565715389683,1.516228015858988,1.5150377976020035,ACCESS-CM2,ssp126
2162.5,2.424818236212775,1.5080240400883163,1.5071661369803124,ACCESS-CM2,ssp126
2163.5,2.422904191809043,1.4985024437649657,1.4979766672658494,ACCESS-CM2,ssp126
2164.5,2.41603439602027,1.4963848248460339,1.4960397283753457,ACCESS-CM2,ssp126
2165.5,2.41249990683091,1.49786963010188,1.4977734626626036,ACCESS-CM2,ssp126
2166.5,2.4053694679273008,1.4968139222869787,1.4974830547473788,ACCESS-CM2,ssp126
2167.5,2.3981993583608454,1.4912244401515553,1.4921805253206373,ACCESS-CM2,ssp126
2168.5,2.3865451244604,1.4854938300847629,1.4867896665556766,ACCESS-CM2,ssp126
2169.5,2.376684581032826,1.455609283625741,1.4566271270781093,ACCESS-CM2,ssp126
2170.5,2.364128791976725,1.4532193627171235,1.4547269268178005,ACCESS-CM2,ssp126
2171.5,2.359339719102883,1.4269540416514763,1.4283804714880959,ACCESS-CM2,ssp126
2172.5,2.357750514541734,1.4171969291598607,1.4183447043873945,ACCESS-CM2,ssp126
2173.5,2.363418826882749,1.4234205138611054,1.4248267177958607,ACCESS-CM2,ssp126
2174.5,2.3710441148566246,1.4314260877657823,1.431373902764674,ACCESS-CM2,ssp126
2175.5,2.376215233106537,1.4206116734379726,1.4206430690103127,ACCESS-CM2,ssp126
2176.5,2.3748805486588025,1.3874252653467296,1.3874312849958224,ACCESS-CM2,ssp126
2177.5,2.38521481647504,1.3546425951171923,1.3557119676512284,ACCESS-CM2,ssp126
2178.5,2.3884331786346515,1.3412742413823562,1.3433207250199173,ACCESS-CM2,ssp126
2179.5,2.3901199437228304,1.3541472811601076,1.3559476934794996,ACCESS-CM2,ssp126
2180.5,2.3958260398221722,1.36365252210963,1.3658205284272997,ACCESS-CM2,ssp126
2181.5,2.3994381488478456,1.401328197421877,1.4053983521703324,ACCESS-CM2,ssp126
2182.5,2.4079620012792113,1.394955683920096,1.4006458180321097,ACCESS-CM2,ssp126
2183.5,2.4052561605997216,1.3985947477122533,1.404093197855918,ACCESS-CM2,ssp126
2184.5,2.406247599868978,1.4112494803183782,1.4169073583584892,ACCESS-CM2,ssp126
2185.5,2.406364260750697,1.3999758210024122,1.4058729089272524,ACCESS-CM2,ssp126
2186.5,2.4045680722803278,1.4024447025943714,1.4085218634167298,ACCESS-CM2,ssp126
2187.5,2.403026334305679,1.3882259888135038,1.3941749264942471,ACCESS-CM2,ssp126
2188.5,2.4048701755167334,1.3957078005334471,1.4019748922222421,ACCESS-CM2,ssp126
2189.5,2.404024155923499,1.3886587831398458,1.3945682341993972,ACCESS-CM2,ssp126
2190.5,2.401766023846564,1.418967945683774,1.4246966311983913,ACCESS-CM2,ssp126
2191.5,2.3945364435083034,1.398459908151526,1.4039120888986691,ACCESS-CM2,ssp126
2192.5,2.3916592499293756,1.4077917769244024,1.4128314887338085,ACCESS-CM2,ssp126
2193.5,2.392752035306815,1.4042002237392632,1.4092817781960956,ACCESS-CM2,ssp126
2194.5,2.397414088707317,1.3880608009734658,1.3927720992580974,ACCESS-CM2,ssp126
2195.5,2.4033250590091937,1.3762410447514661,1.3802765060148243,ACCESS-CM2,ssp126
2196.5,2.4126313683424256,1.392892719804872,1.3972954614319903,ACCESS-CM2,ssp126
2197.5,2.4187667798893187,1.3877670824682287,1.3917345317371075,ACCESS-CM2,ssp126
2198.5,2.42437287171579,1.3839244384807567,1.3875041841498768,ACCESS-CM2,ssp126
2199.5,2.428994950268562,1.4099280185832976,1.4125498523340803,ACCESS-CM2,ssp126
2200.5,2.439036246892033,1.4177647185746527,1.4202747075481743,ACCESS-CM2,ssp126
2201.5,2.439516390559006,1.423866036098796,1.4260174578677196,ACCESS-CM2,ssp126
2202.5,2.437941364169463,1.4313926476618204,1.4334803987653573,ACCESS-CM2,ssp126
2203.5,2.4313750658651068,1.4371845473743543,1.4384986175398213,ACCESS-CM2,ssp126
2204.5,2.425304263113145,1.4318514673427185,1.4342502491586209,ACCESS-CM2,ssp126
2205.5,2.4230311448677524,1.4246623228938675,1.427590634778668,ACCESS-CM2,ssp126
2206.5,2.422602927125032,1.4337432516692423,1.4364586836459734,ACCESS-CM2,ssp126
2207.5,2.4189915790896332,1.4471547683838513,1.4504174513087715,ACCESS-CM2,ssp126
2208.5,2.418798112794815,1.4372719633942816,1.4407957264374467,ACCESS-CM2,ssp126
2209.5,2.4157787343473824,1.4436469279943327,1.4468998876440926,ACCESS-CM2,ssp126
2210.5,2.41524495384604,1.4367230769334496,1.4398687165662343,ACCESS-CM2,ssp126
2211.5,2.40719179461488,1.4374055090354472,1.4389978224349766,ACCESS-CM2,ssp126
2212.5,2.402376907053372,1.406817265223213,1.4072553273434012,ACCESS-CM2,ssp126
2213.5,2.4085849262725065,1.3971307838921725,1.3975713475914766,ACCESS-CM2,ssp126
2214.5,2.407817831684986,1.4010422239848284,1.4014504944759905,ACCESS-CM2,ssp126
2215.5,2.412734921551754,1.406347190391093,1.4066978047427419,ACCESS-CM2,ssp126
2216.5,2.4139168187543607,1.395195026094471,1.394927251462667,ACCESS-CM2,ssp126
2217.5,2.41901626498857,1.382374069802258,1.381604206177339,ACCESS-CM2,ssp126
2218.5,2.4113708143048407,1.375783318398805,1.3747156498095512,ACCESS-CM2,ssp126
2219.5,2.4074351447331064,1.3691247636072945,1.3678783121454186,ACCESS-CM2,ssp126
2220.5,2.406080780022425,1.3602429640264448,1.3587945644195962,ACCESS-CM2,ssp126
2221.5,2.4093375144651152,1.382571677226043,1.3807635947875798,ACCESS-CM2,ssp126
2222.5,2.42034198460445,1.3817382538031102,1.3806086212820672,ACCESS-CM2,ssp126
2223.5,2.418690993874592,1.3901111183453836,1.3886466846939103,ACCESS-CM2,ssp126
2224.5,2.4180162314433193,1.4143462268047893,1.4131110575276733,ACCESS-CM2,ssp126
2225.5,2.420714859396994,1.440739748386711,1.4408446546427323,ACCESS-CM2,ssp126
2226.5,2.418966282148193,1.440136882376086,1.4400223545846247,ACCESS-CM2,ssp126
2227.5,2.4172261453124575,1.4547339028674975,1.4550162815635685,ACCESS-CM2,ssp126
2228.5,2.412612455168975,1.4542135171362964,1.4550708549191413,ACCESS-CM2,ssp126
2229.5,2.4129445609508706,1.4405910563519202,1.4414340610584058,ACCESS-CM2,ssp126
2230.5,2.405944966249075,1.4341362920979288,1.4348936523322715,ACCESS-CM2,ssp126
2231.5,2.405425131126676,1.4437178108235922,1.4441882008425861,ACCESS-CM2,ssp126
2232.5,2.4015284755488344,1.4267092250522517,1.4282697751007232,ACCESS-CM2,ssp126
2233.5,2.4057838051387117,1.420171650302477,1.4223244765170293,ACCESS-CM2,ssp126
2234.5,2.4103363536522653,1.4308562704696968,1.4319856213196502,ACCESS-CM2,ssp126
2235.5,2.412653981748588,1.4253854892154247,1.4261106080270525,ACCESS-CM2,ssp126
2236.5,2.4232203155961485,1.4139373983529389,1.4126038670711396,ACCESS-CM2,ssp126
2237.5,2.423427275664337,1.3925756230251742,1.3907915407979752,ACCESS-CM2,ssp126
2238.5,2.425883898907472,1.4079214520864354,1.4060114852063255,ACCESS-CM2,ssp126
2239.5,2.4318038030201308,1.4063059538347216,1.4048339994048396,ACCESS-CM2,ssp126
2240.5,2.434367394982087,1.4017908616946702,1.4002739301784215,ACCESS-CM2,ssp126
2241.5,2.4351168804342915,1.3636538320660534,1.363506027529235,ACCESS-CM2,ssp126
2242.5,2.435404623684201,1.3833761032889371,1.3832431892547845,ACCESS-CM2,ssp126
2243.5,2.431847480085899,1.3866585345564233,1.3866002190733424,ACCESS-CM2,ssp126
2244.5,2.4358712794294375,1.3855754175802149,1.3860132196474158,ACCESS-CM2,ssp126
2245.5,2.433939918157298,1.3754563930341228,1.3758036620040397,ACCESS-CM2,ssp126
2246.5,2.4307115644559114,1.3906701483513393,1.391554148343728,ACCESS-CM2,ssp126
2247.5,2.4355835741734477,1.406310774273659,1.4080464850914285,ACCESS-CM2,ssp126
2248.5,2.4405970181874106,1.4214485165645832,1.423122240793508,ACCESS-CM2,ssp126
2249.5,2.4421385894729157,1.4091072287625181,1.4108942631711696,ACCESS-CM2,ssp126
2250.5,2.44797837983114,1.3953207296277352,1.3979211834957745,ACCESS-CM2,ssp126
2251.5,2.4553756010371446,1.4040788344833912,1.4085720294891926,ACCESS-CM2,ssp126
2252.5,2.450731877931264,1.4042845359342615,1.408589142914626,ACCESS-CM2,ssp126
2253.5,2.457751805284549,1.4043067223037426,1.4088528217697072,ACCESS-CM2,ssp126
2254.5,2.4624780601250547,1.4141846593515066,1.4195994542278223,ACCESS-CM2,ssp126
2255.5,2.4620231426716033,1.40131911127675,1.4060825781732016,ACCESS-CM2,ssp126
2256.5,2.4629377263293084,1.3973212582867423,1.402076686439296,ACCESS-CM2,ssp126
2257.5,2.4678498128447095,1.3966222016766516,1.4016786958052854,ACCESS-CM2,ssp126
2258.5,2.47527150142962,1.3851505275076632,1.3889391193836482,ACCESS-CM2,ssp126
2259.5,2.485144185733494,1.4028705722976984,1.4081489786649437,ACCESS-CM2,ssp126
2260.5,2.4921790951973244,1.3896818432164055,1.394645701724075,ACCESS-CM2,ssp126
2261.5,2.4992964635961585,1.403058016654204,1.4082305683537648,ACCESS-CM2,ssp126
2262.5,2.512722333962991,1.4159526142489454,1.4193027774798952,ACCESS-CM2,ssp126
2263.5,2.5143314370129173,1.4135511132768668,1.41704775221669,ACCESS-CM2,ssp126
2264.5,2.5219606481364547,1.4334977370457889,1.4372201851103656,ACCESS-CM2,ssp126
2265.5,2.524547934470441,1.4513331345828033,1.4540616336003247,ACCESS-CM2,ssp126
2266.5,2.523088026824638,1.4524409104834468,1.4555399717048039,ACCESS-CM2,ssp126
2267.5,2.5245876683640347,1.4459228913435864,1.4487786032699788,ACCESS-CM2,ssp126
2268.5,2.5305941137144337,1.4340033648125954,1.4371113248078407,ACCESS-CM2,ssp126
2269.5,2.536485423054548,1.4232401906526557,1.4260989479507182,ACCESS-CM2,ssp126
2270.5,2.5357952465153155,1.4283723054708277,1.4311583568031285,ACCESS-CM2,ssp126
2271.5,2.543579539849488,1.4569716771434744,1.4583718882361354,ACCESS-CM2,ssp126
2272.5,2.5439331547329287,1.4576966438183958,1.4590751805286664,ACCESS-CM2,ssp126
2273.5,2.5489493174416906,1.4667941771199748,1.4683154550068558,ACCESS-CM2,ssp126
2274.5,2.551074143744768,1.4526345593392938,1.453975129509236,ACCESS-CM2,ssp126
2275.5,2.5587487220741667,1.457532153709056,1.4581722515753461,ACCESS-CM2,ssp126
2276.5,2.558567564926341,1.4674535535606992,1.4676510277988677,ACCESS-CM2,ssp126
2277.5,2.5573337551459474,1.4595005450172056,1.4594213935573845,ACCESS-CM2,ssp126
2278.5,2.5661885057787877,1.4515853640175769,1.4523187904694617,ACCESS-CM2,ssp126
2279.5,2.5709926249913453,1.4685801784759467,1.46839540365846,ACCESS-CM2,ssp126
2280.5,2.575019471480772,1.462597611025988,1.462307596769824,ACCESS-CM2,ssp126
2281.5,2.577029487018293,1.4278875242837359,1.426670811342754,ACCESS-CM2,ssp126
2282.5,2.579926515974908,1.425642554575768,1.424576867350103,ACCESS-CM2,ssp126
2283.5,2.5809501081638775,1.4171560065390372,1.4162568424232833,ACCESS-CM2,ssp126
2284.5,2.5785793082826975,1.407172379323872,1.406116750816459,ACCESS-CM2,ssp126
2285.5,2.5769797711714073,1.4116294154224738,1.4105059350004836,ACCESS-CM2,ssp126
2000.5,0.5208146832582182,1.6138393132093332,1.688237094064683,ACCESS-CM2,ssp245
2001.5,0.5377001070371629,1.5708204495303786,1.628219329647367,ACCESS-CM2,ssp245
2002.5,0.569654679352008,1.6193336041050703,1.6749931144249866,ACCESS-CM2,ssp245
2003.5,0.60213901898735,1.6190997953965558,1.652996035093487,ACCESS-CM2,ssp245
2004.5,0.6274005660803671,1.599739955541068,1.6499780953968377,ACCESS-CM2,ssp245
2005.5,0.6506321079730488,1.6647274750269045,1.6942070934204412,ACCESS-CM2,ssp245
2006.5,0.6790929259575894,1.6576231031650364,1.684175255307851,ACCESS-CM2,ssp245
2007.5,0.7252153928501647,1.6713739192007242,1.6775934773291765,ACCESS-CM2,ssp245
2008.5,0.766658907718653,1.660813494533121,1.6950876011363052,ACCESS-CM2,ssp245
2009.5,0.8045248280848568,1.7840776713893882,1.8378177831670333,ACCESS-CM2,ssp245
2010.5,0.8434321804113704,1.8345720653152682,1.8819377376911688,ACCESS-CM2,ssp245
2011.5,0.8772063053105341,1.8299356372791273,1.8353615585641434,ACCESS-CM2,ssp245
2012.5,0.920064550076133,1.7967477031467554,1.799255243485697,ACCESS-CM2,ssp245
2013.5,0.9606207655499588,1.8014731593800586,1.7659603569300883,ACCESS-CM2,ssp245
2014.5,0.9964277399361682,1.7665832730298177,1.7220489797425544,ACCESS-CM2,ssp245
2015.5,1.0252566762436781,1.7708386374716354,1.7235862478593345,ACCESS-CM2,ssp245
