marker,marker_label,component,year,width_ladrillo_cm,width_brick20_cm,width_ratio
vvVL,Very Low,te,2300,23.580662530747134,24.82807412108335,0.9497580205273776
vvLN,Low-to-Neg,te,2100,11.808272400128322,14.199814846322612,0.8315793218378733
vvLN,Low-to-Neg,te,2150,15.120449916212696,17.024599079807807,0.8881530687055329
vvLN,Low-to-Neg,te,2300,15.445454305526532,15.16989027065035,1.0181651963171627
vvL,Low,te,2100,11.818264991312436,14.211680286086436,0.831588155193921
vvL,Low,te,2150,16.38432625950636,18.45045745585272,0.8880173458414193
vvL,Low,te,2300,23.223208499857858,24.403385534222824,0.9516387989400115
vvML,Medium-to-Low,te,2100,13.425721692612825,16.532974139013554,0.8120572608246924
vvML,Medium-to-Low,te,2150,19.546852709504634,22.283968585363617,0.8771710763559075
vvML,Medium-to-Low,te,2300,22.0190782172323,22.376695561873312,0.984018312996565
vvM,Medium,te,2100,14.326443425677205,18.170175238657983,0.7884592876791281
vvM,Medium,te,2150,25.914462322107518,30.668259217753725,0.8449929335117183
vvM,Medium,te,2300,57.52183577790872,62.96493361313716,0.9135535047385045
vvHL,High-to-Low,te,2100,16.24305491679583,19.523506011078528,0.8319742830810604
vvHL,High-to-Low,te,2150,23.710505187080045,26.5468056197655,0.8931585037646232
vvHL,High-to-Low,te,2300,29.783967274425436,31.129917668945076,0.956763445093774
vvH,High,te,2100,15.403231744815589,19.32108775082488,0.7972238387125992
vvH,High,te,2150,29.647407092811008,35.23914351637754,0.8413203084527935
vvH,High,te,2300,81.45047956198002,90.04183223094986,0.9045848750952364
vvVL,Very Low,glaciers,2100,6.106673809262006,6.329089579043657,0.9648581732010721
vvVL,Very Low,glaciers,2150,7.789986467536015,9.666979608565745,0.8058345815308684
vvVL,Very Low,glaciers,2300,9.779723079843826,15.754861613071533,0.6207431915320514
vvLN,Low-to-Neg,glaciers,2100,5.7546538453520215,6.0025443944829675,0.9587024213667148
vvLN,Low-to-Neg,glaciers,2150,7.078642038594492,9.047133586787156,0.7824182069039483
vvLN,Low-to-Neg,glaciers,2300,7.570203342977224,13.618708022547786,0.555867952411024
vvL,Low,glaciers,2100,5.810904407616654,5.956429514279511,0.9755683994389616
vvL,Low,glaciers,2150,7.5774641599163575,9.189810381333617,0.8245506539838663
vvL,Low,glaciers,2300,9.317983514148779,14.880558282497596,0.6261850756707511
vvML,Medium-to-Low,glaciers,2100,6.54224888065834,6.437409660726173,1.0162859326122706
vvML,Medium-to-Low,glaciers,2150,8.59053190901708,9.983514466228296,0.8604717244690411
vvML,Medium-to-Low,glaciers,2300,9.439321045998556,14.83587341975965,0.6362497696580831
vvM,Medium,glaciers,2100,6.868441384464644,6.581728677657164,1.0435619152428413
vvM,Medium,glaciers,2150,9.958274202089866,11.0130565615911,0.9042243764387926
vvM,Medium,glaciers,2300,12.778443831897318,20.88111221000894,0.611961839167371
vvHL,High-to-Low,glaciers,2100,7.824948012996126,7.302711314084037,1.071512713080264
vvHL,High-to-Low,glaciers,2150,9.74803657723415,11.115223911350279,0.8769986691208235
vvHL,High-to-Low,glaciers,2300,10.770857522191147,16.52554187607041,0.6517703082273958
vvH,High,glaciers,2100,7.295623909504895,6.714985279955149,1.0864690844941993
vvH,High,glaciers,2150,10.510635231996911,11.530408133224451,0.9115579527242317
vvH,High,glaciers,2300,12.160382776842727,22.623701963275266,0.5375063195485206
