tag,choices,t_on_mid,t_on_high,v_tot,mid_share,tau,v_mid,v_high,t_on_mid_zone,t_on_high_zone,w_mid_zone,w_high_zone,m2300_SSP1-2.6,dorm2300_SSP1-2.6,dorm2100_SSP1-2.6,in_band_SSP1-2.6,m2300_SSP2-4.5,dorm2300_SSP2-4.5,dorm2100_SSP2-4.5,in_band_SSP2-4.5,m2300_SSP5-8.5,dorm2300_SSP5-8.5,dorm2100_SSP5-8.5,in_band_SSP5-8.5,g4_2100_cm,g4_rel_to_ref,keeps_2100,ratio_585_over_245,within_inventory,all_pass
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",2.5,7.0,3.5,0.5,400,1.75,1.75,5.385388793471403,19.000115580013983,2.112807891676815,2.7118177056256934,0.09179890893615683,0.0,0.0,True,0.5692137506554437,0.39724779816316064,0.011309634081465335,False,1.498745478471253,1.0298647458333636,0.13855192709437142,False,21.92276000853125,2.7173941283381566,False,2.6330099663710924,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",2.5,7.0,3.5,0.7,50,2.4499999999999997,1.0500000000000003,5.385388793471403,19.000115580013983,2.112807891676815,2.7118177056256934,0.09179890893615683,0.0,0.0,True,1.6749794617105334,1.5030135092182504,0.11277168597552155,False,3.535092400454263,3.0662116678163738,1.1822980510008603,False,126.29737239918013,15.654951203612745,False,2.1105288042422523,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",2.5,7.0,3.5,0.7,100,2.4499999999999997,1.0500000000000003,5.385388793471403,19.000115580013983,2.112807891676815,2.7118177056256934,0.09179890893615683,0.0,0.0,True,1.4540978179959623,1.2821318655036793,0.06021589542467006,False,3.1347294105579535,2.665848677920064,0.6881470646106898,False,76.88227376016309,9.529796394607834,False,2.1557899143802017,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",2.5,7.0,3.5,0.7,200,2.4499999999999997,1.0500000000000003,5.385388793471403,19.000115580013983,2.112807891676815,2.7118177056256934,0.09179890893615683,0.0,0.0,True,1.0820551281118298,0.9100891756195468,0.031134974622718123,False,2.4329085053095043,1.9640277726716147,0.37251629097648425,True,45.319196396742534,5.617455016685308,False,2.248414560499236,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",2.5,7.0,3.5,0.7,400,2.4499999999999997,1.0500000000000003,5.385388793471403,19.000115580013983,2.112807891676815,2.7118177056256934,0.09179890893615683,0.0,0.0,True,0.7281128699207079,0.5561469174284248,0.015833487714051468,False,1.7053748090956504,1.236494076457761,0.19397269793211996,False,27.464837092306105,3.404351779673419,False,2.342184679802964,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",2.5,7.0,4.5,0.0,50,0.0,4.5,5.385388793471403,19.000115580013983,2.112807891676815,2.7118177056256934,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,3.2053433412407757,2.7364626086028863,0.0,False,8.067567299094108,1.0,True,18.6394067824828,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",2.5,7.0,4.5,0.0,100,0.0,4.5,5.385388793471403,19.000115580013983,2.112807891676815,2.7118177056256934,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,2.4055999955710483,1.9367192629331589,0.0,True,8.067567299094108,1.0,True,13.988815580683038,True,True
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",2.5,7.0,4.5,0.0,200,0.0,4.5,5.385388793471403,19.000115580013983,2.112807891676815,2.7118177056256934,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.653352172094244,1.1844714394563545,0.0,False,8.067567299094108,1.0,True,9.614415808085253,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",2.5,7.0,4.5,0.0,400,0.0,4.5,5.385388793471403,19.000115580013983,2.112807891676815,2.7118177056256934,0.09179890893615683,0.0,0.0,True,0.17196595249228305,0.0,0.0,True,1.1288268431309363,0.6599461104930467,0.0,False,8.067567299094108,1.0,True,6.564246159027277,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",2.5,7.0,4.5,0.3,50,1.3499999999999999,3.15,5.385388793471403,19.000115580013983,2.112807891676815,2.7118177056256934,0.09179890893615683,0.0,0.0,True,1.000157069816625,0.828191117324342,0.06213950043549146,False,3.722118856554683,3.253238123916794,0.6514703546331271,False,73.21460276240681,9.07517719382743,False,3.72153431584213,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",2.5,7.0,4.5,0.3,100,1.3499999999999999,3.15,5.385388793471403,19.000115580013983,2.112807891676815,2.7118177056256934,0.09179890893615683,0.0,0.0,True,0.8784467763412492,0.7064808238489662,0.033180187274818196,False,3.044514480922995,2.5756337482851057,0.3791830764181352,True,45.98587494090763,5.700091890906357,False,3.465792763909348,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",2.5,7.0,4.5,0.3,200,1.3499999999999999,3.15,5.385388793471403,19.000115580013983,2.112807891676815,2.7118177056256934,0.09179890893615683,0.0,0.0,True,0.6734436615071354,0.5014777090148523,0.01715600642476305,False,2.2279409401258796,1.7590602074879902,0.20526407870132807,True,28.593975169226916,3.5443119479694554,False,3.308281104227564,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",2.5,7.0,4.5,0.3,400,1.3499999999999999,3.15,5.385388793471403,19.000115580013983,2.112807891676815,2.7118177056256934,0.09179890893615683,0.0,0.0,True,0.47841425393243553,0.30644830144015245,0.008724574862844685,False,1.5273262664779885,1.058445533840099,0.10688291518708651,False,18.75585881780276,2.3248468990037208,False,3.1924765073861834,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",2.5,7.0,4.5,0.5,50,2.25,2.25,5.385388793471403,19.000115580013983,2.112807891676815,2.7118177056256934,0.09179890893615683,0.0,0.0,True,1.5522844813661865,1.3803185288739035,0.10356583405915246,False,4.0666358667639555,3.597755134126066,1.0857839243885452,False,116.64595973794863,14.458628656379053,False,2.6197748644532313,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",2.5,7.0,4.5,0.5,100,2.25,2.25,5.385388793471403,19.000115580013983,2.112807891676815,2.7118177056256934,0.09179890893615683,0.0,0.0,True,1.34943399224056,1.177468039748277,0.05530031212469701,False,3.4704574711576264,3.001576738519737,0.6319717940302254,False,71.26474670211664,8.83348648484393,False,2.571787498398037,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",2.5,7.0,4.5,0.5,200,2.25,2.25,5.385388793471403,19.000115580013983,2.112807891676815,2.7118177056256934,0.09179890893615683,0.0,0.0,True,1.0077621341837038,0.8357961816914207,0.02859334404127175,False,2.611000118813637,2.1421193861757475,0.3421067978355468,True,42.27824708264879,5.240519913282426,False,2.5908892885011703,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",2.5,7.0,4.5,0.5,400,2.25,2.25,5.385388793471403,19.000115580013983,2.112807891676815,2.7118177056256934,0.09179890893615683,0.0,0.0,True,0.6827131215592039,0.5107471690669209,0.014540958104741144,False,1.792992548709357,1.3241118160714676,0.17813819197847752,True,25.88138649694186,3.208078165006201,False,2.626275212953954,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",2.5,7.0,4.5,0.7,50,3.15,1.35,5.385388793471403,19.000115580013983,2.112807891676815,2.7118177056256934,0.09179890893615683,0.0,0.0,True,2.104411892915748,1.9324459404234648,0.14499216768281342,False,4.411152876973228,3.942272144335338,1.5200974941439633,False,160.07731671349046,19.842080118930678,False,2.096145194684961,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",2.5,7.0,4.5,0.7,100,3.15,1.35,5.385388793471403,19.000115580013983,2.112807891676815,2.7118177056256934,0.09179890893615683,0.0,0.0,True,1.8204212081398707,1.6484552556475878,0.0774204369745758,False,3.8964004613922576,3.427519728754368,0.8847605116423155,False,96.54361846332566,11.966881078781501,False,2.140384018802796,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",2.5,7.0,4.5,0.7,200,3.15,1.35,5.385388793471403,19.000115580013983,2.112807891676815,2.7118177056256934,0.09179890893615683,0.0,0.0,True,1.342080606860272,1.170114654367989,0.04003068165778045,False,2.994059297501394,2.525178564863505,0.4789495169697655,True,55.962518996070656,6.936727878595396,False,2.230908696688376,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",2.5,7.0,4.5,0.7,400,3.15,1.35,5.385388793471403,19.000115580013983,2.112807891676815,2.7118177056256934,0.09179890893615683,0.0,0.0,True,0.8870119891859722,0.7150460366936892,0.0203573413466376,False,2.0586588309407254,1.5897780983028358,0.24939346876986854,True,33.00691417608096,4.091309431008682,False,2.3208917760288625,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,1.5,0.3,50,0.44999999999999996,1.0499999999999998,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.2239807371187179,0.052014784626434864,0.0,False,1.9353743571037751,1.4664936244658857,0.16221639486673795,True,24.289206785767902,3.0107225493483383,False,8.640807160474504,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,1.5,0.3,100,0.44999999999999996,1.0499999999999998,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.21271020706529944,0.04074425457301639,0.0,True,1.746888613916043,1.2780078812781537,0.09033389429202485,True,17.100956728296595,2.119716649927027,False,8.212528387882061,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,1.5,0.3,200,0.44999999999999996,1.0499999999999998,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.1985284369990348,0.026562484506751756,0.0,True,1.3934752579985326,0.924594525360643,0.047749093671470316,False,12.84247666624114,1.591864832374339,False,7.019020947640399,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,1.5,0.3,400,0.44999999999999996,1.0499999999999998,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.18729897723689193,0.01533302474460888,0.0,True,1.0405494694865378,0.5716687368486484,0.024558192477388923,False,10.523386546833,1.304406416047456,False,5.555553398300045,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,1.5,0.5,50,0.75,0.75,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.25865726020300783,0.08669130771072478,0.0,False,1.940127109464869,1.4712463768269797,0.27036065811122995,True,35.1036331102171,4.351204248913898,False,7.500764169318717,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,1.5,0.5,100,0.75,0.75,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.23987304344731036,0.06790709095502732,0.0,False,1.7644216498363954,1.295540917198506,0.1505564904867081,True,23.123216347764917,2.8661944165450444,False,7.355647906405798,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,1.5,0.5,200,0.75,0.75,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.21623676000353598,0.04427080751125293,0.0,True,1.4172967113491166,0.9484159787112272,0.07958182278578387,False,16.025749577672496,1.9864413872905649,False,6.554374525986888,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,1.5,0.5,400,0.75,0.75,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.19752099373329784,0.025555041241014806,0.0,True,1.060185064429669,0.5913043317917795,0.040930320795648206,False,12.16059937865893,1.5073440267457603,False,5.367455096247546,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,1.5,0.7,50,1.0499999999999998,0.45000000000000007,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.29333378328729776,0.12136783079501468,0.0,False,1.9448798618259626,1.4759991291880732,0.37850492135572184,True,45.91805943466629,5.6916859484794555,False,6.630262085840632,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,1.5,0.7,100,1.0499999999999998,0.45000000000000007,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.2670358798293213,0.09506992733703824,0.0,False,1.7819546857567476,1.3130739531188582,0.2107790866813913,True,29.14547596723324,3.612672183163062,False,6.673090847925388,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,1.5,0.7,200,1.0499999999999998,0.45000000000000007,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.23394508300803715,0.06197913051575409,0.0,False,1.4411181646997004,0.972237432061811,0.11141455190009739,False,19.209022489103845,2.38101794220679,False,6.160070330053447,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,1.5,0.7,400,1.0499999999999998,0.45000000000000007,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.20774301022970376,0.03577705773742072,0.0,True,1.0798206593728,0.6109399267349105,0.05730244911390748,False,13.797812210484857,1.7102816374440641,False,5.197867587356273,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,2.5,0.3,50,0.75,1.75,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.25865726020300783,0.08669130771072478,0.0,False,2.913036773414366,2.4441560407764764,0.27036065811122995,True,35.1036331102171,4.351204248913898,False,11.262149653669344,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,2.5,0.3,100,0.75,1.75,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.23987304344731036,0.06790709095502732,0.0,False,2.598893868101479,2.1300131354635896,0.1505564904867081,True,23.123216347764917,2.8661944165450444,False,10.83445572187582,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,2.5,0.3,200,0.75,1.75,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.21623676000353598,0.04427080751125293,0.0,True,2.0098716082389614,1.5409908756010717,0.07958182278578387,True,16.025749577672496,1.9864413872905649,False,9.294773045092311,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,2.5,0.3,400,0.75,1.75,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.19752099373329784,0.025555041241014806,0.0,True,1.4216619607189702,0.9527812280810808,0.040930320795648206,False,12.16059937865893,1.5073440267457603,False,7.19752333080384,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,2.5,0.5,50,1.25,1.25,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.316451465343491,0.14448551285120798,0.0,False,2.9209580273495224,2.452077294711633,0.4506010968520499,True,53.1276769842991,6.585340414856496,False,9.230350771733605,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,2.5,0.5,100,1.25,1.25,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.2851444374173286,0.11317848492504555,0.0,False,2.6281155946354,2.1592348619975104,0.2509274841445135,True,33.16031571354546,4.110324027575074,False,9.216787177892483,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,2.5,0.5,200,1.25,1.25,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.2457506316777046,0.07378467918542156,0.0,False,2.049574030489935,1.5806932978520452,0.1326363713096398,True,21.331204430058087,2.644068978817608,False,8.340056001068174,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,2.5,0.5,400,1.25,1.25,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.2145576878939744,0.04259173540169134,0.0,True,1.4543879522908554,0.9855072196529658,0.06821720132608035,False,14.889287431702144,1.8455733779096004,False,6.778540384950244,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,2.5,0.7,50,1.75,0.7500000000000001,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.3742456704839742,0.20227971799169117,0.0,False,2.9288792812846784,2.459998548646789,0.6308415355928698,True,71.15172085838108,8.819476580799094,False,7.826087279772813,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,2.5,0.7,100,1.75,0.7500000000000001,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.3304158313873468,0.15844987889506376,0.0,False,2.65733732116932,2.1884565885314307,0.3512984778023189,True,43.19741507932599,5.354453638605103,False,8.042403143976841,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,2.5,0.7,200,1.75,0.7500000000000001,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.27526450335187325,0.10329855085959017,0.0,False,2.0892764527409082,1.6203957201030186,0.18569091983349567,True,26.636659282443674,3.301696570344651,False,7.590068560602477,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,2.5,0.7,400,1.75,0.7500000000000001,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.23159438205465094,0.05962842956236788,0.0,False,1.4871139438627403,1.0182332112248509,0.09550408185651249,False,17.617975484745358,2.1838027290734403,False,6.4212004223479635,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,3.5,0.3,50,1.05,2.4499999999999997,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.29333378328729776,0.1213678307950147,0.0,False,3.8906991897249563,3.421818457087067,0.37850492135572195,False,45.918059434666304,5.691685948479457,False,13.263726892017472,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,3.5,0.3,100,1.05,2.4499999999999997,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.2670358798293213,0.09506992733703826,0.0,False,3.4508991222869145,2.982018389649025,0.21077908668139134,False,29.145475967233242,3.6126721831630624,False,12.922979205987568,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,3.5,0.3,200,1.05,2.4499999999999997,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.23394508300803715,0.061979130515754106,0.0,False,2.62626795847939,2.1573872258415006,0.11141455190009741,True,19.20902248910385,2.3810179422067907,False,11.226001951873316,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,3.5,0.3,400,1.05,2.4499999999999997,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.2077430102297038,0.03577705773742073,0.0,True,1.8027744519514024,1.333893719313513,0.05730244911390749,True,13.797812210484857,1.7102816374440641,False,8.677906659569699,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,3.5,0.5,50,1.75,1.75,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.3742456704839742,0.20227971799169117,0.0,False,3.901788945234175,3.4329082125962858,0.6308415355928698,False,71.15172085838108,8.819476580799094,False,10.425742374489957,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,3.5,0.5,100,1.75,1.75,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.3304158313873468,0.15844987889506376,0.0,False,3.4918095394344038,3.0229288067965143,0.3512984778023189,False,43.19741507932599,5.354453638605103,False,10.567924438647589,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,3.5,0.5,200,1.75,1.75,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.27526450335187325,0.10329855085959017,0.0,False,2.681851349630753,2.2129706169928633,0.18569091983349567,True,26.636659282443674,3.301696570344651,False,9.74281578980969,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,3.5,0.5,400,1.75,1.75,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.23159438205465094,0.05962842956236788,0.0,False,1.8485908401520417,1.3797101075141522,0.09550408185651249,True,17.617975484745358,2.1838027290734403,False,7.9820193553564565,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,3.5,0.7,50,2.4499999999999997,1.0500000000000003,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.4551575576806507,0.2831916051883676,0.0,False,3.912878700743394,3.4439979681055046,0.8831781498300177,False,96.38538228209588,11.947267213118732,False,8.596756518077553,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,3.5,0.7,100,2.4499999999999997,1.0500000000000003,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.3937957829453723,0.22182983045308924,0.0,False,3.532719956581892,3.0638392239440027,0.4918178689232464,False,57.249354191418746,7.096235094047144,False,8.970944102445998,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,3.5,0.7,200,2.4499999999999997,1.0500000000000003,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.3165839236957093,0.14461797120342623,0.0,False,2.7374347407821156,2.268554008144226,0.25996728776689393,True,34.0642960757835,4.222375198482512,False,8.646790111216301,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,3.5,0.7,400,2.4499999999999997,1.0500000000000003,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.25544575387959806,0.08347980138731502,0.0,False,1.8944072283526807,1.4255264957147913,0.13370571459911745,True,21.438138759005852,2.657323820702816,False,7.416084235424761,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,4.5,0.3,50,1.3499999999999999,3.15,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.3280103063715877,0.1560443538793046,0.0,False,4.868361606035547,4.399480873397658,0.48664918460021384,False,56.73248575911549,7.032167648045015,False,14.8420995056186,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,4.5,0.3,100,1.3499999999999999,3.15,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.2941987162113322,0.12223276371904918,0.0,False,4.302904376472351,3.8340236438344615,0.27100168287607457,False,35.16773558670157,4.359149949781081,False,14.625843483903713,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,4.5,0.3,200,1.3499999999999999,3.15,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.2516534060125383,0.07968745352025527,0.0,False,3.242664308719818,2.7737835760819287,0.14324728101441095,False,22.392295400535204,2.7755944971230164,False,12.885437793590826,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,4.5,0.3,400,1.3499999999999999,3.15,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.21796502672610968,0.04599907423382664,0.0,True,2.183886943183835,1.7150062105459452,0.07367457743216677,True,15.435025042310784,1.913219248142368,False,10.01943741152594,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,4.5,0.5,50,2.25,2.25,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.43203987562445745,0.26007392313217437,0.0,False,4.882619863118829,4.4137391304809395,0.8110819743336899,False,89.1757647324631,11.053612746741694,False,11.301317629678596,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,4.5,0.5,100,2.25,2.25,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.37568722535736504,0.203721272865082,0.0,False,4.355503484233408,3.886622751595518,0.4516694714601243,False,53.23451444510654,6.598583249635134,False,11.593429827405819,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,4.5,0.5,200,2.25,2.25,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.3047783750260419,0.1328124225337588,0.0,False,3.3141286687715708,2.8452479361336813,0.2387454683573516,False,31.942114134829268,3.9593241618716943,False,10.873897035799846,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,4.5,0.5,400,2.25,2.25,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.24863107621532748,0.07666512372304442,0.0,False,2.242793728013228,1.7739129953753385,0.12279096238694462,True,20.346663537788572,2.5220320802372806,False,9.020568796761559,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,4.5,0.7,50,3.15,1.35,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.5360694448773271,0.3641034923850441,0.0,False,4.89687812020211,4.42799738756422,1.1355147640671657,False,121.61904370581068,15.075057845438371,False,9.134783127441072,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,4.5,0.7,100,3.15,1.35,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.45717573450339777,0.28520978201111474,0.0,False,4.4081025919944645,3.939221859356575,0.632337260044174,False,71.3012933035115,8.838016549489186,False,9.642030972581514,True,False
L12,"mid=central, high=north, amp=full, W=gmt_equivalent, calibrator=NO",3.0,5.0,4.5,0.7,200,3.15,1.35,6.460397293369141,13.54638936813359,2.134408327860278,2.7474600671715113,0.09179890893615683,0.0,0.0,True,0.3579033440395454,0.1859373915472623,0.0,False,3.385593028823323,2.9167122961854335,0.33424365570029224,False,41.49193286912333,5.143053826620372,False,9.459517730712353,True,False
