F,z_L27*,z_L32,leader,provenance
2.2399999999999736,0.6879087581532638,0.6269541397460822,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.2449999999999735,0.6878913261422618,0.6266154417770284,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.2499999999999734,0.6878740097781356,0.6262788179389565,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.2549999999999732,0.6878568080411251,0.6259442515693142,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.259999999999973,0.6878397199226752,0.6256117261707062,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.264999999999973,0.6878227444252887,0.6252812254089477,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.269999999999973,0.6878058805623811,0.624952733111146,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.274999999999973,0.6877891273581382,0.6246262332638073,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.2799999999999727,0.687772483847375,0.6243017100109692,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.2849999999999726,0.6877559490753975,0.6239791476523593,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.2899999999999725,0.6877395220978657,0.6236585306415781,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.2949999999999724,0.6877232019806603,0.6233398435843073,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.2999999999999723,0.6877069877997494,0.6230230712365404,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.304999999999972,0.6876908786410585,0.6227081985028404,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.309999999999972,0.6876748736003423,0.6223952104346172,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.314999999999972,0.687658971783058,0.622084092228431,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.319999999999972,0.6876431723042411,0.6217748292243175,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.3249999999999718,0.687627474288382,0.6214674069041344,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.3299999999999716,0.6876118768693058,0.6211618108899322,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.3349999999999715,0.6875963791900533,0.6208580269423448,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.3399999999999714,0.687580980402763,0.6205560409590022,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.3449999999999713,0.6875656796685562,0.6202558389729644,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.3499999999999712,0.6875504761574225,0.6199574071511762,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.354999999999971,0.6875353690481085,0.6196607317929417,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.359999999999971,0.6875203575280067,0.6193657993284196,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.364999999999971,0.6875054407930462,0.6190725963171382,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.369999999999971,0.6874906180475864,0.6187811094465298,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.3749999999999707,0.6874758885043104,0.6184913255304846,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.3799999999999706,0.6874612513841211,0.618203231507923,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.3849999999999705,0.6874467059160387,0.6179168144413871,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.3899999999999704,0.6874322513370993,0.6176320615156508,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.3949999999999703,0.6874178868922551,0.6173489600363468,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.39999999999997,0.6874036118342765,0.617067497428613,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.40499999999997,0.6873894254236544,0.6167876612357558,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.40999999999997,0.6873753269285061,0.6165094391179301,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.41499999999997,0.6873613156244799,0.6162328188508378,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.4199999999999697,0.6873473907946629,0.6159577883244413,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.4249999999999696,0.68733355172949,0.6156843355416955,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.4299999999999695,0.6873197977266527,0.6154124486172947,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.4349999999999694,0.6873061280910115,0.6151421157764363,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.4399999999999693,0.6872925421345075,0.6148733253535996,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.444999999999969,0.6872790391760767,0.6146060657913416,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.449999999999969,0.6872656185415642,0.6143403256391066,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.454999999999969,0.687252279563641,0.6140760935520524,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.459999999999969,0.6872390215817208,0.6138133582898898,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.4649999999999688,0.6872258439418789,0.6135521087157391,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.4699999999999687,0.6872127459967715,0.6132923337949986,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.4749999999999686,0.6871997271055564,0.6130340225942295,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.4799999999999685,0.6871867866338156,0.6127771642800534,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.4849999999999683,0.6871739239534768,0.6125217481180645,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.4899999999999682,0.6871611384427389,0.6122677634717562,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.494999999999968,0.687148429485996,0.6120151998014587,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.499999999999968,0.6871357964737643,0.6117640466632932,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.504999999999968,0.6871232388026088,0.6115142937081365,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.509999999999968,0.6871107558750719,0.6112659306806001,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.5149999999999677,0.6870983470996015,0.6110189474180213,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.5199999999999676,0.6870860118904825,0.6107733338494675,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.5249999999999675,0.6870737496677668,0.610529079994752,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.5299999999999674,0.6870615598572063,0.6102861759634635,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.5349999999999673,0.6870494418901848,0.6100446119540053,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.539999999999967,0.6870373952036527,0.6098043782526488,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.544999999999967,0.6870254192400613,0.6095654652325975,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.549999999999967,0.6870135134472992,0.6093278633530625,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.554999999999967,0.6870016772786277,0.6090915631583501,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.5599999999999667,0.6869899101926192,0.608856555276959,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.5649999999999666,0.686978211653095,0.6086228304206909,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.5699999999999665,0.6869665811290645,0.60839037938377,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.5749999999999664,0.6869550180946653,0.6081591930419747,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.5799999999999663,0.6869435220291035,0.6079292623517788,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.584999999999966,0.6869320924165955,0.6077005783495032,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.589999999999966,0.6869207287463106,0.6074731321504795,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.594999999999966,0.6869094305123133,0.6072469149482216,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.599999999999966,0.6868981972135081,0.6070219180136087,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.604999999999966,0.6868870283535832,0.606798132694078,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.6099999999999657,0.6868759234409565,0.6065755504128265,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.6149999999999656,0.6868648819887212,0.6063541626680236,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.6199999999999655,0.6868539035145929,0.6061339610320318,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.6249999999999654,0.6868429875408568,0.6059149371506377,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.6299999999999653,0.6868321335943165,0.6056970827422926,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.634999999999965,0.6868213412062417,0.6054803895973607,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.639999999999965,0.6868106099123189,0.6052648495773777,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.644999999999965,0.6867999392526009,0.6050504546143175,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.649999999999965,0.6867893287714579,0.6048371967098682,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.6549999999999647,0.686778778017529,0.6046250679347164,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.6599999999999646,0.6867682865436742,0.6044140604278395,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.6649999999999645,0.6867578539069272,0.6042041663958077,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.6699999999999644,0.6867474796684492,0.6039953781120927,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.6749999999999643,0.6867371633934819,0.6037876879163863,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.679999999999964,0.6867269046513028,0.6035810882139249,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.684999999999964,0.6867167030151805,0.6033755714748242,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.689999999999964,0.6867065580623299,0.6031711302334206,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.694999999999964,0.6866964693738687,0.6029677570876196,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.6999999999999638,0.6866864365347746,0.6027654446982537,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.7049999999999637,0.6866764591338419,0.6025641857884461,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.7099999999999635,0.6866665367636408,0.6023639731429831,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.7149999999999634,0.6866566690204744,0.6021647996076928,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.7199999999999633,0.686646855504339,0.6019666580888315,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.7249999999999632,0.6866370958188831,0.601769541552478,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.729999999999963,0.686627389571367,0.601573443023933,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.734999999999963,0.6866177363726248,0.6013783555871279,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.739999999999963,0.6866081358370237,0.6011842723840382,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.744999999999963,0.6865985875824273,0.600991186614105,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.7499999999999627,0.6865890912301563,0.6007990915336632,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.7549999999999626,0.6865796464049518,0.6006079804553756,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.7599999999999625,0.6865702527349383,0.6004178467476738,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.7649999999999624,0.6865609098515868,0.6002286838342061,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.7699999999999623,0.686551617389679,0.6000404851932905,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.774999999999962,0.6865423749872713,0.5998532443573751,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.779999999999962,0.686533182285661,0.5996669549125042,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.784999999999962,0.6865240389293498,0.5994816104977906,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.789999999999962,0.68651494456601,0.5992972048048938,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.7949999999999617,0.686505898846452,0.5991137315775039,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.7999999999999616,0.6864969014245889,0.5989311846108324,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.8049999999999615,0.6864879519574046,0.5987495577511072,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.8099999999999614,0.6864790501049212,0.5985688448950748,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.8149999999999613,0.6864701955301663,0.5983890399895072,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.819999999999961,0.6864613878991415,0.5982101370307145,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.824999999999961,0.686452626880791,0.5980321300640634,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.829999999999961,0.6864439121469704,0.5978550131835012,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.834999999999961,0.6864352433724161,0.5976787805310838,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.839999999999961,0.686426620234715,0.5975034262965111,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.8449999999999607,0.686418042414275,0.5973289447166659,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.8499999999999606,0.6864095095942946,0.5971553300751589,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.8549999999999605,0.6864010214607343,0.5969825767018779,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
2.8599999999999604,0.6863925777022881,0.5968106789725437,L32,"diag_ais_prescore_sigma_sensitivity.py | obs eb768cd96463 | sigma_bar 0.1674 from 070f74abe110 | F inflates pre-1960 sigma only | scoring-only, no refit"
