year,stat,X0,Mengel,obs_recalib,amplification,X3,total
2100,level_median,67.49269458448201,-1.6706679988960644,-1.1268548177292104,-18.932359032215473,45.76281273564126,-21.729881848840748
2100,pulse_median,21.372876374795165,-0.5681270604348718,1.8449047737917112,-6.006289433656065,16.64336465449594,-4.729511720299225
2100,pulse_mean,21.404190227995997,-0.4438692471959662,1.8279748960603754,-4.352654334758313,18.435641542102093,-2.9685486858939036
2150,level_median,128.77214472475694,-4.651991656439748,3.2671726868201887,-25.733699405426577,101.6536263497108,-27.118518375046136
2150,pulse_median,25.6736270861893,-1.2473128268510436,3.071921553951995,-4.437104619336196,23.061131193954054,-2.612495892235245
2150,pulse_mean,33.272175301848605,-0.7457245369076944,2.220928274404926,-5.678360848308735,29.069018191037102,-4.203157110811503
