marker,specie,pulse_Gt,component,horizon,n_draws,base_med_cm,pulse_med_cm,paired_med_cm,diff_of_med_cm,paired_mean_cm,paired_p05_cm,paired_p95_cm,per_unit_cm,se_mean_cm,p_fired,smooth_term_cm,premium_cm
VL,CH4,0.01,glaciers,2100,2000,10.310597366431882,10.311796235479257,0.0010785388749017244,0.0011988690473749841,0.0011096220922400559,0.0007732268090252959,0.0015179774522285248,0.10785388749017244,5.258443975231296e-6,0.00288,0.0011060449686480641,3.635265660031678e-6
VL,CH4,0.01,glaciers,2150,2000,14.043776889346162,14.045010175105974,0.00110708674284421,0.0012332857598114089,0.0011401214420680165,0.0007691859596043572,0.001585296292260896,0.110708674284421,5.728284063259362e-6,0.0031725,0.0011363562453231748,3.8051790240206512e-6
VL,CH4,0.01,glaciers,2300,2000,20.509151724891865,20.51023367759106,0.0010332221676563336,0.0010819526991951989,0.001062133780127919,0.0006227585137864367,0.001583216173014179,0.10332221676563336,6.749554824730884e-6,0.0033508333333333333,0.0010594035430760967,2.63298807283504e-6
VL,CH4,0.01,gis,2100,2000,6.016824097040301,6.01719462002273,0.00031567625717876524,0.0003705229824291223,0.00036185588230472907,7.195901415624206e-5,0.0008272730859681942,0.031567625717876524,5.411579397333143e-6,0.00288,0.0003611345642624482,6.724115028362121e-7
VL,CH4,0.01,gis,2150,2000,8.7909363128356,8.791303609828331,0.00035345232816119676,0.00036729699273152505,0.00040880776502425495,8.156771817535713e-5,0.0009337470167913864,0.035345232816119676,6.1599817118401725e-6,0.0031725,0.0004078458609077922,8.714919224145134e-7
VL,CH4,0.01,gis,2300,2000,15.579827013736573,15.580053810223719,0.000396741570973802,0.0002267964871460748,0.00046687562706148,9.343635854808242e-5,0.0010842820846646004,0.0396741570973802,7.189854637111141e-6,0.0033508333333333333,0.00046551876565146004,1.3325066951684647e-6
VL,CH4,0.01,ais,2100,2000,4.0530944494327334,4.053049250514016,-7.346138357622323e-5,-4.5198918717126446e-5,0.003064590261994544,-0.00052196378166669,0.0006952628783975179,-0.007346138357622323,0.0014190294866075733,0.00288,2.622560899808918e-7,0.0035301057476652365
VL,CH4,0.01,ais,2150,2000,6.0007484859395905,6.000654081287262,-9.749050185492436e-5,-9.440465232835038e-5,0.003107078529529877,-0.0006076018067863176,0.0008283751386335856,-0.009749050185492436,0.001394670216301647,0.0031725,9.581537277496998e-5,0.003821210916605305
VL,CH4,0.01,ais,2300,2000,10.585032970641198,10.584936359700702,-0.00018158516663557833,-9.66109404956228e-5,0.0033457737343324,-0.0007923529957225117,0.0009555997944231004,-0.018158516663557833,0.0013716363138375565,0.0033508333333333333,0.0001241880251941632,0.0035982834320224537
VL,CH4,0.01,te,2100,2000,8.691127557504345,8.692297807654468,0.001152182035351501,0.0011702501501229534,0.0012078736287516058,0.0005139939155260898,0.0020896172290071568,0.11521820353515011,1.1332158712030107e-5,0.00288,0.0012043557362684542,3.5238705978388225e-6
VL,CH4,0.01,te,2150,2000,9.831430923911457,9.8324149439111,0.0009690837691036513,0.0009840199996435928,0.0010480494534531584,0.00040569373996142134,0.0019642864779055636,0.09690837691036513,1.1092329539924887e-5,0.0031725,0.0010444898348307614,3.622948923501451e-6
VL,CH4,0.01,te,2300,2000,10.201900438713533,10.202522422329789,0.0007788445010667999,0.0006219836162557613,0.0008856324571236784,0.00034087049522939504,0.0017712377956659252,0.07788445010667999,1.0608543912733364e-5,0.0033508333333333333,0.0008818506980422508,3.87728977998497e-6
VL,CH4,0.01,lws,2100,2000,2.342515618878139,2.342515618878139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00288,0.0,0.0
VL,CH4,0.01,lws,2150,2000,4.0429579468315175,4.0429579468315175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031725,0.0,0.0
VL,CH4,0.01,lws,2300,2000,8.89738572754609,8.89738572754609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033508333333333333,0.0,0.0
VL,CH4,0.01,total,2100,2000,31.51594099299453,31.51875013486613,0.0025256280114263063,0.002809141871601639,0.005743941865291024,0.0015157756694561542,0.004323206228428588,0.25256280114263063,0.0014191725563701921,0.00288,0.002671797525269039,0.0035379372954259416
VL,CH4,0.01,total,2150,2000,42.994355358722856,42.996926118396246,0.0024115172941776564,0.002570759673389489,0.0057040571900755154,0.0013857360022225152,0.004423000886559691,0.24115172941776564,0.001394808053333559,0.0031725,0.0026845073138369114,0.0038295105364752353
VL,CH4,0.01,total,2300,2000,65.9914008497945,65.99386898193956,0.0021063718468212755,0.002468132145054369,0.005760415598645458,0.0011250724126959711,0.004408395551154597,0.21063718468212755,0.001371697566804925,0.0033508333333333333,0.0025309610319639575,0.0036061262165704364
