block,tag,quantity,value,unit,per_chain,provenance
ais_geometry,L26,ais_mu,0.0,L26-sd,0.05;-0.47;0.03;0.35,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L27,ais_mu,-0.1267387360883231,L26-sd,-0.11;-0.01;-0.22;-0.17,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L26,ais_bedheight0,0.0,L26-sd,0.21;0.11;-0.26;-0.17,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L27,ais_bedheight0,0.08668557992058887,L26-sd,0.10;0.04;0.10;0.09,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L26,ais_slope,0.0,L26-sd,-0.16;-0.19;-0.33;0.87,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L27,ais_slope,-0.4410291195226581,L26-sd,-0.32;-0.37;-0.56;-0.56,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L26,ais_iceflow0,0.0,L26-sd,0.07;0.30;0.53;-0.92,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L27,ais_iceflow0,0.2658946206951472,L26-sd,0.10;0.17;0.41;0.40,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L26,ais_precip_u,0.0,L26-sd,0.33;0.05;-0.33;0.05,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L27,ais_precip_u,-0.14466424791592833,L26-sd,-0.09;0.08;-0.33;-0.19,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L26,ais_runoff_Ton,0.0,L26-sd,-0.68;-0.02;0.45;-0.00,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L27,ais_runoff_Ton,0.10484546977571993,L26-sd,0.05;-0.04;2.92;0.11,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L26,ais_c,0.0,L26-sd,-0.18;-0.00;0.35;-0.18,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L27,ais_c,0.35546477758004624,L26-sd,0.22;-0.07;1.03;0.40,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L26,ais_gmst_amp,0.0,L26-sd,0.07;-0.05;-0.02;0.01,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L27,ais_gmst_amp,-0.06037276119101003,L26-sd,-0.03;-0.07;-0.08;-0.05,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L26,antarctic_lambda,0.0,L26-sd,0.04;-0.05;0.00;0.01,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L27,antarctic_lambda,,L26-sd,,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L26,antarctic_temp_threshold,0.0,L26-sd,0.00;0.05;0.00;-0.05,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L27,antarctic_temp_threshold,,L26-sd,,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L26,antarctic_gamma,0.0,L26-sd,0.02;0.00;-0.03;0.00,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ais_geometry,L27,antarctic_gamma,,L26-sd,,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
hindcast_rmse,L26,glaciers,0.3150090013063928,cm,,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
hindcast_rmse,L27,glaciers,0.3174627205905463,cm,,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
hindcast_rmse,L26,ais,0.08953370508244456,cm,,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
hindcast_rmse,L27,ais,0.09306583068573153,cm,,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
hindcast_rmse,L26,gis,0.19812486443402777,cm,,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
hindcast_rmse,L27,gis,0.19594511825854183,cm,,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
hindcast_rmse,L26,te,0.4717113604012267,cm,,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
hindcast_rmse,L27,te,0.466615964956253,cm,,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
hindcast_rmse,L26,total,0.4174216142961512,cm,,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
hindcast_rmse,L27,total,0.4025511398326203,cm,,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ssp_fixed,L26,SSP2-4.5|ais|2100|med,15.513255918016515,cm,,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ssp_fixed,L26,SSP2-4.5|ais|2100|p95,61.79023322330802,cm,,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ssp_fixed,L27,SSP2-4.5|ais|2100|med,12.566407349257553,cm,,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ssp_fixed,L27,SSP2-4.5|ais|2100|p95,52.10486180376188,cm,,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ssp_fixed,L26,SSP2-4.5|ais|2300|med,190.75094212569613,cm,,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ssp_fixed,L26,SSP2-4.5|ais|2300|p95,336.82873897914783,cm,,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ssp_fixed,L27,SSP2-4.5|ais|2300|med,178.11127839454738,cm,,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ssp_fixed,L27,SSP2-4.5|ais|2300|p95,320.23517629108306,cm,,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ssp_fixed,L26,SSP5-8.5|ais|2100|med,40.42721209854194,cm,,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ssp_fixed,L26,SSP5-8.5|ais|2100|p95,75.27692844641027,cm,,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
ssp_fixed,L27,SSP5-8.5|ais|2100|med,37.95989302967235,cm,,diag_refit_precision.py | tag L26+L27 | seed n/a (no RNG in this driver) | L26 chain_L26_seed*_n2000000.csv; postpred_L26; ssps_components_2300_L26_tap4p69K_V5p64m_tau800_n2_ws | L27 chain_L27_seed*_n2000000.csv; postpred_L27; ssps_components_2300_L27_tap4p69K_V5p64m_tau800_n2_ws | commit af30268-dirty | AIS medians in L26-sd units (pooled 2nd-half); RMSE full window vs bare targets; fixed-climate tap cells
