ssp,component,horizon,arm,n_draws,med_cm,mean_cm,p05_cm,p95_cm,spread_cm,spread_ratio,med_ratio,provenance
ssp126,glaciers,2100,fixed,2000,8.265274285308722,8.300212668288331,7.225325060058159,9.47285869161486,2.247533631556701,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L27 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,glaciers,2100,joint,2000,8.111567796611805,8.320993642467148,6.279249240396314,11.165591715285968,4.886342474889655,2.1740909262858263,0.9814033408461561,scope_slr_fair_uncertainty.jl | Ladrillo L27 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,glaciers,2150,fixed,2000,10.231843413775188,10.267781566883997,8.78658599318011,11.865072449348103,3.078486456167994,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L27 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,glaciers,2150,joint,2000,9.934461199500891,10.272223203397518,7.475686268503014,14.200707050479515,6.725020781976501,2.184521802427418,0.9709356171465712,scope_slr_fair_uncertainty.jl | Ladrillo L27 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,glaciers,2300,fixed,2000,12.931777040215398,12.986909615866594,10.833038487451242,15.375860140917975,4.542821653466733,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L27 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,glaciers,2300,joint,2000,12.484410877472902,12.926649348183009,8.819800316368706,18.366495031466396,9.54669471509769,2.101490096537773,0.9654056699747242,scope_slr_fair_uncertainty.jl | Ladrillo L27 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,gis,2100,fixed,2000,6.402864636345647,6.38727273251117,5.178337165097258,7.525608856156128,2.3472716910588707,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L27 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,gis,2100,joint,2000,6.231278212680769,6.41570869286773,4.805490617165017,8.553707507110676,3.7482168899456596,1.596839813739164,0.9732016162436303,scope_slr_fair_uncertainty.jl | Ladrillo L27 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,gis,2150,fixed,2000,8.58618671990671,8.593445335757643,6.699338938724629,10.512881395218823,3.8135424564941944,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L27 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,gis,2150,joint,2000,8.30157601094184,8.641029793313965,6.064609579546372,12.0754717387258,6.010862159179429,1.5761886035760146,0.9668524901391893,scope_slr_fair_uncertainty.jl | Ladrillo L27 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,gis,2300,fixed,2000,12.258569457571934,12.36074431248416,8.993114166022364,16.07812875559049,7.085014589568127,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L27 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,gis,2300,joint,2000,11.720575495199473,12.42950893358598,7.773459622792934,19.265009045653866,11.491549422860931,1.6219514127438668,0.9561128266854865,scope_slr_fair_uncertainty.jl | Ladrillo L27 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2100,fixed,2000,5.074410089781313,8.159118405320122,3.7070613875804073,35.990931426867895,32.283870039287486,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L27 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2100,joint,2000,4.918070564129,11.369206930389295,3.341870359289643,51.66209454535175,48.320224186062106,1.4967296091596007,0.9691906009001627,scope_slr_fair_uncertainty.jl | Ladrillo L27 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2150,fixed,2000,7.992982075786484,12.789151490887201,5.7632437935404965,51.883364919911585,46.12012112637109,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L27 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2150,joint,2000,7.675755465550018,19.562920332326946,4.996006871899697,94.4996044959273,89.5035976240276,1.9406626747311428,0.960311857673564,scope_slr_fair_uncertainty.jl | Ladrillo L27 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2300,fixed,2000,16.17146842657226,24.234324969001875,11.57051360261247,65.81601469144496,54.24550108883249,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L27 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2300,joint,2000,15.233457597535395,43.91015018970218,9.214798873872338,220.9601487137051,211.74534983983278,3.9034638004924753,0.941995939744373,scope_slr_fair_uncertainty.jl | Ladrillo L27 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2100,fixed,2000,15.92025890688754,15.907907577976163,14.144509137204016,17.710136659774967,3.565627522570951,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L27 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2100,joint,2000,15.729314918573138,15.91237213856454,10.352941786251737,22.136975759756638,11.7840339735049,3.304897636926521,0.9880062259394667,scope_slr_fair_uncertainty.jl | Ladrillo L27 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2150,fixed,2000,19.909273701514216,19.893827596691903,17.688588196535697,22.147627127982062,4.459038931446365,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L27 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2150,joint,2000,19.401100024089473,19.89887000879437,11.966443653462797,28.947522292383965,16.98107863892117,3.808237357867846,0.9744755290904412,scope_slr_fair_uncertainty.jl | Ladrillo L27 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2300,fixed,2000,26.028095908997905,26.007902671225267,23.124915402573627,28.954374312509334,5.829458909935706,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L27 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2300,joint,2000,25.066466491162444,25.995617662282278,12.960703141216767,42.01177819766704,29.051075056450273,4.983494266841085,0.9630541772553164,scope_slr_fair_uncertainty.jl | Ladrillo L27 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2100,fixed,2000,2.4600000000000044,2.460000000000003,2.4600000000000044,2.4600000000000044,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L27 | ssp ssp126 | forcing spliced | climate fair | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
