draw,obs_iid_ais,obs_iid_gsic,obs_iid_gis,obs_iid_steric,obs_iid_fit,obs_iid_total,ar1_prof_ais,ar1_prof_ais_sd,ar1_prof_ais_rho,ar1_prof_gsic,ar1_prof_gsic_sd,ar1_prof_gsic_rho,ar1_prof_gis,ar1_prof_gis_sd,ar1_prof_gis_rho,ar1_prof_steric,ar1_prof_steric_sd,ar1_prof_steric_rho,ar1_prof_fit,ar1_prof_total,model
569,-3680.902688371303,-310.612657669448,-1205.044829027051,-287.3426069170756,-5483.902781984877,-195.7223710427299,61.53901597318442,0.0889949019617975,0.9899999999935376,-23.551311589477223,0.10358169732072406,0.9899999999884894,81.48118905741516,0.05266465926501135,0.9899999999888203,10.638895475006038,0.07062016104391268,0.9899999998261246,130.1077889161284,-171.61819815043697,brick20
570,-1534.8567406199943,-332.04381295471205,-1238.56387191785,-1017.8513154559874,-4123.315740948544,-236.81690357849456,78.53643052337993,0.06481374759395146,0.9899999999616906,-23.056325617976256,0.10152988155383862,0.9899999998901725,80.39817813781919,0.05423627627808644,0.9899999999631789,8.305647026215297,0.07858455848449127,0.9897617270381138,144.18393006943816,-174.3657971918006,brick20
571,-2924.099044743997,-292.1915511136292,-956.0161603951515,-5576.389759214347,-9748.696515467123,-311.21262077924496,70.15643100089339,0.07672017853978749,0.9899999999997078,-23.323979393791987,0.10283768108024803,0.9899999999998768,82.63481131913703,0.051112714835736255,0.989999999934833,-3.715796532360102,0.11520742958394085,0.9899999998160491,125.75146639387835,-177.43845755748873,brick20
572,-2270.8734943630807,-268.126065617552,-1244.6794487357133,-400.7228733972395,-4184.401882113585,-174.3213141235609,72.73644818315135,0.07298476166156663,0.9899999999924463,-25.462096316663605,0.10915262413795988,0.9899999999931766,81.08849451291083,0.05324929737934313,0.9899999999943225,10.364896475148655,0.0715514430528267,0.9899999999756637,138.72774285454722,-170.0659225572013,brick20
573,-1461.5535848304748,-403.7777742547763,-1395.2416791069882,-467.72022494013197,-3728.2932631323715,-189.8124607455668,80.06015517408163,0.06293283822913588,0.9899999999179783,-23.054690595741576,0.10152988155383862,0.9899999998901725,80.39219309612282,0.054098300595148266,0.9899999999980948,10.167689802636161,0.07223151606517955,0.9899999994156411,147.56534747709907,-171.6276460234335,brick20
574,-2329.122048475167,-280.75245846040497,-1260.120314388017,-1221.1907116027453,-5091.185532926334,-209.80000600094615,70.0847702075982,0.07656786262701214,0.9899999999937494,-24.34293397972897,0.10584670045489615,0.9899999999996751,80.6341582709589,0.05387397548323284,0.9899999999992435,7.608908027856685,0.08077739228058825,0.9899999997292378,133.98490252668483,-172.83656967712088,brick20
575,-1041.827496356734,-352.8539138345287,-948.802932750845,-4976.245956975648,-7319.730299917756,-326.82308960716585,86.6093834427656,0.05419988765334311,0.9899999999954239,-23.213605828447612,0.10152988155383862,0.9899999998901725,82.06055266674117,0.0519153113101969,0.9899999999671856,-2.4655992673310863,0.11153604940445833,0.989999999969475,142.99073101372807,-178.03619887535433,brick20
576,-1926.3786162131594,-264.6318369100463,-1312.4978424328729,-1008.9980270450516,-4512.50632260113,-172.6133914991375,71.00005602822485,0.07503764046946064,0.9899999999978367,-24.724148353593563,0.10695370931606084,0.9899999999952533,80.87447898274125,0.05347395403809242,0.9899999999984763,4.596391987439475,0.09151686999647272,0.989999999977313,131.74677864481203,-169.46194870956526,brick20
577,-3417.5235180833815,-312.6906793516485,-1007.1544801065534,-1117.3176810996058,-5854.686358641189,-210.18180921705326,61.70677396610897,0.08859624594419602,0.989999999997101,-23.284477146620034,0.10277441341888463,0.9899999999785586,82.45004637525876,0.051379512015646674,0.9899999999939764,7.963182748237344,0.07962643465875575,0.9899996822603139,128.83552594298504,-172.77859209589323,brick20
578,-1643.0489581202714,-263.23180038624787,-976.9173784901584,-846.5155692752115,-3729.7137062718894,-190.6574687819115,77.4959979322533,0.06643402045281231,0.9899999999998084,-25.564754655700526,0.10949261866943338,0.9899999999792615,82.70574393974901,0.05106748229357593,0.989999999930494,8.89953380661946,0.07668031032507994,0.9895838240563372,143.53652102292125,-172.47303597999988,brick20
579,-2034.6293337697837,-266.3907779707367,-937.291486139062,-741.6425085792389,-3979.954106458821,-185.97225782128183,72.04635907824793,0.07388157897306549,0.989999999997939,-24.799561991531135,0.1071844831472471,0.9899999999855376,82.70657492370911,0.05105343437593804,0.9899999999624896,9.26180728204237,0.07543489001563254,0.9896775547324107,139.2151792924683,-171.2304146409826,brick20
580,-3645.144041217855,-310.6706243361349,-1084.0854243564877,-1188.7380396961596,-6228.638129606637,-231.33744651077265,63.244925560101635,0.08652197931059677,0.989999999997373,-23.0930054416731,0.10152988155383862,0.9899999998901725,80.95025108342715,0.05346808949511828,0.9899999999941231,7.7191990226008755,0.08041882619665269,0.9899999992894519,128.82137022445656,-174.22751480684292,brick20
581,-1834.218620239074,-279.5149275149454,-1189.7993355417188,-560.1807912464114,-3863.7136745421494,-170.3555692279334,76.62730423226346,0.06763279050824655,0.9899999999967508,-26.764624458919116,0.11204574705055889,0.9899999999291111,81.93366928877363,0.05211848793163136,0.9899999998972747,9.873828535804918,0.07323962095591027,0.9899999989762926,141.67017759792287,-169.83058610004468,brick20
582,-3015.1375772266015,-275.0107018577683,-1165.803695216167,-1081.0715958918547,-5537.023570192391,-216.51329067649624,63.274122963977604,0.08623448882351652,0.989999999985568,-24.620327602406547,0.1067749717467742,0.9899999999599454,81.511688580296,0.052644944868447834,0.9899999999847673,8.087638698343042,0.07925018068921982,0.989904989421758,128.2531226402101,-172.87705307416664,brick20
583,-3587.3834709355506,-290.99511289481904,-915.412324208906,-226.54042631398903,-5020.3313343532645,-169.694318922548,58.12998913512517,0.09381445442052065,0.9899999999935509,-24.125376058031236,0.1052204238014024,0.9899999999820652,82.11815858680713,0.051825922857432864,0.9899999997839561,9.164075034636028,0.0762694856366743,0.9899999995114592,125.28684669853709,-167.872630439522,brick20
584,-1128.487820535611,-276.79512146533864,-1454.8160311247007,-1019.6123972083243,-3879.7113703339746,-174.65549169588326,77.40007098937967,0.06606438856594646,0.9899999999996001,-26.697056807309963,0.11294858078054522,0.9899999999862052,79.64606055401536,0.05512969506789723,0.989999999989287,8.299560540914356,0.07860331622657808,0.989764884066545,138.6486352769994,-169.33201426696587,brick20
585,-2518.6286685901346,-253.0726051575192,-1161.8118811177355,-3807.3636076718603,-7740.876762537249,-245.70837479755784,68.2920049079374,0.07905259268303026,0.9899999999938324,-24.41937743248623,0.10601333532334005,0.989999999994257,82.10958105926154,0.05183932274045888,0.9899999999992622,0.1927917069836127,0.10364426895937856,0.9899999998834398,126.17500024169632,-174.61975536380947,brick20
586,-1985.0380299837605,-281.45863375529774,-1649.0577655559168,-3545.7626343684065,-7461.317063663381,-285.7310674502245,69.2127113328955,0.07756143226067351,0.9899999999749051,-23.86006903586727,0.10643991845126864,0.9899999999678644,77.87369492836457,0.057648207596871975,0.9899999999868885,0.8353648072362034,0.10172114866307602,0.9899999999359776,124.061702032629,-176.2017810738052,brick20
587,-3117.719464617633,-293.9660535604601,-1152.031528241308,-229.659174377858,-4793.3762207972595,-168.89181221340712,62.71584498280693,0.08703153721945152,0.9899999999995839,-24.350763385047898,0.10589878633128799,0.9899999999905441,81.86098943549634,0.052183114142431444,0.9899999999821939,9.134816560440314,0.07634913096769716,0.9899999999880666,129.36088759369568,-167.94641011098372,brick20
588,-3029.3806360372832,-301.9104323769669,-1115.27946589694,-945.78598491873,-5392.35651922992,-218.41631945826427,68.2871149307963,0.07930578503500285,0.9899999999879213,-21.922744757856677,0.09873655102619176,0.9899999999908544,81.68916343940525,0.05241202393763015,0.9899999999926077,8.555189123731267,0.07780211743160252,0.9896441186144163,136.60872273607617,-173.5421245802495,brick20
589,-4653.482239408459,-263.53217726429165,-1020.6233775737164,-387.7292290413869,-6325.367023287854,-182.7664163298188,57.94036166886029,0.09440431935510031,0.9899999999946889,-24.845672574487523,0.10731844296655994,0.9899999999886233,82.6371795900365,0.05113121104717955,0.9899999999807196,10.400898102852182,0.07142869978737873,0.9899999999389868,126.13276678726145,-170.85095805974967,brick20
590,-3515.861705484829,-310.21752880384025,-1012.0628934370966,-194.63495736227543,-5032.7770850880415,-167.55241070488495,60.145450690093824,0.09091628835174458,0.9899999999894975,-27.896697817141288,0.11666424918376765,0.9899999999895668,82.40001751252986,0.051471578531984655,0.989999999958574,10.718718768905177,0.07040738645480481,0.9899999999872736,125.36748915438757,-167.23803734221644,brick20
591,-3411.740246123703,-264.901732185342,-1409.985044236259,-689.8442081407898,-5776.471230686095,-196.50957993818716,64.94853473501452,0.08405631678425761,0.9899999999990488,-25.352399422608656,0.10884827175523597,0.9899999999957005,79.56885210367476,0.055348248235218396,0.9899999999433329,9.439171614606451,0.07479431279783368,0.9897939664187351,128.60415903068707,-172.04833980265175,brick20
592,-1636.055500544067,-268.3945525216363,-1262.807271853535,-2154.4272266999315,-5321.68455161917,-224.76380688922194,77.53360408742752,0.06623945005439412,0.9899999999350724,-25.86376942952805,0.11040004168023197,0.9899999999966396,80.36266026894337,0.054248534047523646,0.9899999999722029,4.628469791726289,0.09019282667532648,0.9899999999747686,136.66096471856912,-173.9458941929178,brick20
593,-513.5626287548474,-272.389642574343,-1250.1492614440745,-1316.6831898813502,-3352.784722654615,-197.2746303138251,87.85009247900048,0.052256072528030606,0.9899999999973936,-24.05750836546845,0.10497345369943022,0.9899999999945708,80.5048644269069,0.05402038361355987,0.9899999999850042,7.286659308985477,0.08181837973142901,0.989999997940854,151.5841078494244,-172.27054786107504,brick20
594,-3296.7332725113233,-262.6813875437154,-1029.562665279653,-2092.716036117532,-6681.693361452224,-195.39327670134244,63.95340650227409,0.08541235982318299,0.9899999999968185,-25.648345160981577,0.10876068632525508,0.9899999999859656,82.56256589001076,0.05127403061930359,0.9899999999703826,4.8137335735358135,0.08968260637183709,0.9899999998633899,125.68136080483909,-171.97323065777272,brick20
595,-2880.8499938905156,-270.4268201791299,-843.0326289318281,-1285.117476233936,-5279.4269192354095,-191.34848888901138,63.974258943009986,0.08527451374089748,0.9899999999924329,-24.285998014690023,0.1056493441921323,0.9899999999851246,82.77031970763822,0.05095254777216725,0.9899999999451916,7.392789898026805,0.08147617303556413,0.9899999996434173,129.851370533985,-171.3848998682426,brick20
596,-1584.447250321302,-278.4904011433205,-1172.9349409005035,-155.4527189524635,-3191.3253113175892,-173.66649887122395,77.78840649640644,0.06590286499207276,0.9899999999993463,-24.542548723255692,0.1064392586733818,0.9899999999998021,81.28974960696421,0.05293917781649758,0.9899999999560815,10.020865777396125,0.07312787256455983,0.9899999999837001,144.55647315751108,-170.03185183953593,brick20
597,-1866.3849437080733,-273.5560770275782,-1957.0331544810847,-2432.6273639076912,-6529.601539124427,-262.39115879629287,71.24033374474045,0.07471529943068009,0.9899999999988764,-24.485632714493235,0.10625766269354288,0.9899999999727687,75.70052761658003,0.06067259768262996,0.9899999999780686,3.8129049328583307,0.09270364395781529,0.9899999998701027,126.26813357968558,-175.24699281343513,brick20
598,-809.4446001599811,-283.05661686076655,-1405.7270054801502,-229.32737328628264,-2727.55559578718,-180.36854623171453,88.05032084482183,0.052244207712962384,0.9899999999981597,-23.957949770809847,0.10469929406687935,0.9899999999424915,80.0782496458584,0.05460271022144189,0.9899999999991331,10.71812123432953,0.07037575264088904,0.9899999999889244,154.88874195419993,-171.35004737487935,brick20
599,-2515.3839553873217,-271.65720613848066,-1537.0689724177323,-186.9017646249486,-4511.011898568484,-173.9891495851999,71.61396906581398,0.07460096290553438,0.9899999999984253,-26.340793451196674,0.11185363062803365,0.989999999980447,78.4731755777811,0.05685610533326174,0.9899999999904985,10.709768001594767,0.07045293520408441,0.9899999999471571,134.45611919399317,-169.9945288848341,brick20
600,-2277.6126590742974,-328.46408638526947,-976.3265961462739,-4463.7885135723245,-8046.1918551781655,-306.8096308361937,68.84546645035452,0.07819476002984992,0.989999999991484,-23.407815413315063,0.10317937532468639,0.9899999999897716,81.57187249542692,0.052600018120537384,0.9899999999165144,-1.3397091577558768,0.10820954668975004,0.9899999999830703,125.6698143747105,-177.05845594161548,brick20
601,-2250.011935659749,-256.49539717026005,-1265.3072865951872,-659.1859833163263,-4431.000602741522,-184.81614208527452,71.32883202956792,0.07485195065381361,0.9899999999969888,-25.020782596140776,0.10745820758421044,0.9899999999858868,81.23154604293113,0.052985024462521894,0.9899999999452054,9.543380658388273,0.07440697640869598,0.9898874979321504,137.08297613474656,-170.87077555894217,brick20
602,-2414.0161897007138,-254.10043142677324,-1270.0071055903286,-249.71177089970854,-4187.835497617524,-175.56038136406394,67.66497957282321,0.07995122527469166,0.98999999999945,-24.166558911741546,0.10525898164524898,0.98999999999771,80.72183064272245,0.05284747459929563,0.9899999999345912,10.698122227340178,0.07058323136643448,0.989999992922485,134.9183735311443,-169.47701530058487,brick20
603,-1297.7225204987808,-267.4190780240607,-983.4878683933125,-955.4550523850157,-3504.0845193011696,-178.46463418079972,77.66049985021793,0.0658902231754746,0.9899999999969245,-26.063678915912874,0.11100606445811538,0.9899999999902702,82.440610748227,0.051476676351492195,0.9899999997478552,8.521665029600726,0.07790861090415017,0.989656874779105,142.55909671213277,-171.06115177038944,brick20
604,-1801.9932253926847,-260.80214900163475,-729.3770399568539,-1190.2034130747834,-3982.3758274259567,-183.1893018404988,73.41113163057717,0.07135796896415349,0.9899999999858873,-25.066565775735256,0.1079771162382965,0.9899999999922775,82.53777256674594,0.051231794099720535,0.9899999987317682,7.714210888039773,0.08043561946217252,0.9899999999559449,138.59654930962762,-171.2720666931419,brick20
605,-2378.581918279817,-366.58827722334115,-1332.0986643778378,-699.2808443482432,-4776.549704229239,-168.3230135637368,65.32284787904119,0.08313153652471496,0.9899999999975089,-29.167397045325032,0.12065081869756639,0.9899999999901146,80.66906604570868,0.053803546113104006,0.9899999999635096,9.4069702393639,0.07491232522572723,0.9897695669524831,126.23148711878873,-167.06104037230958,brick20
606,-1006.0479231620654,-283.3367646376779,-862.6715315148283,-10479.071584205469,-12631.127803520041,-278.3604786440206,80.8292828698526,0.06268139995642731,0.9899999999475373,-27.00282141579237,0.1138910525912878,0.9899999999912277,82.45884969831378,0.05139728726415135,0.9899999994178703,-12.026075694321733,0.13974449404320258,0.9899999999568907,124.25923545805229,-176.54310322059956,brick20
607,-1046.4508491800896,-297.656228760693,-1299.0739563738466,-3341.7992389251617,-5984.980273239791,-278.3395394855702,81.50271041616465,0.06065493808549632,0.9899999999986114,-22.94413825536455,0.10172599906650623,0.9899999999999993,80.32414985725957,0.05439781099262304,0.9899999997551479,1.3502299942401947,0.1001762953151623,0.9899999999866764,140.23295201229985,-176.04559464732154,brick20
608,-2146.5089425911588,-274.0328387036761,-1022.7087320864393,-194.45118390073725,-3637.7016972820115,-166.6187868501367,67.87528230726504,0.0796414502761676,0.9899999999837168,-24.439262104297327,0.10611960209958274,0.9899999999862259,82.6311630238962,0.051179815345073654,0.9899999999011171,9.489666965902927,0.0750741098742206,0.9899999999888319,135.55685019276683,-166.6187868501367,brick20
609,-2006.7514857973122,-279.54611636168255,-1311.8277858521715,-1120.4162567824512,-4718.541644793618,-192.6214910237391,68.77028551135199,0.07818816721646395,0.9899999999943586,-24.100131797417035,0.10511035681989993,0.9899999999802052,81.2692574669728,0.052960890100157455,0.9899999999251952,7.9525637894350325,0.0796596587822937,0.9899998452942433,133.8919749703428,-171.2269722357527,brick20
610,-3348.312717474773,-269.95762011920164,-1043.2436231184663,-306.7462473746229,-4968.260208087064,-170.58283411395215,62.91733559488135,0.08684756817055524,0.989999999989458,-26.248290758787604,0.11157171074162214,0.989999999992228,82.46702713243296,0.05137917553281285,0.9899999998635507,10.60015837247245,0.07074952624878773,0.9899999999407976,129.73623034099916,-168.71337578252536,brick20
611,-2962.8867713930213,-287.0810564950563,-1129.5393144645182,-281.0770348578977,-4660.584177210493,-175.52741792343642,68.68543318055474,0.07872968936514273,0.989999999999998,-24.401661397144025,0.10603692315373021,0.9899999999939639,82.33935754374231,0.05158885579607875,0.989999999925768,10.650365219528027,0.07058342689544182,0.9899999999434375,137.27349454668104,-170.0890575545498,brick20
612,-1440.2567730678152,-257.2044572942626,-1718.3271796726904,-152.9687389727842,-3568.7571490075525,-172.08548389671176,82.27491204438154,0.06152191407370479,0.9899999999950555,-25.70651901895181,0.10990433059965313,0.9899999999968938,77.08276080608728,0.05880593045239797,0.9899999999923877,10.071137313045924,0.07286521452263295,0.989999999928672,143.72229114456292,-170.534000360956,brick20
613,-1107.2187067168734,-256.74757997932807,-1173.0808142910414,-2253.956565678906,-4791.003666666149,-206.5076354768476,82.76137091468077,0.0591259753346409,0.9899999999801534,-25.73951537941271,0.110002396477619,0.9899999999929081,81.67444592089642,0.05243259515733468,0.9899999999911715,4.333035505461751,0.09110517149477851,0.9899999999794016,143.0293369616262,-172.93430528869035,brick20
614,-5712.583793392703,-261.27465237428527,-1000.1891483940765,-499.58984380092045,-7473.637437961986,-193.6846177587195,52.1340322779442,0.10326310251970176,0.9899999999998954,-25.906091263330836,0.11051738354961295,0.9899999999942288,81.70109607113157,0.05241659221891674,0.9899999999595699,10.068638889051286,0.07257080698420484,0.9899999997512273,117.99767597479622,-171.7093436463772,brick20
615,-2548.155950440862,-257.9132968491671,-1622.2758937338872,-395.57088503893993,-4823.916026062856,-183.2771893417873,67.14842106004319,0.08072643646177564,0.989999999997863,-25.378657619907955,0.10891333153754994,0.9899999999969444,78.02051534743252,0.057473954078450594,0.9899999999909932,10.379274511096284,0.07150301647968642,0.98999999998681,130.16955329866403,-170.48481718703107,brick20
616,-3941.081206607065,-267.6190460840584,-1058.4234561563817,-148.07470556984225,-5415.198414417347,-172.65700397952264,60.82730429223686,0.09004467595284482,0.9899999999961704,-25.30139687958848,0.1086983465263131,0.9899999999921757,82.28864356455715,0.0515801130517808,0.9899999999970999,10.197322219114724,0.07246324455792004,0.9899999999843763,128.01187319632027,-169.33183693714713,brick20
617,-2699.375832455301,-287.7990445132039,-1541.729788054034,-164.87516964793582,-4693.779834670475,-181.1589095218776,70.61060485845628,0.07602445329684172,0.9899999999963578,-24.51572822885406,0.10638000677699296,0.9899999999863984,78.64366978023445,0.05679907960723463,0.9899999999688536,10.647570421665264,0.07072175679875957,0.9899999999891473,135.38611683150194,-170.78753958273364,brick20
618,-1714.9083942140542,-271.65706950177923,-1261.1577153093822,-501.17296313860436,-3748.8961421638196,-173.82688053970614,72.95551727094788,0.07236646332285537,0.9899999999927641,-24.93312267713327,0.10805500018096659,0.9899999998212861,81.46850231402861,0.052729722913541804,0.9899999999620821,10.063649064165702,0.07258856960772504,0.9899999997937163,139.55454597200892,-169.28611369329053,brick20
619,-1997.4236419568035,-285.1323836268328,-1156.0931071093905,-681.4489882292526,-4120.098120922279,-179.7714582468872,67.18396418749818,0.08042426614611346,0.989999999993701,-27.066444291447084,0.11399847102679604,0.9899999999822755,79.6109984361808,0.05535494368313434,0.9899999999705879,6.1740003414104905,0.08642026035888321,0.9899999999982403,125.90251867364238,-170.6735864734859,brick20
620,-521.5448688263551,-321.51426900920086,-1352.4819475753316,-2939.5405003174933,-5135.0815857283815,-254.81977255032712,92.81349787917533,0.04615167389193513,0.9899999999972474,-23.688917096369295,0.10306436722653209,0.9899999999678644,80.3648564082588,0.054199650275260816,0.9899999999705011,2.4041675800775266,0.09699438529951768,0.989999999943197,151.89360477114235,-176.0210530057079,brick20
621,-361.5963177030547,-268.9443341263873,-1202.7962234463503,-3003.6642591952113,-4837.001134471004,-196.81408425784662,92.5896513340911,0.04612784309776243,0.9899999999949847,-26.46538906998154,0.11222964686738604,0.989999999989357,80.6056005134903,0.053935853046682594,0.9899999999925051,2.2325636687567822,0.09751478583000432,0.989999999913119,148.96242644635663,-172.79849360940923,brick20
622,-3528.774127548158,-282.83088256470387,-1243.6497347161962,-877.3545452248366,-5932.609290053895,-169.9400971263983,59.25852858606832,0.09220483285796374,0.9899999999955538,-24.704933362745308,0.1069668367312875,0.989999999982287,81.24217667288401,0.053034167996575864,0.9899999999743969,5.199382312430231,0.08958387912852164,0.9899999999974628,120.99515420863726,-167.30485075156278,brick20
623,-1043.6768931092847,-307.7892921716447,-1219.763924256556,-262.93991611859053,-2834.170025656076,-169.0504590941651,77.80468751634395,0.06562830594733193,0.9899999999934819,-27.825940242648727,0.11645403564264221,0.9899999999993787,81.42995404713169,0.05273930741119679,0.9899999999305467,10.680183183571671,0.07048749556164836,0.9899999999038741,142.08888450439858,-169.0504590941651,brick20
624,-4002.895663487885,-260.8287636684219,-1324.469998710711,-146.46666801105266,-5734.6610938780705,-187.0145020854327,61.06232173656339,0.0897276222582458,0.9899999999927879,-23.847311003831493,0.10306436722653209,0.9899999999678644,77.72538790823252,0.057980314923345475,0.9899999999327243,10.438126580715235,0.07149592321187787,0.9899999989539746,125.37852522167965,-171.3904175787928,brick20
625,-1807.5132139716454,-264.60276329131585,-1776.563778638791,-154.13818137307902,-4002.8179372748314,-168.6566665306745,74.13049501181528,0.07086370080599474,0.9899999999890072,-26.008953332316437,0.11083478731273544,0.9899999999880871,77.02640500946715,0.05875727743846009,0.9899999999877989,10.046691173899063,0.07286531841307514,0.9899999999113763,135.19463786286508,-168.1379788178852,brick20
626,-1100.5649467735152,-260.50034673425375,-1266.49442574039,-3060.9612437348796,-5688.520962983039,-235.03946561546775,81.12853955892619,0.06121555768789366,0.9899999999991924,-23.65738438283057,0.10375082230533234,0.9899999999937377,81.52477319050202,0.05263833548298759,0.9899999999933645,2.080412770882532,0.09797518316471225,0.9899999999889677,141.07634113748017,-174.19035102245846,brick20
627,-2308.2439223204465,-272.10718702518284,-1102.298282632126,-405.1346880537899,-4087.784080031545,-178.2693664757295,68.9569390337089,0.07806879223860301,0.9899999999994236,-25.67431106457363,0.10983355210735544,0.9899999999968578,81.9962557403169,0.052012453150250285,0.9899999999861906,10.352480790275976,0.07159409471052176,0.989999999691387,135.63136449972814,-169.88700721078231,brick20
628,-1772.0197336967956,-258.0189784990117,-1344.6932577167026,-598.0658677125349,-3972.797837625045,-174.58218472485848,77.2964117272367,0.06670221846373865,0.9899999999997557,-25.302028776125567,0.10869960348551617,0.9899999999993433,80.74238883236912,0.05364394166518769,0.9899999999863143,9.748773678128757,0.07366559865841697,0.989999969002642,142.48554546160904,-170.1032057196189,brick20
629,-2397.8227334184203,-341.02122171127706,-1176.0854122956912,-145.62698310352317,-4060.556350528912,-190.34765456843564,67.5189861985073,0.0800797344688861,0.9899999999956931,-23.331272787813546,0.1029860327702443,0.98999999997199,79.96564921056704,0.05482094052948603,0.9899999999438113,10.385629718385644,0.07174510161701103,0.9899999999527123,134.53899233964643,-171.16031492519,brick20
630,-3663.5247650262854,-281.75307853727,-1137.6768843486755,-145.93155325494132,-5228.8862811671725,-181.8614050163306,62.3829367623331,0.08775895623233898,0.9899999999998486,-23.517005398528127,0.1033855089240055,0.989999999962567,81.04058782930981,0.053349527179300436,0.9899999999891023,10.411421698098977,0.07164805285178455,0.9899999999980342,130.31794089121377,-170.5741417280998,brick20
631,-2187.8987567287218,-244.15598329319192,-1156.0665717176212,-1668.9430417066378,-5257.064353446172,-199.73762174244075,73.47851242147617,0.0719611002667269,0.9899999999977648,-23.381162137261455,0.10291983587512556,0.9899999999705305,81.65759309280286,0.05248399648567985,0.9899999999855127,6.131006665143005,0.08550115492673611,0.989999999980516,137.88595004216057,-172.48697001780354,brick20
632,-4090.8874556336505,-273.53732991536396,-1185.2279868712021,-1273.7171671710034,-6823.369939591221,-192.36846362633025,59.6725654467523,0.09175251487160838,0.9899999999957056,-24.45211903447563,0.10636524808835399,0.989999999992577,82.07563305541545,0.05193586414211781,0.9899999999417364,3.4785852037096703,0.09505341128115245,0.9899999999933129,120.7746646714018,-171.41789501255,brick20
633,-1024.3228486318712,-270.23559381691285,-910.658138728056,-4290.763630704316,-6495.980211881156,-251.5565395154593,87.71456902770267,0.052974578710302825,0.9899999999840766,-26.250288885464116,0.11157703229824983,0.9899999999995237,80.54916976360205,0.0539618534883809,0.9899999999665516,-0.9461625047572255,0.10704206017116667,0.9899999997691413,141.06728740108338,-176.1817528957241,brick20
634,-848.3916789782954,-466.95635268198964,-1333.9470078216186,-1336.765374224637,-3986.0604137065407,-237.47741339198814,90.83623689176623,0.04886058237896812,0.9899999999952093,-22.436215533824154,0.1007306574812031,0.9899999999726398,80.88517389889962,0.05348585355932316,0.9899999999485691,7.219346902262103,0.08203451596748178,0.9899999997832801,156.50454215910378,-174.9175524779272,brick20
635,-2846.5380686549856,-262.37269289111714,-1145.7505222105356,-153.09202258781,-4407.753306344448,-173.1559672932652,71.06470672632715,0.07546335131762545,0.9899999999982794,-25.04459493224107,0.10745820758421044,0.9899999999858868,81.1505244024806,0.05315987632931152,0.9899999999380962,10.068496367127054,0.07286521452263295,0.989999999928672,137.23913256369372,-170.11911375062567,brick20
636,-1875.7302195755922,-294.292879531073,-786.05139559725,-1467.2018440460606,-4423.276338749976,-186.61956430429657,71.14771593574078,0.07491747297477752,0.9899999999960261,-27.403825164708223,0.1151327496750832,0.9899999999988209,81.83352595351157,0.052186600809401226,0.9899999999422647,6.786213177732549,0.08333133046230545,0.9899999933974944,132.36362990227667,-171.6103997972002,brick20
637,-2673.3438134004778,-259.41554721522965,-1373.3479189379368,-698.3423651436093,-5004.4496446972535,-187.81284612573813,65.44876830053748,0.08310361770138429,0.9899999999998537,-24.721999981175756,0.1069668367312875,0.989999999982287,80.0229693650606,0.054682003912787575,0.98999999998615,9.410175120695001,0.07490065013355277,0.989771892690543,130.15991280511733,-170.94319500970988,brick20
638,-1822.3700646529803,-257.53957352638645,-1225.2386261170222,-1888.8674226551711,-5194.01568695156,-202.48543031216315,76.4740021461168,0.0678147429241823,0.9899999999978775,-23.97306456052479,0.1046843794498981,0.9899999999977257,81.3047399783073,0.05293173443437637,0.9899999999438795,5.43746690425759,0.08767842413939228,0.9899999999989375,139.2431444681569,-172.66395680901104,brick20
639,-798.9561976860304,-294.8116195191096,-1203.995546385388,-2458.296515615139,-4756.059879205667,-217.1419248887844,86.94591165481295,0.05470393380057093,0.9899999998901727,-23.638575275365298,0.10377819660585264,0.9899999999931468,82.02969985144044,0.05196723682010731,0.9899999998749109,3.7392316727489145,0.09293060528580509,0.9899999999113483,149.07626790363702,-173.57240588910332,brick20
640,-4486.314965083061,-262.0149092918744,-913.568142761188,-628.5940588215865,-6290.49207595771,-178.41612293541672,57.2507602378961,0.09537425830889551,0.9899999999909226,-25.170174683148616,0.10829106245327819,0.9899999999993756,82.35814059204323,0.05153244226759178,0.9899999999124768,6.456841035251671,0.08549010392765294,0.989999999995446,120.89556718204238,-169.95670607988725,brick20
641,-2764.291798536652,-291.3586903217549,-1071.4547805130999,-153.43034418842194,-4280.535613559929,-170.89630603056733,69.00974862603478,0.07824133047401374,0.9899999999726332,-24.214706687869253,0.10548649613487454,0.9899999999982321,82.30309381848927,0.051586512114531746,0.989999999804849,10.06132965117591,0.07286521452263295,0.989999999928672,137.1594654078307,-169.32294095456467,brick20
642,-1106.3385500625134,-271.8908272967887,-1088.8578812560506,-4487.705527502827,-6954.79278611818,-257.75535834959874,78.14707115761921,0.06505105611393774,0.9899999999973821,-24.850165047994878,0.10734888608953497,0.9899999999969893,80.24552506917415,0.05444688024066036,0.9899999999935682,-1.393555360050101,0.10836862655473585,0.9899999999244877,132.1488758187484,-175.36569486441203,brick20
643,-1881.8145583554297,-266.1679291771108,-1299.171512801745,-15075.961627793526,-18523.11562812781,-488.8530860128168,69.75096474898633,0.0767811165134126,0.989999999999061,-25.77456192113594,0.1101271156662631,0.9899999999978746,79.6118312808649,0.055342632370371465,0.9899999999518614,-17.95521490795582,0.15740093176732262,0.9899999999340636,105.63301920075948,-181.60241370213208,brick20
