rff_idx,fair_cfg_idx,seed_idx,post_idx,axis
754,7,57,6812,lhs_s_seedaug
804,702,961,5488,lhs_s_seedaug
804,702,94,5488,lhs_s_seedaug
804,702,322,5488,lhs_s_seedaug
804,702,329,5488,lhs_s_seedaug
804,702,42,5488,lhs_s_seedaug
804,702,338,5488,lhs_s_seedaug
804,702,560,5488,lhs_s_seedaug
804,702,44,5488,lhs_s_seedaug
804,702,115,5488,lhs_s_seedaug
855,777,553,8312,lhs_s_seedaug
855,777,607,8312,lhs_s_seedaug
855,777,172,8312,lhs_s_seedaug
855,777,839,8312,lhs_s_seedaug
855,777,694,8312,lhs_s_seedaug
855,777,364,8312,lhs_s_seedaug
855,777,747,8312,lhs_s_seedaug
855,777,390,8312,lhs_s_seedaug
855,777,240,8312,lhs_s_seedaug
905,32,560,3049,lhs_s_seedaug
905,32,814,3049,lhs_s_seedaug
905,32,330,3049,lhs_s_seedaug
905,32,851,3049,lhs_s_seedaug
905,32,936,3049,lhs_s_seedaug
905,32,963,3049,lhs_s_seedaug
905,32,500,3049,lhs_s_seedaug
905,32,331,3049,lhs_s_seedaug
905,32,50,3049,lhs_s_seedaug
955,711,399,3313,lhs_s_seedaug
955,711,93,3313,lhs_s_seedaug
955,711,100,3313,lhs_s_seedaug
955,711,916,3313,lhs_s_seedaug
955,711,354,3313,lhs_s_seedaug
955,711,111,3313,lhs_s_seedaug
955,711,771,3313,lhs_s_seedaug
955,711,853,3313,lhs_s_seedaug
955,711,254,3313,lhs_s_seedaug
1005,540,381,2612,lhs_s_seedaug
1005,540,512,2612,lhs_s_seedaug
1005,540,730,2612,lhs_s_seedaug
1005,540,674,2612,lhs_s_seedaug
1005,540,685,2612,lhs_s_seedaug
1005,540,145,2612,lhs_s_seedaug
1005,540,703,2612,lhs_s_seedaug
1005,540,510,2612,lhs_s_seedaug
1005,540,230,2612,lhs_s_seedaug
1056,453,286,533,lhs_s_seedaug
1056,453,393,533,lhs_s_seedaug
1056,453,50,533,lhs_s_seedaug
1056,453,623,533,lhs_s_seedaug
1056,453,416,533,lhs_s_seedaug
1056,453,782,533,lhs_s_seedaug
1056,453,182,533,lhs_s_seedaug
1056,453,465,533,lhs_s_seedaug
1056,453,552,533,lhs_s_seedaug
1106,452,741,5839,lhs_s_seedaug
1106,452,605,5839,lhs_s_seedaug
1106,452,80,5839,lhs_s_seedaug
1106,452,56,5839,lhs_s_seedaug
1106,452,830,5839,lhs_s_seedaug
1106,452,291,5839,lhs_s_seedaug
1106,452,869,5839,lhs_s_seedaug
1106,452,811,5839,lhs_s_seedaug
1106,452,795,5839,lhs_s_seedaug
1156,35,542,578,lhs_s_seedaug
1156,35,174,578,lhs_s_seedaug
1156,35,413,578,lhs_s_seedaug
1156,35,393,578,lhs_s_seedaug
1156,35,946,578,lhs_s_seedaug
1156,35,12,578,lhs_s_seedaug
1156,35,529,578,lhs_s_seedaug
1156,35,186,578,lhs_s_seedaug
1156,35,802,578,lhs_s_seedaug
1206,269,639,8830,lhs_s_seedaug
1206,269,905,8830,lhs_s_seedaug
1206,269,522,8830,lhs_s_seedaug
1206,269,914,8830,lhs_s_seedaug
1206,269,242,8830,lhs_s_seedaug
1206,269,382,8830,lhs_s_seedaug
1206,269,335,8830,lhs_s_seedaug
1206,269,305,8830,lhs_s_seedaug
1206,269,630,8830,lhs_s_seedaug
1257,371,606,3995,lhs_s_seedaug
1257,371,85,3995,lhs_s_seedaug
1257,371,247,3995,lhs_s_seedaug
1257,371,839,3995,lhs_s_seedaug
1257,371,60,3995,lhs_s_seedaug
1257,371,586,3995,lhs_s_seedaug
1257,371,711,3995,lhs_s_seedaug
1257,371,861,3995,lhs_s_seedaug
1257,371,766,3995,lhs_s_seedaug
1307,149,331,1144,lhs_s_seedaug
1307,149,385,1144,lhs_s_seedaug
1307,149,788,1144,lhs_s_seedaug
1307,149,617,1144,lhs_s_seedaug
1307,149,815,1144,lhs_s_seedaug
1307,149,184,1144,lhs_s_seedaug
1307,149,694,1144,lhs_s_seedaug
1307,149,796,1144,lhs_s_seedaug
1307,149,945,1144,lhs_s_seedaug
1357,257,551,7463,lhs_s_seedaug
1357,257,690,7463,lhs_s_seedaug
1357,257,186,7463,lhs_s_seedaug
1357,257,340,7463,lhs_s_seedaug
1357,257,42,7463,lhs_s_seedaug
1357,257,57,7463,lhs_s_seedaug
1357,257,198,7463,lhs_s_seedaug
1357,257,484,7463,lhs_s_seedaug
1357,257,329,7463,lhs_s_seedaug
1407,17,226,6955,lhs_s_seedaug
1407,17,909,6955,lhs_s_seedaug
1407,17,937,6955,lhs_s_seedaug
1407,17,785,6955,lhs_s_seedaug
1407,17,287,6955,lhs_s_seedaug
1407,17,994,6955,lhs_s_seedaug
1407,17,719,6955,lhs_s_seedaug
1407,17,251,6955,lhs_s_seedaug
1407,17,104,6955,lhs_s_seedaug
1458,277,880,8069,lhs_s_seedaug
1458,277,324,8069,lhs_s_seedaug
1458,277,803,8069,lhs_s_seedaug
1458,277,711,8069,lhs_s_seedaug
1458,277,182,8069,lhs_s_seedaug
1458,277,980,8069,lhs_s_seedaug
1458,277,844,8069,lhs_s_seedaug
1458,277,662,8069,lhs_s_seedaug
1458,277,499,8069,lhs_s_seedaug
1508,496,241,1910,lhs_s_seedaug
1508,496,370,1910,lhs_s_seedaug
1508,496,389,1910,lhs_s_seedaug
1508,496,206,1910,lhs_s_seedaug
1508,496,306,1910,lhs_s_seedaug
1508,496,134,1910,lhs_s_seedaug
1508,496,540,1910,lhs_s_seedaug
1508,496,599,1910,lhs_s_seedaug
1508,496,694,1910,lhs_s_seedaug
1558,13,558,3378,lhs_s_seedaug
1558,13,46,3378,lhs_s_seedaug
1558,13,802,3378,lhs_s_seedaug
1558,13,179,3378,lhs_s_seedaug
1558,13,924,3378,lhs_s_seedaug
1558,13,370,3378,lhs_s_seedaug
1558,13,210,3378,lhs_s_seedaug
1558,13,577,3378,lhs_s_seedaug
1558,13,722,3378,lhs_s_seedaug
1608,646,954,9035,lhs_s_seedaug
1608,646,591,9035,lhs_s_seedaug
1608,646,797,9035,lhs_s_seedaug
1608,646,961,9035,lhs_s_seedaug
1608,646,982,9035,lhs_s_seedaug
1608,646,446,9035,lhs_s_seedaug
1608,646,146,9035,lhs_s_seedaug
1608,646,429,9035,lhs_s_seedaug
1608,646,772,9035,lhs_s_seedaug
1659,840,695,6072,lhs_s_seedaug
1659,840,142,6072,lhs_s_seedaug
1659,840,834,6072,lhs_s_seedaug
1659,840,716,6072,lhs_s_seedaug
1659,840,379,6072,lhs_s_seedaug
1659,840,505,6072,lhs_s_seedaug
1659,840,473,6072,lhs_s_seedaug
1659,840,73,6072,lhs_s_seedaug
1659,840,829,6072,lhs_s_seedaug
1709,20,791,5462,lhs_s_seedaug
1709,20,565,5462,lhs_s_seedaug
1709,20,658,5462,lhs_s_seedaug
1709,20,91,5462,lhs_s_seedaug
1709,20,312,5462,lhs_s_seedaug
1709,20,793,5462,lhs_s_seedaug
1709,20,754,5462,lhs_s_seedaug
1709,20,170,5462,lhs_s_seedaug
1709,20,150,5462,lhs_s_seedaug
1759,40,291,8302,lhs_s_seedaug
1759,40,499,8302,lhs_s_seedaug
1759,40,15,8302,lhs_s_seedaug
1759,40,592,8302,lhs_s_seedaug
1759,40,637,8302,lhs_s_seedaug
1759,40,837,8302,lhs_s_seedaug
1759,40,957,8302,lhs_s_seedaug
1759,40,497,8302,lhs_s_seedaug
1759,40,659,8302,lhs_s_seedaug
1809,329,159,9423,lhs_s_seedaug
1809,329,586,9423,lhs_s_seedaug
1809,329,383,9423,lhs_s_seedaug
1809,329,71,9423,lhs_s_seedaug
1809,329,242,9423,lhs_s_seedaug
1809,329,877,9423,lhs_s_seedaug
1809,329,220,9423,lhs_s_seedaug
1809,329,449,9423,lhs_s_seedaug
1809,329,164,9423,lhs_s_seedaug
1860,433,464,3397,lhs_s_seedaug
1860,433,812,3397,lhs_s_seedaug
1860,433,742,3397,lhs_s_seedaug
1860,433,49,3397,lhs_s_seedaug
1860,433,311,3397,lhs_s_seedaug
1860,433,660,3397,lhs_s_seedaug
1860,433,28,3397,lhs_s_seedaug
1860,433,869,3397,lhs_s_seedaug
1860,433,292,3397,lhs_s_seedaug
1910,103,13,6722,lhs_s_seedaug
1910,103,551,6722,lhs_s_seedaug
1910,103,993,6722,lhs_s_seedaug
1910,103,998,6722,lhs_s_seedaug
1910,103,387,6722,lhs_s_seedaug
1910,103,687,6722,lhs_s_seedaug
1910,103,287,6722,lhs_s_seedaug
1910,103,538,6722,lhs_s_seedaug
1910,103,935,6722,lhs_s_seedaug
1960,342,252,2456,lhs_s_seedaug
1960,342,389,2456,lhs_s_seedaug
1960,342,75,2456,lhs_s_seedaug
1960,342,437,2456,lhs_s_seedaug
1960,342,435,2456,lhs_s_seedaug
1960,342,470,2456,lhs_s_seedaug
1960,342,53,2456,lhs_s_seedaug
1960,342,431,2456,lhs_s_seedaug
1960,342,309,2456,lhs_s_seedaug
2010,198,488,4240,lhs_s_seedaug
2010,198,985,4240,lhs_s_seedaug
2010,198,999,4240,lhs_s_seedaug
2010,198,310,4240,lhs_s_seedaug
2010,198,560,4240,lhs_s_seedaug
2010,198,931,4240,lhs_s_seedaug
2010,198,126,4240,lhs_s_seedaug
2010,198,791,4240,lhs_s_seedaug
2010,198,702,4240,lhs_s_seedaug
2061,501,28,313,lhs_s_seedaug
2061,501,745,313,lhs_s_seedaug
2061,501,699,313,lhs_s_seedaug
2061,501,667,313,lhs_s_seedaug
2061,501,854,313,lhs_s_seedaug
2061,501,962,313,lhs_s_seedaug
2061,501,958,313,lhs_s_seedaug
2061,501,723,313,lhs_s_seedaug
2061,501,127,313,lhs_s_seedaug
2111,43,935,7314,lhs_s_seedaug
2111,43,286,7314,lhs_s_seedaug
2111,43,390,7314,lhs_s_seedaug
2111,43,434,7314,lhs_s_seedaug
2111,43,807,7314,lhs_s_seedaug
2111,43,472,7314,lhs_s_seedaug
2111,43,225,7314,lhs_s_seedaug
2111,43,187,7314,lhs_s_seedaug
2111,43,352,7314,lhs_s_seedaug
2161,9,937,9353,lhs_s_seedaug
2161,9,84,9353,lhs_s_seedaug
2161,9,481,9353,lhs_s_seedaug
2161,9,615,9353,lhs_s_seedaug
2161,9,112,9353,lhs_s_seedaug
2161,9,177,9353,lhs_s_seedaug
2161,9,906,9353,lhs_s_seedaug
2161,9,156,9353,lhs_s_seedaug
2161,9,324,9353,lhs_s_seedaug
2211,736,233,6455,lhs_s_seedaug
2211,736,458,6455,lhs_s_seedaug
2211,736,49,6455,lhs_s_seedaug
2211,736,90,6455,lhs_s_seedaug
2211,736,646,6455,lhs_s_seedaug
2211,736,482,6455,lhs_s_seedaug
2211,736,885,6455,lhs_s_seedaug
2211,736,332,6455,lhs_s_seedaug
2211,736,680,6455,lhs_s_seedaug
2262,564,441,66,lhs_s_seedaug
2262,564,249,66,lhs_s_seedaug
2262,564,700,66,lhs_s_seedaug
2262,564,692,66,lhs_s_seedaug
2262,564,506,66,lhs_s_seedaug
2262,564,982,66,lhs_s_seedaug
2262,564,210,66,lhs_s_seedaug
2262,564,28,66,lhs_s_seedaug
2262,564,645,66,lhs_s_seedaug
2312,107,3,8060,lhs_s_seedaug
2312,107,897,8060,lhs_s_seedaug
2312,107,539,8060,lhs_s_seedaug
2312,107,606,8060,lhs_s_seedaug
2312,107,269,8060,lhs_s_seedaug
2312,107,488,8060,lhs_s_seedaug
2312,107,777,8060,lhs_s_seedaug
2312,107,383,8060,lhs_s_seedaug
2312,107,33,8060,lhs_s_seedaug
2362,612,965,8478,lhs_s_seedaug
2362,612,34,8478,lhs_s_seedaug
2362,612,179,8478,lhs_s_seedaug
2362,612,866,8478,lhs_s_seedaug
2362,612,985,8478,lhs_s_seedaug
2362,612,290,8478,lhs_s_seedaug
2362,612,718,8478,lhs_s_seedaug
2362,612,634,8478,lhs_s_seedaug
2362,612,153,8478,lhs_s_seedaug
2412,181,958,3233,lhs_s_seedaug
2412,181,248,3233,lhs_s_seedaug
2412,181,386,3233,lhs_s_seedaug
2412,181,741,3233,lhs_s_seedaug
2412,181,403,3233,lhs_s_seedaug
2412,181,989,3233,lhs_s_seedaug
2412,181,735,3233,lhs_s_seedaug
2412,181,686,3233,lhs_s_seedaug
2412,181,418,3233,lhs_s_seedaug
2463,305,923,5091,lhs_s_seedaug
2463,305,799,5091,lhs_s_seedaug
2463,305,185,5091,lhs_s_seedaug
2463,305,234,5091,lhs_s_seedaug
2463,305,802,5091,lhs_s_seedaug
2463,305,615,5091,lhs_s_seedaug
2463,305,179,5091,lhs_s_seedaug
2463,305,416,5091,lhs_s_seedaug
2463,305,794,5091,lhs_s_seedaug
2513,157,959,815,lhs_s_seedaug
2513,157,350,815,lhs_s_seedaug
2513,157,765,815,lhs_s_seedaug
2513,157,71,815,lhs_s_seedaug
2513,157,148,815,lhs_s_seedaug
2513,157,723,815,lhs_s_seedaug
2513,157,30,815,lhs_s_seedaug
2513,157,331,815,lhs_s_seedaug
2513,157,317,815,lhs_s_seedaug
2563,250,684,7610,lhs_s_seedaug
2563,250,553,7610,lhs_s_seedaug
2563,250,440,7610,lhs_s_seedaug
2563,250,362,7610,lhs_s_seedaug
2563,250,96,7610,lhs_s_seedaug
2563,250,534,7610,lhs_s_seedaug
2563,250,794,7610,lhs_s_seedaug
2563,250,248,7610,lhs_s_seedaug
2563,250,93,7610,lhs_s_seedaug
2613,649,213,9276,lhs_s_seedaug
2613,649,184,9276,lhs_s_seedaug
2613,649,796,9276,lhs_s_seedaug
2613,649,855,9276,lhs_s_seedaug
2613,649,916,9276,lhs_s_seedaug
2613,649,667,9276,lhs_s_seedaug
2613,649,814,9276,lhs_s_seedaug
2613,649,893,9276,lhs_s_seedaug
2613,649,249,9276,lhs_s_seedaug
2664,697,985,1463,lhs_s_seedaug
2664,697,978,1463,lhs_s_seedaug
2664,697,871,1463,lhs_s_seedaug
2664,697,769,1463,lhs_s_seedaug
2664,697,4,1463,lhs_s_seedaug
2664,697,229,1463,lhs_s_seedaug
2664,697,944,1463,lhs_s_seedaug
2664,697,72,1463,lhs_s_seedaug
2664,697,100,1463,lhs_s_seedaug
2714,566,689,7110,lhs_s_seedaug
2714,566,892,7110,lhs_s_seedaug
2714,566,405,7110,lhs_s_seedaug
2714,566,278,7110,lhs_s_seedaug
2714,566,497,7110,lhs_s_seedaug
2714,566,192,7110,lhs_s_seedaug
2714,566,623,7110,lhs_s_seedaug
2714,566,151,7110,lhs_s_seedaug
2714,566,322,7110,lhs_s_seedaug
2764,461,582,4396,lhs_s_seedaug
2764,461,64,4396,lhs_s_seedaug
2764,461,325,4396,lhs_s_seedaug
2764,461,413,4396,lhs_s_seedaug
2764,461,669,4396,lhs_s_seedaug
2764,461,696,4396,lhs_s_seedaug
2764,461,739,4396,lhs_s_seedaug
2764,461,753,4396,lhs_s_seedaug
2764,461,500,4396,lhs_s_seedaug
2814,769,692,2082,lhs_s_seedaug
2814,769,664,2082,lhs_s_seedaug
2814,769,254,2082,lhs_s_seedaug
2814,769,410,2082,lhs_s_seedaug
2814,769,830,2082,lhs_s_seedaug
2814,769,533,2082,lhs_s_seedaug
2814,769,863,2082,lhs_s_seedaug
2814,769,10,2082,lhs_s_seedaug
2814,769,306,2082,lhs_s_seedaug
2865,662,397,2277,lhs_s_seedaug
2865,662,924,2277,lhs_s_seedaug
2865,662,257,2277,lhs_s_seedaug
2865,662,641,2277,lhs_s_seedaug
2865,662,891,2277,lhs_s_seedaug
2865,662,28,2277,lhs_s_seedaug
2865,662,938,2277,lhs_s_seedaug
2865,662,965,2277,lhs_s_seedaug
2865,662,994,2277,lhs_s_seedaug
2915,742,940,9757,lhs_s_seedaug
2915,742,346,9757,lhs_s_seedaug
2915,742,629,9757,lhs_s_seedaug
2915,742,462,9757,lhs_s_seedaug
2915,742,184,9757,lhs_s_seedaug
2915,742,76,9757,lhs_s_seedaug
2915,742,975,9757,lhs_s_seedaug
2915,742,961,9757,lhs_s_seedaug
2915,742,948,9757,lhs_s_seedaug
2965,304,857,5195,lhs_s_seedaug
2965,304,753,5195,lhs_s_seedaug
2965,304,459,5195,lhs_s_seedaug
2965,304,861,5195,lhs_s_seedaug
2965,304,264,5195,lhs_s_seedaug
2965,304,237,5195,lhs_s_seedaug
2965,304,995,5195,lhs_s_seedaug
2965,304,397,5195,lhs_s_seedaug
2965,304,972,5195,lhs_s_seedaug
3015,387,76,854,lhs_s_seedaug
3015,387,976,854,lhs_s_seedaug
3015,387,835,854,lhs_s_seedaug
3015,387,929,854,lhs_s_seedaug
3015,387,432,854,lhs_s_seedaug
3015,387,191,854,lhs_s_seedaug
3015,387,819,854,lhs_s_seedaug
3015,387,523,854,lhs_s_seedaug
3015,387,761,854,lhs_s_seedaug
3066,692,521,8960,lhs_s_seedaug
3066,692,242,8960,lhs_s_seedaug
3066,692,374,8960,lhs_s_seedaug
3066,692,336,8960,lhs_s_seedaug
3066,692,726,8960,lhs_s_seedaug
3066,692,300,8960,lhs_s_seedaug
3066,692,434,8960,lhs_s_seedaug
3066,692,26,8960,lhs_s_seedaug
3066,692,34,8960,lhs_s_seedaug
3116,235,903,5431,lhs_s_seedaug
3116,235,517,5431,lhs_s_seedaug
3116,235,22,5431,lhs_s_seedaug
3116,235,209,5431,lhs_s_seedaug
3116,235,334,5431,lhs_s_seedaug
3116,235,567,5431,lhs_s_seedaug
3116,235,536,5431,lhs_s_seedaug
3116,235,514,5431,lhs_s_seedaug
3116,235,810,5431,lhs_s_seedaug
3166,81,326,1250,lhs_s_seedaug
3166,81,698,1250,lhs_s_seedaug
3166,81,863,1250,lhs_s_seedaug
3166,81,593,1250,lhs_s_seedaug
3166,81,901,1250,lhs_s_seedaug
3166,81,864,1250,lhs_s_seedaug
3166,81,970,1250,lhs_s_seedaug
3166,81,135,1250,lhs_s_seedaug
3166,81,640,1250,lhs_s_seedaug
3216,648,758,1564,lhs_s_seedaug
3216,648,931,1564,lhs_s_seedaug
3216,648,890,1564,lhs_s_seedaug
3216,648,643,1564,lhs_s_seedaug
3216,648,177,1564,lhs_s_seedaug
3216,648,467,1564,lhs_s_seedaug
3216,648,469,1564,lhs_s_seedaug
3216,648,739,1564,lhs_s_seedaug
3216,648,754,1564,lhs_s_seedaug
3267,768,296,5644,lhs_s_seedaug
3267,768,26,5644,lhs_s_seedaug
3267,768,100,5644,lhs_s_seedaug
3267,768,638,5644,lhs_s_seedaug
3267,768,19,5644,lhs_s_seedaug
3267,768,444,5644,lhs_s_seedaug
3267,768,830,5644,lhs_s_seedaug
3267,768,488,5644,lhs_s_seedaug
3267,768,337,5644,lhs_s_seedaug
3317,615,159,3323,lhs_s_seedaug
3317,615,491,3323,lhs_s_seedaug
3317,615,106,3323,lhs_s_seedaug
3317,615,426,3323,lhs_s_seedaug
3317,615,377,3323,lhs_s_seedaug
3317,615,492,3323,lhs_s_seedaug
3317,615,303,3323,lhs_s_seedaug
3317,615,153,3323,lhs_s_seedaug
3317,615,381,3323,lhs_s_seedaug
3367,449,69,7592,lhs_s_seedaug
3367,449,915,7592,lhs_s_seedaug
3367,449,355,7592,lhs_s_seedaug
3367,449,275,7592,lhs_s_seedaug
3367,449,873,7592,lhs_s_seedaug
3367,449,345,7592,lhs_s_seedaug
3367,449,713,7592,lhs_s_seedaug
3367,449,618,7592,lhs_s_seedaug
3367,449,956,7592,lhs_s_seedaug
3417,662,849,4208,lhs_s_seedaug
3417,662,674,4208,lhs_s_seedaug
3417,662,568,4208,lhs_s_seedaug
3417,662,95,4208,lhs_s_seedaug
3417,662,315,4208,lhs_s_seedaug
3417,662,742,4208,lhs_s_seedaug
3417,662,595,4208,lhs_s_seedaug
3417,662,591,4208,lhs_s_seedaug
3417,662,584,4208,lhs_s_seedaug
3467,326,621,4384,lhs_s_seedaug
3467,326,396,4384,lhs_s_seedaug
3467,326,992,4384,lhs_s_seedaug
3467,326,452,4384,lhs_s_seedaug
3467,326,231,4384,lhs_s_seedaug
3467,326,412,4384,lhs_s_seedaug
3467,326,373,4384,lhs_s_seedaug
3467,326,449,4384,lhs_s_seedaug
3467,326,179,4384,lhs_s_seedaug
3518,594,677,7608,lhs_s_seedaug
3518,594,94,7608,lhs_s_seedaug
3518,594,117,7608,lhs_s_seedaug
3518,594,907,7608,lhs_s_seedaug
3518,594,735,7608,lhs_s_seedaug
3518,594,980,7608,lhs_s_seedaug
3518,594,981,7608,lhs_s_seedaug
3518,594,257,7608,lhs_s_seedaug
3518,594,149,7608,lhs_s_seedaug
3568,760,613,8240,lhs_s_seedaug
3568,760,871,8240,lhs_s_seedaug
3568,760,932,8240,lhs_s_seedaug
3568,760,491,8240,lhs_s_seedaug
3568,760,87,8240,lhs_s_seedaug
3568,760,280,8240,lhs_s_seedaug
3568,760,324,8240,lhs_s_seedaug
3568,760,573,8240,lhs_s_seedaug
3568,760,590,8240,lhs_s_seedaug
3618,11,982,4524,lhs_s_seedaug
3618,11,963,4524,lhs_s_seedaug
3618,11,188,4524,lhs_s_seedaug
3618,11,928,4524,lhs_s_seedaug
3618,11,566,4524,lhs_s_seedaug
3618,11,430,4524,lhs_s_seedaug
3618,11,631,4524,lhs_s_seedaug
3618,11,301,4524,lhs_s_seedaug
3618,11,899,4524,lhs_s_seedaug
3668,189,914,7465,lhs_s_seedaug
3668,189,256,7465,lhs_s_seedaug
3668,189,186,7465,lhs_s_seedaug
3668,189,878,7465,lhs_s_seedaug
3668,189,656,7465,lhs_s_seedaug
3668,189,671,7465,lhs_s_seedaug
3668,189,448,7465,lhs_s_seedaug
3668,189,127,7465,lhs_s_seedaug
3668,189,727,7465,lhs_s_seedaug
3719,321,283,760,lhs_s_seedaug
3719,321,456,760,lhs_s_seedaug
3719,321,628,760,lhs_s_seedaug
3719,321,593,760,lhs_s_seedaug
3719,321,928,760,lhs_s_seedaug
3719,321,722,760,lhs_s_seedaug
3719,321,145,760,lhs_s_seedaug
3719,321,357,760,lhs_s_seedaug
3719,321,849,760,lhs_s_seedaug
