draw,G_on,slope,sd_ais,rate_2011_17,cum_1979_2023,ll_rho0p966,ll_rho0p9,ll_rho0p8,ll_rho0p6,provenance
1,NaN,0.0,0.011541664101619695,0.023804631496667943,0.8719273742274214,289.82868930350537,278.8039608637516,264.0385066068746,246.23107663839068,"diag_ais_ramp_likelihood_profile.jl | tag L30 (20 draw(s)) | AIS term only: hetero_logl_ar1(model-obs, sd_ais, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv | model at the draw's own parameters, ramp OVERRIDDEN per cell | slope 0 = no ramp | 2026-09-22T11:38:32.958"
1,0.45,5.0e-5,0.011541664101619695,0.026628451660796033,0.9389982203098279,293.0848448497135,283.7786939808183,270.70001153117505,254.28795874727615,"diag_ais_ramp_likelihood_profile.jl | tag L30 (20 draw(s)) | AIS term only: hetero_logl_ar1(model-obs, sd_ais, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv | model at the draw's own parameters, ramp OVERRIDDEN per cell | slope 0 = no ramp | 2026-09-22T11:38:32.958"
1,0.45,0.0001,0.011541664101619695,0.029452272145405863,1.006069074337379,295.63521505657314,287.8838103472699,276.3613320960605,261.2469954645073,"diag_ais_ramp_likelihood_profile.jl | tag L30 (20 draw(s)) | AIS term only: hetero_logl_ar1(model-obs, sd_ais, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv | model at the draw's own parameters, ramp OVERRIDDEN per cell | slope 0 = no ramp | 2026-09-22T11:38:32.958"
1,0.45,0.0002,0.011541664101619695,0.03509991399769057,1.1402108046243309,298.618598377621,293.4851915781909,284.68341878539655,271.87153131503163,"diag_ais_ramp_likelihood_profile.jl | tag L30 (20 draw(s)) | AIS term only: hetero_logl_ar1(model-obs, sd_ais, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv | model at the draw's own parameters, ramp OVERRIDDEN per cell | slope 0 = no ramp | 2026-09-22T11:38:32.958"
1,0.45,0.0003,0.011541664101619695,0.04074755702775696,1.274352564586445,298.77883718307714,295.6081021726556,289.0047641070581,278.1046815550513,"diag_ais_ramp_likelihood_profile.jl | tag L30 (20 draw(s)) | AIS term only: hetero_logl_ar1(model-obs, sd_ais, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv | model at the draw's own parameters, ramp OVERRIDDEN per cell | slope 0 = no ramp | 2026-09-22T11:38:32.958"
1,0.45,0.0006,0.011541664101619695,0.05769049318292855,1.676778022427572,282.3206657934687,281.1059865166676,277.96432648141746,270.4557926073322,"diag_ais_ramp_likelihood_profile.jl | tag L30 (20 draw(s)) | AIS term only: hetero_logl_ar1(model-obs, sd_ais, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv | model at the draw's own parameters, ramp OVERRIDDEN per cell | slope 0 = no ramp | 2026-09-22T11:38:32.958"
1,0.45,0.0012,0.011541664101619695,0.09157639728614482,2.481629738883573,173.17914146255814,158.1827291369506,147.86309160631393,136.59025215362675,"diag_ais_ramp_likelihood_profile.jl | tag L30 (20 draw(s)) | AIS term only: hetero_logl_ar1(model-obs, sd_ais, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv | model at the draw's own parameters, ramp OVERRIDDEN per cell | slope 0 = no ramp | 2026-09-22T11:38:32.958"
1,0.45,0.002,0.011541664101619695,0.13675766868713904,3.554767021383742,-130.44022098426228,-200.5107137984122,-249.6482542940554,-287.81628252502685,"diag_ais_ramp_likelihood_profile.jl | tag L30 (20 draw(s)) | AIS term only: hetero_logl_ar1(model-obs, sd_ais, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv | model at the draw's own parameters, ramp OVERRIDDEN per cell | slope 0 = no ramp | 2026-09-22T11:38:32.958"
1,0.6,5.0e-5,0.011541664101619695,0.025864485336736718,0.9164284289902569,291.74066258499704,281.75634796111797,267.9847320224991,250.99678293644143,"diag_ais_ramp_likelihood_profile.jl | tag L30 (20 draw(s)) | AIS term only: hetero_logl_ar1(model-obs, sd_ais, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv | model at the draw's own parameters, ramp OVERRIDDEN per cell | slope 0 = no ramp | 2026-09-22T11:38:32.958"
1,0.6,0.0001,0.011541664101619695,0.027924339291075993,0.9609294868849538,293.30662397440364,284.2968653032534,271.4634578771759,255.2518225752369,"diag_ais_ramp_likelihood_profile.jl | tag L30 (20 draw(s)) | AIS term only: hetero_logl_ar1(model-obs, sd_ais, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv | model at the draw's own parameters, ramp OVERRIDDEN per cell | slope 0 = no ramp | 2026-09-22T11:38:32.958"
1,0.6,0.0002,0.011541664101619695,0.03204404746210659,1.049931610481536,295.40051074226267,288.14229032224387,277.0184104566534,262.229901402423,"diag_ais_ramp_likelihood_profile.jl | tag L30 (20 draw(s)) | AIS term only: hetero_logl_ar1(model-obs, sd_ais, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv | model at the draw's own parameters, ramp OVERRIDDEN per cell | slope 0 = no ramp | 2026-09-22T11:38:32.958"
1,0.6,0.0003,0.011541664101619695,0.03616375598562189,1.1389337444938197,296.11034899135336,290.34023522443533,280.70336359263126,267.16531234159413,"diag_ais_ramp_likelihood_profile.jl | tag L30 (20 draw(s)) | AIS term only: hetero_logl_ar1(model-obs, sd_ais, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv | model at the draw's own parameters, ramp OVERRIDDEN per cell | slope 0 = no ramp | 2026-09-22T11:38:32.958"
1,0.6,0.0006,0.011541664101619695,0.048522883664747773,1.4059402090482953,289.93556660406085,287.04918249901243,280.5382191186591,269.71553039695846,"diag_ais_ramp_likelihood_profile.jl | tag L30 (20 draw(s)) | AIS term only: hetero_logl_ar1(model-obs, sd_ais, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv | model at the draw's own parameters, ramp OVERRIDDEN per cell | slope 0 = no ramp | 2026-09-22T11:38:32.958"
1,0.6,0.0012,0.011541664101619695,0.07324114851522559,1.9399534193938472,240.21661047506225,235.9850229692338,229.71784765981596,219.66383312969697,"diag_ais_ramp_likelihood_profile.jl | tag L30 (20 draw(s)) | AIS term only: hetero_logl_ar1(model-obs, sd_ais, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv | model at the draw's own parameters, ramp OVERRIDDEN per cell | slope 0 = no ramp | 2026-09-22T11:38:32.958"
