ssp,component,horizon,arm,n_draws,med_cm,mean_cm,p05_cm,p95_cm,spread_cm,spread_ratio,med_ratio
vvVL,glaciers,2100,fixed,8000,7.5856963643335655,7.614301006718798,5.8229721649922785,9.497029660275176,3.6740574952828977,1.0,1.0
vvVL,glaciers,2100,joint,8000,6.563460451809725,6.720773578770779,4.648116676886124,9.37376598860158,4.725649311715456,1.286220838346349,0.8652416517315153
vvVL,glaciers,2150,fixed,8000,9.16919179592999,9.212220295392072,7.102307522742643,11.46464867180042,4.3623411490577775,1.0,1.0
vvVL,glaciers,2150,joint,8000,7.52453187976449,7.7635880113912,5.244593975004516,11.08544883487105,5.840854859866534,1.3389266589404867,0.8206319648700631
vvVL,glaciers,2300,fixed,8000,10.925907978876392,10.974714924629373,8.459760684235764,13.68364211070826,5.223881426472495,1.0,1.0
vvVL,glaciers,2300,joint,8000,8.32111868088071,8.616879315372264,5.775282184086731,12.504022520403813,6.728740336317082,1.2880729455723434,0.7615951641701859
vvVL,gis,2100,fixed,8000,6.232579972134957,6.240766192040368,5.559769810462957,6.952230455742905,1.3924606452799475,1.0,1.0
vvVL,gis,2100,joint,8000,5.272653469308956,5.403736828159144,4.005548674871239,7.343022584716737,3.3374739098454977,2.396817404612907,0.8459824812328594
vvVL,gis,2150,fixed,8000,7.428016619609996,7.457381157900241,6.416974535725425,8.596121903364818,2.179147367639393,1.0,1.0
vvVL,gis,2150,joint,8000,5.698004292312842,5.9080529407813085,4.008971645254991,8.632916647317447,4.623945002062457,2.1219055997444736,0.7670963305696012
vvVL,gis,2300,fixed,8000,8.161246426744071,8.329552177345581,6.595460305698791,10.63425764880378,4.0387973431049895,1.0,1.0
vvVL,gis,2300,joint,8000,4.850503417922608,5.205694146678195,2.7935567532053476,8.885556961144104,6.0920002079387565,1.5083698661778568,0.5943336549706068
vvVL,ais,2100,fixed,8000,4.279812873439834,4.2638521421682505,3.3916503434672807,5.030064819722958,1.6384144762556776,1.0,1.0
vvVL,ais,2100,joint,8000,3.7703431018333964,4.032446081792327,3.121290228739618,5.116422658354003,1.9951324296143853,1.217721436503617,0.8809598020585981
vvVL,ais,2150,fixed,8000,6.481943743169876,6.451608600102508,5.113196314973214,7.631403658088263,2.5182073431150487,1.0,1.0
vvVL,ais,2150,joint,8000,5.465645126720316,5.8693960165536225,4.523817934186807,7.630022596402055,3.106204662215248,1.2334983736378278,0.8432108242962693
vvVL,ais,2300,fixed,8000,12.14762824786839,12.097539906945771,9.88747994484985,14.05452515675662,4.167045211906769,1.0,1.0
vvVL,ais,2300,joint,8000,9.05176197170122,9.37061571486172,5.810789175215443,13.279597339532087,7.468808164316644,1.7923511227993236,0.7451464423345011
vvVL,te,2100,fixed,8000,14.781965838640858,14.727538622483248,13.357363046207844,15.903117919014097,2.5457548728062527,1.0,1.0
vvVL,te,2100,joint,8000,9.290378902241175,9.660118550662188,5.2132907675223,15.56245058102398,10.349159813501679,4.0652617123712025,0.628494139660073
vvVL,te,2150,fixed,8000,17.794401935269953,17.728882925748586,16.079477481825805,19.14403506028872,3.0645575784629138,1.0,1.0
vvVL,te,2150,joint,8000,10.498713666627047,11.207974518215705,5.794839751790827,19.1512812956063,13.356441543815471,4.358358817495165,0.5900009286526086
vvVL,te,2300,fixed,8000,19.491887395161058,19.420118242116278,17.613368833012252,20.970267898947643,3.356899065935391,1.0,1.0
vvVL,te,2300,joint,8000,10.869625428819884,12.217278107149074,5.649702829368761,22.99204481147599,17.34234198210723,5.166179155665151,0.5576486878083604
vvVL,lws,2100,fixed,8000,2.596380650083528,2.5963806500835225,2.596380650083528,2.596380650083528,0.0,NaN,1.0
vvVL,lws,2100,joint,8000,2.596380650083528,2.5963806500835225,2.596380650083528,2.596380650083528,0.0,NaN,1.0
vvVL,lws,2150,fixed,8000,4.2307986469202445,4.230798646920235,4.2307986469202445,4.2307986469202445,0.0,NaN,1.0
vvVL,lws,2150,joint,8000,4.2307986469202445,4.230798646920235,4.2307986469202445,4.2307986469202445,0.0,NaN,1.0
vvVL,lws,2300,fixed,8000,8.483616077316128,8.483616077316125,8.483616077316128,8.483616077316128,0.0,NaN,1.0
vvVL,lws,2300,joint,8000,8.483616077316128,8.483616077316125,8.483616077316128,8.483616077316128,0.0,NaN,1.0
vvVL,total,2100,fixed,8000,35.43271289194667,35.442838613494196,32.96987613697716,37.95480584304463,4.984929706067469,1.0,1.0
vvVL,total,2100,joint,8000,27.45894326073773,28.41345568946797,21.33388920264058,38.151936364201035,16.818047161560454,3.3737781981338997,0.7749602279812658
vvVL,total,2150,fixed,8000,45.087103561709554,45.08089162606365,41.95413806541042,48.26710813205477,6.312970066644354,1.0,1.0
vvVL,total,2150,joint,8000,33.38866820548205,34.979810133862074,25.4629527265589,48.801371584536604,23.338418857977704,3.6968999712655366,0.7405369954577774
vvVL,total,2300,fixed,8000,59.28499306008911,59.30554132835312,55.199296775586134,63.59390285368733,8.394606078101198,1.0,1.0
vvVL,total,2300,joint,8000,41.57880475381003,43.89408336137738,30.29598432411877,64.2732227100511,33.97723838593233,4.047508372616544,0.7013377687616034
