gate,key,value,verdict
CUBE-PREPULSE,first_diff_year,2031.0,PASS
CUBE-PREPULSE,ident_last_year,2030.0,PASS
AIS-MAP-EXACT,max_abs_degC,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_glaciers,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_gis,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_ais,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_te,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_lws,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_total,0.0,PASS
LWS-EXACT-ZERO,max_abs_cm,0.0,PASS
DRAW-PAIRING,config_mismatches,0.0,PASS
DRAW-PAIRING,row_mismatches,0.0,PASS
PAIRING,configs_used,600.0,PASS
PAIRING,median_dgmst_bias_degC,0.0006576794132646668,PASS
SUM,max_abs_cm,5.684341886080802e-14,PASS
SIGN,median_cm_2100,0.005350535806719847,PASS
SIGN,frac_negative_2100,0.0,PASS
SIGN,median_cm_2150,0.007497213621142862,PASS
SIGN,frac_negative_2150,0.0,PASS
SIGN,median_cm_2300,0.013113182916342225,PASS
SIGN,frac_negative_2300,0.0,PASS
TAP-CROSSING,mechanism_present,0.0,PASS
AIS-CROSSING,n_fired_2100,43.0,PASS
AIS-CROSSING,n_bifurcation_2100,1.0,PASS
AIS-CROSSING,p_fired_2100,0.0215,PASS
AIS-CROSSING,int_over_cont_2100,1.319713547323781,PASS
P-FIRED-CONSISTENT,p_fired_exact_2100,0.0165125,PASS
P-FIRED-CONSISTENT,z_2100,1.750278141040764,PASS
AIS-CROSSING,n_fired_2150,60.0,PASS
AIS-CROSSING,n_bifurcation_2150,1.0,PASS
AIS-CROSSING,p_fired_2150,0.03,PASS
AIS-CROSSING,int_over_cont_2150,1.1497993329324125,PASS
P-FIRED-CONSISTENT,p_fired_exact_2150,0.027765833333333333,PASS
P-FIRED-CONSISTENT,z_2150,0.6081206765025722,PASS
AIS-CROSSING,n_fired_2300,66.0,PASS
AIS-CROSSING,n_bifurcation_2300,1.0,PASS
AIS-CROSSING,p_fired_2300,0.033,PASS
AIS-CROSSING,int_over_cont_2300,1.0751203813765267,PASS
P-FIRED-CONSISTENT,p_fired_exact_2300,0.03221416666666667,PASS
P-FIRED-CONSISTENT,z_2300,0.19903633386513847,PASS
MAGNITUDE,cm_per_GtCO2_2100,0.005350535806719847,PASS
