year,component,med_diff_cm,mean_diff_cm,se_mean_cm,p05_diff_cm,p95_diff_cm
2025,glaciers,0.0,0.0,0.0,0.0,0.0
2026,glaciers,0.0,0.0,0.0,0.0,0.0
2027,glaciers,0.0,0.0,0.0,0.0,0.0
2028,glaciers,0.0,0.0,0.0,0.0,0.0
2029,glaciers,0.0,0.0,0.0,0.0,0.0
2030,glaciers,0.0,0.0,0.0,0.0,0.0
2031,glaciers,0.0,0.0,0.0,0.0,0.0
2032,glaciers,2.2657286020244527e-5,2.3188097823312658e-5,6.028885262071778e-8,1.5245137490627059e-5,3.298176299244559e-5
2033,glaciers,6.261294861698019e-5,6.42918611609431e-5,1.8335903699813578e-7,4.0331284051653425e-5,9.422139579848832e-5
2034,glaciers,0.0001102684247311636,0.00011368438755248849,3.4303057730269463e-7,6.932033358637568e-5,0.00017021161676251674
2035,glaciers,0.00016198403418021812,0.00016739182735665782,5.226465812396975e-7,0.00010022239301674674,0.0002525485020970386
2036,glaciers,0.00021582586024848638,0.0002232642362383996,7.126989578191518e-7,0.00013286732644370857,0.0003395340113835133
2037,glaciers,0.00027043657133951626,0.00028015578644798934,9.08173544033481e-7,0.00016566951980814262,0.00042879360079810523
2038,glaciers,0.00032549762303624163,0.00033729960564606395,1.1058384846419463e-6,0.0001995246489578939,0.0005177708082025667
2039,glaciers,0.0003803294125068746,0.0003941573146132606,1.30060730498252e-6,0.00023291273299381744,0.0006070477519462437
2040,glaciers,0.0004338803513297407,0.00045038431130802023,1.4918704159576415e-6,0.00026621992414570527,0.0006947210777128899
2041,glaciers,0.00048709672514490876,0.000505702600140954,1.6785845354754686e-6,0.0002989215496145725,0.0007794721217748713
2042,glaciers,0.000538805812379195,0.0005598924004699974,1.8602129225654875e-6,0.00033158636473986644,0.0008649861480304998
2043,glaciers,0.0005894604202212328,0.0006129130800279663,2.037060815764355e-6,0.00036337030638931015,0.0009484393359854959
2044,glaciers,0.0006394279244963386,0.0006647781204198837,2.2096416895454137e-6,0.00039368263915009474,0.0010307670954804672
