pc,sstd,amin,amax,gs,os
1,25.928701295238437,-133.89975276077826,57.074743207735835,0.6157433197482336,58.23087535801402
2,14.161167638201396,-79.05381744056997,37.00401460100435,0.6157433197482336,58.23087535801402
3,3.2086602463037766,-10.982911133294314,9.091787697993677,0.6157433197482336,58.23087535801402
