onset_K,V_m,tau_yr,psi_cm_per_yr,shipped_onset,psi_in_greve,score_2100,ratio_2100_med,score_2300,ratio_2300_med,score_3001,ratio_3001_med,score_all,ssp126_2300_cm,ssp126_2100_cm,ssp245_2300_cm,ssp245_2100_cm,ssp585_2300_cm,ssp585_2100_cm,ssp585_in_band,within_inventory
1.6,4.5,2700.0,0.16666666666666666,False,False,0.7078963565077953,1.9898198009215575,0.3765341978496439,1.0228303934468441,0.5397427850315698,0.7650372168960405,0.558037492080034,16.146336320545622,8.413270095914044,56.13275077769648,14.559122814384034,89.92230532639917,22.240370384618068,True,True
1.6,4.5,3200.0,0.140625,False,False,0.6535378647303974,1.8861530760330563,0.37163733069394467,0.9413218355653452,0.5821090167946771,0.6864091668483406,0.5489617332247465,15.14079984652283,8.009015645027722,50.35490377454978,13.510874926740932,83.84959006877659,20.852914366232625,True,True
1.6,6.0,800.0,0.75,False,False,1.4779587924891362,4.263159988884234,1.105654078977254,2.6719223679863253,0.9573200607785726,2.008287828937196,1.2004575285315282,36.114078489306195,17.264853589655253,173.7327958952946,37.616959989360524,212.91072883137298,52.64155893742056,False,True
1.6,6.0,1600.0,0.375,False,False,1.060184303847825,2.81603185088963,0.6734865598301307,1.6633794265945356,0.6613949936252179,1.3589616626181031,0.819556433279536,24.023524642177957,11.634269160282923,101.58569195164468,22.918062367067556,137.65408303901165,33.296644332351,True,True
1.6,6.0,2200.0,0.2727272727272727,False,True,0.9038069851655146,2.413096839902174,0.5143008899369933,1.3591106655865968,0.5543284071445628,1.1033215030500332,0.6803559006851704,20.305090601218375,10.064164538222485,79.95105145485994,18.837606489284624,114.97306364507581,27.90599013221631,True,True
1.6,6.0,2700.0,0.2222222222222222,False,True,0.815870324046468,2.212790187866666,0.4375134998310616,1.2038819777734728,0.5188969105366272,0.9608338636541504,0.6127306237813833,18.396514945947747,9.283264115973196,68.9353715216991,16.811080182540497,103.40574887798076,25.225506751851597,True,True
1.6,6.0,3200.0,0.1875,False,True,0.7503509250887932,2.0745678880153307,0.3946135891783602,1.0952039005981409,0.5168745540491403,0.8559964635905505,0.5732671570827843,17.05579964725069,8.7442581814581,61.2315755175035,15.413416332349696,95.30879520115066,23.375565394004344,True,True
1.6,7.42,800.0,0.9275,False,False,1.6301924055094754,4.9594928080997605,1.2752208073312592,3.1907540934992427,1.1269993382310008,2.4415394263185273,1.3606178614639837,42.4374042932817,19.977424104082672,210.65466730136802,44.67287118549605,251.5912339825064,61.95595371565296,False,True
1.6,7.42,1600.0,0.46375,False,False,1.1799556930502093,3.1698776774464346,0.809848016543468,1.9435226559780618,0.7926807349436273,1.6385394006372493,0.9445443337066042,27.485419368999786,13.014268026425556,121.43274875772096,26.49523445926041,158.52384868595288,38.032742654050274,False,True
1.6,7.42,2200.0,0.3372727272727273,False,True,1.0070350963263344,2.67158138052528,0.6237249440234589,1.567243621531578,0.6443490841926406,1.3223977366380697,0.7785324299239672,22.88695593834644,11.072571977144147,94.67791001003047,21.449070690402184,130.4749880354522,31.366300293217037,True,True
1.6,7.42,2700.0,0.2748148148148148,False,True,0.9084158492103954,2.4238688208413683,0.5226373327220712,1.3752774776026813,0.5695159365694559,1.1461880225851608,0.6886502592409952,20.526684044661756,10.106858454962529,81.05518582602159,18.942933157728618,116.17007544014466,28.05143584616601,True,True
1.6,7.42,3200.0,0.231875,False,True,0.8341941331177052,2.252933910025217,0.45464852426886276,1.2408789221625207,0.5290736173668249,1.016539104506509,0.6278280085451938,18.868666125273066,9.440287782612193,71.52815810083302,17.21448886299266,106.15684272646477,25.76367503362824,True,True
1.85,1.0,800.0,0.125,False,False,0.5494362739398984,1.7631200508802645,0.3496700107580232,0.8388441736786814,0.8096625027374418,0.4819053124616764,0.5999174120614528,9.545272516626893,5.995243991427706,42.38652729723198,11.15125643803659,76.15683332927007,19.13173380959893,True,True
1.85,1.0,1600.0,0.0625,False,False,0.4305023114534323,1.5452457333272909,0.5224139417528774,0.6733192200164244,1.0424576158046719,0.37376110812003616,0.7176272122891494,9.481821709183652,5.900766708199394,30.929043823814673,9.496404082883357,63.844316892007086,16.252321486725293,True,True
1.85,1.0,2200.0,0.045454545454545456,False,False,0.39536674732351956,1.484711766554778,0.5899401277031955,0.6234827456226528,1.1554177593684338,0.3312654800928521,0.7830143501936633,9.460806841746141,5.874482526964217,27.511675267965327,9.038473150854887,60.142359675217996,15.451874926447926,True,True
1.85,1.0,2700.0,0.037037037037037035,False,False,0.3776104143491615,1.4546399810377597,0.6272986805742249,0.5980744301130936,1.2252611036236676,0.3075947584072249,0.8240869759372483,9.449781088715202,5.861419864418757,25.77467654097816,8.811277810385546,58.25582199134992,15.054163522739042,True,True
1.85,1.0,3200.0,0.03125,False,False,0.3652587549302545,1.4338968485980192,0.6546883362821628,0.5802922168592516,1.2803376424069146,0.2901850170072484,0.8566008900067761,9.441943351273702,5.852407384265424,24.561086983026463,8.65467411525319,56.93584385950587,14.77980062347038,True,True
1.85,2.0,800.0,0.25,False,True,0.757910072293268,2.123573003933311,0.2813356297264254,1.1980127068904043,0.42031287363977304,0.7861633483016414,0.5260672726260002,9.69474458891454,6.1871999471188275,67.04816604877534,14.499262166158537,102.84169198688573,24.9785063362804,True,True
1.85,2.0,1600.0,0.125,False,False,0.5531497799431855,1.7695828265683486,0.3276533112251662,0.8669627995658906,0.6619674841113605,0.569874939618361,0.5327702198348848,9.567842974028055,5.998245380662206,44.13319910194073,11.189557455852071,78.21665911235976,19.219681690533125,True,True
1.85,2.0,2200.0,0.09090909090909091,False,False,0.48857552445686525,1.648514893023323,0.41425309564898527,0.7672898507783473,0.8035570104383665,0.4848836835639928,0.5933002442208929,9.525813239153036,5.945677018191851,37.29846199024204,10.27369559179513,70.81274467878158,17.618788569978392,True,True
1.85,2.0,2700.0,0.07407407407407407,False,False,0.45513119606718133,1.5883713219892857,0.4695567892894293,0.7164732197592288,0.8966651485267354,0.43754224019273835,0.6407382129449887,9.503761733091155,5.91955169310093,33.824464536267705,9.819304910856449,67.03966931104543,16.82336576256062,True,True
1.85,2.0,3200.0,0.0625,False,False,0.4315381159055235,1.5468850571098052,0.5126046235204634,0.6809087932515449,0.9729520910152109,0.40272275739278546,0.6820616826809524,9.488086258208154,5.901526732794264,31.397285420364316,9.506097520591737,64.39971304735734,16.274639964023297,True,True
1.85,3.0,800.0,0.375,False,False,0.9313792680569952,2.53083659454741,0.455463025944887,1.5571812401021272,0.34407147064510707,1.0904213841416066,0.6306872140454262,9.844216661202186,6.379155902809949,91.70980480031871,17.84726789428048,129.5265506445014,30.825278862961866,True,True
1.85,3.0,1600.0,0.1875,False,True,0.6638346510437327,1.944724699317131,0.2554351200232689,1.0606063791153566,0.4353693305143347,0.7659887711166857,0.4814803555771707,9.65386423887246,6.095724053125016,57.33735438006679,12.882710828820784,92.58900133271243,22.187041894340958,True,True
1.85,3.0,2200.0,0.13636363636363635,False,False,0.5752271757494447,1.806722548086726,0.2990587987591324,0.9110969559340416,0.5675688438610389,0.6385018870351336,0.49747926635445294,9.59081963655993,6.016871509419484,47.08524871251875,11.508918032735373,81.48312968234518,19.785702213508852,True,True
1.85,3.0,2700.0,0.1111111111111111,False,False,0.5283580726610868,1.722102662940812,0.35203655799012507,0.8348720094053641,0.665279849548474,0.5674897219782519,0.5309391896513551,9.55774237746711,5.977683521783104,41.87425253155725,10.82733201132735,75.82351663074094,18.592568002382198,True,True
1.85,3.0,3200.0,0.09375,False,False,0.49486070852531633,1.6598732656215913,0.3999414059488574,0.7815253696438381,0.74927202150424,0.5152604977783225,0.5675235123597897,9.534229165142609,5.950646081323105,38.23348385770217,10.357520925930285,71.86358223520881,17.769479304576212,True,True
1.85,4.5,800.0,0.5625,False,False,1.1459867275807223,3.141731980468559,0.7193826720541991,2.095934039919712,0.5385490009095918,1.546808437901554,0.8407996263525438,10.068424769633655,6.667089836346632,128.70226292763377,22.8692764864634,169.55383863092487,39.595437652984074,False,True
1.85,4.5,1600.0,0.28125,False,True,0.8107081509323372,2.2431488425509323,0.3471809208622747,1.3510717484395558,0.33808599515634713,1.060159518364173,0.5453086092357133,9.782896136139065,6.241942061819232,77.14358729725588,15.422440888273853,114.14751466324144,26.638082200052704,True,True
1.85,4.5,2200.0,0.20454545454545456,False,True,0.6936090774905682,1.9931782428284144,0.26092328362815626,1.1268076136675833,0.367967773008614,0.8689291922418447,0.4776940423498201,9.688329232670272,6.123663246260933,61.76542879593382,13.361751694145738,97.48870718769057,23.036072678804548,True,True
1.85,4.5,2700.0,0.16666666666666666,False,False,0.6300994641628862,1.8904021829192286,0.26009241947686407,1.012470193874567,0.4379174201378512,0.7624109446565221,0.46777668043197584,9.63871334403104,6.064881264806363,53.94893452449157,12.339372662033702,88.9992876102842,21.246371362114566,True,True
1.85,4.5,3200.0,0.140625,False,False,0.5839610381783388,1.8195309010496163,0.28754052082433074,0.932450234232278,0.5137965862838908,0.684067108356628,0.47877516550159194,9.60344352554429,6.024325104116365,48.48778151370894,11.634656033938104,83.05938601698601,20.011738315405587,True,True
1.85,6.0,800.0,0.75,False,False,1.3226737490332194,3.752627366389707,0.9358511185983067,2.6346868397372964,0.7570523254258845,2.003195491661502,1.0325391656810625,10.292632878065124,6.955023769883315,165.6947210549488,27.89128507864632,209.5811266173484,48.365596443006275,False,True
1.85,6.0,1600.0,0.375,False,False,0.9391298779775196,2.5545165158328724,0.4991283384744391,1.641537117763755,0.4420961928777137,1.3543302656116598,0.6649669339486723,9.91192803340567,6.3881600705134485,96.94982021444497,17.96217094772692,135.70602799377045,31.08912250576445,True,True
1.85,6.0,2200.0,0.2727272727272727,False,True,0.7999686461365602,2.2196161859853336,0.34270667530021864,1.342518271401125,0.3443611863415691,1.0993564974485557,0.5403647924490341,9.785838828780612,6.230454983102383,76.4456088793489,15.214585355556103,113.49428469303595,26.286443144100243,True,True
1.85,6.0,2700.0,0.2222222222222222,False,True,0.7230257559959022,2.052922797955697,0.2773036136786371,1.19006837834377,0.3392921236551463,0.9573321673347924,0.4881197541475165,9.71968431059497,6.152079007829623,66.02361651742589,13.851413312740053,102.17505858982747,23.900174721846934,True,True
1.85,6.0,3200.0,0.1875,False,True,0.6663904721017617,1.9481041485317059,0.2553476883155482,1.083375098820718,0.3757397842563247,0.8528737189349336,0.4656390192373962,9.67265788594597,6.098004126909625,58.74207916971572,12.911791141945923,94.25518979876321,22.253997326234963,True,True
1.85,7.42,800.0,0.9275,False,False,1.4653270933851394,4.330941665061728,1.1065641249509703,3.144706156897943,0.9355386308358442,2.4352419025542518,1.1898039310496014,10.504883220713582,7.227601226964708,200.7142480821404,32.64545321257948,247.47362591116263,56.668013430893964,False,True
1.85,7.42,1600.0,0.46375,False,False,1.047296829810444,2.849277913206442,0.636465975389725,1.916511000723997,0.5809515966572784,1.6328119063392814,0.7830334912416882,10.034078229484725,6.5265797854106395,115.69972070938397,20.366448737342495,156.11475394667124,35.30277399517157,False,True
1.85,7.42,2200.0,0.3372727272727273,False,True,0.8914019386757541,2.4351178386283188,0.4491210610985067,1.5467243607222112,0.4244108191978041,1.3174943463775757,0.6262139376840508,9.878147913098402,6.331551160645622,90.34284602498182,16.968601221691248,128.64623139809623,29.363460517913502,True,True
1.85,7.42,2700.0,0.2748148148148148,False,True,0.8039440424122981,2.2289736820983355,0.3504058536317566,1.358194659641282,0.3549327194173893,1.1418575914702216,0.5462256923356407,9.796336825608824,6.234626204558309,77.45431547073704,15.282811795408735,114.64812178379509,26.412441902393574,True,True
1.85,7.42,3200.0,0.231875,False,True,0.7389098148512182,2.086624028524959,0.2902068019415643,1.2262506372977742,0.334400074712323,1.012677310282396,0.4973366104709563,9.738180813792894,6.1677536018205785,68.44948095073548,14.120812377526658,104.8538840455123,24.376669189820106,True,True
2.1,1.0,800.0,0.125,False,False,0.5017711607796501,1.6927688256565814,0.3663301440751788,0.7734846977843565,0.8907330537563479,0.43274526955552206,0.6269974602028325,9.395800444339248,5.803288035736584,40.13618234806707,9.700520461261931,75.62500413688441,18.448744811544735,True,True
2.1,1.0,1600.0,0.0625,False,False,0.40274378642065484,1.5044009970302155,0.5428184056351739,0.6704427546555182,1.105837121599521,0.3731511884835705,0.7482713675541943,9.395800444339248,5.803288035736584,29.654953074501652,8.760369220952484,63.534380376955625,15.901103679249271,True,True
2.1,1.0,2200.0,0.045454545454545456,False,False,0.37420904742915895,1.4547996463218331,0.6072680547851254,0.6212998511332884,1.2090748761384111,0.3307438441685239,0.8104872932685748,9.395800444339248,5.803288035736584,26.55306999780538,8.501033304117342,59.907337449935575,15.194480448002436,True,True
2.1,1.0,2700.0,0.037037037037037035,False,False,0.35995196526003626,1.4402187943401148,0.6424582261836413,0.5962580166097861,1.2727216172251572,0.3071343043082528,0.8489480362263665,9.395800444339248,5.803288035736584,24.980381320565854,8.372498677291299,58.06033205417395,14.843640145917982,True,True
2.1,1.0,3200.0,0.03125,False,False,0.35010712564431007,1.4216973064564227,0.6680998868136893,0.578737324910158,1.3228461886209577,0.28977453329000813,0.879176602838584,9.395800444339248,5.803288035736584,23.883126852910685,8.283951248071547,56.76854403971292,14.601709152794388,True,True
2.1,2.0,800.0,0.25,False,True,0.680476046395939,2.07649182860805,0.19185873793282043,0.9188577930718932,0.5004374316205411,0.6064042112114443,0.5000983396649058,9.395800444339248,5.803288035736584,62.547476150445526,11.597790212609219,101.77803360211442,23.612528340172005,True,True
2.1,2.0,1600.0,0.125,False,False,0.5047259852595993,1.6997561713553178,0.3415626676094076,0.7788751062245901,0.7518389287967994,0.454488811172524,0.558771017786668,9.395800444339248,5.803288035736584,41.58501760331469,9.717487731990323,77.59678608225684,18.517246075581077,True,True
2.1,2.0,2200.0,0.09090909090909091,False,False,0.45058982096046296,1.594605963153759,0.4359787716439283,0.7592142861616171,0.8857063241267704,0.4333682072629686,0.6265206484161785,9.395800444339248,5.803288035736584,35.381251449922146,9.198815898320042,70.34270022821674,17.10399961308741,True,True
2.1,2.0,2700.0,0.07407407407407407,False,False,0.42290206263392144,1.5422934354541624,0.49151202607437716,0.7128403927526138,0.9721272600775485,0.421611485232484,0.6746509310109058,9.395800444339248,5.803288035736584,32.235874095443094,8.941746644667953,66.64868943669349,16.4023190089185,True,True
2.1,2.0,3200.0,0.0625,False,False,0.40354221153055303,1.5061794491061649,0.5335198756274083,0.6777990093533576,1.042383495715921,0.4019017899583049,0.7150881359006032,9.395800444339248,5.803288035736584,30.041365160132756,8.764651786228452,64.06511340777143,15.918457022671312,True,True
2.1,3.0,800.0,0.375,False,False,0.8321313606429109,2.4602148315595187,0.3083261269411613,1.1799314580579097,0.3148757080421727,0.8337927712924811,0.543646427203999,9.395800444339248,5.803288035736584,84.95876995282397,13.495059963956505,127.93106306734444,28.776311868799272,True,True
2.1,3.0,1600.0,0.1875,False,True,0.5989735636350526,1.8951113456804198,0.21720812724314575,0.8198393636474545,0.5194144468000654,0.5920185755219435,0.47460161118520133,9.395800444339248,5.803288035736584,53.51508213212773,10.674606243028162,91.65919178755806,21.133388471912887,True,True
2.1,3.0,2200.0,0.13636363636363635,False,False,0.523335569987551,1.7373860333780817,0.3058471552440811,0.7875152233293737,0.6598638136362696,0.4967636297997435,0.517314492912417,9.395800444339248,5.803288035736584,44.209432902038905,9.896598492522742,80.77806300649792,19.013518778172383,True,True
2.1,3.0,2700.0,0.1111111111111111,False,False,0.4837976422986612,1.6589172418286873,0.3698743076291798,0.7724934185035682,0.7553135900145419,0.4538411461194246,0.5601683620122805,9.395800444339248,5.803288035736584,39.491366870320334,9.510994612044609,75.23704681921302,17.96099787191902,True,True
2.1,3.0,3200.0,0.09375,False,False,0.4557864276517585,1.6047462623066908,0.42132895074581656,0.7619857318037605,0.8350417543653618,0.44087548852209996,0.600709048791982,9.395800444339248,5.803288035736584,36.19960346735483,9.245352324385355,71.36168277582995,17.23520489254824,True,True
2.1,4.5,800.0,0.5625,False,False,1.0220630180318113,3.0357993359867215,0.5443892313900974,1.5715419555369345,0.360916643717474,1.1748756114140364,0.7002935745799952,9.395800444339248,5.803288035736584,118.57571065639166,16.340964590977435,167.16060726518947,36.52198716174018,False,True
2.1,4.5,1600.0,0.28125,False,True,0.7260849590242856,2.1881441071680734,0.22230217628362073,1.0314038139212518,0.32434602432231996,0.8122143177582299,0.4767312201494071,9.395800444339248,5.803288035736584,71.41017892534728,12.11028400958492,112.75280034550988,25.057602066410595,True,True
2.1,4.5,2200.0,0.20454545454545456,False,True,0.6245071540355496,1.9515561387145661,0.19718823270377767,0.8683289819822378,0.43107795936606974,0.6693318991749301,0.4526663935724393,9.395800444339248,5.803288035736584,57.45170508021405,10.94327238382679,96.43110717391967,21.877797525799842,True,True
2.1,4.5,2700.0,0.16666666666666666,False,False,0.569985622246801,1.8338529513904742,0.2395952818288854,0.8074339218423005,0.5228700544221419,0.5896733271126244,0.467504938460244,9.395800444339248,5.803288035736584,50.374606032636194,10.36486656310959,88.11958289299233,20.299016166419797,True,True
2.1,4.5,3200.0,0.140625,False,False,0.5306919190521463,1.7525964821074795,0.28995991980025543,0.7916723917925887,0.6054516629452381,0.5310553288486994,0.4940588305728292,9.395800444339248,5.803288035736584,45.43696092818793,9.96640313162071,82.30653682791771,19.210326697363627,True,True
2.1,6.0,800.0,0.75,False,False,1.179844905977151,3.6113838404139242,0.74233117742492,1.9631524530159596,0.5340196870234164,1.5159584515355917,0.8618326607228514,9.395800444339248,5.803288035736584,152.1926513599593,19.186869217998364,206.39015146303447,44.26766245468108,False,True
2.1,6.0,1600.0,0.375,False,False,0.8385597596322686,2.481176868655727,0.3460666014897784,1.242968264195049,0.30702456858051436,1.0324100599945165,0.5529341880227894,9.395800444339248,5.803288035736584,89.30527571856685,13.545961776141677,133.8464089034617,28.98181566090831,True,True
2.1,6.0,2200.0,0.2727272727272727,False,True,0.716640018874272,2.1657262440510507,0.21924094786908593,1.0255351549430305,0.3119606759584035,0.8419001685501165,0.4686715172410474,9.395800444339248,5.803288035736584,70.6939772583892,11.989946275130837,112.08415134134142,24.7420762734273,True,True
2.1,6.0,2700.0,0.2222222222222222,False,True,0.6498505714475404,2.0087886609522614,0.19087568649410735,0.9145809601960581,0.37222329434924073,0.7356887391337091,0.4462022985752438,9.395800444339248,5.803288035736584,61.257845194952054,11.218738514174571,101.00211896677163,22.637034460920574,True,True
2.1,6.0,3200.0,0.1875,False,True,0.6010419166901267,1.9004467019082685,0.20864228357395187,0.8368898265204642,0.4434348630896587,0.6575314081151424,0.44774154223049967,9.395800444339248,5.803288035736584,54.67431838902104,10.687453938856066,93.25139088000549,21.185448502179014,True,True
2.1,7.42,800.0,0.9275,False,False,1.3079947928790592,4.1562705046050095,0.8992801632641368,2.333877057296103,0.6918306722099269,1.838850206850664,0.9996974324346917,9.395800444339248,5.803288035736584,184.01668855933673,21.880992264911512,243.52745330366108,51.60023506533181,False,True
2.1,7.42,1600.0,0.46375,False,False,0.9340179412585641,2.758581216197372,0.4688701011572576,1.443249277120911,0.3909391220330197,1.2408620293115342,0.6442209981799858,9.395800444339248,5.803288035736584,106.24596734948136,14.90507006181541,153.81502500498942,32.696737863699475,False,True
2.1,7.42,2200.0,0.3372727272727273,False,True,0.7965367387375024,2.3684739437695894,0.3026897306503255,1.1743569986792475,0.3007793709727137,1.00526479689196,0.5217151455224343,9.395800444339248,5.803288035736584,83.229994920395,12.980797558898669,126.90236648650068,27.453593487847964,True,True
2.1,7.42,2700.0,0.2748148148148148,False,True,0.7200573722417205,2.1743944660040864,0.2244358563229745,1.037143644508825,0.3023259560445261,0.8739166625136692,0.469132197651975,9.395800444339248,5.803288035736584,71.56064493527774,12.027070627849422,113.19758644994937,24.850358446381314,True,True
2.1,7.42,3200.0,0.231875,False,True,0.6635610859221092,2.040411576653015,0.19263727243487344,0.9410656091966738,0.343560293134685,0.7772620964873751,0.4455169688126619,9.395800444339248,5.803288035736584,63.419016785276376,11.370048703038869,103.61251938264857,23.055230477404244,True,True
2.35,1.0,800.0,0.125,False,False,0.48081855446536,1.6679656682153643,0.38613152551063434,0.7026124118261038,0.931155145832108,0.37853204675506696,0.6448084839498062,9.395800444339248,5.803288035736584,34.51350239723499,8.60445670339824,75.108046505512,17.784854262205545,True,True
2.35,1.0,1600.0,0.0625,False,False,0.3909020302075394,1.49155068950493,0.5525816443912771,0.6676664369827344,1.1292274831848492,0.3571521634586027,0.760110864659126,9.395800444339248,5.803288035736584,26.622849504759465,8.206299998621288,63.23414101767143,15.56087461824853,True,True
2.35,1.0,2200.0,0.045454545454545456,False,False,0.3653217506071809,1.4423892012229131,0.6144645483066812,0.6191943619797442,1.2266569016319357,0.33024070542951295,0.8196978746086246,9.395800444339248,5.803288035736584,24.301281269910575,8.096865363429147,59.67988109797211,14.945372054052037,True,True
2.35,1.0,2700.0,0.037037037037037035,False,False,0.3526045507372779,1.4291796333337052,0.6483848982493883,0.5945065901570671,1.2872674732459193,0.3066903241860315,0.8566972419619121,9.395800444339248,5.803288035736584,23.126446361390567,8.042688945969699,57.87122262545035,14.639987947248777,True,True
2.35,1.0,3200.0,0.03125,False,False,0.3438490910629289,1.4123611777836032,0.6731462530077853,0.57723840292064,1.3352452381792193,0.28937882536286313,0.8858588904642213,9.395800444339248,5.803288035736584,22.30763747420383,8.005390916081254,56.606755965983055,14.429484962570834,True,True
2.35,2.0,800.0,0.25,False,True,0.645781360654171,2.0268855137256154,0.23629004860630765,0.9121135905373442,0.6098836905180536,0.6054370024607635,0.5306677142363964,9.395800444339248,5.803288035736584,51.30211624878136,9.405662696881837,100.74411833936959,22.28474724149363,True,True
2.35,2.0,1600.0,0.125,False,False,0.48333137625015055,1.674055556304747,0.36379766095945476,0.7026124118261038,0.8095217678284713,0.4443409363567893,0.5834619239149396,9.395800444339248,5.803288035736584,35.520810463830315,8.609349287327932,76.99630736368846,17.8367879535796,True,True
2.35,2.0,2200.0,0.09090909090909091,False,False,0.4340369091575209,1.5757325797407133,0.45133445791441495,0.7026124118261038,0.927166086164016,0.3809641376829048,0.6459431819039536,9.395800444339248,5.803288035736584,30.877673994132536,8.390480016943648,69.8877875242898,16.60578282518661,True,True
2.35,2.0,2700.0,0.07407407407407407,False,False,0.4089991477961985,1.5268413532949583,0.503818048947696,0.7026124118261038,1.0055436207936679,0.3571521634586027,0.6909488410059313,9.395800444339248,5.803288035736584,28.52800417709252,8.282127182024754,66.2704705792463,15.995014611580093,True,True
