gate,key,value,verdict
PRE-PULSE-ZERO,max_abs_cm_glaciers,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_gis,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_ais,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_te,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_lws,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_total,0.0,PASS
NO-REACHBACK,max_abs_cm_glaciers,0.0,PASS
NO-REACHBACK,max_abs_cm_te,0.0,PASS
NO-REACHBACK,max_abs_cm_lws,0.0,PASS
REACHBACK,max_abs_cm_glaciers,0.0,PASS
REACHBACK,pct_of_2100_glaciers,0.0,PASS
REACHBACK,max_abs_cm_gis,2.5894302860152152e-5,PASS
REACHBACK,pct_of_2100_gis,2.939807411004277,PASS
REACHBACK,max_abs_cm_ais,1.4570021855675463e-7,PASS
REACHBACK,pct_of_2100_ais,0.030765688380608253,PASS
REACHBACK,max_abs_cm_te,0.0,PASS
REACHBACK,pct_of_2100_te,0.0,PASS
REACHBACK,max_abs_cm_lws,0.0,PASS
REACHBACK,pct_of_2100_lws,0.0,PASS
REACHBACK,max_abs_cm_total,2.6040003078264817e-5,PASS
REACHBACK,pct_of_2100_total,0.7139653381042269,PASS
DRAW-PAIRING,config_mismatches,0.0,PASS
DRAW-PAIRING,row_mismatches,0.0,PASS
PAIRING,configs_used,600.0,PASS
PAIRING,median_dgmst_bias_degC,0.0006427175138847274,PASS
SUM,max_abs_cm,1.0302869668521453e-13,PASS
SIGN,median_cm_2100,0.003647236313657487,PASS
SIGN,frac_negative_2100,0.0,PASS
SIGN,median_cm_2150,0.00320184253759237,PASS
SIGN,frac_negative_2150,0.0,PASS
SIGN,median_cm_2300,0.0027340739130039537,PASS
SIGN,frac_negative_2300,0.0,PASS
TAP-CROSSING,n_draws_crossing,0.0,PASS
AIS-CROSSING,n_fired_2100,21.0,PASS
AIS-CROSSING,n_bifurcation_2100,2.0,PASS
AIS-CROSSING,p_fired_2100,0.002625,PASS
AIS-CROSSING,int_over_cont_2100,0.8209899401031229,PASS
P-FIRED-CONSISTENT,p_fired_exact_2100,0.002905,PASS
P-FIRED-CONSISTENT,z_2100,0.4653306800354007,PASS
AIS-CROSSING,n_fired_2150,22.0,PASS
AIS-CROSSING,n_bifurcation_2150,2.0,PASS
AIS-CROSSING,p_fired_2150,0.00275,PASS
AIS-CROSSING,int_over_cont_2150,0.7792579937758197,PASS
P-FIRED-CONSISTENT,p_fired_exact_2150,0.0031952083333333333,PASS
P-FIRED-CONSISTENT,z_2150,0.7055919700572404,PASS
AIS-CROSSING,n_fired_2300,22.0,PASS
AIS-CROSSING,n_bifurcation_2300,2.0,PASS
AIS-CROSSING,p_fired_2300,0.00275,PASS
AIS-CROSSING,int_over_cont_2300,0.7399717084035757,PASS
P-FIRED-CONSISTENT,p_fired_exact_2300,0.003411875,PASS
P-FIRED-CONSISTENT,z_2300,1.0152349522907655,PASS
MAGNITUDE,cm_per_GtCH4_2100,0.3647236313657487,PASS
