ssp,component,horizon,arm,n_draws,med_cm,mean_cm,p05_cm,p95_cm,spread_cm,spread_ratio,med_ratio,provenance
ssp585,glaciers,2100,fixed,2000,13.173985499017315,13.198165937239207,10.425758570690274,15.99213028745621,5.566371716765936,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L24 | ssp ssp585 | forcing raw | climate magicc | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,te,2100,fixed,2000,28.888450348666005,28.763752280341578,26.098998792152482,31.074273719779406,4.9752749276269235,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L24 | ssp ssp585 | forcing raw | climate magicc | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,te,2100,joint,2000,24.809768962197374,25.04564913261542,15.568092634069547,36.09237197786251,20.524279343792966,4.125255316007735,0.8588127318273764,scope_slr_fair_uncertainty.jl | Ladrillo L24 | ssp ssp585 | forcing raw | climate magicc | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,te,2150,fixed,2000,53.734047315403586,53.50210230545626,48.54551971656525,57.79979452679551,9.254274810230257,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L24 | ssp ssp585 | forcing raw | climate magicc | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,te,2150,joint,2000,44.45358424677569,45.36108437807452,27.18642255925883,67.31045265077205,40.12403009151322,4.335729261806403,0.8272889623565072,scope_slr_fair_uncertainty.jl | Ladrillo L24 | ssp ssp585 | forcing raw | climate magicc | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,te,2300,fixed,2000,108.73972016161125,108.27034112290768,98.2398775602008,116.96743119591247,18.727553635711672,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L24 | ssp ssp585 | forcing raw | climate magicc | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,te,2300,joint,2000,94.37362219728738,97.21336988432485,53.8087004568383,152.5276743021535,98.71897384531522,5.271322446358796,0.8678854613293774,scope_slr_fair_uncertainty.jl | Ladrillo L24 | ssp ssp585 | forcing raw | climate magicc | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,lws,2100,fixed,2000,2.4600000000000044,2.460000000000003,2.4600000000000044,2.4600000000000044,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L24 | ssp ssp585 | forcing raw | climate magicc | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,lws,2100,joint,2000,2.4600000000000044,2.460000000000003,2.4600000000000044,2.4600000000000044,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L24 | ssp ssp585 | forcing raw | climate magicc | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,lws,2150,fixed,2000,3.960000000000013,3.9600000000000226,3.960000000000013,3.960000000000013,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L24 | ssp ssp585 | forcing raw | climate magicc | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,lws,2150,joint,2000,3.960000000000013,3.9600000000000226,3.960000000000013,3.960000000000013,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L24 | ssp ssp585 | forcing raw | climate magicc | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,lws,2300,fixed,2000,8.459999999999987,8.460000000000004,8.459999999999987,8.459999999999987,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L24 | ssp ssp585 | forcing raw | climate magicc | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,lws,2300,joint,2000,8.459999999999987,8.460000000000004,8.459999999999987,8.459999999999987,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L24 | ssp ssp585 | forcing raw | climate magicc | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,total,2100,fixed,2000,95.85229205542265,97.95271987570179,71.53408048231927,130.51438513719245,58.98030465487318,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L24 | ssp ssp585 | forcing raw | climate magicc | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,total,2100,joint,2000,106.54436531328636,108.39978533934178,65.86449054345694,157.10294455833284,91.2384540148759,1.5469308703772087,1.1115473926453574,scope_slr_fair_uncertainty.jl | Ladrillo L24 | ssp ssp585 | forcing raw | climate magicc | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,total,2150,fixed,2000,203.94240039438506,206.212434634869,160.62912895487906,260.3290019712625,99.69987301638346,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L24 | ssp ssp585 | forcing raw | climate magicc | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,total,2150,joint,2000,216.4611921100842,221.21158810687578,146.28764705582816,314.5413076580573,168.25366060222913,1.6876015536607591,1.061383957879726,scope_slr_fair_uncertainty.jl | Ladrillo L24 | ssp ssp585 | forcing raw | climate magicc | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,total,2300,fixed,2000,529.3633509588071,533.7874989405111,414.9137932191192,667.4997255867738,252.5859323676546,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L24 | ssp ssp585 | forcing raw | climate magicc | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp585,total,2300,joint,2000,563.6879391568523,587.4387626890295,381.81637569992074,866.9305234584598,485.11414775853905,1.9205905222481872,1.0648412628790318,scope_slr_fair_uncertainty.jl | Ladrillo L24 | ssp ssp585 | forcing raw | climate magicc | lws central (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
