draw,obs_iid_ais,obs_iid_gsic,obs_iid_gis,obs_iid_steric,obs_iid_fit,obs_iid_total,ar1_prof_ais,ar1_prof_ais_sd,ar1_prof_ais_rho,ar1_prof_gsic,ar1_prof_gsic_sd,ar1_prof_gsic_rho,ar1_prof_gis,ar1_prof_gis_sd,ar1_prof_gis_rho,ar1_prof_steric,ar1_prof_steric_sd,ar1_prof_steric_rho,ar1_prof_fit,ar1_prof_total,model
51,118.16498297245435,-74.56616782498514,110.9880747851296,-894.982242906636,-740.3953529740372,-186.2668833726421,118.68152143476316,0.013391803749365199,0.7443516655258696,-9.98716474657914,0.06332216831455992,0.9899999999979903,112.47446826537895,0.014500026544660947,0.7977312004833113,8.731431629265202,0.07723457602735273,0.9895972291796296,229.90025658282815,-168.6936533875592,ladrillo
56,113.55983933203395,-64.81300597473835,108.70973454007343,-735.3861570906967,-577.9295891933276,-188.2582781268927,117.993617975503,0.016753700177342606,0.8819066837757414,-6.799206182633299,0.05365031766694453,0.9899999999579964,111.25386662934439,0.015675915121658755,0.8210075122925913,9.283302533739857,0.07535826155911195,0.9896891763741037,231.73158095595394,-169.47244401046748,ladrillo
61,118.2919169845904,-116.00284536920569,109.63683550844122,-427.2131723948648,-315.28726527103885,-181.907361682955,118.9866779458486,0.015032292944778295,0.7414811618173339,-12.776190025072566,0.07135796896415349,0.9899999999858873,111.2561170184607,0.013481650691777373,0.8572310510859786,10.289022638625724,0.07181384881118476,0.9899999999710261,227.75562757786247,-170.3569331890455,ladrillo
66,117.60023480054996,-4.440586482075261,105.37335733005999,-419.6092798811444,-201.0762742326097,-174.83736475275296,118.45887785584547,0.01616633617644627,0.7314363151662135,0.05733558902058178,0.02999648969394486,0.9899999999996136,109.58098051851066,0.015031623187871242,0.8925478450229966,10.311115832623514,0.07173788070604656,0.9899999999499921,238.4083097960002,-168.5669357106372,ladrillo
71,118.9735392357478,-64.01093351100484,108.47663422231055,-1288.3820934486337,-1124.9428535015802,-180.8429520181222,119.7142218652205,0.014399082192950918,0.7916103473678158,-8.310081616032136,0.05915309879668857,0.9899999999960617,111.04294945539782,0.016550978099964676,0.8099355616407371,7.381795268901342,0.08151221541515383,0.9899999990893771,229.8288849734875,-169.5763555665902,ladrillo
76,114.95857763556323,-32.9844769881054,109.07755617480989,-1037.5162656103494,-846.4646087880817,-183.20502155745606,116.40508564570054,0.017787564325311457,0.7668972332670176,-1.7569463193671595,0.03947166998868609,0.9899999990100575,110.61107242927956,0.013560784284148359,0.8372701303964429,8.23772326064011,0.07879357105028946,0.9898027795326891,233.49693501625305,-168.11526753467865,ladrillo
81,114.48503682512906,-87.39608315251883,98.69399527561235,-1233.983286084574,-1108.2003371363514,-174.91259018181913,119.06986647660885,0.015864762188748546,0.8865935885754888,-6.859945419073625,0.05564804658201193,0.9899999999974698,107.97017011600666,0.014655430974631201,0.955811414989204,7.565536860962965,0.08091770619477842,0.9899999996367788,227.74562803450485,-168.38905148851916,ladrillo
86,117.36646178555391,-69.95119783457604,104.90920852936624,-183.68155613129613,-31.357083650952006,-190.8722743298742,118.81482506365562,0.015597328884603738,0.7892964956970149,-6.021565503534816,0.0532205157271677,0.9899999999994642,109.93531415655396,0.01912461182105882,0.8220325776319686,10.704566621314527,0.07047670973629443,0.9899999999535516,233.4331403379893,-171.6340495653271,ladrillo
91,118.94295327453919,-41.544037876823936,109.13893775650983,-270.03296894734945,-83.49511579312434,-181.04511869019143,119.7764419343752,0.014358399590335458,0.7645257559366514,-6.412780419696617,0.05321037340802136,0.9899999999403579,111.438566907147,0.0156979357956443,0.8131783228878754,10.669164001985976,0.07052275956749816,0.9899999999686677,235.47139242381155,-170.19837709857063,ladrillo
96,118.81089184834973,-79.73370092395407,105.7601406151641,-633.926077609312,-489.08874606975223,-171.45399196761366,119.32467225749944,0.013341753488017262,0.7778071281885823,-4.152129594913717,0.048220249140340524,0.9899999999938687,108.52596537830895,0.014827690113342415,0.9366281255224795,9.628703797464837,0.07408386359832858,0.9899777366102388,233.32721183835952,-167.63082448385086,ladrillo
101,118.83952374208071,-161.98533797344808,109.74995918792773,-852.4080259454015,-785.8038809888411,-186.88435000404797,120.13220357222305,0.014507075635530107,0.8221534792055639,-11.722323067420248,0.07049978626152602,0.989999999992577,110.87614492665891,0.012334625217552865,0.8640992235615141,8.879107037168566,0.07674893099699395,0.9895828676566474,228.1651324686303,-171.04776806464622,ladrillo
106,119.27694103965779,-61.55416166188941,106.92555244516312,-585.676048775842,-421.0277169529105,-165.85504411907718,120.26671176915134,0.014209894923630492,0.7978481053795942,-6.279707931905193,0.05311660459935677,0.9899999999949918,109.86074624064857,0.013203496085364244,0.9138238479768345,9.789896869091066,0.07352554755146141,0.9899999998071658,233.6376469469858,-164.19222265104588,ladrillo
111,117.72523752006681,0.6972752138892275,107.42284180501126,-809.8158061796264,-583.9704516406591,-168.30978164407142,119.58944816219254,0.015125112942277728,0.8443563622275101,2.0002906961284026,0.021966459827628657,0.9899999999963423,110.63669818500061,0.014321536892540026,0.913226770329823,9.026634738150179,0.07625212945509038,0.9895965320426077,241.2530717814717,-164.78734222780287,ladrillo
116,117.82274120660027,0.3234187569272251,109.80890160795427,-992.5519053803833,-764.5968438089016,-167.24504380427902,118.46070055275617,0.014360433996648615,0.746286750152956,5.5417827919642235,0.02174537807172254,0.9660942412451605,111.44236507186606,0.014168342371874875,0.8268985022822679,8.393154859717427,0.0783125389717052,0.9897138874442288,243.83800327630388,-164.4643269116678,ladrillo
121,115.06653215010813,-83.92601149278673,109.7369581579715,-1744.1485035538349,-1603.2710247385419,-175.5042479955601,117.90782987855657,0.017113224458567437,0.8425281151721202,-7.055641869727779,0.0557167950439924,0.9899999999283353,111.44301527930524,0.01438155258417601,0.8228128905565284,5.891405404211682,0.08625515570720903,0.98999999990383,228.18660869234571,-167.75692174690303,ladrillo
126,115.39463514247144,-206.9849724129768,107.80555510758386,-534.3924463863036,-518.1772285492251,-175.98283540375573,116.19582864080469,0.014940353739337381,0.7483356608060757,-6.853265095409199,0.05812731089266861,0.9899999999987978,109.68047308158587,0.014385659585295233,0.8700385892392124,9.957636325339564,0.072952049201955,0.9899999995379148,228.98067295232093,-169.00446168776574,ladrillo
131,120.51561896486619,-29.681299479862844,107.1028716922887,-819.0393639916887,-621.1021728143967,-179.7327440824027,120.95419619746743,0.012836389549640807,0.7302273424338477,-6.9952315739680415,0.05470393380057093,0.9899999998901727,110.85076605249567,0.018466405760170706,0.8038585258526731,8.994714702783412,0.0763608012135169,0.9895908665899132,233.8044453787785,-169.48529885147138,ladrillo
136,119.072964134739,-102.39750349696584,108.4756703761263,-463.24929836286424,-338.0981673489648,-172.39793006440578,119.89872594895151,0.014802929901060012,0.7414799049079406,-5.181939985941995,0.051708328852207865,0.9899999999923291,110.76853328417708,0.015841253922442112,0.8185326348134437,10.181353367452417,0.07218306264055283,0.9899999999858604,235.66667261463903,-168.16859505878446,ladrillo
141,120.90051267792226,-170.77644838166805,109.24293524457973,-2066.7162982261325,-2007.3492986852984,-182.83911113813105,121.54920172982604,0.013161168601789161,0.7538409852162645,-13.276658498993442,0.07434698128034403,0.9899999999962878,111.62196400531512,0.016700938272558308,0.7954852966293534,4.892294253965289,0.08937521126014751,0.9899999998296072,224.78680149011302,-170.01161611452568,ladrillo
146,119.06379045401131,-152.93297647237839,107.15544282558146,-612.8524252575686,-539.5661684503542,-183.9825980676583,120.13389697225672,0.014295274921919808,0.7814760926249491,-11.60959656358557,0.06959590600105661,0.9899999999832634,111.27487912194037,0.016617607663908573,0.8596812779102873,9.699440624656702,0.0738351993878101,0.9899999859710733,229.4986201552682,-170.85586563780802,ladrillo
151,114.53807421324923,-18.18062160531636,109.02141334711924,-598.7870483929105,-393.4081824378584,-173.35054265475932,118.70132877122883,0.017567636757295186,0.839364215399989,-3.3474895983752617,0.04331108263836513,0.9899999999968858,111.39025785013682,0.016118198771850348,0.8071689413115997,9.74637384466864,0.07367474802334785,0.9899999967798194,236.49047086765904,-166.73361190432038,ladrillo
156,119.9903805076646,-121.44196879937337,69.43965164315047,-231.96497754084032,-163.97691418939863,-187.48088749412153,120.73071465909622,0.014172803794350106,0.7366523270309517,-6.542688253600076,0.05594104411021957,0.9899999999929118,106.70181135067445,0.01985302419604122,0.9587186632280921,10.716174189408562,0.07037907513943893,0.9899999999189746,231.60601194557916,-170.93343656832837,ladrillo
161,118.36402324491199,-141.69573934261712,109.25644017449046,-1116.6489215713132,-1030.7241974945277,-208.24332900291898,119.6129050328217,0.015901975956702258,0.7718792137870921,-10.986220328725054,0.06628021264454349,0.9899999999912141,110.80489880210719,0.012928340834075082,0.855423475780688,7.965475012892156,0.07961737279278787,0.9899998992842631,227.397058519096,-170.8867843497198,ladrillo
166,118.2465799798127,-47.742001434685534,110.6130394508714,-243.4657206205119,-62.34810262451333,-176.52721363620876,119.2801689657234,0.014930321524753388,0.7600489113106728,-8.275263971132958,0.05800962741946771,0.9899999998901725,111.84443512556963,0.013231078842596779,0.8200060887026175,10.705423993162483,0.07042145559231862,0.9899999996381206,233.55476411332256,-168.97650150542862,ladrillo
171,119.13036774273614,-41.414104282147946,110.62956912962015,-998.6656483662724,-810.319815776064,-176.10232975322123,120.22028111479092,0.014271186244432504,0.8007406600591065,-5.0766880668052465,0.049391647869021435,0.9899999999940825,111.89677472127282,0.013778069194334955,0.8019587133055381,8.371996713338504,0.07837817339746457,0.9897248736067692,235.412364482597,-168.36414158350004,ladrillo
176,117.84734822795959,-2.140114434779278,109.56647216628382,-269.8988192874766,-44.6251133280125,-174.90927703897574,119.53554276012794,0.015573914315929825,0.804630100813737,-0.5428546966264349,0.031740261790595255,0.9899999999969202,111.02927370210058,0.013118370559070131,0.8560550060460466,10.669380416402092,0.07052212592487779,0.9899999999820384,240.69134218200418,-168.3576581258955,ladrillo
181,117.5530114943145,-135.29023212045968,109.4723874927722,-1315.4213431465034,-1223.6861762798765,-180.2161904383421,119.3744311364837,0.01606891395275822,0.8055377010658851,-12.820975397069716,0.07272904611948883,0.9899999999904638,111.37618145721275,0.01423430294483063,0.8740022430003501,7.290894282508319,0.08180428144560721,0.9899999996047011,225.22053147913505,-169.16947821957746,ladrillo
186,116.69139586037072,-15.917127885449418,110.52303794200283,-715.7538562611313,-504.4565503442072,-174.80197163400865,119.73858746098647,0.016287057261700804,0.8404303741869251,-1.809376075999083,0.03727556871967916,0.9899999998665123,112.00870076059958,0.013728548515090658,0.8419768500775217,9.350632654856398,0.07511686226002345,0.989729578122433,239.28854480044333,-167.18784954633205,ladrillo
191,119.5842916464229,-65.0670285980196,109.00822486688493,-179.93141805232955,-16.40593013704131,-193.03256390186272,120.83333865961707,0.014258912095373381,0.807965030160661,-9.34134716084391,0.06268139961301993,0.9899999998901727,110.64919192221664,0.014652266075240929,0.8192945131516549,10.697204990374487,0.07050417740794507,0.9899999999932099,232.8383884113643,-172.13197188203588,ladrillo
196,117.27086454841516,-29.853402795150032,109.61220321542017,-1317.1383058153326,-1120.1086408466474,-178.71647292134298,118.57261255760271,0.014501707170406122,0.8289307043479364,-5.534230210915837,0.05005234352174354,0.9899999999997962,111.226152206261,0.014476219250672771,0.8081291071978083,7.285131345392145,0.08183672719949228,0.9899999992663242,231.54966589834004,-167.7958815274339,ladrillo
201,117.0399949104321,-53.7747869737581,109.62602878266357,-310.22743184784395,-137.33619512850638,-181.63280760445647,118.67679652271268,0.015798230136757067,0.8396776768963263,-7.702953239209165,0.05665518941516849,0.9899999999993656,111.39853673447969,0.014686195840984014,0.8146701915000168,10.592745418233847,0.07077423652281457,0.9899999999163376,232.96512543621705,-170.164546819279,ladrillo
206,119.05921153060685,-64.56384489747177,104.21114710432879,-604.1419647316793,-445.43545099421544,-177.67095626116685,119.59685114881471,0.014062429704699193,0.7372080961832992,-6.472910611222829,0.05470393380057093,0.9899999998901727,109.13848192201213,0.016980973524920437,0.8935260933716116,9.728533927145733,0.07373570257539881,0.9899999972072901,231.99095638674976,-169.57832638560518,ladrillo
211,119.16267606798714,-35.392151993509216,110.20034737841165,-803.1925872242858,-609.2217157713962,-178.61123143647845,120.58136059599262,0.014974254501179339,0.7956020339417291,-6.344559258082683,0.05246619301456463,0.9899999999892073,111.96009003740012,0.014800671385612087,0.8130239826086078,9.049543919803241,0.07617381338243343,0.989600189516587,235.24643529511332,-169.49787486474088,ladrillo
216,116.80393507171557,-23.648860241197525,109.92838684624788,-1446.467731666249,-1243.384269989483,-181.15366561729954,118.45241321192582,0.014066498150964614,0.8681827561779439,-6.160570009393268,0.05043437290878826,0.9899999998901725,111.73031564165463,0.015155555478487223,0.8148854546015629,6.854602845683658,0.08320382792891509,0.9899999998392928,230.87676168987082,-168.20121096109983,ladrillo
221,120.3913769975121,-136.35815974277946,103.17359169999948,-1089.9884341304094,-1002.7816251756773,-185.5467503708274,120.96872540709315,0.013425561499072534,0.7450595771492194,-12.943479920000556,0.07293310461294292,0.9899999999876661,110.57528148741515,0.018219195376985475,0.8694946504021488,8.056981467907107,0.07934303287421234,0.9899280861484958,226.65750844241484,-170.93127508636866,ladrillo
226,119.53757961233025,-60.74916531974772,110.86623161044837,-553.2981052000015,-383.6434592969706,-184.0233785112041,120.72262451990666,0.014293056521428857,0.8001317570230646,-6.383074396476147,0.05228557944709822,0.989999999994631,112.41868146297581,0.01458242824348776,0.7947244404444532,9.896310956584244,0.07316228945395008,0.9899999997861693,236.65454254299058,-168.2153316557485,ladrillo
231,117.20063060229704,-37.907448920038306,110.35597366306588,-839.8066809119827,-650.157525566658,-180.0487398230805,118.58450933905947,0.014731846626058072,0.832104683232758,-8.074067302452846,0.05739899839552079,0.9899999999947793,111.69267157516533,0.013573999642680322,0.8121803672994312,8.922785303584135,0.07660317155930871,0.9895844162512577,231.1258989153561,-169.03305449942786,ladrillo
236,120.4084540904744,-17.22234364981962,108.45005358621883,-1400.2855596021575,-1188.649395575284,-175.4634792991358,121.22383352738721,0.014073117190338595,0.7444775287077279,-2.4375662890594043,0.039352890340823996,0.9899999999740616,111.18785775149827,0.014166408089391602,0.8760494867246109,7.0075318991224975,0.08271409397729726,0.9899999997675009,236.98165688894858,-167.44310077732325,ladrillo
241,119.0181108802605,-47.44264796388957,111.52218277616946,-802.4290207645063,-619.3313750719659,-179.22032857120655,120.33865677595678,0.01389983850564023,0.8354771760786308,-9.081282813656884,0.06079555367611323,0.9899999999939864,112.69764312036607,0.013581462413388066,0.7972296239371399,9.05218435511732,0.07616445692084431,0.9896013155351251,233.0072014377833,-169.16957375099867,ladrillo
246,118.58154166773964,-51.82096712101125,106.20617301303524,-927.3511697653266,-754.3844222055629,-174.94872945460915,119.62688641189128,0.014976215062052007,0.7604268442663562,-6.474108440190946,0.05449472556506212,0.9899999996594498,110.81440000519653,0.016523904183804113,0.8636921059710776,8.619127611511374,0.07759786497016405,0.9896230958589067,232.58630558840824,-168.46626716435935,ladrillo
251,116.20056914910232,-16.77456673384819,108.55976774990562,-1416.8542419551734,-1208.8684717900137,-171.88564898590866,118.92067445440772,0.016035482688267662,0.8604838044213038,-2.5484065822809185,0.03944057029470285,0.9899999999666036,111.57108527874534,0.015133832659972833,0.8545112977350446,6.952560839174723,0.0828911205993593,0.9899999998807085,234.8959139900469,-166.92615080333354,ladrillo
256,119.69970376205994,-103.46464403928627,108.37978475144921,-423.3014188639628,-298.6865743897399,-175.02074436521704,120.22655612168832,0.012973966796945133,0.761170755000054,-5.4858409650682916,0.052012531199007214,0.9899999999932219,110.65173670105592,0.013537082873350498,0.9203112482329083,10.300418152280372,0.07177503873721865,0.9899999998084128,235.69287000995632,-169.0515485613498,ladrillo
261,116.3570916430716,-7.761032648022052,110.68689239220929,-916.5441847829708,-697.261233395712,-171.34398999165415,117.46618489556822,0.013657925621992917,0.8694231781781984,-0.37010664189456577,0.03259651282265601,0.9899999999907858,111.73853114183105,0.012587601939656138,0.834169575936073,8.656619559283712,0.07747728214171254,0.9896128927881598,237.4912289547884,-166.7213975059575,ladrillo
266,113.07939455118525,-65.3339637435761,108.2111741349906,-634.4307655041108,-478.4741605615111,-178.11044280483497,118.71705340427606,0.015484981028472705,0.9063666365715997,-7.282864950251351,0.05595743019108505,0.9899999999975515,111.2349987282441,0.01644020658457551,0.8222754322030745,9.627004342453944,0.07409043151482353,0.9899757307495255,232.29619152472273,-169.50464281128592,ladrillo
271,118.71939696156876,-46.19471089514401,110.71404768581606,-172.919857627613,10.31887612462782,-186.36227237937743,120.18893309426225,0.014742707973577284,0.8189458903504314,-5.636491456299922,0.050685567704993925,0.9899999999963986,112.24306372384324,0.014450768754751877,0.8005936037456132,10.67884465319527,0.07058731295485696,0.9899999999847096,237.47435001500082,-171.05909123862273,ladrillo
276,117.07143707815088,-191.7669682231491,108.56800488770212,-1277.7584580236103,-1243.8859842809063,-169.1334231222367,118.87088448787524,0.01673656643354917,0.8022987120414746,-5.732807659641779,0.055294958446838516,0.9899999999885347,110.43307630174384,0.012104922953219402,0.8914098329122001,7.4175890054607265,0.08139641792343538,0.9899999999355094,230.98874213543803,-166.84559414894602,ladrillo
281,116.09820187320919,-125.40023661614,110.52352793572574,-1258.2281767132101,-1157.0066835204152,-170.25733501166758,118.63390319087027,0.015881874006000458,0.8643917345416698,-6.009412790535038,0.054171406814054586,0.9899999999357709,111.46477827467983,0.012273486082802241,0.8223380604581689,7.483505751372846,0.08118349456690077,0.9899999993077863,231.57277442638792,-167.00123023156112,ladrillo
286,118.38122958072414,-24.148852028824194,109.39898113137228,-1285.2825377649638,-1081.6511790816915,-180.76337901884702,119.55609192114433,0.01590975067656123,0.7556793192932766,-5.562218607547422,0.04975634931634715,0.9899999999688731,111.23931335119455,0.014029902828569585,0.8399467393567132,7.392233898027925,0.08147670083968962,0.9899999996248607,232.6254205628194,-169.04275451805236,ladrillo
291,120.5723178306679,-176.67583464518134,107.58072055310357,-912.6281742911498,-861.1509705525597,-172.19415575401055,121.31757151385376,0.01344856693749179,0.7562244318438203,-6.550579883955152,0.05686528662854744,0.9899999999077504,110.58421109352737,0.014097887163886972,0.9310434223930052,8.670206187979815,0.07743352199158504,0.9896092638476728,234.02140891140579,-168.25393966997743,ladrillo
296,119.40109561524814,-3.2036040013420717,108.95046917260872,-827.061524734632,-601.9135639481173,-172.96601625151,119.85875358662703,0.013432401804967752,0.7574158214237272,-1.3894776812674081,0.03393093809784642,0.9899999999985798,110.89679326442389,0.015494809484000682,0.8098801287042134,8.966938271998274,0.07645437189123962,0.9895870708272119,238.33300744178177,-166.3586663263735,ladrillo
301,120.26551626893833,-226.09287838561715,109.37728312158147,-1246.6610320165332,-1243.1111110116306,-171.0195476909708,120.9371462361939,0.013430447573370021,0.7470553391767494,-8.026426970471903,0.060994306641822954,0.9899999999951492,110.80087726498171,0.014297182530035422,0.8137018936794772,7.522614874705354,0.08105666053147462,0.9899999970912026,231.23421140540904,-167.85385044926852,ladrillo
306,118.09026594970156,-114.64049628299352,110.09197185546039,-310.5679637397974,-197.02622221762897,-182.31357228341426,119.35005604073932,0.015017088438543182,0.8277851826501009,-7.131215582284369,0.0570340046105696,0.9899999999834603,111.94088119022872,0.01471777804845407,0.8278873918722526,10.592013305044944,0.07077735444269291,0.989999999916368,234.7517349537286,-170.25582898407498,ladrillo
311,119.96536634184746,-37.790863065880814,110.7235018315696,-1006.2438122657253,-813.345807158189,-172.96968815755642,120.63315907289477,0.013686942873113624,0.7721896624023926,-4.514065093612103,0.047748504215016495,0.9899999999984674,112.1181167629665,0.014200670849956274,0.7950162591591512,8.345780317374263,0.07845977875925335,0.9897394166571164,236.5829910596234,-166.6441792182743,ladrillo
316,115.7497697374556,-53.94661714430633,100.84117302418456,-932.8884931215534,-770.2441675042196,-166.99351478062815,119.02930713825363,0.01593107238466213,0.8612661942930379,-5.810846079375736,0.051432071812367114,0.9899999999678644,109.07181731814829,0.016906106907622558,0.9136885063123457,8.599919670211165,0.07765953865399058,0.9896291699196248,230.89019804723736,-164.58350450183988,ladrillo
321,118.82356712790677,-72.72477659089054,110.68210115102109,-537.184171098613,-380.4032794105757,-168.1580046269168,120.13678839873977,0.014514023490400176,0.8263392116587265,-6.462026211527018,0.05470393380057093,0.9899999998901727,111.83261425132251,0.01294987972513876,0.8419220186620877,9.948622398983431,0.07298284894416958,0.9899999995072026,235.45599883751868,-166.1909594042367,ladrillo
326,111.05578537084524,-150.18332480557012,109.99094068310707,-419.06263342804135,-348.19923217965913,-188.10863478779027,117.29904325444541,0.015615178537106327,0.9212131879327681,-11.878599537608366,0.07011765589736572,0.9899999999991789,111.3591535994613,0.01345768088708037,0.8313856913624816,10.31269481166214,0.07173166372463544,0.9899999999320963,227.0922921279605,-171.32588120528735,ladrillo
331,115.00200657423078,-7.933686201119002,110.58858574064094,-254.1812506588089,-36.52434454505618,-178.3196092982213,119.00851484731682,0.013899840387380812,0.9177642759370241,-1.7625871386217398,0.03764788848311181,0.9899999999843817,112.24710543228566,0.014888748128608537,0.7990764191827482,10.692512572114694,0.070448794732232,0.9899999999812534,240.18554571309545,-169.29910543246007,ladrillo
336,119.90310973452488,-61.65209951445132,108.5911952543456,-836.4596152655188,-669.6174097910996,-172.54285420270355,120.64966592138306,0.013615913924036454,0.7707137000074129,-4.518832101350569,0.04822463951837856,0.9899999999971341,111.12368948726468,0.01610624141833429,0.8198360958043749,8.93438305496501,0.07656418997249957,0.9895845650369628,236.18890636226217,-167.98681189004557,ladrillo
341,119.96025157306757,-20.80747877270916,107.57021616193724,-907.2810445261479,-700.5580555638522,-178.56097213203185,120.91630973894537,0.013955813261811027,0.7729182566353376,-4.363101962856234,0.04641645374219276,0.9899999999890305,110.2331296614414,0.013830098858863406,0.9245207147890394,8.688758672952858,0.07737351306371608,0.9896052641442943,235.47509611048338,-169.08254101855584,ladrillo
346,115.55341918753457,-129.15924584299447,106.81426916200094,-471.2754372690887,-378.06699476254767,-166.2779530538007,117.4814541088076,0.015137717003693131,0.8761579023898426,-1.7164675778661547,0.04530413899483791,0.9899999999109867,109.96977813790126,0.015416701007689661,0.9077982604130905,10.156781370118082,0.07226874530585349,0.9899999999724769,235.89154603896077,-165.93277124146556,ladrillo
351,119.71814734107731,-92.6728959470321,107.94887796322875,-583.0252420852382,-448.0311127279643,-170.02874865740324,120.34070040429405,0.013410069525970599,0.766862075770101,-4.049499737316353,0.048549332822025476,0.9899999999987182,110.38937513445241,0.013318420643671901,0.9303442968355294,9.798668148024035,0.07349518981557603,0.9899999979318155,236.47924394945414,-167.58601564972145,ladrillo
356,119.97532503182644,-55.20256586608805,105.75775875923115,-815.8469469599079,-645.3164290349383,-179.89216116976138,121.05503528519675,0.01418988368670382,0.7810201425162606,-9.068588114751506,0.06099489756593535,0.9899999999921847,109.78547447308311,0.01534921606896199,0.883069261083274,9.005764782262588,0.0763230318470094,0.9895923772319606,230.77768642579093,-168.67410327663615,ladrillo
361,116.19117117904769,-17.674653881067968,107.33769360001507,-1326.7895033727186,-1120.9352924747238,-172.06941765014602,119.20136171339756,0.016433312840548962,0.8439718675744858,-3.0482267334817976,0.041452451797849295,0.989999999987288,111.31327883142599,0.016338834537181993,0.851222633607205,7.2527639527375385,0.08193183427681763,0.9899999967869479,234.7191777640793,-166.76959875754713,ladrillo
366,107.31732422145232,-12.134355461969605,109.36021398673263,-651.6005639237077,-447.05738117749235,-171.371289467051,117.21580875601374,0.015044481570144163,0.9514198266548823,1.1172068127254136,0.029373564544299027,0.9899999999788132,110.53200577304055,0.012737740953016845,0.8453229075156863,9.56905761132812,0.07431098753840576,0.9899127588454901,238.43407895310781,-167.27178375818175,ladrillo
