year,component,med_diff_cm,mean_diff_cm,se_mean_cm,p05_diff_cm,p95_diff_cm
2025,glaciers,0.0,0.0,0.0,0.0,0.0
2026,glaciers,0.0,0.0,0.0,0.0,0.0
2027,glaciers,0.0,0.0,0.0,0.0,0.0
2028,glaciers,0.0,0.0,0.0,0.0,0.0
2029,glaciers,0.0,0.0,0.0,0.0,0.0
2030,glaciers,0.0,0.0,0.0,0.0,0.0
2031,glaciers,0.0,0.0,0.0,0.0,0.0
2032,glaciers,1.5763785196520885e-5,1.593647909593332e-5,5.958641287230633e-8,1.1818829524079532e-5,2.051888215237607e-5
2033,glaciers,4.446521423551175e-5,4.5021784662798605e-5,1.861769939024002e-7,3.214442880390412e-5,5.963726621702748e-5
2034,glaciers,7.862125873070447e-5,8.010960382591038e-5,3.5305041376404174e-7,5.6155650702183196e-5,0.0001082049279910624
2035,glaciers,0.00011578240768495007,0.00011797987564035028,5.392782705171137e-7,8.196497640478029e-5,0.00016141628994517098
2036,glaciers,0.00015376996050431302,0.00015683559774115597,7.335630626964054e-7,0.00010849927266816106,0.0002160188004342478
2037,glaciers,0.00019159974778459876,0.00019574813761219745,9.284331763581886e-7,0.00013455075074084722,0.0002702170845615859
2038,glaciers,0.00022887936710680457,0.0002342260189280787,1.1194258208900509e-6,0.00016065949108621245,0.00032481126675312224
2039,glaciers,0.0002655566820854993,0.00027196603233620474,1.3036079047166377e-6,0.00018651403612348627,0.00037742989988023276
2040,glaciers,0.00030126671641417246,0.00030877538409371865,1.4798997741176082e-6,0.0002123458449268867,0.000429050423056232
2041,glaciers,0.0003371633927491402,0.00034450443937950693,1.6477678956935464e-6,0.00023768549795062378,0.00047757804433095074
2042,glaciers,0.0003712149563457334,0.0003790808289906571,1.807727062559026e-6,0.00026129855203831375,0.0005247472078474757
2043,glaciers,0.00040411004867157985,0.00041246515602173296,1.9603720570403853e-6,0.00028523635009440883,0.0005687334163984037
2044,glaciers,0.0004362118603320475,0.00044463867353784157,2.1061797711549645e-6,0.00030758269848858434,0.000611378405596774
